module	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
MEcoral3	-0.278169188518472	-0.15324957569048	-0.122885215908464	-0.116326764604106	-0.154241502619022	-0.187172780133147	-0.257596869308853	-0.164800831784555	-0.219938803805452	-0.153539865814761	-0.149464948766093	-0.292873120446631	0.177747565741906	0.126263227694441	0.273882829289941	0.119914438276539	0.00289270693696208	0.0302079616902939	0.306062017293181	0.191682130106605	0.24887526025988	0.201868842035441	0.239575246883112	0.331287241191732
MEcoral4	-0.280691496005028	0.0413368670228537	0.124383127260291	-0.0622337913313691	-0.162090293231796	-0.131328715622801	-0.0537355825687358	0.00225798642002485	-0.129147394014191	-0.0379632306757324	-0.0364685875584839	-0.014990777552532	-0.0866966654049474	-0.196828372060708	-0.0952791069591651	-0.27761529325048	-0.289824761729136	-0.169635943672369	0.339850329657691	0.259716455072948	0.241202791693196	0.294009164702337	0.340379675771433	0.381393614036698
MEcornflowerblue	-0.282782467548922	-0.133942154055844	-0.289409941194565	-0.146363406738081	-0.29836899231366	-0.118859251754022	-0.13812904460213	-0.0951966722559269	-0.0567853069663328	-0.142708609179285	-0.179500122240057	-0.0888199102190843	-0.135431546002611	0.0719989645344629	-0.0344255910702557	0.091643816209296	0.0699845131926316	0.160839497588419	0.422412029836949	0.282666402782846	0.279130524636891	0.215888297441546	0.328056448869513	0.218102521048219
MEcornsilk	0.0349488238770697	0.120876680341501	-0.0458366318462553	0.190521381336353	0.109364843613912	0.158602230175293	-0.382490707198128	-0.293728157058964	-0.282409618490126	-0.27287034803874	-0.38363083290356	-0.320659655670929	-0.041493587965252	0.101916168325907	0.00462081562269543	0.151171441951475	0.142570136013214	0.183017602810812	0.290151729882791	0.249535586771372	0.0946029843068483	0.039890667103202	0.161154032506958	-0.00982558546745012
MEcornsilk2	-0.382860655303874	-0.168345342912869	-0.246439539797689	-0.232063010916756	-0.355177902842518	-0.259134849425524	0.255099895598703	0.117062789501081	0.257646438302679	0.275697258857822	-0.0250901724650055	-0.0503019085253949	0.121052763734504	0.20962392737707	0.0391669891077472	0.0790051892706026	0.243182008060729	0.260297109185957	-0.0980192177806498	0.0704476387586037	0.128252949554274	0.096697317328676	-0.130183142591635	-0.205616532076532
MEcyan	0.261142203466017	0.117926932473945	0.0879038488104406	0.101778700331887	0.229884286465181	0.253900478317327	-0.304858169376019	-0.331908691654619	-0.328547596999668	-0.20997789968207	-0.32941808158173	-0.333070863689961	0.200782639385135	0.0753196452226865	0.160879761456028	0.19114246305025	0.145315520603832	-0.0385926106240669	0.0544143964109792	-0.00777606139761282	0.221011257103493	0.00322705364408412	-0.129178865953314	-0.0913003457822224
MEcyan1	-0.05083236684703	0.303161873634508	0.231135045035285	0.24762744238752	0.124662909675539	0.252888313120394	-0.165636580408639	-0.358904253756072	-0.286433858346752	-0.211179811072529	-0.220264015405565	-0.377317152712973	-0.13071468190872	0.142023270884058	0.0637168187147393	0.334272002414672	0.0969076409520555	-0.0845869013894749	0.242676711519579	-0.0554882031512062	-0.008003958965816	-0.0699842206868784	0.00977693556485279	-0.0295029592515438
MEcyan3	0.384786554506518	0.239981835756561	0.505903926478178	0.316817228914796	0.224209641873911	0.277693782100608	-0.0746638320460895	-0.130477737628239	-0.0908656679651649	-0.160502063292592	-0.0594907761770915	0.0240136484792805	-0.09076823055023	0.0372926043591968	-0.198842020695615	-0.233799148012552	-0.218691180989729	-0.142621321335931	-0.114835108493426	-0.177939265010484	-0.0887739465102972	-0.129115541914526	-0.0920282578415123	-0.0072851240055721
MEcyan4	-0.0390944633023185	0.215151335405872	0.0100129494312899	-0.223312583081627	-0.469051327210728	-0.391896512001457	0.0762013389733921	0.229074309475591	0.177065457672201	0.148018492500769	0.164312380933772	0.295256202197153	0.074049725359322	-0.0916043305440643	0.141558476640168	-0.11444255315755	-0.32372076955212	-0.060714303614369	-0.127292000249705	-0.0503515993196905	0.0234451644038136	-0.0991243714880904	0.110878284539748	0.325580695988628
MEdarkblue	-0.0807665649567442	-0.175536248847157	-0.187237075834252	-0.22200089216206	-0.196012492268411	-0.285684361090805	0.361564554720273	0.258580442596917	0.272139159574746	0.324254742124181	0.367441922560753	0.324804036992668	-0.0480961224450132	0.000529574165309025	-0.00553890579852905	-0.169612935899867	0.0860000669381093	0.0313704886811492	-0.0466680362077412	-0.0744182323156641	-0.20829121354653	-0.0408799520494348	-0.205555768401535	-0.0803861865303582
MEdarkcyan	0.0774783073703504	0.298718831761442	0.141339397929041	0.229424435547873	0.04270307220881	0.107252540517643	-0.251568364343853	-0.1688596847466	-0.175682496119103	-0.20549005925934	-0.34411503025125	-0.2977491917537	0.257358646073209	0.201592007456412	0.0789803808753422	0.148636647756317	0.146305238328039	0.301705282351188	-0.0717632088801002	0.091341009740684	0.110434932836386	-0.210289069525153	-0.239517168734243	-0.268236457139392
MEdarkgoldenrod	-0.159278542629029	0.0238230342255815	0.0795345990144955	-0.0315705741808273	0.38808167687353	0.277547689638642	0.193144161703292	-0.202783446862919	-0.260336578128412	-0.278609367681499	-0.366975647628584	-0.398035254833768	0.0479982052132105	-0.10545910903907	0.0243079097630498	-0.0250506894949381	-0.024378152590598	0.0388915762466659	0.242297422758827	-0.0950593877471097	0.291674602679493	0.144899974792685	0.0185169007459518	0.176818997161333
MEdarkgoldenrod1	0.199659646384511	0.273530234142497	0.108158777504107	0.144540035460256	0.0893865835382489	0.0212637175091336	-0.224779879862748	-0.16247010067619	-0.305363284043934	-0.326438962457563	-0.116857165963017	-0.192834121171078	-0.299889764260851	-0.242311890630859	-0.0459893087094338	0.132617924304344	0.0512923952293936	0.139869895723123	0.450091559726893	-0.0816360965605628	0.132658571660097	-0.139242592131778	0.229166380594634	0.165577444690778
MEdarkgoldenrod2	0.335258606675908	-0.0995261590856442	-0.227331418666164	-0.211966001648693	0.140993577922745	0.14214563821302	0.220627501222934	0.284608674965852	0.0522848226283445	0.113304828918216	0.395064845130315	0.260968554583807	0.0560582557425435	-0.137948477853988	0.0281822112989125	0.00848226873710268	-0.0901012058815211	-0.166745353766282	-0.181839021724727	-0.129838500722107	0.0748108650299834	-0.306495906748565	-0.226689196720493	-0.3343094082515
MEdarkgoldenrod3	-0.0454521904321347	-0.140147931831826	-0.0419686305364732	-0.276338509885998	-0.0150392234677367	-0.111276828692494	-0.29051090511385	-0.1434617865938	-0.0428101602322684	-0.278584815549667	0.0206125387797411	-0.08876821993603	-0.134996149501105	0.378238170736689	0.240935325176769	0.326571688241179	0.434109312788127	0.322891554210937	0.0115463777172363	-0.0775788594674084	0.122218452875833	0.117157964541746	-0.148072077922245	-0.139275095905222
MEdarkgoldenrod4	0.175626540065866	0.222036451642633	0.179573241379093	0.174316955053043	0.0385759271103381	-0.0230843685007772	-0.0451951148391234	0.0554236877950965	-0.139164671948028	-0.129273465283202	0.0607395849092707	0.03208908964096	0.0812361619562215	0.23736212957559	0.050599052582685	0.125902727950443	0.362887729905946	0.265801538906611	-0.268822180546705	-0.271922998077456	-0.440798115739327	-0.266115876728284	-0.23090130230197	-0.246892724508924
MEdarkgreen	0.106220974005828	0.288517501658253	0.195220942687591	0.284974151884448	0.204844229220375	0.149954437915604	-0.297322183311085	-0.215633635127419	-0.283595057157721	-0.332532519200994	-0.219655625966685	-0.264608504527293	-0.145255269547464	-0.0742137740859517	-0.142894994312807	-0.043623115938052	-0.141076306959746	-0.0836955633871035	0.269426395964812	0.194302069709274	0.135172308214389	0.0597987513891878	0.233771931499504	0.121902855373055
MEdarkgrey	0.341288356642124	0.405058695603068	0.383742650017098	0.368951335155384	0.259216147600603	0.203278694250332	-0.0743670472237807	-0.0280563294825415	-0.115322484711444	-0.1089860459126	-0.0582788278657579	-0.0444486574204713	-0.183630375720021	-0.156665301625646	-0.192395706578595	-0.239889301700356	-0.119729901540423	-0.114041771358282	-0.125757580463315	-0.160014893520761	-0.190808122805765	-0.137438913126756	0.11450801494506	-0.0262126331571507
MEdarkmagenta	-0.487034859157574	-0.174870408034546	-0.226533452052967	-0.00306413148094113	-0.315693427456199	-0.331386126936109	-0.0227612063891394	-0.0763497118322723	-0.144352504735799	0.0790924779917143	-0.0170851498932739	-0.0978573756869872	-0.124099383839654	0.15030922577032	0.0677326274813202	0.133794989373125	0.0870772633796681	0.157665586570511	0.34736830244839	0.211897985531209	0.143091440008351	0.137783141998207	0.288017985257644	0.217256711685001
