taxonomy Bger Esin Pame Pful
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAEELK01;s_JAEELK01_sp030527065 1.41061758201717e-06 1.2364769567195e-05 1.04700467880845e-06 1.22954140685627e-07
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAEEUO01;s_JAEEUO01_sp016286935 0 0 5.59096715393893e-06 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAENWH01;s_JAENWH01_sp016650115 0 0 1.42266978951098e-05 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAENWH01;s_JAENWH01_sp016650135 1.60895241738927e-06 0 8.90305146269388e-06 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAILLO01;s_JAILLO01_sp024693105 2.88086369918438e-06 0.000738179963516142 1.2781942619587e-05 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAIRPC01;s_JAIRPC01_sp031256875 3.61589351227938e-06 9.91751652032011e-06 6.09825859177887e-05 1.45375702697372e-05
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAIRPC01;s_JAIRPC01_sp031257215 4.89289257601155e-07 8.3570458204663e-06 9.14487026056309e-06 1.92704434644705e-05
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAIRPC01;s_JAIRPC01_sp031266795 9.6990744187488e-06 3.95117710714214e-06 1.95741940561219e-05 2.91566369519394e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAIRPC01;s_JAIRPC01_sp031269205 4.30589784152692e-06 2.02621942509065e-06 8.34020316228166e-06 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAIRPC01;s_JAIRPC01_sp031277015 0 3.82228242380893e-06 3.19918151643712e-05 9.5924008607992e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAIRPC01;s_unclassify_g_JAIRPC01 0 0 1.0011799426085e-06 3.19184939302046e-07
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAIRPE01;s_JAIRPE01_sp031257175 7.12958158820736e-06 6.585653341285e-06 1.69017237240437e-05 3.55642416547154e-05
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAISAW01;s_JAISAW01_sp031266515 1.45604963721211e-06 2.8308993831204e-06 1.6688494600617e-05 1.94283002740098e-05
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAISED01;s_JAISED01_sp031255695 1.24686124470468e-05 2.51250153048045e-06 8.83924974819039e-06 6.09194530566676e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAISED01;s_JAISED01_sp031264295 7.21099580329336e-06 1.54156448023831e-05 2.75914532525692e-05 3.69436080013381e-05
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAISGB01;s_JAISGB01_sp031254995 3.59620181196291e-06 2.3841791107751e-05 0.000229079368918506 4.64232407093954e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAISGB01;s_JAISGB01_sp031263335 9.77198871825076e-06 0.00151877480539155 8.92231687396514e-06 1.39487208182658e-05
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAISGB01;s_JAISGB01_sp031274195 1.39621734994084e-05 0.000211485368376562 8.43705748785254e-06 7.87243342583215e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAISGB01;s_JAISGB01_sp031276775 7.04673540503643e-06 1.92020165643281e-05 7.11751988322635e-06 6.2640930938628e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAISJM01;s_JAISJM01_sp031261525 4.85648445985029e-06 2.12915152351057e-05 3.21288324456702e-05 4.63308798194455e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAISKC01;s_JAISKC01_sp031261345 3.69108755960171e-06 1.83488213602779e-05 3.37623389733188e-05 1.76863912816095e-05
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAISKP01;s_JAISKP01_sp031260885 5.15879711618114e-06 1.37588764271992e-05 1.64319153526863e-05 4.08431062494662e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAISTV01;s_JAISTV01_sp031272485 1.35573613643449e-06 2.02773960494804e-05 7.04996035475583e-06 1.34989074984319e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAISTV01;s_JAISTV01_sp031287295 6.84131155453824e-06 0 1.77434246650078e-05 2.26777779153349e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAISXZ01;s_JAISXZ01_sp031270275 4.63308278371228e-06 1.1953829006462e-06 5.46447962458227e-05 7.24658426851767e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAITEX01;s_JAITEX01_sp031263875 2.81968085821487e-06 6.14652172442442e-06 1.83052645620649e-05 3.91728357872221e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAITEX01;s_JAITEX01_sp031281765 1.25822506876209e-06 2.34029434463904e-06 2.81078548975582e-05 6.72457258975095e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAITEX01;s_unclassify_g_JAITEX01 0 0 6.10702130130506e-06 0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAITHG01;s_JAITHG01_sp031280075 3.91203909803628e-06 4.44925101876186e-06 0.000116695460038833 6.40730658334089e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAITLA01;s_JAITLA01_sp031266025 5.55364469342221e-06 6.090343578107e-06 2.41346132237876e-05 3.77658633339721e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAITLA01;s_JAITLA01_sp031276135 1.66133928321113e-05 0 9.88363741899316e-06 3.25248148801116e-05
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAITLA01;s_JAITLA01_sp031276515 4.85809220033927e-06 1.25342802074827e-06 9.37995614717818e-06 2.03504547740332e-05
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAITLA01;s_JAITLA01_sp031278145 9.41057378857479e-06 1.17376013750619e-05 8.46604372763628e-06 2.0714530968264e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAITLA01;s_JAITLA01_sp031278255 3.8379161291001e-06 1.11111460654095e-06 1.9640356588531e-05 2.37704522344025e-05
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAITLA01;s_JAITLA01_sp031283865 0 8.99997794186378e-06 1.21179794537643e-05 2.26608937658099e-06
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAITNA01;s_JAITNA01_sp031290715 7.79880464007891e-06 2.9480614294244e-05 7.94177361606571e-06 1.47142643745371e-06
