MetaB_module_ID	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
MetaB_M048	-0.0454521904321347	-0.140147931831826	-0.0419686305364732	-0.276338509885998	-0.0150392234677367	-0.111276828692494	-0.29051090511385	-0.1434617865938	-0.0428101602322684	-0.278584815549667	0.0206125387797411	-0.08876821993603	-0.134996149501105	0.378238170736689	0.240935325176769	0.326571688241179	0.434109312788127	0.322891554210937	0.0115463777172363	-0.0775788594674084	0.122218452875833	0.117157964541746	-0.148072077922245	-0.139275095905222
MetaB_M049	0.175626540065866	0.222036451642633	0.179573241379093	0.174316955053043	0.0385759271103381	-0.0230843685007772	-0.0451951148391234	0.0554236877950965	-0.139164671948028	-0.129273465283202	0.0607395849092707	0.03208908964096	0.0812361619562215	0.23736212957559	0.050599052582685	0.125902727950443	0.362887729905946	0.265801538906611	-0.268822180546705	-0.271922998077456	-0.440798115739327	-0.266115876728284	-0.23090130230197	-0.246892724508924
MetaB_M050	0.106220974005828	0.288517501658253	0.195220942687591	0.284974151884448	0.204844229220375	0.149954437915604	-0.297322183311085	-0.215633635127419	-0.283595057157721	-0.332532519200994	-0.219655625966685	-0.264608504527293	-0.145255269547464	-0.0742137740859517	-0.142894994312807	-0.043623115938052	-0.141076306959746	-0.0836955633871035	0.269426395964812	0.194302069709274	0.135172308214389	0.0597987513891878	0.233771931499504	0.121902855373055
MetaB_M051	0.32816331496948	0.419691632113956	0.406383913196054	0.373002848678541	0.21132924264331	0.159056178474763	-0.0255241277285984	-0.00713352951641719	-0.0669571706393012	-0.0366621347806725	-0.0535976338136725	-0.04017333451211	-0.208408552546589	-0.171637318200982	-0.189440522319602	-0.262997773974279	-0.13843842715253	-0.0744730088052269	-0.145152333923416	-0.153250856735171	-0.244285866949721	-0.115688307100665	0.0887497302483586	-0.0525559616255069
MetaB_M052	-0.31843112389523	-0.0810087098883815	-0.186627403000109	-0.157405540993549	-0.331117410267099	-0.369599089231358	0.303138766485859	0.260255631040397	0.305773124012682	0.273791842911478	0.289621936954775	0.302329505626155	-0.0805814567394323	0.0011329631691355	-0.0970069603340549	-0.0992069800616457	-0.00661445335404057	0.0268986752878909	-0.09731495619921	0.0015425888171387	-0.167626873526764	0.0456064526463841	0.0887864865552745	0.0936629839837038
MetaB_M053	-0.0723899013297508	0.0813872791361673	-0.0367477436681099	-0.00867503286337323	-0.208902404158833	-0.144859782589794	0.198073026347666	0.230027965687666	0.193139053745305	0.121900603070354	0.315101758016448	0.225788705705309	-0.122516704175054	0.187931871482648	-0.111659343638035	0.0190714161508957	0.307192482180827	0.300375073644285	-0.230773762391185	-0.231813251581734	-0.336380626215055	-0.169571902331245	-0.214191081317467	-0.291507698907936
MetaB_M054	-0.124169543015283	-0.18739547662917	-0.0360457453515249	-0.110387408937913	0.104410949915243	0.0414823136087481	-0.248153338189282	-0.30031323317662	-0.213569320461909	-0.278666456869139	-0.227894665002038	-0.271338660409893	0.236082215757007	0.0776886549854164	0.12365250446683	0.0459776674914157	0.00556291371955082	-0.0942066371561803	0.339196226961645	0.148189501074135	0.399831690458047	0.242461889184242	0.0512130256378451	0.276390931938829
MetaB_M055	0.376917428111699	0.317962092328867	0.194428301044093	0.330837272127698	0.330511108156371	0.318747382534013	-0.117655224098895	-0.151605855812937	-0.140187493649401	-0.164933536040494	-0.253339299768835	-0.0832025438654819	-0.0679122373272628	0.0924243448526018	-0.0296484956516692	-0.12519546382073	0.0635468062268947	0.130203754551652	-0.118119337117437	-0.179508662742449	-0.181731692241927	-0.201951240473635	-0.0829168496161989	-0.257670557706537
MetaB_M056	-0.314504567481994	-0.268091036171799	-0.391109895862493	-0.210641835661714	-0.305380262013426	-0.372398045537591	0.132521742943343	0.0317232987791246	0.150569987662492	0.189520508987382	0.178260417616231	0.0583313199503575	0.0143640675115026	-0.0643572465414336	-0.0469147625523741	-0.0635675707920522	0.0288488351121581	0.061263146942587	0.34236600111947	0.220503203309766	0.18410808982868	0.150423399132209	0.205401738702446	0.088759465017128
MetaB_M057	-0.34733874541969	0.0340619263577477	-0.101651726008094	-0.0537138626526887	-0.449190885743552	-0.435849342056388	0.0403732333172279	0.0644847849937715	0.254115764841198	0.20961604817215	0.25171581302335	0.0547367567854485	-0.04268713203642	0.0971568397564007	-0.126071810903253	-0.085038998262485	0.119614913772056	0.186139416519648	-0.13984919148931	0.217528095295143	-0.237412187383786	0.160889878312482	0.219855451747699	0.10851495906134
