MetaB_module_ID	module_color	module_name	metabolome_name
MetaB_M053	darkolivegreen4	MEdarkolivegreen4	CPD3589
MetaB_M054	darkorange2	MEdarkorange2	CPD0594
MetaB_M054	darkorange2	MEdarkorange2	CPD0635
MetaB_M054	darkorange2	MEdarkorange2	CPD0995
MetaB_M054	darkorange2	MEdarkorange2	CPD1316
MetaB_M054	darkorange2	MEdarkorange2	CPD1400
MetaB_M054	darkorange2	MEdarkorange2	CPD2236
MetaB_M054	darkorange2	MEdarkorange2	CPD2324
MetaB_M054	darkorange2	MEdarkorange2	CPD2499
MetaB_M054	darkorange2	MEdarkorange2	CPD2579
MetaB_M054	darkorange2	MEdarkorange2	CPD2605
MetaB_M054	darkorange2	MEdarkorange2	CPD2958
MetaB_M054	darkorange2	MEdarkorange2	CPD3149
MetaB_M054	darkorange2	MEdarkorange2	CPD3212
MetaB_M054	darkorange2	MEdarkorange2	CPD3328
MetaB_M054	darkorange2	MEdarkorange2	CPD3502
MetaB_M054	darkorange2	MEdarkorange2	CPD3567
MetaB_M055	darkorchid1	MEdarkorchid1	CPD0063
MetaB_M055	darkorchid1	MEdarkorchid1	CPD2811
MetaB_M055	darkorchid1	MEdarkorchid1	CPD2878
MetaB_M055	darkorchid1	MEdarkorchid1	CPD3259
MetaB_M055	darkorchid1	MEdarkorchid1	CPD3530
MetaB_M056	darkorchid2	MEdarkorchid2	CPD0169
MetaB_M056	darkorchid2	MEdarkorchid2	CPD0457
MetaB_M056	darkorchid2	MEdarkorchid2	CPD0744
MetaB_M056	darkorchid2	MEdarkorchid2	CPD1136
MetaB_M056	darkorchid2	MEdarkorchid2	CPD1571
MetaB_M057	darkorchid3	MEdarkorchid3	CPD1489
MetaB_M057	darkorchid3	MEdarkorchid3	CPD2524
MetaB_M057	darkorchid3	MEdarkorchid3	CPD2585
MetaB_M057	darkorchid3	MEdarkorchid3	CPD2924
MetaB_M057	darkorchid3	MEdarkorchid3	CPD2990
MetaB_M057	darkorchid3	MEdarkorchid3	CPD3488
MetaB_M058	darkorchid4	MEdarkorchid4	CPD0863
MetaB_M058	darkorchid4	MEdarkorchid4	CPD1382
MetaB_M058	darkorchid4	MEdarkorchid4	CPD1439
MetaB_M058	darkorchid4	MEdarkorchid4	CPD2583
MetaB_M058	darkorchid4	MEdarkorchid4	CPD3098
MetaB_M058	darkorchid4	MEdarkorchid4	CPD3312
MetaB_M059	darkred	MEdarkred	CPD1300
MetaB_M059	darkred	MEdarkred	CPD1368
MetaB_M059	darkred	MEdarkred	CPD1674
MetaB_M059	darkred	MEdarkred	CPD1812
MetaB_M059	darkred	MEdarkred	CPD1979
MetaB_M059	darkred	MEdarkred	CPD2287
MetaB_M059	darkred	MEdarkred	CPD2397
MetaB_M059	darkred	MEdarkred	CPD2463
MetaB_M059	darkred	MEdarkred	CPD2507
MetaB_M059	darkred	MEdarkred	CPD2528
MetaB_M059	darkred	MEdarkred	CPD2580
MetaB_M059	darkred	MEdarkred	CPD2693
MetaB_M059	darkred	MEdarkred	CPD2725
MetaB_M059	darkred	MEdarkred	CPD2999
MetaB_M059	darkred	MEdarkred	CPD3012
MetaB_M059	darkred	MEdarkred	CPD3041
MetaB_M059	darkred	MEdarkred	CPD3071
MetaB_M059	darkred	MEdarkred	CPD3180
MetaB_M059	darkred	MEdarkred	CPD3181
MetaB_M059	darkred	MEdarkred	CPD3211
MetaB_M059	darkred	MEdarkred	CPD3279
MetaB_M060	darksalmon	MEdarksalmon	CPD0249
MetaB_M060	darksalmon	MEdarksalmon	CPD2117
MetaB_M060	darksalmon	MEdarksalmon	CPD2289
MetaB_M060	darksalmon	MEdarksalmon	CPD2426
MetaB_M060	darksalmon	MEdarksalmon	CPD2502
MetaB_M060	darksalmon	MEdarksalmon	CPD2532
MetaB_M060	darksalmon	MEdarksalmon	CPD3250
MetaB_M061	darkseagreen	MEdarkseagreen	CPD0150
MetaB_M061	darkseagreen	MEdarkseagreen	CPD0207
MetaB_M061	darkseagreen	MEdarkseagreen	CPD1112
MetaB_M061	darkseagreen	MEdarkseagreen	CPD1319
MetaB_M061	darkseagreen	MEdarkseagreen	CPD1351
MetaB_M061	darkseagreen	MEdarkseagreen	CPD2059
MetaB_M061	darkseagreen	MEdarkseagreen	CPD2203
MetaB_M061	darkseagreen	MEdarkseagreen	CPD2231
MetaB_M062	darkseagreen1	MEdarkseagreen1	CPD0525
MetaB_M062	darkseagreen1	MEdarkseagreen1	CPD0576
MetaB_M062	darkseagreen1	MEdarkseagreen1	CPD1358
MetaB_M062	darkseagreen1	MEdarkseagreen1	CPD1512
MetaB_M062	darkseagreen1	MEdarkseagreen1	CPD1711
MetaB_M062	darkseagreen1	MEdarkseagreen1	CPD1889
MetaB_M062	darkseagreen1	MEdarkseagreen1	CPD2212
MetaB_M062	darkseagreen1	MEdarkseagreen1	CPD2733
MetaB_M062	darkseagreen1	MEdarkseagreen1	CPD3189
MetaB_M063	darkseagreen2	MEdarkseagreen2	CPD0623
MetaB_M063	darkseagreen2	MEdarkseagreen2	CPD1386
MetaB_M063	darkseagreen2	MEdarkseagreen2	CPD1952
MetaB_M063	darkseagreen2	MEdarkseagreen2	CPD2241
MetaB_M063	darkseagreen2	MEdarkseagreen2	CPD2326
MetaB_M063	darkseagreen2	MEdarkseagreen2	CPD2513
MetaB_M063	darkseagreen2	MEdarkseagreen2	CPD2684
MetaB_M063	darkseagreen2	MEdarkseagreen2	CPD2825
MetaB_M063	darkseagreen2	MEdarkseagreen2	CPD3128
MetaB_M063	darkseagreen2	MEdarkseagreen2	CPD3265
MetaB_M063	darkseagreen2	MEdarkseagreen2	CPD3569
MetaB_M064	darkseagreen3	MEdarkseagreen3	CPD0035
MetaB_M064	darkseagreen3	MEdarkseagreen3	CPD0597
MetaB_M064	darkseagreen3	MEdarkseagreen3	CPD1217
MetaB_M064	darkseagreen3	MEdarkseagreen3	CPD1295
MetaB_M064	darkseagreen3	MEdarkseagreen3	CPD1413
MetaB_M064	darkseagreen3	MEdarkseagreen3	CPD1789
MetaB_M064	darkseagreen3	MEdarkseagreen3	CPD2047
MetaB_M064	darkseagreen3	MEdarkseagreen3	CPD2266
MetaB_M064	darkseagreen3	MEdarkseagreen3	CPD2471
MetaB_M064	darkseagreen3	MEdarkseagreen3	CPD2558
MetaB_M064	darkseagreen3	MEdarkseagreen3	CPD2905
MetaB_M064	darkseagreen3	MEdarkseagreen3	CPD3487
MetaB_M065	darkslateblue	MEdarkslateblue	CPD0505
MetaB_M065	darkslateblue	MEdarkslateblue	CPD0516
MetaB_M065	darkslateblue	MEdarkslateblue	CPD0537
MetaB_M065	darkslateblue	MEdarkslateblue	CPD0734
MetaB_M065	darkslateblue	MEdarkslateblue	CPD1017
MetaB_M065	darkslateblue	MEdarkslateblue	CPD1661
MetaB_M065	darkslateblue	MEdarkslateblue	CPD1675
MetaB_M065	darkslateblue	MEdarkslateblue	CPD1761
MetaB_M065	darkslateblue	MEdarkslateblue	CPD2540
MetaB_M065	darkslateblue	MEdarkslateblue	CPD2620
MetaB_M065	darkslateblue	MEdarkslateblue	CPD2898
MetaB_M065	darkslateblue	MEdarkslateblue	CPD3022
MetaB_M065	darkslateblue	MEdarkslateblue	CPD3148
MetaB_M065	darkslateblue	MEdarkslateblue	CPD3291
MetaB_M065	darkslateblue	MEdarkslateblue	CPD3532
MetaB_M066	darkturquoise	MEdarkturquoise	CPD0036
MetaB_M066	darkturquoise	MEdarkturquoise	CPD0171
MetaB_M066	darkturquoise	MEdarkturquoise	CPD0189
MetaB_M066	darkturquoise	MEdarkturquoise	CPD0314
MetaB_M066	darkturquoise	MEdarkturquoise	CPD0315
MetaB_M066	darkturquoise	MEdarkturquoise	CPD0531
MetaB_M066	darkturquoise	MEdarkturquoise	CPD0817
MetaB_M066	darkturquoise	MEdarkturquoise	CPD0891
MetaB_M066	darkturquoise	MEdarkturquoise	CPD1206
MetaB_M066	darkturquoise	MEdarkturquoise	CPD1721
MetaB_M066	darkturquoise	MEdarkturquoise	CPD1811
MetaB_M066	darkturquoise	MEdarkturquoise	CPD1909
MetaB_M066	darkturquoise	MEdarkturquoise	CPD2160
MetaB_M066	darkturquoise	MEdarkturquoise	CPD2307
MetaB_M066	darkturquoise	MEdarkturquoise	CPD2336
MetaB_M066	darkturquoise	MEdarkturquoise	CPD3002
MetaB_M066	darkturquoise	MEdarkturquoise	CPD3106
MetaB_M066	darkturquoise	MEdarkturquoise	CPD3293
MetaB_M066	darkturquoise	MEdarkturquoise	CPD3327
MetaB_M067	darkviolet	MEdarkviolet	CPD0475
MetaB_M067	darkviolet	MEdarkviolet	CPD0641
MetaB_M067	darkviolet	MEdarkviolet	CPD0737
MetaB_M067	darkviolet	MEdarkviolet	CPD0755
MetaB_M067	darkviolet	MEdarkviolet	CPD1162
MetaB_M067	darkviolet	MEdarkviolet	CPD1224
MetaB_M067	darkviolet	MEdarkviolet	CPD1484
MetaB_M067	darkviolet	MEdarkviolet	CPD1917
MetaB_M067	darkviolet	MEdarkviolet	CPD2215
MetaB_M067	darkviolet	MEdarkviolet	CPD2452
MetaB_M067	darkviolet	MEdarkviolet	CPD2656
MetaB_M067	darkviolet	MEdarkviolet	CPD3245
MetaB_M067	darkviolet	MEdarkviolet	CPD3356
MetaB_M068	deeppink	MEdeeppink	CPD0131
MetaB_M068	deeppink	MEdeeppink	CPD0466
MetaB_M068	deeppink	MEdeeppink	CPD0559
MetaB_M068	deeppink	MEdeeppink	CPD0766
MetaB_M068	deeppink	MEdeeppink	CPD0810
MetaB_M068	deeppink	MEdeeppink	CPD0910
MetaB_M068	deeppink	MEdeeppink	CPD0981
MetaB_M068	deeppink	MEdeeppink	CPD1046
MetaB_M068	deeppink	MEdeeppink	CPD1072
MetaB_M068	deeppink	MEdeeppink	CPD1216
MetaB_M068	deeppink	MEdeeppink	CPD1242
MetaB_M068	deeppink	MEdeeppink	CPD1464
MetaB_M068	deeppink	MEdeeppink	CPD1499
MetaB_M068	deeppink	MEdeeppink	CPD1652
MetaB_M068	deeppink	MEdeeppink	CPD1677
MetaB_M068	deeppink	MEdeeppink	CPD1985
MetaB_M068	deeppink	MEdeeppink	CPD1996
MetaB_M068	deeppink	MEdeeppink	CPD2044
MetaB_M068	deeppink	MEdeeppink	CPD2127
MetaB_M068	deeppink	MEdeeppink	CPD2133
MetaB_M068	deeppink	MEdeeppink	CPD2201
MetaB_M068	deeppink	MEdeeppink	CPD2240
MetaB_M068	deeppink	MEdeeppink	CPD2262
MetaB_M068	deeppink	MEdeeppink	CPD2299
MetaB_M068	deeppink	MEdeeppink	CPD2321
MetaB_M068	deeppink	MEdeeppink	CPD2391
MetaB_M068	deeppink	MEdeeppink	CPD2495
MetaB_M068	deeppink	MEdeeppink	CPD2537
MetaB_M068	deeppink	MEdeeppink	CPD2542
MetaB_M068	deeppink	MEdeeppink	CPD2576
MetaB_M068	deeppink	MEdeeppink	CPD2665
MetaB_M068	deeppink	MEdeeppink	CPD2706
MetaB_M068	deeppink	MEdeeppink	CPD2785
MetaB_M068	deeppink	MEdeeppink	CPD2841
MetaB_M068	deeppink	MEdeeppink	CPD2896
MetaB_M068	deeppink	MEdeeppink	CPD2919
MetaB_M068	deeppink	MEdeeppink	CPD2956
MetaB_M068	deeppink	MEdeeppink	CPD2962
MetaB_M068	deeppink	MEdeeppink	CPD2963
MetaB_M068	deeppink	MEdeeppink	CPD2974
MetaB_M068	deeppink	MEdeeppink	CPD3011
MetaB_M068	deeppink	MEdeeppink	CPD3074
MetaB_M068	deeppink	MEdeeppink	CPD3119
MetaB_M068	deeppink	MEdeeppink	CPD3150
MetaB_M068	deeppink	MEdeeppink	CPD3184
MetaB_M068	deeppink	MEdeeppink	CPD3247
MetaB_M068	deeppink	MEdeeppink	CPD3407
MetaB_M068	deeppink	MEdeeppink	CPD3430
MetaB_M068	deeppink	MEdeeppink	CPD3435
MetaB_M068	deeppink	MEdeeppink	CPD3468
MetaB_M068	deeppink	MEdeeppink	CPD3496
MetaB_M068	deeppink	MEdeeppink	CPD3541
MetaB_M068	deeppink	MEdeeppink	CPD3603
MetaB_M069	deeppink1	MEdeeppink1	CPD0121
MetaB_M069	deeppink1	MEdeeppink1	CPD0151
MetaB_M069	deeppink1	MEdeeppink1	CPD0152
MetaB_M069	deeppink1	MEdeeppink1	CPD0197
MetaB_M069	deeppink1	MEdeeppink1	CPD0257
MetaB_M069	deeppink1	MEdeeppink1	CPD0322
MetaB_M069	deeppink1	MEdeeppink1	CPD0603
MetaB_M069	deeppink1	MEdeeppink1	CPD1253
MetaB_M069	deeppink1	MEdeeppink1	CPD2100
MetaB_M069	deeppink1	MEdeeppink1	CPD3066
MetaB_M070	deepskyblue	MEdeepskyblue	CPD0125
MetaB_M070	deepskyblue	MEdeepskyblue	CPD0773
MetaB_M070	deepskyblue	MEdeepskyblue	CPD0857
MetaB_M070	deepskyblue	MEdeepskyblue	CPD1049
MetaB_M070	deepskyblue	MEdeepskyblue	CPD2056
MetaB_M070	deepskyblue	MEdeepskyblue	CPD2295
MetaB_M070	deepskyblue	MEdeepskyblue	CPD3029
MetaB_M070	deepskyblue	MEdeepskyblue	CPD3056
MetaB_M071	deepskyblue3	MEdeepskyblue3	CPD1280
MetaB_M071	deepskyblue3	MEdeepskyblue3	CPD1631
MetaB_M071	deepskyblue3	MEdeepskyblue3	CPD2454
MetaB_M071	deepskyblue3	MEdeepskyblue3	CPD2483
MetaB_M071	deepskyblue3	MEdeepskyblue3	CPD2817
MetaB_M072	deepskyblue4	MEdeepskyblue4	CPD0333
MetaB_M072	deepskyblue4	MEdeepskyblue4	CPD0959
MetaB_M072	deepskyblue4	MEdeepskyblue4	CPD1225
MetaB_M072	deepskyblue4	MEdeepskyblue4	CPD1951
MetaB_M072	deepskyblue4	MEdeepskyblue4	CPD2760
MetaB_M072	deepskyblue4	MEdeepskyblue4	CPD3030
MetaB_M072	deepskyblue4	MEdeepskyblue4	CPD3452
MetaB_M073	dodgerblue1	MEdodgerblue1	CPD0095
MetaB_M073	dodgerblue1	MEdodgerblue1	CPD0783
MetaB_M073	dodgerblue1	MEdodgerblue1	CPD1863
MetaB_M073	dodgerblue1	MEdodgerblue1	CPD2652
MetaB_M073	dodgerblue1	MEdodgerblue1	CPD2698
MetaB_M073	dodgerblue1	MEdodgerblue1	CPD3092
MetaB_M074	dodgerblue2	MEdodgerblue2	CPD0111
MetaB_M074	dodgerblue2	MEdodgerblue2	CPD0961
MetaB_M074	dodgerblue2	MEdodgerblue2	CPD1311
MetaB_M074	dodgerblue2	MEdodgerblue2	CPD2329
MetaB_M074	dodgerblue2	MEdodgerblue2	CPD2989
MetaB_M074	dodgerblue2	MEdodgerblue2	CPD3046
MetaB_M075	dodgerblue3	MEdodgerblue3	CPD0087
MetaB_M075	dodgerblue3	MEdodgerblue3	CPD0247
MetaB_M075	dodgerblue3	MEdodgerblue3	CPD0438
MetaB_M075	dodgerblue3	MEdodgerblue3	CPD0609
MetaB_M075	dodgerblue3	MEdodgerblue3	CPD1207
MetaB_M075	dodgerblue3	MEdodgerblue3	CPD1474
MetaB_M075	dodgerblue3	MEdodgerblue3	CPD1731
MetaB_M076	dodgerblue4	MEdodgerblue4	CPD0022
MetaB_M076	dodgerblue4	MEdodgerblue4	CPD0089
MetaB_M076	dodgerblue4	MEdodgerblue4	CPD0411
MetaB_M076	dodgerblue4	MEdodgerblue4	CPD0544
MetaB_M076	dodgerblue4	MEdodgerblue4	CPD0581
MetaB_M076	dodgerblue4	MEdodgerblue4	CPD0582
MetaB_M076	dodgerblue4	MEdodgerblue4	CPD2069
MetaB_M076	dodgerblue4	MEdodgerblue4	CPD3520
MetaB_M077	firebrick	MEfirebrick	CPD1415
MetaB_M077	firebrick	MEfirebrick	CPD1427
MetaB_M077	firebrick	MEfirebrick	CPD2136
MetaB_M077	firebrick	MEfirebrick	CPD2182
MetaB_M077	firebrick	MEfirebrick	CPD2291
MetaB_M077	firebrick	MEfirebrick	CPD2701
MetaB_M077	firebrick	MEfirebrick	CPD2774
MetaB_M077	firebrick	MEfirebrick	CPD3222
MetaB_M077	firebrick	MEfirebrick	CPD3306
MetaB_M078	firebrick3	MEfirebrick3	CPD0220
MetaB_M078	firebrick3	MEfirebrick3	CPD0485
MetaB_M078	firebrick3	MEfirebrick3	CPD0501
MetaB_M078	firebrick3	MEfirebrick3	CPD1051
MetaB_M078	firebrick3	MEfirebrick3	CPD1430
MetaB_M078	firebrick3	MEfirebrick3	CPD1871
MetaB_M078	firebrick3	MEfirebrick3	CPD2022
MetaB_M078	firebrick3	MEfirebrick3	CPD2416
MetaB_M078	firebrick3	MEfirebrick3	CPD2474
MetaB_M078	firebrick3	MEfirebrick3	CPD3177
MetaB_M078	firebrick3	MEfirebrick3	CPD3197
MetaB_M078	firebrick3	MEfirebrick3	CPD3633
MetaB_M079	forestgreen	MEforestgreen	CPD0057
MetaB_M079	forestgreen	MEforestgreen	CPD0126
MetaB_M079	forestgreen	MEforestgreen	CPD1784
MetaB_M079	forestgreen	MEforestgreen	CPD2536
MetaB_M079	forestgreen	MEforestgreen	CPD3062
MetaB_M080	goldenrod1	MEgoldenrod1	CPD1329
MetaB_M080	goldenrod1	MEgoldenrod1	CPD1701
MetaB_M080	goldenrod1	MEgoldenrod1	CPD2283
MetaB_M080	goldenrod1	MEgoldenrod1	CPD2570
MetaB_M080	goldenrod1	MEgoldenrod1	CPD3324
MetaB_M081	goldenrod2	MEgoldenrod2	CPD0310
MetaB_M081	goldenrod2	MEgoldenrod2	CPD0370
MetaB_M081	goldenrod2	MEgoldenrod2	CPD0371
MetaB_M081	goldenrod2	MEgoldenrod2	CPD1581
MetaB_M081	goldenrod2	MEgoldenrod2	CPD1603
MetaB_M082	goldenrod3	MEgoldenrod3	CPD0725
MetaB_M082	goldenrod3	MEgoldenrod3	CPD0974
MetaB_M082	goldenrod3	MEgoldenrod3	CPD1312
MetaB_M082	goldenrod3	MEgoldenrod3	CPD1646
MetaB_M082	goldenrod3	MEgoldenrod3	CPD1776
MetaB_M082	goldenrod3	MEgoldenrod3	CPD2741
MetaB_M083	goldenrod4	MEgoldenrod4	CPD0444
MetaB_M083	goldenrod4	MEgoldenrod4	CPD0521
MetaB_M083	goldenrod4	MEgoldenrod4	CPD0577
MetaB_M083	goldenrod4	MEgoldenrod4	CPD0741
MetaB_M083	goldenrod4	MEgoldenrod4	CPD0928
MetaB_M083	goldenrod4	MEgoldenrod4	CPD2977
MetaB_M084	green2	MEgreen2	CPD0232
MetaB_M084	green2	MEgreen2	CPD0282
MetaB_M084	green2	MEgreen2	CPD0292
MetaB_M084	green2	MEgreen2	CPD0360
MetaB_M084	green2	MEgreen2	CPD1602
MetaB_M084	green2	MEgreen2	CPD1840
MetaB_M084	green2	MEgreen2	CPD2264
MetaB_M084	green2	MEgreen2	CPD3298
MetaB_M085	green3	MEgreen3	CPD0828
MetaB_M085	green3	MEgreen3	CPD0997
MetaB_M085	green3	MEgreen3	CPD1306
MetaB_M085	green3	MEgreen3	CPD1308
MetaB_M085	green3	MEgreen3	CPD1374
MetaB_M085	green3	MEgreen3	CPD1530
MetaB_M085	green3	MEgreen3	CPD1735
MetaB_M085	green3	MEgreen3	CPD1906
MetaB_M085	green3	MEgreen3	CPD2789
MetaB_M086	green4	MEgreen4	CPD0136
MetaB_M086	green4	MEgreen4	CPD0490
MetaB_M086	green4	MEgreen4	CPD0568
MetaB_M086	green4	MEgreen4	CPD0578
MetaB_M086	green4	MEgreen4	CPD0909
MetaB_M086	green4	MEgreen4	CPD1160
MetaB_M086	green4	MEgreen4	CPD1653
MetaB_M086	green4	MEgreen4	CPD2137
MetaB_M086	green4	MEgreen4	CPD2644
MetaB_M086	green4	MEgreen4	CPD2798
MetaB_M086	green4	MEgreen4	CPD3355
MetaB_M087	greenyellow	MEgreenyellow	CPD0015
MetaB_M087	greenyellow	MEgreenyellow	CPD0026
MetaB_M087	greenyellow	MEgreenyellow	CPD0034
MetaB_M087	greenyellow	MEgreenyellow	CPD0079
MetaB_M087	greenyellow	MEgreenyellow	CPD0093
MetaB_M087	greenyellow	MEgreenyellow	CPD0167
MetaB_M087	greenyellow	MEgreenyellow	CPD0182
MetaB_M087	greenyellow	MEgreenyellow	CPD0543
MetaB_M087	greenyellow	MEgreenyellow	CPD0546
MetaB_M087	greenyellow	MEgreenyellow	CPD0900
MetaB_M087	greenyellow	MEgreenyellow	CPD1161
MetaB_M087	greenyellow	MEgreenyellow	CPD1572
MetaB_M087	greenyellow	MEgreenyellow	CPD1921
MetaB_M087	greenyellow	MEgreenyellow	CPD2087
MetaB_M087	greenyellow	MEgreenyellow	CPD2090
MetaB_M087	greenyellow	MEgreenyellow	CPD2144
MetaB_M087	greenyellow	MEgreenyellow	CPD2229
MetaB_M087	greenyellow	MEgreenyellow	CPD2455
MetaB_M087	greenyellow	MEgreenyellow	CPD2493
MetaB_M087	greenyellow	MEgreenyellow	CPD2807
MetaB_M087	greenyellow	MEgreenyellow	CPD2854
MetaB_M087	greenyellow	MEgreenyellow	CPD2873
MetaB_M087	greenyellow	MEgreenyellow	CPD2891
MetaB_M087	greenyellow	MEgreenyellow	CPD3070
MetaB_M087	greenyellow	MEgreenyellow	CPD3111
MetaB_M087	greenyellow	MEgreenyellow	CPD3273
MetaB_M087	greenyellow	MEgreenyellow	CPD3376
MetaB_M087	greenyellow	MEgreenyellow	CPD3525
MetaB_M087	greenyellow	MEgreenyellow	CPD3631
MetaB_M088	grey60	MEgrey60	CPD0084
MetaB_M088	grey60	MEgrey60	CPD0271
MetaB_M088	grey60	MEgrey60	CPD0295
MetaB_M088	grey60	MEgrey60	CPD0325
MetaB_M088	grey60	MEgrey60	CPD0539
MetaB_M088	grey60	MEgrey60	CPD0574
MetaB_M088	grey60	MEgrey60	CPD0651
MetaB_M088	grey60	MEgrey60	CPD0732
MetaB_M088	grey60	MEgrey60	CPD0759
MetaB_M088	grey60	MEgrey60	CPD0830
MetaB_M088	grey60	MEgrey60	CPD0866
MetaB_M088	grey60	MEgrey60	CPD0926
MetaB_M088	grey60	MEgrey60	CPD1023
MetaB_M088	grey60	MEgrey60	CPD1084
MetaB_M088	grey60	MEgrey60	CPD1170
MetaB_M088	grey60	MEgrey60	CPD1323
MetaB_M088	grey60	MEgrey60	CPD1396
MetaB_M088	grey60	MEgrey60	CPD1411
MetaB_M088	grey60	MEgrey60	CPD1740
MetaB_M088	grey60	MEgrey60	CPD2556
MetaB_M088	grey60	MEgrey60	CPD2713
MetaB_M088	grey60	MEgrey60	CPD3079
MetaB_M088	grey60	MEgrey60	CPD3161
MetaB_M088	grey60	MEgrey60	CPD3584
MetaB_M089	honeydew	MEhoneydew	CPD0085
MetaB_M089	honeydew	MEhoneydew	CPD0435
MetaB_M089	honeydew	MEhoneydew	CPD0640
MetaB_M089	honeydew	MEhoneydew	CPD0650
MetaB_M089	honeydew	MEhoneydew	CPD0978
MetaB_M089	honeydew	MEhoneydew	CPD1353
MetaB_M089	honeydew	MEhoneydew	CPD1361
MetaB_M089	honeydew	MEhoneydew	CPD1450
MetaB_M089	honeydew	MEhoneydew	CPD1497
MetaB_M089	honeydew	MEhoneydew	CPD2728
MetaB_M089	honeydew	MEhoneydew	CPD2821
MetaB_M089	honeydew	MEhoneydew	CPD3492
MetaB_M090	hotpink1	MEhotpink1	CPD0288
MetaB_M090	hotpink1	MEhotpink1	CPD0346
MetaB_M090	hotpink1	MEhotpink1	CPD0781
MetaB_M090	hotpink1	MEhotpink1	CPD2567
MetaB_M090	hotpink1	MEhotpink1	CPD3550
MetaB_M091	hotpink2	MEhotpink2	CPD1022
MetaB_M091	hotpink2	MEhotpink2	CPD1706
MetaB_M091	hotpink2	MEhotpink2	CPD1983
MetaB_M091	hotpink2	MEhotpink2	CPD2791
MetaB_M091	hotpink2	MEhotpink2	CPD3088
MetaB_M092	hotpink3	MEhotpink3	CPD0211
MetaB_M092	hotpink3	MEhotpink3	CPD0703
MetaB_M092	hotpink3	MEhotpink3	CPD1939
MetaB_M092	hotpink3	MEhotpink3	CPD3191
MetaB_M092	hotpink3	MEhotpink3	CPD3246
MetaB_M092	hotpink3	MEhotpink3	CPD3335
MetaB_M093	hotpink4	MEhotpink4	CPD0086
MetaB_M093	hotpink4	MEhotpink4	CPD0561
MetaB_M093	hotpink4	MEhotpink4	CPD1657
MetaB_M093	hotpink4	MEhotpink4	CPD2074
MetaB_M093	hotpink4	MEhotpink4	CPD2242
MetaB_M093	hotpink4	MEhotpink4	CPD3163
MetaB_M093	hotpink4	MEhotpink4	CPD3363
MetaB_M094	indianred	MEindianred	CPD0190
MetaB_M094	indianred	MEindianred	CPD0520
MetaB_M094	indianred	MEindianred	CPD1056
MetaB_M094	indianred	MEindianred	CPD1118
MetaB_M094	indianred	MEindianred	CPD2566
MetaB_M094	indianred	MEindianred	CPD2884
MetaB_M094	indianred	MEindianred	CPD3035
MetaB_M094	indianred	MEindianred	CPD3443
MetaB_M095	indianred1	MEindianred1	CPD0563
MetaB_M095	indianred1	MEindianred1	CPD0601
MetaB_M095	indianred1	MEindianred1	CPD0643
MetaB_M095	indianred1	MEindianred1	CPD0653
MetaB_M095	indianred1	MEindianred1	CPD2702
MetaB_M095	indianred1	MEindianred1	CPD2710
MetaB_M095	indianred1	MEindianred1	CPD3100
MetaB_M095	indianred1	MEindianred1	CPD3371
MetaB_M095	indianred1	MEindianred1	CPD3553
MetaB_M096	indianred2	MEindianred2	CPD0181
MetaB_M096	indianred2	MEindianred2	CPD0659
MetaB_M096	indianred2	MEindianred2	CPD0969
MetaB_M096	indianred2	MEindianred2	CPD1438
MetaB_M096	indianred2	MEindianred2	CPD1806
MetaB_M096	indianred2	MEindianred2	CPD2322
MetaB_M096	indianred2	MEindianred2	CPD2716
MetaB_M096	indianred2	MEindianred2	CPD2900
MetaB_M096	indianred2	MEindianred2	CPD3300
MetaB_M096	indianred2	MEindianred2	CPD3345
MetaB_M097	indianred3	MEindianred3	CPD0474
MetaB_M097	indianred3	MEindianred3	CPD0515
MetaB_M097	indianred3	MEindianred3	CPD1148
MetaB_M097	indianred3	MEindianred3	CPD1282
MetaB_M097	indianred3	MEindianred3	CPD1399
MetaB_M097	indianred3	MEindianred3	CPD1816
MetaB_M097	indianred3	MEindianred3	CPD2165
MetaB_M097	indianred3	MEindianred3	CPD2303
MetaB_M097	indianred3	MEindianred3	CPD2460
MetaB_M097	indianred3	MEindianred3	CPD2723
MetaB_M097	indianred3	MEindianred3	CPD3082
MetaB_M097	indianred3	MEindianred3	CPD3188
MetaB_M098	indianred4	MEindianred4	CPD0237
MetaB_M098	indianred4	MEindianred4	CPD0353
MetaB_M098	indianred4	MEindianred4	CPD0579
MetaB_M098	indianred4	MEindianred4	CPD0588
MetaB_M098	indianred4	MEindianred4	CPD0589
MetaB_M098	indianred4	MEindianred4	CPD0590
MetaB_M098	indianred4	MEindianred4	CPD0604
MetaB_M098	indianred4	MEindianred4	CPD0616
MetaB_M098	indianred4	MEindianred4	CPD0750
MetaB_M098	indianred4	MEindianred4	CPD1383
MetaB_M098	indianred4	MEindianred4	CPD1846
MetaB_M098	indianred4	MEindianred4	CPD2009
MetaB_M098	indianred4	MEindianred4	CPD2051
MetaB_M099	ivory	MEivory	CPD0049
MetaB_M099	ivory	MEivory	CPD0161
MetaB_M099	ivory	MEivory	CPD0162
MetaB_M099	ivory	MEivory	CPD0184
MetaB_M099	ivory	MEivory	CPD0228
MetaB_M099	ivory	MEivory	CPD0356
MetaB_M099	ivory	MEivory	CPD0391
MetaB_M099	ivory	MEivory	CPD0859
MetaB_M099	ivory	MEivory	CPD0996
MetaB_M099	ivory	MEivory	CPD1387
MetaB_M099	ivory	MEivory	CPD1406
