pathway	cpd
ko01110	C07480
ko01110	C07481
ko01110	C07541
ko01110	C07544
ko01110	C07576
ko01110	C07578
ko01110	C07592
ko01110	C07593
ko01110	C07601
ko01110	C07656
ko01110	C07667
ko01110	C07712
ko01110	C07756
ko01110	C08057
ko01110	C08262
ko01110	C08301
ko01110	C08304
ko01110	C08307
ko01110	C08308
ko01110	C08312
ko01110	C08325
ko01110	C08334
ko01110	C08401
ko01110	C08407
ko01110	C08409
ko01110	C08412
ko01110	C08417
ko01110	C08418
ko01110	C08426
ko01110	C08491
ko01110	C08492
ko01110	C08526
ko01110	C08537
ko01110	C08538
ko01110	C08539
ko01110	C08540
ko01110	C08542
ko01110	C08543
ko01110	C08544
ko01110	C08552
ko01110	C08557
ko01110	C08565
ko01110	C08579
ko01110	C08580
ko01110	C08583
ko01110	C08584
ko01110	C08585
ko01110	C08586
ko01110	C08588
ko01110	C08589
ko01110	C08590
ko01110	C08591
ko01110	C08592
ko01110	C08601
ko01110	C08604
ko01110	C08606
ko01110	C08607
ko01110	C08613
ko01110	C08614
ko01110	C08616
ko01110	C08627
ko01110	C08628
ko01110	C08637
ko01110	C08641
ko01110	C08650
ko01110	C08794
ko01110	C08795
ko01110	C08796
ko01110	C08797
ko01110	C08800
ko01110	C08813
ko01110	C08814
ko01110	C08821
ko01110	C08830
ko01110	C08942
ko01110	C08946
ko01110	C08972
ko01110	C09023
ko01110	C09024
ko01110	C09025
ko01110	C09028
ko01110	C09060
ko01110	C09084
ko01110	C09092
ko01110	C09094
ko01110	C09107
ko01110	C09118
ko01110	C09131
ko01110	C09163
ko01110	C09183
ko01110	C09189
ko01110	C09190
ko01110	C09239
ko01110	C09241
ko01110	C09244
ko01110	C09263
ko01110	C09265
ko01110	C09276
ko01110	C09305
ko01110	C09315
ko01110	C09320
ko01110	C09382
ko01110	C09390
ko01110	C09421
ko01110	C09581
ko01110	C09592
ko01110	C09593
ko01110	C09629
ko01110	C09665
ko01110	C09666
ko01110	C09668
ko01110	C09723
ko01110	C09727
ko01110	C09737
ko01110	C09762
ko01110	C09769
ko01110	C09782
ko01110	C09804
ko01110	C09833
ko01110	C09839
ko01110	C09844
ko01110	C09847
ko01110	C09848
ko01110	C09849
ko01110	C09880
ko01110	C09893
ko01110	C09910
ko01110	C09987
ko01110	C10107
ko01110	C10126
ko01110	C10157
ko01110	C10200
ko01110	C10205
ko01110	C10208
ko01110	C10287
ko01110	C10428
ko01110	C10434
ko01110	C10443
ko01110	C10452
ko01110	C10462
ko01110	C10503
ko01110	C10516
ko01110	C10522
ko01110	C10556
ko01110	C10557
ko01110	C10632
ko01110	C10641
ko01110	C10646
ko01110	C10682
ko01110	C10722
ko01110	C10738
ko01110	C10763
ko01110	C10773
ko01110	C10783
ko01110	C10784
ko01110	C10793
ko01110	C10860
ko01110	C10865
ko01110	C10874
ko01110	C10886
ko01110	C10945
ko01110	C11130
ko01110	C11242
ko01110	C11250
ko01110	C11351
ko01110	C11359
ko01110	C11382
ko01110	C11388
ko01110	C11389
ko01110	C11393
ko01110	C11434
ko01110	C11435
ko01110	C11436
ko01110	C11437
ko01110	C11438
ko01110	C11442
ko01110	C11447
ko01110	C11448
ko01110	C11449
ko01110	C11453
ko01110	C11455
ko01110	C11460
ko01110	C11461
ko01110	C11468
ko01110	C11469
ko01110	C11508
ko01110	C11512
ko01110	C11522
ko01110	C11523
ko01110	C11620
ko01110	C11630
ko01110	C11632
ko01110	C11633
ko01110	C11634
ko01110	C11635
ko01110	C11636
ko01110	C11641
ko01110	C11643
ko01110	C11672
ko01110	C11673
ko01110	C11675
ko01110	C11678
ko01110	C11679
ko01110	C11680
ko01110	C11681
ko01110	C11682
ko01110	C11683
ko01110	C11691
ko01110	C11700
ko01110	C11755
ko01110	C11783
ko01110	C11784
ko01110	C11807
ko01110	C11808
ko01110	C11809
ko01110	C11810
ko01110	C11811
ko01110	C11816
ko01110	C11818
ko01110	C11829
ko01110	C11830
ko01110	C11831
ko01110	C11832
ko01110	C11848
ko01110	C11853
ko01110	C11854
ko01110	C11857
ko01110	C11858
ko01110	C11859
ko01110	C11860
ko01110	C11861
ko01110	C11862
ko01110	C11863
ko01110	C11864
ko01110	C11865
ko01110	C11866
ko01110	C11867
ko01110	C11871
ko01110	C11872
ko01110	C11873
ko01110	C11874
ko01110	C11875
ko01110	C11876
ko01110	C11877
ko01110	C11878
ko01110	C11879
ko01110	C11880
ko01110	C11881
ko01110	C11882
ko01110	C11883
ko01110	C11884
ko01110	C11885
ko01110	C11886
ko01110	C11887
ko01110	C11888
ko01110	C11889
ko01110	C11890
ko01110	C11893
ko01110	C11894
ko01110	C11895
ko01110	C11896
ko01110	C11897
ko01110	C11898
ko01110	C11899
ko01110	C11900
ko01110	C11901
ko01110	C11902
ko01110	C11907
ko01110	C11908
ko01110	C11909
ko01110	C11910
ko01110	C11911
ko01110	C11912
ko01110	C11915
ko01110	C11916
ko01110	C11918
ko01110	C11919
ko01110	C11920
ko01110	C11921
ko01110	C11922
ko01110	C11925
ko01110	C11926
ko01110	C11927
ko01110	C11928
ko01110	C11933
ko01110	C11951
ko01110	C11952
ko01110	C11961
ko01110	C11962
ko01110	C11963
ko01110	C11964
ko01110	C11965
ko01110	C11966
ko01110	C11967
ko01110	C11968
ko01110	C11977
ko01110	C11978
ko01110	C11979
ko01110	C11980
ko01110	C11981
ko01110	C11982
ko01110	C11983
ko01110	C11984
ko01110	C11985
ko01110	C11986
ko01110	C11987
ko01110	C11988
ko01110	C11989
ko01110	C11990
ko01110	C11991
ko01110	C11992
ko01110	C11993
ko01110	C11994
ko01110	C11995
ko01110	C11996
ko01110	C11997
ko01110	C11998
ko01110	C11999
ko01110	C12000
ko01110	C12001
ko01110	C12002
ko01110	C12003
ko01110	C12014
ko01110	C12023
ko01110	C12026
ko01110	C12032
ko01110	C12037
ko01110	C12038
ko01110	C12044
ko01110	C12045
ko01110	C12049
ko01110	C12077
ko01110	C12092
ko01110	C12093
ko01110	C12095
ko01110	C12096
ko01110	C12106
ko01110	C12107
ko01110	C12108
ko01110	C12109
ko01110	C12112
ko01110	C12115
ko01110	C12119
ko01110	C12125
ko01110	C12127
ko01110	C12128
ko01110	C12136
ko01110	C12137
ko01110	C12138
ko01110	C12142
ko01110	C12162
ko01110	C12173
ko01110	C12176
ko01110	C12177
ko01110	C12203
ko01110	C12204
ko01110	C12205
ko01110	C12206
ko01110	C12208
ko01110	C12210
ko01110	C12211
ko01110	C12212
ko01110	C12213
ko01110	C12214
ko01110	C12215
ko01110	C12216
ko01110	C12219
ko01110	C12247
ko01110	C12249
ko01110	C12312
ko01110	C12318
ko01110	C12319
ko01110	C12320
ko01110	C12321
ko01110	C12322
ko01110	C12323
ko01110	C12324
ko01110	C12325
ko01110	C12348
ko01110	C12354
ko01110	C12355
ko01110	C12366
ko01110	C12367
ko01110	C12368
ko01110	C12369
ko01110	C12370
ko01110	C12371
ko01110	C12378
ko01110	C12379
ko01110	C12380
ko01110	C12381
ko01110	C12382
ko01110	C12383
ko01110	C12384
ko01110	C12385
ko01110	C12386
ko01110	C12387
ko01110	C12388
ko01110	C12389
ko01110	C12395
ko01110	C12396
ko01110	C12397
ko01110	C12402
ko01110	C12404
ko01110	C12405
ko01110	C12406
ko01110	C12407
ko01110	C12408
ko01110	C12409
ko01110	C12410
ko01110	C12411
ko01110	C12412
ko01110	C12413
ko01110	C12414
ko01110	C12415
ko01110	C12416
ko01110	C12417
ko01110	C12419
ko01110	C12420
ko01110	C12421
ko01110	C12422
ko01110	C12423
ko01110	C12424
ko01110	C12425
ko01110	C12426
ko01110	C12427
ko01110	C12428
ko01110	C12429
ko01110	C12430
ko01110	C12431
ko01110	C12432
ko01110	C12433
ko01110	C12434
ko01110	C12435
ko01110	C12436
ko01110	C12440
ko01110	C12441
ko01110	C12442
ko01110	C12448
ko01110	C12455
ko01110	C12456
ko01110	C12457
ko01110	C12458
ko01110	C12459
ko01110	C12460
ko01110	C12461
ko01110	C12462
ko01110	C12463
ko01110	C12467
ko01110	C12468
ko01110	C12469
ko01110	C12470
ko01110	C12471
ko01110	C12472
ko01110	C12473
ko01110	C12474
ko01110	C12475
ko01110	C12476
ko01110	C12477
ko01110	C12479
ko01110	C12480
ko01110	C12481
ko01110	C12483
ko01110	C12491
ko01110	C12626
ko01110	C12631
ko01110	C12633
ko01110	C12634
ko01110	C12635
ko01110	C12636
ko01110	C12640
ko01110	C12641
ko01110	C12647
ko01110	C12667
ko01110	C13273
ko01110	C13309
ko01110	C13431
ko01110	C13433
ko01110	C13453
ko01110	C13455
ko01110	C13747
ko01110	C13782
ko01110	C14151
ko01110	C14152
ko01110	C14153
ko01110	C14154
ko01110	C14155
ko01110	C14156
ko01110	C14314
ko01110	C14463
ko01110	C14536
ko01110	C14540
ko01110	C14721
ko01110	C14722
ko01110	C14723
ko01110	C14724
ko01110	C14725
ko01110	C14727
ko01110	C15485
ko01110	C15486
ko01110	C15500
ko01110	C15501
ko01110	C15502
ko01110	C15503
ko01110	C15510
ko01110	C15514
ko01110	C15525
ko01110	C15530
ko01110	C15545
ko01110	C15546
ko01110	C15547
ko01110	C15556
ko01110	C15567
ko01110	C15612
ko01110	C15652
ko01110	C15666
ko01110	C15667
ko01110	C15670
ko01110	C15672
ko01110	C15680
ko01110	C15681
ko01110	C15682
ko01110	C15683
ko01110	C15684
ko01110	C15685
ko01110	C15769
ko01110	C15770
ko01110	C15772
ko01110	C15776
ko01110	C15777
ko01110	C15780
ko01110	C15781
ko01110	C15782
ko01110	C15783
ko01110	C15784
ko01110	C15785
ko01110	C15786
ko01110	C15787
ko01110	C15788
ko01110	C15789
ko01110	C15790
ko01110	C15791
ko01110	C15792
ko01110	C15793
ko01110	C15794
ko01110	C15795
ko01110	C15796
ko01110	C15797
ko01110	C15798
ko01110	C15799
ko01110	C15800
ko01110	C15801
ko01110	C15802
ko01110	C15803
ko01110	C15804
ko01110	C15805
ko01110	C15806
ko01110	C15808
ko01110	C15816
ko01110	C15857
ko01110	C15858
ko01110	C15859
ko01110	C15861
ko01110	C15864
ko01110	C15867
ko01110	C15874
ko01110	C15877
ko01110	C15878
ko01110	C15879
ko01110	C15881
ko01110	C15882
ko01110	C15883
ko01110	C15884
ko01110	C15885
ko01110	C15886
ko01110	C15887
ko01110	C15888
ko01110	C15892
ko01110	C15895
ko01110	C15898
ko01110	C15900
ko01110	C15902
ko01110	C15903
ko01110	C15905
ko01110	C15908
ko01110	C15911
ko01110	C15914
ko01110	C15917
ko01110	C15926
ko01110	C15940
ko01110	C15941
ko01110	C15942
ko01110	C15966
ko01110	C15967
ko01110	C15968
ko01110	C15969
ko01110	C15970
ko01110	C15980
ko01110	C15985
ko01110	C16028
ko01110	C16074
ko01110	C16075
ko01110	C16141
ko01110	C16143
ko01110	C16144
ko01110	C16145
ko01110	C16146
ko01110	C16147
ko01110	C16148
ko01110	C16187
ko01110	C16188
ko01110	C16189
ko01110	C16223
ko01110	C16225
ko01110	C16226
ko01110	C16227
ko01110	C16229
ko01110	C16230
ko01110	C16232
ko01110	C16233
ko01110	C16257
ko01110	C16269
ko01110	C16276
ko01110	C16279
ko01110	C16280
ko01110	C16286
ko01110	C16297
ko01110	C16299
ko01110	C16300
ko01110	C16308
ko01110	C16309
ko01110	C16310
ko01110	C16311
ko01110	C16312
ko01110	C16313
ko01110	C16317
ko01110	C16318
ko01110	C16320
ko01110	C16321
ko01110	C16322
ko01110	C16323
ko01110	C16324
ko01110	C16325
ko01110	C16327
ko01110	C16328
ko01110	C16330
ko01110	C16331
ko01110	C16332
ko01110	C16334
ko01110	C16335
ko01110	C16336
ko01110	C16338
ko01110	C16339
ko01110	C16341
ko01110	C16352
ko01110	C16353
ko01110	C16354
ko01110	C16356
ko01110	C16357
ko01110	C16358
ko01110	C16365
ko01110	C16407
ko01110	C16408
ko01110	C16409
ko01110	C16410
ko01110	C16424
ko01110	C16427
ko01110	C16428
ko01110	C16429
ko01110	C16430
ko01110	C16431
ko01110	C16441
ko01110	C16443
ko01110	C16445
ko01110	C16447
ko01110	C16448
ko01110	C16449
ko01110	C16467
ko01110	C16490
ko01110	C16516
ko01110	C16517
ko01110	C16518
ko01110	C16519
ko01110	C16521
ko01110	C16523
ko01110	C16524
ko01110	C16540
ko01110	C16541
ko01110	C16666
ko01110	C16671
ko01110	C16695
ko01110	C16696
ko01110	C16697
ko01110	C16701
ko01110	C16702
ko01110	C16703
ko01110	C16707
ko01110	C16708
ko01110	C16709
ko01110	C16710
ko01110	C16712
ko01110	C16719
ko01110	C16753
ko01110	C16754
ko01110	C16755
ko01110	C16826
ko01110	C16829
ko01110	C16848
ko01110	C16850
ko01110	C16930
ko01110	C16933
ko01110	C16999
ko01110	C17010
ko01110	C17017
ko01110	C17018
ko01110	C17148
ko01110	C17209
ko01110	C17210
ko01110	C17211
ko01110	C17212
ko01110	C17213
ko01110	C17216
ko01110	C17220
ko01110	C17224
ko01110	C17228
ko01110	C17232
ko01110	C17235
ko01110	C17237
ko01110	C17241
ko01110	C17242
ko01110	C17243
ko01110	C17244
ko01110	C17250
ko01110	C17252
ko01110	C17254
ko01110	C17255
ko01110	C17256
ko01110	C17268
ko01110	C17351
ko01110	C17352
ko01110	C17355
ko01110	C17366
ko01110	C17367
ko01110	C17373
ko01110	C17374
ko01110	C17377
ko01110	C17399
ko01110	C17412
ko01110	C17432
ko01110	C17513
ko01110	C17551
ko01110	C17552
ko01110	C17554
ko01110	C17559
ko01110	C17561
ko01110	C17562
ko01110	C17570
ko01110	C17580
ko01110	C17581
ko01110	C17582
ko01110	C17583
ko01110	C17584
ko01110	C17585
ko01110	C17586
ko01110	C17587
ko01110	C17588
ko01110	C17589
ko01110	C17591
ko01110	C17592
ko01110	C17621
ko01110	C17622
ko01110	C17691
ko01110	C17692
ko01110	C17693
ko01110	C17694
ko01110	C17695
ko01110	C17696
ko01110	C17697
ko01110	C17698
ko01110	C17699
ko01110	C17700
ko01110	C17701
ko01110	C17702
ko01110	C17703
ko01110	C17704
ko01110	C17705
ko01110	C17706
ko01110	C17712
ko01110	C17740
ko01110	C17741
ko01110	C17742
ko01110	C17743
ko01110	C17744
ko01110	C17745
ko01110	C17746
ko01110	C17747
ko01110	C17748
ko01110	C17749
ko01110	C17750
ko01110	C17751
ko01110	C17752
ko01110	C17753
ko01110	C17758
ko01110	C17943
ko01110	C17945
ko01110	C17947
ko01110	C17948
ko01110	C17949
ko01110	C17950
ko01110	C17951
ko01110	C17952
ko01110	C17953
ko01110	C17954
ko01110	C17955
ko01110	C17962
ko01110	C18000
ko01110	C18001
ko01110	C18002
ko01110	C18003
ko01110	C18004
ko01110	C18005
ko01110	C18006
ko01110	C18007
ko01110	C18008
ko01110	C18009
ko01110	C18015
ko01110	C18016
ko01110	C18021
ko01110	C18022
ko01110	C18025
ko01110	C18027
ko01110	C18029
ko01110	C18030
ko01110	C18031
ko01110	C18032
ko01110	C18033
ko01110	C18034
ko01110	C18035
ko01110	C18036
ko01110	C18037
ko01110	C18054
ko01110	C18059
ko01110	C18062
ko01110	C18064
ko01110	C18069
ko01110	C18070
ko01110	C18071
ko01110	C18072
ko01110	C18073
ko01110	C18080
ko01110	C18083
ko01110	C18092
ko01110	C18098
ko01110	C18131
ko01110	C18132
ko01110	C18133
ko01110	C18151
ko01110	C18152
ko01110	C18153
ko01110	C18154
ko01110	C18155
ko01110	C18157
ko01110	C18160
ko01110	C18161
ko01110	C18162
ko01110	C18163
ko01110	C18167
ko01110	C18202
ko01110	C18211
ko01110	C18219
ko01110	C18220
ko01110	C18221
ko01110	C18222
ko01110	C18223
ko01110	C18224
ko01110	C18225
ko01110	C18226
ko01110	C18228
ko01110	C18229
ko01110	C18245
ko01110	C18293
ko01110	C18294
ko01110	C18295
ko01110	C18296
ko01110	C18321
ko01110	C18325
ko01110	C18327
ko01110	C18328
ko01110	C18329
ko01110	C18330
ko01110	C18331
ko01110	C18332
ko01110	C18333
ko01110	C18334
ko01110	C18335
ko01110	C18336
ko01110	C18337
ko01110	C18353
ko01110	C18354
ko01110	C18355
ko01110	C18356
ko01110	C18357
ko01110	C18358
ko01110	C18359
ko01110	C18360
ko01110	C18629
ko01110	C18630
ko01110	C18631
ko01110	C18632
ko01110	C18633
ko01110	C18634
ko01110	C18635
ko01110	C18637
ko01110	C18638
ko01110	C18639
ko01110	C18640
ko01110	C18641
ko01110	C18642
ko01110	C18678
ko01110	C18679
ko01110	C18680
ko01110	C18681
ko01110	C18682
ko01110	C18683
ko01110	C18684
ko01110	C18685
ko01110	C18709
ko01110	C18710
ko01110	C18711
ko01110	C18778
ko01110	C18796
ko01110	C18835
ko01110	C18846
ko01110	C18847
ko01110	C19491
ko01110	C19630
ko01110	C19676
ko01110	C19678
ko01110	C19686
ko01110	C19687
ko01110	C19688
ko01110	C19691
ko01110	C19698
ko01110	C19699
ko01110	C19700
ko01110	C19701
ko01110	C19707
ko01110	C19711
ko01110	C19712
ko01110	C19714
ko01110	C19715
ko01110	C19730
ko01110	C19732
ko01110	C19749
ko01110	C19757
ko01110	C19759
ko01110	C19760
ko01110	C19764
ko01110	C19765
ko01110	C19795
ko01110	C19797
ko01110	C19798
ko01110	C19814
ko01110	C19815
ko01110	C19817
ko01110	C19819
ko01110	C19828
ko01110	C19829
ko01110	C19830
ko01110	C19831
ko01110	C19832
ko01110	C19847
ko01110	C19853
ko01110	C19858
ko01110	C19859
ko01110	C19867
ko01110	C19868
ko01110	C19869
ko01110	C19874
ko01110	C19892
ko01110	C19939
ko01110	C19947
ko01110	C19948
ko01110	C19960
ko01110	C20045
ko01110	C20120
ko01110	C20121
ko01110	C20134
ko01110	C20135
ko01110	C20136
ko01110	C20137
ko01110	C20138
ko01110	C20139
ko01110	C20140
ko01110	C20145
ko01110	C20146
ko01110	C20149
ko01110	C20150
ko01110	C20151
ko01110	C20156
ko01110	C20158
ko01110	C20185
ko01110	C20192
ko01110	C20208
ko01110	C20221
ko01110	C20258
ko01110	C20265
ko01110	C20270
ko01110	C20297
ko01110	C20299
ko01110	C20310
ko01110	C20311
ko01110	C20312
ko01110	C20313
ko01110	C20314
ko01110	C20315
ko01110	C20333
ko01110	C20345
ko01110	C20350
ko01110	C20351
ko01110	C20353
ko01110	C20379
ko01110	C20397
ko01110	C20399
ko01110	C20400
ko01110	C20402
ko01110	C20403
ko01110	C20404
ko01110	C20405
ko01110	C20406
ko01110	C20407
ko01110	C20408
ko01110	C20409
ko01110	C20410
ko01110	C20413
ko01110	C20417
ko01110	C20436
ko01110	C20437
ko01110	C20438
ko01110	C20444
ko01110	C20445
ko01110	C20452
ko01110	C20453
ko01110	C20454
ko01110	C20455
ko01110	C20456
ko01110	C20457
ko01110	C20464
ko01110	C20465
ko01110	C20466
ko01110	C20481
ko01110	C20484
ko01110	C20499
ko01110	C20500
ko01110	C20501
ko01110	C20502
ko01110	C20503
ko01110	C20504
ko01110	C20505
ko01110	C20506
ko01110	C20507
ko01110	C20508
ko01110	C20509
ko01110	C20512
ko01110	C20513
ko01110	C20518
ko01110	C20525
ko01110	C20526
ko01110	C20527
ko01110	C20528
ko01110	C20529
ko01110	C20530
ko01110	C20531
ko01110	C20532
ko01110	C20534
ko01110	C20535
ko01110	C20536
ko01110	C20542
ko01110	C20543
ko01110	C20545
ko01110	C20546
ko01110	C20548
ko01110	C20550
ko01110	C20551
ko01110	C20552
ko01110	C20553
ko01110	C20554
ko01110	C20555
ko01110	C20560
ko01110	C20561
ko01110	C20563
ko01110	C20564
ko01110	C20574
ko01110	C20575
ko01110	C20583
ko01110	C20586
ko01110	C20587
ko01110	C20593
ko01110	C20594
ko01110	C20595
ko01110	C20604
ko01110	C20605
ko01110	C20607
ko01110	C20614
ko01110	C20629
ko01110	C20630
ko01110	C20637
ko01110	C20639
ko01110	C20643
ko01110	C20644
ko01110	C20651
ko01110	C20657
ko01110	C20666
ko01110	C20668
ko01110	C20681
ko01110	C20682
ko01110	C20683
ko01110	C20689
ko01110	C20692
ko01110	C20693
ko01110	C20699
ko01110	C20700
ko01110	C20711
ko01110	C20713
ko01110	C20715
ko01110	C20716
ko01110	C20725
ko01110	C20737
ko01110	C20738
ko01110	C20739
ko01110	C20740
ko01110	C20741
ko01110	C20760
ko01110	C20772
ko01110	C20773
ko01110	C20778
ko01110	C20779
ko01110	C20780
ko01110	C20789
ko01110	C20790
ko01110	C20799
ko01110	C20810
ko01110	C20813
ko01110	C20814
ko01110	C20815
ko01110	C20816
ko01110	C20817
ko01110	C20818
ko01110	C20819
ko01110	C20820
ko01110	C20821
ko01110	C20834
ko01110	C20841
ko01110	C20842
ko01110	C20847
ko01110	C20848
ko01110	C20851
ko01110	C20852
ko01110	C20853
ko01110	C20854
ko01110	C20856
ko01110	C20857
ko01110	C20876
ko01110	C20877
ko01110	C20878
ko01110	C20879
ko01110	C20894
ko01110	C20913
ko01110	C20914
ko01110	C20915
ko01110	C20916
ko01110	C20917
ko01110	C20918
ko01110	C20921
ko01110	C20928
ko01110	C20929
ko01110	C20940
ko01110	C20941
ko01110	C20942
ko01110	C20943
ko01110	C20944
ko01110	C20953
ko01110	C20956
ko01110	C20961
ko01110	C20962
ko01110	C20963
ko01110	C20964
ko01110	C20966
ko01110	C20974
ko01110	C20975
ko01110	C20976
ko01110	C20977
ko01110	C20981
ko01110	C20982
ko01110	C21071
ko01110	C21073
ko01110	C21074
ko01110	C21084
ko01110	C21085
ko01110	C21086
ko01110	C21087
ko01110	C21093
ko01110	C21106
ko01110	C21108
ko01110	C21109
ko01110	C21110
ko01110	C21124
ko01110	C21125
ko01110	C21126
ko01110	C21127
ko01110	C21128
ko01110	C21129
ko01110	C21130
ko01110	C21131
ko01110	C21134
ko01110	C21135
ko01110	C21136
ko01110	C21137
ko01110	C21138
ko01110	C21139
ko01110	C21140
ko01110	C21141
ko01110	C21156
ko01110	C21176
ko01110	C21183
ko01110	C21184
ko01110	C21191
ko01110	C21203
ko01110	C21204
ko01110	C21205
ko01110	C21206
ko01110	C21207
ko01110	C21208
ko01110	C21209
ko01110	C21210
ko01110	C21211
ko01110	C21216
ko01110	C21217
ko01110	C21218
ko01110	C21219
ko01110	C21247
ko01110	C21248
ko01110	C21249
ko01110	C21251
ko01110	C21252
ko01110	C21253
ko01110	C21255
ko01110	C21256
ko01110	C21257
ko01110	C21258
ko01110	C21259
ko01110	C21260
ko01110	C21261
ko01110	C21262
ko01110	C21263
ko01110	C21264
ko01110	C21265
ko01110	C21266
ko01110	C21267
ko01110	C21268
ko01110	C21269
ko01110	C21270
ko01110	C21284
ko01110	C21292
ko01110	C21293
ko01110	C21295
ko01110	C21301
ko01110	C21306
ko01110	C21307
ko01110	C21308
ko01110	C21309
ko01110	C21311
ko01110	C21312
ko01110	C21313
ko01110	C21314
ko01110	C21315
ko01110	C21316
ko01110	C21317
ko01110	C21318
ko01110	C21319
ko01110	C21320
ko01110	C21321
ko01110	C21322
ko01110	C21323
ko01110	C21324
ko01110	C21325
ko01110	C21326
ko01110	C21327
ko01110	C21328
ko01110	C21330
ko01110	C21337
ko01110	C21338
ko01110	C21339
ko01110	C21340
ko01110	C21341
ko01110	C21342
ko01110	C21343
ko01110	C21344
ko01110	C21345
ko01110	C21346
ko01110	C21347
ko01110	C21348
ko01110	C21349
ko01110	C21350
ko01110	C21351
ko01110	C21352
ko01110	C21353
ko01110	C21354
ko01110	C21355
ko01110	C21356
ko01110	C21357
ko01110	C21358
ko01110	C21361
ko01110	C21362
ko01110	C21363
ko01110	C21367
ko01110	C21368
ko01110	C21372
ko01110	C21406
ko01110	C21408
ko01110	C21409
ko01110	C21410
ko01110	C21411
ko01110	C21412
ko01110	C21413
ko01110	C21415
ko01110	C21425
ko01110	C21427
ko01110	C21428
ko01110	C21429
ko01110	C21430
ko01110	C21439
ko01110	C21442
ko01110	C21452
ko01110	C21453
ko01110	C21459
ko01110	C21473
ko01110	C21474
ko01110	C21475
ko01110	C21476
ko01110	C21477
ko01110	C21488
ko01110	C21489
ko01110	C21490
ko01110	C21510
ko01110	C21511
ko01110	C21512
ko01110	C21559
ko01110	C21560
ko01110	C21561
ko01110	C21562
ko01110	C21565
ko01110	C21566
ko01110	C21567
ko01110	C21568
ko01110	C21569
ko01110	C21570
ko01110	C21571
ko01110	C21572
ko01110	C21573
ko01110	C21574
ko01110	C21582
ko01110	C21583
ko01110	C21584
ko01110	C21586
ko01110	C21587
ko01110	C21588
ko01110	C21589
ko01110	C21590
ko01110	C21591
ko01110	C21599
ko01110	C21600
ko01110	C21601
ko01110	C21602
ko01110	C21630
ko01110	C21631
ko01110	C21634
ko01110	C21635
ko01110	C21646
ko01110	C21647
ko01110	C21648
ko01110	C21656
ko01110	C21678
ko01110	C21682
ko01110	C21683
ko01110	C21709
ko01110	C21714
ko01110	C21723
ko01110	C21735
ko01110	C21762
ko01110	C21770
ko01110	C21778
ko01110	C21779
ko01110	C21796
ko01110	C21803
ko01110	C21804
ko01110	C21805
ko01110	C21818
ko01110	C21819
ko01110	C21822
ko01110	C21823
ko01110	C21824
ko01110	C21825
ko01110	C21826
ko01110	C21830
ko01110	C21831
ko01110	C21833
ko01110	C21835
ko01110	C21841
ko01110	C21860
ko01110	C21873
ko01110	C21874
ko01110	C21875
ko01110	C21897
ko01110	C21903
ko01110	C21913
ko01110	C21923
ko01110	C21924
ko01110	C21978
ko01110	C21979
ko01110	C22007
ko01110	C22014
ko01110	C22039
ko01110	C22058
ko01110	C22059
ko01110	C22060
ko01110	C22070
ko01110	C22072
ko01110	C22073
ko01110	C22074
ko01110	C22075
ko01110	C22101
ko01110	C22102
ko01110	C22112
ko01110	C22116
ko01110	C22119
ko01110	C22120
ko01110	C22121
ko01110	C22122
ko01110	C22123
ko01110	C22127
ko01110	C22128
ko01110	C22129
ko01110	C22136
ko01110	C22137
ko01110	C22138
