OG Bger Esin Pame Pful
OG0004074 38.3570125 3.932115 15.2773471527778 15.6095666666667
OG0004075 4.51941190972222 3.38766716666666 20.9788108333333 22.8797618055555
OG0004076 22.2413904375 2.28584602777778 12.0907651180555 13.1684213333333
OG0004077 3.794499375 4.24155638888889 0.300084541666666 0.434179145833334
OG0004078 104.2288875 230.684889583333 1311.71728472222 975.911819444443
OG0004079 0.476222298611111 2.00869978472222 2.43831989583333 1.25534515277778
OG0004080 0.109028958333333 7.3394490625 0.145449923611111 0.159469444444444
OG0004081 0.0576143888888889 0.8918881875 0.741259729166667 0.216706788194444
OG0004082 2.03376984027778 5.27844654166667 2.94960175694445 7.73094666666667
OG0004083 10.5154515277778 20.6208109722222 8.44162159722224 6.86595256944445
OG0004084 26.0928368055555 32.4554989583333 77.3941305555556 61.2112083333333
OG0004086 75.6902944444444 10.5790109027778 151.355020833333 134.338493055555
OG0004087 13.5047651388889 21.1071122916667 24.3898086111111 25.786895
OG0004088 7.18335006944444 13.3121042361111 12.4021795138889 7.39214004166667
OG0004089 6.47617736111111 2.62847690277778 4.69887708333334 4.38513444444444
OG0004090 14.1439584722222 6.69284263888889 14.3251780555556 13.0329638194445
OG0004091 6.02059340277778 25.5540388888889 10.3533971527778 8.67811645833333
OG0004093 2.80247126388889 0.829253638888889 5.27898805555555 11.2215402083333
OG0004094 0.02472675 0.0139833854166667 0.2880684375 0.0497682152777778
OG0004095 6.58858291666667 6.43865936111111 39.2006506944444 24.2243930555555
OG0004096 7.75420409722223 1.19523095833333 2.896911875 4.56627027777778
OG0004097 7.60143104166667 12.108711875 3.14326796527778 2.96435958333333
OG0004098 44.1447986111111 17.0845954861111 10.8717792361111 12.1217372916667
OG0004099 44.3985423611111 5.06078965277778 46.6151527777778 65.65598125
OG0004100 2.07939563888889 4.69077965277778 6.872819375 7.26051395833333
OG0004101 1.58096597916667 4.62829974305556 0.991866819444445 1.83549314583333
OG0004102 1.66342790277778 26.1630500694445 6.71558277777778 6.62376854166667
OG0004103 26.8466561111111 38.7281069444444 35.12118125 77.4524868055556
OG0004104 6.82760743055556 6.88748506944444 7.1975759375 7.43360055555556
OG0004105 4.55954729166667 1.58049855555556 4.85299361111111 0.419522652777778
OG0004106 7.36747263888889 16.0054978472222 30.8955486111111 41.2465027777778
OG0004107 76.7558729166666 43.8625736111111 69.6634347222222 47.2501166666667
OG0004108 70.59623125 13.6100422916667 127.300775694445 91.8968736111111
OG0004109 2.72710790972222 1.17197129861111 11.0511832638889 9.72621763888889
OG0004110 0.479151902777778 10.3950483333333 0.645983211805555 0.906257152777778
OG0004113 8.47421881944445 17.883828125 8.57356743055555 7.30374298611111
OG0004114 0.414837694444445 0.547948649305555 0.398170538194444 0.479822083333333
OG0004115 81.3924861111111 95.3864722222222 37.0464458333333 45.0190833333333
OG0004116 24.7791902777778 49.5311416666667 14.298289375 17.286455
OG0004117 0.248334416666667 0.404841895833333 0.397463375 1.07644102083333
OG0004118 1.03256266666667 2.18914322222222 0.361989680555556 0.604649520833333
OG0004119 4.13735152777778 3.65383798611111 2.29853697222222 1.8681769375
OG0004120 0.0145708263888889 4.83962888888889 1.49716988888889 0.0307283333333334
OG0004121 3.76817638888889 29.9624847222222 12.9672420138889 7.80277777777778
OG0004122 51.2497797222222 13.4193689583333 34.6463679166667 53.5860625
OG0004123 272.987082638889 138.622141527778 67.4702423611111 101.57465
OG0004124 4.94283118055556 0.00507958680555556 0.976095631944446 0.896291902777777
OG0004125 15.7246600694444 88.30300625 39.2763027777778 26.1151506944444
OG0004126 6.19798986111111 50.3473256944445 15.30243875 10.7288653472222
OG0004127 14.8663390277778 16.0490320833333 17.4350309027778 11.4256997916667
OG0004128 4.84986048611111 3.47147722222222 9.43456881944444 6.52750680555556
OG0004129 18.6239591666667 29.7620506944444 8.76932215277778 14.206665
OG0004130 0.111426298611111 6.65188430555555 2.32040097916666 2.84706332638889
OG0004131 59.5634388958334 1.23641836111111 14.2784483333333 10.0690679409722
OG0004132 1.79639743055555 0.796943701388889 1.3059289375 1.80208177777778
OG0004133 73.1978833333333 49.4614354166667 24.2679807638889 25.7886704861111
OG0004134 14.5980279861111 34.7188395833333 9.89226826388888 11.7394867361111
OG0004135 10.5871298611111 12.1681932638889 9.55000388888888 12.0752163194445
OG0004136 17.4621661805556 32.5660173611111 9.64101138888888 20.0719745833333
OG0004137 0.1739249375 0.652096319444444 0.979786375 0.689977184027778
OG0004139 1.58528747916667 2.09670899305556 2.44672144444444 6.18582548611111
OG0004140 36.0581034722222 51.1114159722222 7.43670288194444 28.0284090277778
OG0004141 145.835286805556 15.7274040972222 108.381820138889 189.686063888889
OG0004142 24.0477501388889 7.66334347222222 3.613361875 2.26767476041667
OG0004143 0.0703963611111111 14.0013966666667 5.29198104166667 5.16401041666667
OG0004144 1.14371509027778 14.2098496527778 2.02535347916667 2.01170517013889
OG0004145 24.4334180555556 7.58666305555556 30.1021819444444 29.29214375
OG0004148 0.295566916666667 2.31787184027778 1.44485388888889 0.699907159722223
OG0004150 0.0362377013888889 13.3643831944445 1.85557820138889 17.4601861111111
OG0004151 0.359530222222222 6.1110626875 0.518116145833334 0.373993378472223
OG0004152 32.5749284722222 21.5902922916667 31.1007404861111 37.6898770833333
OG0004154 17.9034849305555 22.9941866666667 18.4463259027778 17.501415625
OG0004155 5.38564951388889 0.627812840277778 7.50989583333333 7.36997486111111
OG0004156 7.02938909722222 15.7204446527778 9.35121694444445 8.30034326388889
OG0004158 65.6047270833333 19.6490559722222 4.74781885416667 12.0665754166667
