pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
ko04140	-0.0178111393752216	0.106114843252788	-3.90530279092428	0.00028020799744639	0.00093005207663057	-0.346888466446356	-3.03149273320941	down	0.0957323375034273	0.0595877171670235	0.0945928770150461	0.0958600323040054	0.114070802517676	0.0582153099205145	0.0962843588073776	0.103161643405386	0.0915734246820562	0.109580814203598	0.12783765801695	0.112499222597673	0.117737938699882	0.129154332491886	0.112409869438408	0.11068161429742	0.110673201684712	0.106209337450884	0.123959825402623	0.109849795426573	0.107440445088246	0.105066975268955	0.110759340177057	0.111817163239705	0.110796077617641	0.116585402992124	0.108492305886954	0.109820705521104	0.0993754315501866	0.106210510227735	0.108065068304013	0.114559909732859	0.105566222348753	0.106399878382771	0.102244792623854	0.107935584090272	0.10325247834836	0.0947348335402618	0.104439948363336	0.106708584502296	0.113117727426953	0.0909757221546752	0.104436141094689	0.106842916555167	0.109167830982603	0.112135098038473	0.104640398454431	0.148740485096689	0.0949874296454016	0.100754642350729
ko00790	-0.0346013024883103	0.19852726211402	-3.42823167193019	0.00121762991539426	0.00339196905002686	-1.74259712588387	-2.46954811911104	down	0.161670302712312	0.176670702295511	0.164897378460702	0.180242020110265	0.161950815228949	0.173377165501376	0.170035419084231	0.170830796818298	0.182924809929167	0.165862791092909	0.214620580856886	0.197461203039683	0.179639692309371	0.230731172251701	0.217281264785328	0.229210431839364	0.168409319263938	0.226848177777809	0.192565790067768	0.200683449919604	0.226151327049482	0.200890318709637	0.188302077571501	0.208189736945036	0.241375384862489	0.252342811977433	0.226814365809586	0.229562196624939	0.23426616170806	0.209550791690462	0.186879024672823	0.209445693462276	0.24900745442739	0.16823287334502	0.212196717934472	0.14786049975467	0.210022768593955	0.25609034474492	0.205385001401075	0.202888661416944	0.195065743723492	0.21824716076136	0.161982532491266	0.176818361495073	0.172381952036571	0.134517819965416	0.247762632435513	0.122057935505436	0.231983666219783	0.23417780501976
ko00730	-0.0349586913436292	0.0790813756623791	-3.28500289866366	0.00185793208533538	0.00483062342187199	-2.14006111219528	-2.3159968172387	down	0.0621040729589202	0.0317458601227431	0.0165855787328243	0.100229072952578	0.0380647000721886	0.0375624534406007	0.0263007745959767	0.074425827585252	0.0934422465639533	0.0306836388497208	0.0925099714350325	0.0834231439499335	0.0518392396209021	0.127436800579726	0.0460214527934833	0.133385677182228	0.0878313416112962	0.10668541054143	0.0945525138959723	0.132336810973907	0.102934078647775	0.06293656619544	0.0732004300810725	0.0860507241429431	0.143015981595925	0.103646947913404	0.098099985840231	0.105879157728466	0.100279053228554	0.107902365825666	0.0661426535568881	0.0805276374940565	0.0907592861190702	0.0379206466510988	0.102089494985691	0.0337526328558825	0.0589168121585474	0.0884172304997772	0.0825169785313508	0.10486744178277	0.068091814279709	0.0812721925116477	0.0579881313264986	0.0620784615053548	0.0494395270309202	0.00192997098707179	0.105898327761087	0.07821240784889	0.107009564573332	0.145125691001165
ko00860	-0.0595578924583063	0.12297666349621	-4.08176340035486	0.00015928503084068	0.000564737836616957	0.194303573232728	-3.24815311418719	down	-0.0369784493118572	0.117924457261024	0.00676990153431005	0.1555719280099	0.0632971121659201	0.146305488048513	-0.00592018281416826	0.124422306426033	0.132556611081289	0.049354322894687	0.202720679203189	0.144949406385763	0.163022599924403	0.194068642598526	0.156365971062387	0.154060520408598	0.138602694948327	0.17581695494616	0.180839174673292	0.177268207922074	0.143832337465467	0.136402162233306	0.136195646843164	0.125997959209053	0.152510846955158	0.16065575650624	0.122440782349851	0.169876124865055	0.15358442580746	0.140433649476398	0.144528448180014	0.136355575173553	0.138516473567422	0.0818762574589465	0.126637112688596	0.118797081407393	0.128806830084018	0.132189281554235	0.116503927163027	0.139625922112236	0.0875201997310671	0.125887210212061	0.096079058905009	0.0987567209632878	0.0869168751105871	0.0729420557792341	0.142495526061539	0.0510430946743086	0.128703756926258	0.111703727978191
ko00053	-0.0797856490795567	0.238316782172426	-4.27303833925128	8.53712771852252e-05	0.000350471558970925	0.794241158258825	-3.45534721958934	down	0.0313241737704333	0.224936219289375	0.0862187662753896	0.257979328169744	0.182227552324233	0.252988025003502	0.0709049118765716	0.232870872662578	0.237933770100037	0.167499009615941	0.317881283677891	0.273373857552213	0.294121748691368	0.317904753403523	0.281440074249342	0.277151209549652	0.252337576662699	0.294628097067438	0.296643543264473	0.295362425331426	0.286016607054618	0.263517962781768	0.259515048526355	0.258464214483035	0.275886232489448	0.293064020422108	0.248437146915251	0.289411794569848	0.280015782882412	0.260003835195196	0.269701265144908	0.256858142007286	0.247292293501427	0.216910146380484	0.255085635522004	0.254759497934679	0.255955788555719	0.270842265642818	0.230490859665017	0.255000493324187	0.202232115189776	0.235627866594051	0.194669217309439	0.215822179365544	0.168280313131165	0.18263840852081	0.277640126176204	0.07640281604722	0.25442381601375	0.235146018736936
ko00040	-0.0896616927834864	0.225155092151282	-5.01776121690609	6.85951912493986e-06	3.82173208389507e-05	3.23892892077836	-4.41773976169867	down	0.0292781095467862	0.196687481865238	0.073144898960417	0.235374993660742	0.151357078785347	0.224253023460251	0.0605743393732689	0.208532812772853	0.216604482796465	0.138450158023559	0.310013897361657	0.257993289480961	0.281478118113211	0.30459242291015	0.268342117786152	0.267061790832682	0.24554292346692	0.283244394912953	0.283898603886921	0.281512283654611	0.273342273679395	0.247786467973036	0.242373608794638	0.249428985396995	0.264298110211484	0.28461741591643	0.234202359838213	0.279281146889566	0.269747979129512	0.242983514704376	0.256710420628843	0.246385326559595	0.241630675976725	0.207855599635843	0.241541751692859	0.240554984956717	0.24383409015962	0.2651221892941	0.22235275017826	0.240089118597522	0.191852031963048	0.231898362523145	0.187093497866983	0.197196504434577	0.165229800668036	0.168580470876423	0.270337187492964	0.0641745069944165	0.244343678970558	0.224972573909072
ko04711	-0.0574054083573561	0.0451046549456142	-4.88470371625721	1.08630560999937e-05	5.84357500551387e-05	2.79127615673309	-4.23332137717851	down	0.012955080034392	-0.0431892471242966	0.0385691096177851	-0.0138117023127699	0.00821931733918096	-0.0712805306660415	0.0457780723088131	-0.00753669457436793	-0.00289289021537195	0.02499276818997	-0.0411169843680573	0.0756790675380683	0.036469634148203	0.0494659566660994	0.0694247962971428	0.0865828143152443	0.0586712996708136	0.10689012950394	0.0727153886754972	0.0599580572281576	0.0939089171688904	0.100934915806468	0.0309349456132699	0.0589682563852777	0.0883349542842047	0.0656714325194253	0.0583229282749983	0.0722269068640942	0.00131274767404489	0.081183415963638	0.0446530206618144	0.0413128506904745	0.0489933767367533	-0.000324872561303398	0.0116470758239942	0.01338256443715	0.0141724746261915	0.0723911687212058	0.060879838712815	0.0636088120421707	0.016646960735581	0.0625986607249983	0.0455251319190014	0.0447779154964235	0.0630700311693023	0.063775793180175	0.0713521608425313	0.135617977445496	0.0725003224742286	0.0903086205749919
ko00981	-0.0621926586926616	0.229032685512865	-3.11566658048528	0.00302472904130448	0.00714935955217422	-2.59570603939575	-2.14573286105409	down	0.0420478243366274	0.187686703918579	0.119281690333824	0.251932387298252	0.207984274878757	0.214943978743915	0.0962900859186435	0.238285609437844	0.237525961990671	0.196807068730242	0.302143009194182	0.273120824253608	0.293469838209077	0.303532794144682	0.307815788800786	0.271741362586907	0.247727536929401	0.297854148600182	0.281865786153369	0.289790324925459	0.296659145840525	0.248392510726579	0.242962608838854	0.248796999201261	0.267256925131387	0.281200856695334	0.246325929095769	0.277032009840616	0.262442673529207	0.254635636631515	0.252654750728156	0.239412864401642	0.24335987297731	0.180105238610559	0.239495061502098	0.262999221232911	0.257470438053155	0.244123211582672	0.21385048239137	0.243791495465546	0.201377064806421	0.217446857264877	0.172521867915976	0.149283265379418	0.190669212296534	0.152648331554596	0.272048611410978	0.0190553278606984	0.218688773251557	0.193080032040707
ko00062	-0.0752367759449892	0.162762983437775	-8.14032960597968	9.43444764074121e-11	1.63530425772848e-09	14.2622631937442	-8.7864014325087	down	0.12551943470088	0.169041432235717	0.0599931743000845	0.0969192246830699	0.0690475454288333	0.180164054013629	0.0735662091133981	0.0894443031412957	0.0981509881135287	0.0638892610874005	0.133374619082474	0.191665077293871	0.162892351394471	0.165964341219137	0.151096193619028	0.155831660614041	0.173956267556643	0.148466054325424	0.167583801359913	0.195746120804246	0.185153308467905	0.145888102983488	0.209646815930196	0.163874276583984	0.160221830704545	0.174733019962596	0.180205390464585	0.167239457989499	0.15612270604713	0.156908748826021	0.172661973547046	0.170096016068232	0.18072023161274	0.17925481829596	0.21571380930035	0.185327988306093	0.207622183924729	0.187578473050568	0.194802395425237	0.234167074643916	0.190003358531662	0.172696441248878	0.175098275883737	0.160180277371488	0.205558392498363	0.176948821711144	0.184939663508474	0.182435534742013	0.18989543111765	0.200142239053439
ko01240	-0.0366406124957259	0.150379338340857	-3.35781914314614	0.0015004843255217	0.00403578542726526	-1.93933334077278	-2.39407193218535	down	0.0453145010928129	0.143970810610599	0.063568994981755	0.181553246341574	0.121001720754358	0.164280560436092	0.0572034098615017	0.159601628207848	0.164863207543869	0.109310403612352	0.191175644939982	0.166990186528315	0.176051148492787	0.192032763939485	0.164824566816241	0.181978757935711	0.154961924871526	0.177357633812233	0.186617779891942	0.182267433057804	0.175517260309646	0.151046436625069	0.159099527930169	0.153340406113099	0.184482050130019	0.18240067414337	0.154414972487704	0.180860249690194	0.179894095991613	0.16303109343975	0.160942921158597	0.159694323881731	0.158441952023533	0.12526140776165	0.158952187153949	0.148818789762423	0.15437246150925	0.173079448906409	0.146763994971795	0.16067455148274	0.122261510954647	0.147340183878412	0.11624404924731	0.125816517844899	0.118676967541192	0.100562687021891	0.173485763285471	0.0845027342595969	0.159992214877628	0.154069158930302
ko00630	-0.0155195754114235	0.25795843448981	-2.60984182669293	0.0118912452805599	0.0237824905611198	-3.85500275000108	-1.62374266694553	down	0.191850824045281	0.236590679227354	0.27044036047994	0.253223475705345	0.244049638803544	0.251709263094429	0.249348717685615	0.258158597134612	0.245379386794268	0.254676798636322	0.281632984391622	0.261073084044864	0.277967553003994	0.280847352869352	0.24281819914659	0.260472914756667	0.260765550266699	0.274819324332206	0.254526610827603	0.246543269626395	0.279257382711696	0.254617818191745	0.255574175825149	0.261671562658789	0.265226856686767	0.281361289617335	0.278317633520854	0.257860350942729	0.260295118892308	0.251964999393865	0.258436319216704	0.249619572111728	0.282897011163011	0.25592120881641	0.265137956062649	0.260414286713104	0.284796600290186	0.287789726930561	0.254358680577575	0.253282646406687	0.246427708932717	0.275191819683726	0.234014799274951	0.244041331327216	0.262606423081916	0.229626294245943	0.274111745864685	0.227424528386869	0.257653984201841	0.251127307888072
ko00830	-0.0929271781946788	0.116689884799306	-6.03094526619179	1.89791541396438e-07	1.5089612555642e-06	6.75196992846175	-5.82132191112613	down	-0.0617568998405283	0.103428841253017	-0.0149290869645129	0.120321806703414	-0.00171198957750755	0.133662583165322	-0.0262142526491599	0.0738861061472968	0.0976731883460481	-0.000878874147757988	0.211083258968665	0.154582754179785	0.172735526446645	0.182711435370223	0.158782096509303	0.156860880636244	0.118943604634299	0.173180980498228	0.189562074204928	0.184288930137514	0.155501670739925	0.138017839193217	0.132826233192135	0.128582595888356	0.159691173736041	0.154679119644301	0.104803949942642	0.161392508923198	0.138815199634005	0.129973359100191	0.14656523087931	0.156971419786439	0.151156471385572	0.0704183501582566	0.134743778762115	0.120958402053736	0.133798584731494	0.136533674722058	0.119609496467771	0.144236525799679	0.0672846029272382	0.142669651941028	0.0944858322818651	0.0731176876824083	0.107671494434219	0.0565208266332813	0.14001328031923	0.060323331396746	0.129306290900617	0.117612692686768
ko00760	-0.0617361856770894	0.0841521054894798	-7.12350693072038	3.66104779699108e-09	4.3932573563893e-08	10.6438976893121	-7.35721335508068	down	0.0113666883456342	0.0696105950351291	-0.00419435075179093	0.0646859824307303	0.0237139574387257	0.0897396864482222	-0.00458857085516569	0.0387539069538689	0.0430326182534527	0.0155110561792763	0.0648490605980207	0.0876798440618655	0.108197223762093	0.101372323799714	0.0726956000800341	0.108367350444004	0.087744406163267	0.128845690508389	0.118744043757916	0.0802418507230195	0.113728530075876	0.109134583464504	0.119298372112229	0.0843062651483075	0.111216366033675	0.104888191861953	0.124446306572552	0.106947004870685	0.0958580182318941	0.10541462204813	0.116929168124805	0.0828291914266138	0.11876492121441	0.0265625563076016	0.113612191969826	0.0720991149706382	0.124981465313476	0.115682139004914	0.0985866818532481	0.114450432402407	0.0910505670222807	0.102420000319786	0.0700624128541455	0.0627030995740907	0.0861243710354164	0.0717914938050551	0.107906081451309	0.0488991564635828	0.0992055895124794	0.101337416051693
ko00650	-0.0643511914478432	0.272994293609409	-4.5158993052264	3.80804706104162e-05	0.000180016770158331	1.5739668551073	-3.74468703463021	down	0.178460946793817	0.24010267454127	0.192051195112204	0.251051806854797	0.216396658915586	0.272635928190004	0.188755547011308	0.230097667375231	0.236898705038867	0.208682274678258	0.262005835571682	0.302957058266328	0.298121068107903	0.333264125333735	0.257815657032451	0.325942679909869	0.279184096069137	0.295008043497961	0.291713266667866	0.294999489352613	0.284607917681603	0.292929802082382	0.297940528499627	0.309410994870508	0.335501195212441	0.329282520078695	0.293248371909992	0.308842045131361	0.294866134547699	0.284156689113233	0.303489449012214	0.287204392644874	0.303529762062929	0.263429716341646	0.319215617002422	0.26212204056254	0.29894946543978	0.33269017697595	0.276726853387449	0.318101121058589	0.267745873319527	0.295479449942045	0.263592465359756	0.264742943196154	0.201445161684202	0.230219648675228	0.315517379447782	0.0819363879127836	0.304079054583052	0.272566798413088
ko00440	-0.11200947460878	-0.160203027127511	-2.94116184551344	0.00492518510043262	0.0108215334601055	-3.04807108605853	-1.96571119338157	down	-0.424527737811469	-0.224369921182838	-0.244364771573943	-0.131634288527374	-0.282698123894047	-0.0981438005518855	-0.326515187396227	-0.211621827867702	-0.218729757352492	-0.335500651987378	0.0107933628284578	-0.0628106758674781	0.0491155819086538	0.00703383505658809	-0.122259548434798	-0.080929228299997	-0.0976175619934474	-0.0987797128648462	-0.0199867390451003	-0.0815664441467311	-0.116997949498367	-0.113619386386534	-0.138478609210781	-0.0447740330045613	-0.00675283934510729	-0.0189084218146243	-0.0371259719445943	0.0192429998580775	-0.202798475947475	-0.116225541551319	-0.0437215938575935	-0.190433671118075	-0.223230750321806	-0.284080167121968	-0.110006863098725	-0.14465479875226	-0.0547732174803835	-0.10593275378595	-0.312300655568039	-0.120022025331694	-0.316324390256747	-0.222496227669822	-0.445758233912885	-0.260614633044043	-0.324365606245755	-0.143423182510633	-0.171147020880819	-0.316215599387136	-0.217650679816628	-0.231447858365272
ko04148	-0.0587169027799422	0.184668904236062	-5.36686067502237	2.02300752289553e-06	1.31495488988209e-05	4.43111062946097	-4.88108914558587	down	0.0883518473934035	0.122382562606439	0.163550791789671	0.138587156025599	0.144242635216368	0.129660492125654	0.149513296952725	0.145935233511128	0.148713069383069	0.146016735117026	0.230440607114603	0.209828343035673	0.214080332608009	0.213885594151843	0.225811536384152	0.209319644768174	0.2072769852268	0.219081615324385	0.21394735095006	0.219925520624227	0.204248240154054	0.211423917488187	0.197392616651084	0.20251573992323	0.208216943367368	0.20244588673761	0.21205468039893	0.199425548435837	0.189814299662258	0.201843230010536	0.215144494478488	0.184875618300142	0.17289700528293	0.213789648803133	0.198153321065516	0.217708309701111	0.214028915726494	0.177606262704184	0.18816151565601	0.201267963378778	0.210361939316083	0.157564255117833	0.176916300114953	0.168400049341672	0.180772474742085	0.195644971010528	0.205586330864566	0.0183646442128095	0.186613572027923	0.17965516681976
