gene_set	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
ko03013	0.0821435507008766	0.0141280735251401	0.0853771501352335	0.0270463065719505	0.0650434455015196	0.0029755452714759	0.0868806755569114	0.043812468965254	0.0278996988208254	0.0648813673875779	0.0477742215635117	0.0230482708531824	0.0195547809486791	0.0245559984257791	0.055377491772234	0.0350050078400644	0.0380431871764809	0.0241463265758571	0.0249042569538961	0.0407694225648979	0.0352796787489152	0.028578327242917	0.0151674668394838	0.0294321440268003	0.0256516569401556	0.0140856973061614	0.0392509344497243	0.0335760033479506	0.0470251975987425	0.0305401994379247	0.0246669109628275	0.0288725478729776	0.0200048730774716	0.06878121864045	0.0157192172486864	0.0447813254328843	0.0153779749851182	0.0170401996314594	0.041644911855252	0.026314013019163	0.0459355590340275	0.0386549305984862	0.0507800921719163	0.083629883346766	0.0507561002485824	0.0640320791026312	0.0304342150881451	0.103634019822374	0.0196430246612642	0.0268124466018617
ko03015	0.131454235540019	0.0647290030043584	0.0984828162516171	0.0850797510136386	0.105074811363343	0.0570510876294483	0.104344545427947	0.090062611089905	0.091850089828431	0.0974528012141151	0.0505879105081098	0.0609293269705175	0.0688176382798935	0.0571793293900926	0.0745666341182594	0.0846495432521107	0.0869602572002951	0.0634265546418468	0.0721585899888349	0.0795176081249538	0.0693898031623629	0.0626663987655535	0.0737880902745326	0.0834526166909119	0.0942145061714912	0.0674136239458197	0.0860572928569735	0.085383526782514	0.0902880002355554	0.0877638085349193	0.080404736736027	0.0847933570101691	0.0755293967255237	0.10155459106126	0.0803567719294931	0.0974657493597496	0.0700419815663231	0.0761945529827214	0.0872498174612055	0.0788246642086047	0.100322012048306	0.088661713586837	0.0978916365183839	0.128385894581398	0.102132454588346	0.113561172494793	0.0804788818194534	0.154331301284024	0.0840237404780844	0.0975156807342347
ko03018	0.114909917888843	0.0555711301921359	0.108758680484881	0.0851074140446407	0.0842884227031744	0.0539193127652062	0.107585175318081	0.0832064143322778	0.0816354312097314	0.0919665213459794	0.0707751316726784	0.0952213966563905	0.0917737825739677	0.105449169362831	0.101128044834435	0.106525608515058	0.117994263793443	0.0994009923247651	0.113337165841111	0.110217612739066	0.104400326329365	0.0888548478830531	0.0960090228344486	0.0881538607776685	0.10620792373356	0.0951125333255131	0.101631336789444	0.105869481324657	0.1113800778212	0.11104801178528	0.096149062381672	0.101979034782934	0.0928226268616915	0.107122664483749	0.0827222612086284	0.10315483543245	0.0696697617494189	0.093927345716391	0.103558668315627	0.0995780153608573	0.0976086964292044	0.0979064876496025	0.118400084888763	0.120611350585791	0.119869317125278	0.120650859764007	0.0949210913042926	0.173341999284084	0.0942510208127865	0.104598115993831
ko03020	0.157928144144212	0.114579703199992	0.112562712941013	0.112673360124996	0.100945308647101	0.116946939524215	0.125412741638837	0.0978331929465149	0.107301730974818	0.0986821831836765	0.0912811621131015	0.109384478333413	0.120899364665802	0.11684568358102	0.116644290864553	0.12281777944797	0.127863344811621	0.111258203532611	0.128741477286811	0.134041335603926	0.115379890145381	0.102549604714441	0.121426034385291	0.109248898106563	0.120667938130514	0.107498083289892	0.13057027381013	0.119595951863775	0.161978484920079	0.132085005791655	0.114852843999466	0.121462989180396	0.127108176811096	0.14531889499949	0.10787997119852	0.122957975749571	0.0961346487877275	0.124540796101036	0.155418027195336	0.123342579910353	0.150451532220665	0.134291765374068	0.146732075469614	0.13634460960416	0.175147862006159	0.133118506043583	0.10681333627861	0.237865521442289	0.133030489766223	0.146500676617571
ko03022	0.0107968693314083	-0.0483168019389502	-0.0086184089932607	-0.0362853659175671	-0.0200711837487481	-0.0644323947387999	-0.0098433033329162	-0.042896412819511	-0.0396189071115185	-0.0164823819732109	-0.0210986468445909	-0.0460570912872006	-0.0693966787573018	-0.0395218867030761	-0.0261872380466098	-0.0416591788181205	-0.0476101048699137	-0.0416390461823543	-0.0484635419124352	-0.0260550194342621	-0.0449866537472542	-0.0634400571757367	-0.0618156446341215	-0.0580659000618076	-0.0486656475587218	-0.0533172674087201	-0.0231344225252259	-0.0360319755274284	-0.0199277479675968	-0.0426373586913764	-0.0527193266503443	-0.0480203382027115	-0.0593518844436603	-0.032002777527182	-0.070423618399954	-0.0411472668842817	-0.0683806100129271	-0.0510097383421327	-0.043171665073483	-0.0478554239471834	-0.0529949433446364	-0.0473625902508775	-0.0265354456127663	-0.0132814907994209	-0.0234078188764992	-0.0244801325644336	-0.052281988925077	0.048982821947186	-0.0550418325508857	-0.047553092516403
ko03030	0.143158611511185	-0.0506270277672017	0.162167809674204	-0.00742228345179192	0.106152953600959	-0.132891303781704	0.153341502158067	0.0503569546971952	0.0112578480043702	0.122397786052408	-0.100751058822724	-0.0955510681872009	-0.0947685827258805	-0.0912027679098838	-0.0817007142771938	-0.0963275242357953	-0.0659530188676722	-0.109336873603827	-0.0951932711492073	-0.0866675185649015	-0.0914968776991433	-0.0810380925113051	-0.0689415201228459	-0.0792218569662294	-0.109902020480739	-0.117432148775469	-0.0640747427811031	-0.0471166832074544	-0.0220286650242153	-0.0767137758056659	-0.0786440986838537	-0.0820923029361413	-0.0950765063972775	-0.0251237482333054	-0.0750955695728557	-0.00861407899812119	-0.113359703283051	-0.0928065548235862	-0.0656535212847371	-0.064405761667595	-0.0080242177621744	-0.0668809589655455	0.0709473325142349	0.0211301396665017	-0.0402462083087135	0.0120536848572581	-0.0999170260449515	0.0310641849846415	-0.0734493107661015	-0.0438089242556806
ko03040	0.193519418265234	0.132938786813369	0.18010384346272	0.143774787863765	0.168502675692088	0.124605601322663	0.180981487887148	0.151704849852948	0.147218586770951	0.167362330714627	0.11010556187276	0.124925109075107	0.122223182123905	0.118923987178467	0.113032338022194	0.12670017420289	0.140671162885452	0.112873794204711	0.120367035588261	0.119322789842571	0.10925478583008	0.127286440042153	0.130760203968688	0.130216608232268	0.125996177615352	0.115292659034438	0.130957578999306	0.130932711097119	0.156328607862935	0.12563765683288	0.129753356362534	0.14269568282825	0.122344336675198	0.17108899611482	0.127271611288569	0.14826054112345	0.110117108212476	0.126063595544656	0.13528726446579	0.136741467303182	0.150776971106409	0.140258655004746	0.17118929471178	0.189341837158372	0.141192557609371	0.1739834910136	0.122548801944679	0.208774471242292	0.126558735484168	0.135676268475552
ko03050	0.410604882663697	0.366090307739939	0.390784147200463	0.372204970983099	0.393095118799034	0.356849436250098	0.39898335027297	0.379477323284063	0.379376935646658	0.393902058934313	0.346848587033101	0.352008086411664	0.337275247541564	0.342971708016661	0.330071078358024	0.322845315899095	0.350316978646127	0.32174620312706	0.337142299420013	0.353268255940595	0.338579812643047	0.344566830591223	0.335236972624313	0.338263775377662	0.320125709328104	0.339188019539612	0.33364613204523	0.337502920219519	0.356270089955821	0.335139294272164	0.342387067812737	0.350301898952313	0.340529038948302	0.380310136944472	0.335030513313263	0.354381198929904	0.327525732403182	0.338000426264442	0.340704532082335	0.364776632688047	0.364880868757218	0.345119973703467	0.368250543399164	0.394493564637054	0.361251595695557	0.387150801088795	0.333390620278674	0.381613254642878	0.329597253587853	0.342589911406287
ko03060	0.312825243503669	0.286073882556542	0.28548966231526	0.299930454860075	0.298619129923453	0.285212678518559	0.28535741012356	0.295835086369746	0.290363507166497	0.295374682682777	0.250389888417317	0.300329842280751	0.298471762684276	0.312562799729345	0.272639942722826	0.311841136664753	0.314653894911227	0.28278660765387	0.296199802864862	0.292153261368694	0.282243996019532	0.298167480326473	0.299404945212921	0.307292061187605	0.31469184060462	0.307834927573777	0.305777893708647	0.307006575713855	0.30047043093895	0.291702888360658	0.306193421287242	0.310125556175217	0.307813189284252	0.32123117965939	0.298284256635213	0.306283041405307	0.29421520824184	0.293450784570693	0.30856189525175	0.318967523799735	0.30963013925732	0.308756808499795	0.319218472243921	0.341723551981725	0.304492958713107	0.337185565008489	0.292948095894304	0.32613534797132	0.304788107039657	0.307660414153452
ko03082	0.0741491770325261	-0.00578646133962132	0.0735084142340648	0.00901624601428203	0.0421134805303398	-0.031215697496686	0.0633548631666953	0.022897819859363	0.0162337496150242	0.0487905540402383	-0.0270234366209507	-0.0115489223912982	-0.016657779028233	-0.0188228403287615	-0.00455083635223095	-0.0034751648341428	0.0046142271835502	-0.00581174391996058	-0.0186164850345553	-0.0115468066277709	0.00116845150452749	-0.00973325748080221	0.00385468132023022	0.00422281362955092	-0.0144725931636205	-0.0146898239926887	0.00754428522277201	0.00482347625270526	0.0268417940049029	0.00787557174418522	-0.00585212719841225	0.00118313247542742	-0.000595715311986084	0.0274591921785469	-0.00787704075805574	0.0112685828434987	-0.0121482889641948	-0.00486831267307712	0.0129832901607176	0.00561399801904245	0.0187020822209433	0.0215247358125543	0.0542965052533735	0.0541665668920592	0.0228036033767889	0.0398294305594586	-0.00546811999070262	0.103330644545112	0.00239917520449319	0.0183522206224428
ko03083	0.0070696411304108	-0.0587345487888632	-0.00330930516960112	-0.0339678446702293	-0.00616106458100689	-0.0635694314822086	-0.000767607780529567	-0.0191430548603202	-0.0393235609133047	-0.00883416867727385	-0.0266884712680205	-0.0336971462042553	-0.0346748591843803	-0.046435623149943	0.00379854775352883	-0.0300772954566826	-0.0365385527410371	-0.0107652324019174	-0.0275174126872736	-0.016145998336365	-0.0162043745543263	-0.0365864853455514	-0.0524555195903173	-0.0264297976589444	-0.0376714319899209	-0.0550163217097076	-0.021261928320901	-0.0359667555760855	-0.0404025756617888	-0.0119049634733522	-0.0476668956413691	-0.0453744449168278	-0.0358781828995583	-0.038862815096638	-0.0411059919452886	-0.0251721003387112	-0.0198399160481403	-0.0676823705575447	-0.0322665614580998	-0.0432964980777555	-0.00731705329635388	-0.0319233438052057	-0.0247100164672072	-0.0205612977302098	-0.0351983863650573	-0.0137320162223333	-0.055806404888745	-0.000157928543825333	-0.0538245423440225	-0.0327213029818842
ko03250	0.0389859491023726	0.00511468068157355	0.0427367667314889	0.0222057090475001	0.0142880532174115	0.014061997719667	0.0473143870335107	0.0261963481302809	0.0139320287750806	0.0290934138472247	0.0345998415918608	0.0153769442899762	0.0128272723663821	0.017742568885989	0.0428962297820299	0.0148519635028073	0.0153535988004129	0.0276352931715092	0.0130956328821652	0.0169417323109099	0.0304431518519341	0.0239704635995021	0.00328085619828329	0.0211789838824868	0.0134744779861035	-0.00812145175802219	0.0255785629378134	0.0130035581952593	0.0172218838116382	0.015740772512638	0.000857397886104982	0.00297617749246871	0.019007075836633	0.0257963263483426	0.0113724415589012	0.022111739953489	0.0157176212156684	0.00195909075039597	0.029108324077644	0.00704324228790807	0.0226346533853061	0.0299468676010176	0.0225737276262877	0.0301086903190672	0.0517532101139604	0.0207154838929974	0.0061777319331008	0.0906876317463716	0.00684694131884205	0.0220194172859514
ko03265	0.186801922261408	0.0874694858295862	0.184012538489267	0.149419666004974	0.233132165185259	0.0673867258401463	0.190050681849691	0.198718340772234	0.160859006491886	0.219404940463197	-0.0732102148402481	-0.0043368331220704	0.0165329910451925	-0.000754632446723809	0.00712613916133873	0.00671120945613489	0.0322566507539203	-0.0389462462463316	-0.0361201838155123	-0.00872933804014633	-0.0758127465773967	0.0322985617253476	-0.0338298564977986	0.0115510484656287	0.0168247348935331	-0.0194904633897843	-0.126026698515876	-0.0669260341575532	-0.282148711671751	-0.0518079184343869	-0.0566123426046945	-0.148117291677444	-0.150655755203916	-0.0763067376180019	-0.143900228865738	-0.0328819203548641	-0.0554938873338834	-0.0301605172076834	-0.152554504513557	-0.0890874111808197	-0.0709347877964511	-0.118395003262502	-0.105637554476689	0.0281511543874082	-0.166588548313491	0.0565344318301762	-0.0180203714445432	-0.23336016339347	-0.168027929696498	-0.188885596784214
ko03266	0.174702807308878	0.129482616529423	0.22570762649785	0.203285512614783	0.216477868138342	0.120245953388625	0.227589245937375	0.215001232450112	0.197934816334491	0.212565581568492	0.137805084099565	0.0815141457532073	0.0891639064943296	0.0741832182789084	0.139947138587271	0.0503147261970438	0.059402114846397	0.0815670900383201	0.0675631339163332	0.079319615940134	0.0721750481004013	0.114757105539979	0.0648879833616679	0.0893503030823381	0.017722158168562	0.0432876301930617	0.0543852425379396	0.0493420671148181	-0.0290693317452187	0.045529874575932	0.063351680048532	0.0868633282775958	0.0778188855907425	0.0939929916098119	0.0500473088257475	0.120319416052437	0.0958633621655909	0.0137022470421867	0.067559192227041	0.0424741466028243	0.0925603684357605	0.0479135390434035	0.10330582872144	0.0952572313315395	0.0128520510024149	0.0861905388349962	0.0663093280528576	0.0381871276857123	0.0229802131723716	-0.00561267565217375
ko03272	0.199470189534355	0.16796809136481	0.180058607855821	0.168674873756179	0.184289375004166	0.153147570157963	0.184852388074657	0.177065615890892	0.178584990778939	0.183627953652751	0.165498774297114	0.211722608173646	0.190163971237944	0.201618959846303	0.184360735720951	0.185961450606297	0.199140425838445	0.183755742776521	0.189011213272008	0.186693509751362	0.196150913394298	0.197889515062202	0.18436438406896	0.224000385534492	0.201180432544744	0.184060883567738	0.176737350200776	0.180599082465272	0.161900696446576	0.178739544846792	0.215052619792394	0.192106008441461	0.194191138926023	0.161993137805317	0.200762404282165	0.210118102238068	0.213867310456619	0.187938660591676	0.186318873713168	0.208081325618506	0.224396824542123	0.194460868572342	0.187103656673312	0.185734997095275	0.168188352064028	0.188976652661166	0.185952147346189	0.0842368699140492	0.190860486913516	0.170249681234557
ko03273	0.5096659023963	0.484878641432192	0.514469303939235	0.458474763276929	0.484461139704013	0.475101071136663	0.510788949353056	0.477706734625038	0.478896013159643	0.494648317105787	0.439403935952465	0.438504466223192	0.435344200281252	0.424977767073515	0.471386126956403	0.436918324177966	0.44672865821781	0.458292292538214	0.438859299565459	0.438494140866469	0.445757270457801	0.462991181278327	0.43149190967361	0.459710922187518	0.429050311190423	0.431845807734432	0.44257765537652	0.440150746757233	0.439889433064594	0.432576756281975	0.452498100448656	0.457656955529234	0.453915213039736	0.442835629157341	0.440977167273361	0.465180030969253	0.453493054554415	0.439973725159311	0.449814217405184	0.439208255521231	0.466321151306817	0.454436148539163	0.45124321541874	0.454091404919582	0.402775978206032	0.446388773813236	0.45548385924127	0.235017635143523	0.435516702632415	0.414787489576154
ko03410	0.0463326015543886	-0.0580252556878857	0.0245824459851989	-0.0330183502314437	0.00846918373202327	-0.0941201016615792	0.028841354679289	-0.0197043177876896	-0.0304665501785033	0.00317287785833234	-0.12476236159852	-0.0839232446140257	-0.0735721882280025	-0.0818859498930482	-0.0897010818473028	-0.0541482252397848	-0.0585204628692153	-0.100005340448936	-0.0706908948978944	-0.06482569952807	-0.08870445887563	-0.0890169413510423	-0.0608193010169068	-0.0875553829989225	-0.0565417243105533	-0.0946318039131623	-0.0571997235901423	-0.0465112610616401	-0.0270140507609641	-0.0728442641402864	-0.0749906036715399	-0.060548525117042	-0.0824832032351537	-0.057207548794815	-0.0746495683392989	-0.0438765862552881	-0.121638288767303	-0.0650550714757047	-0.0536542510612256	-0.0620181078500434	-0.035605053952939	-0.056528523248867	0.00221361723546821	0.00496251220502142	-0.019270541614559	-0.0248799202413037	-0.0890809113465397	0.0742309038462357	-0.06502845746325	-0.035448634224144
ko03420	0.159836731869135	0.089474170521312	0.140461318649982	0.102129311089281	0.118632668982187	0.0610079387740168	0.140847187121054	0.104696013544381	0.100474243182419	0.122949560609438	0.02914476149155	0.0580815926608714	0.0665910903995031	0.0728987367158225	0.0598151247935585	0.0738538810317412	0.074226239972258	0.0575019800274823	0.0701656457700132	0.0610455536677775	0.060940180245062	0.0587044920305314	0.0806578525410473	0.0696239663097348	0.0730900221707814	0.058360153129496	0.0883138801852477	0.0909218948830312	0.111136380784582	0.0642789436429387	0.0752120380238857	0.0791589546349663	0.0802972527375275	0.105421248366283	0.0762163348706047	0.0936343230074094	0.0537577151746779	0.0846366191548025	0.105646079399104	0.0912740634052413	0.112214560033851	0.088532818995063	0.133986762779729	0.131946043025416	0.11402885298203	0.118701417178469	0.074225327576967	0.183726303528708	0.10063480621975	0.107753520288095
ko03430	0.102900940369898	-0.0747410693705934	0.139846944362067	-0.02192305556027	0.0700705889404682	-0.138884055392008	0.122102495917321	0.0276496602346158	-0.00922476355701815	0.0919996696142103	-0.0954360959080529	-0.104901502639042	-0.112173373277146	-0.0892802869974487	-0.0903950790699479	-0.0855166225672752	-0.0857670934859548	-0.113468370238091	-0.108900064384956	-0.0846804291323696	-0.0926323255418038	-0.108277326187925	-0.0761996247412619	-0.0841462047550457	-0.105984785182231	-0.120181018489918	-0.0853781443610273	-0.0565724315893508	-0.0268047023374648	-0.0979365218280588	-0.0876945280325623	-0.085969856484665	-0.0915265448537179	-0.0471103453423962	-0.0824667736876652	-0.0251322041909855	-0.119746566369783	-0.0784623858333598	-0.0619505899448004	-0.0717093400888786	-0.0268531233145856	-0.0707778173270504	0.0444152169925953	0.0263074142209485	-0.0400312371415111	-0.00573576704436139	-0.091830289227198	-0.012634874460748	-0.0687425756817257	-0.0518677796234423
ko03440	-0.0586882063409331	-0.197722231332323	-0.0542299843878105	-0.142155901788519	-0.0811636227600904	-0.228358813802848	-0.0635647133113657	-0.12292503920816	-0.146303527046265	-0.0670612857908603	-0.136693927063435	-0.185836626737596	-0.207668534803232	-0.187750960803405	-0.168056156031961	-0.183794699466057	-0.181177540910798	-0.161986540656791	-0.190544520585878	-0.182002114601878	-0.173474049158445	-0.205367825085727	-0.177314729166618	-0.189300581054425	-0.194550925813887	-0.217472526451803	-0.173243106311854	-0.172343792856813	-0.132704908162442	-0.183718753633967	-0.186972831895935	-0.16700896752155	-0.183494709544292	-0.171226239295246	-0.190497457038095	-0.151482997324762	-0.19867073181733	-0.199674429125923	-0.144001566639354	-0.182538865251151	-0.143235849787264	-0.157257598837894	-0.112232032549672	-0.135224667368499	-0.101284852466631	-0.139377016808066	-0.203798611144446	-0.042680608244473	-0.180365711942042	-0.14911713011621
ko03450	-0.0339329629820103	-0.111057624971849	-0.0282526347389695	-0.0853574793123153	-0.00548638557825428	-0.139572268980296	-0.0308496438181309	-0.0506087349612484	-0.0914756738708943	-0.0309235229258602	-0.0908364035557563	-0.0626537873338946	-0.0715462160508087	-0.0524567354648597	-0.0873166421125574	-0.0584869158802998	-0.0141980298934575	-0.0762607380411969	-0.054214093657419	-0.0484845981403331	-0.0684445823290992	-0.0692113599339069	-0.0375824424518114	-0.0517720612061426	-0.0505829980772908	-0.062143643124539	-0.0404489666023603	-0.0267953991735012	-0.0378077767365092	-0.053932392835434	-0.037172362702805	-0.0472750303023698	-0.0459244550389908	-0.0312326901890714	-0.041757352174233	-0.0296363629958464	-0.0663509045620402	-0.0561719087350123	-0.0443049964951114	-0.0614108534197371	-0.000505223983533469	-0.0255321846270645	0.0240395082440501	0.0167551597443374	0.0191586686284444	-0.00129521398827589	-0.0858383125996003	0.124123261130002	-0.0147560921718018	0.0550701961779525
ko03460	-0.0706131295196265	-0.18465314916525	-0.075777622450947	-0.1407986041273	-0.1102724172789	-0.223482242606453	-0.0845924853921033	-0.132525149877496	-0.147378238748746	-0.088773940350381	-0.0830779353385561	-0.178561427872047	-0.16934049958299	-0.148663637918822	-0.153049387372858	-0.12373065062998	-0.152711921283247	-0.122567649670464	-0.152508599357562	-0.154143573269702	-0.135790145135306	-0.178950227141755	-0.138259368918289	-0.134124167729423	-0.130778045989614	-0.168421974411622	-0.140536374144913	-0.137346749909631	-0.104520286731405	-0.172094631043475	-0.156149935660485	-0.119211494560342	-0.158699202499949	-0.157205844779859	-0.162212951724129	-0.132858962345058	-0.173598026946046	-0.124651838744713	-0.118951611622635	-0.125782217715576	-0.134686623404226	-0.114980303799527	-0.103102735496952	-0.0949379112576547	-0.118394824228054	-0.116850194992163	-0.138626766707837	0.00441906007900777	-0.123925576865341	-0.10897135327657
ko04013	-0.0103547248728449	-0.04238330624928	-0.0129777258675795	-0.00383958159985788	-0.00545304170278264	-0.0454928041026625	-0.0215539017354035	-0.00432953887404328	-0.00317374581559799	-0.0167749074248905	-0.00564819093440265	-0.0337599936623752	-0.0264683044344736	-0.0221577737181513	-0.00551359515018023	-0.0202658165906335	-0.0164291862524051	-0.0246197595062781	-0.0105751237806216	-0.0199628423849639	-0.0158512972631994	-0.0220192944127232	-0.0401891252594456	-0.0185168922227799	-0.0117194896301138	-0.046988878539944	-0.0397550738455292	-0.0257879916230179	-0.0311752485247579	-0.035886908808672	-0.0353778217088084	-0.0227844026249041	-0.0545259636068651	-0.0273975133559482	-0.0463308625653227	-0.0293355500959682	-0.0412694828766881	-0.0444065469253344	-0.0507897696963411	-0.0388785474361461	-0.0207212857799632	-0.0453716794914262	-0.0335269843475534	-0.013985248876585	-0.0506196793967878	-0.0275896726558271	-0.0334249325586401	-0.0588094180499494	-0.0433670934737397	-0.0582543373033254
ko04068	0.0266970584506508	-0.00557883474641569	0.0597852405737497	-0.00421224535113656	0.0412548753401492	-0.00132263258539153	0.0556565706161465	0.0274458018490807	-0.00678073421841546	0.043141440648065	0.0169087994926729	-0.00272945853290814	-0.00801999289925526	0.00296975131585849	0.0414579348555833	0.020831131958624	0.0240903598684234	0.0275631811877335	0.0210854391571644	-0.00345834408440014	0.0301000146358523	0.0181140090932658	0.00436188601506521	0.00863330993142192	0.0206009445869632	0.00395125473706507	0.00539978923137719	-0.0102636686812859	-0.00468384561212441	0.00554221946909462	0.00347588725089641	0.0115494503485572	0.0206005358802008	0.0137919200321009	0.0022682706941891	0.0181526650874993	0.0179738787283089	0.0058022474202142	0.0348113790639479	0.00571364298911742	0.0328532776866029	0.0192704158947672	0.033757318669097	0.00207487431381762	0.0514819332299402	0.0137194100015656	0.0165657279435885	0.107124600491134	0.0293989532462785	0.048533186929308
ko04070	-0.0229921791697025	-0.0530768669583499	-0.0408041879661837	-0.0712031280023783	-0.060959430696397	-0.059928653234766	-0.0442934207049752	-0.0648383499010307	-0.0627318201639273	-0.0645469596661835	-0.00307210390925003	-0.0244075959814197	-0.00847879932308576	-0.030979557151058	-0.0254876107140039	-0.0209025361356714	-0.0312804257141516	-0.0164714058339916	-0.0215932591413291	-0.0488354149278159	-0.010435631994506	-0.0126689942949765	0.00138633839817157	-0.0169782581626328	-0.0208811665846009	-0.0149288767743913	-0.0307145587086145	-0.0307085161542197	-0.0192308148442552	-0.0440861760174964	-0.0221099555536393	-0.0168200069384991	-0.0160087632568272	0.000307593563268443	-0.00394434558875387	-0.0130086387325287	0.00378687537303979	0.003996365385851	-0.0218363577630738	-0.00072403550459226	-0.00133722346617712	-0.0264275328697717	-0.0222568755166299	-0.0132434289096547	0.00223129523512511	-0.0247190193489112	0.00215029637753766	0.0440894817978606	-0.0058580049846341	-0.0213090563726654
ko04080	0.152287919007517	0.295264045537008	0.301298594210378	0.477534334448283	0.447664525721334	0.261199440330684	0.300386970325261	0.479608218179893	0.473454617136329	0.438073945700172	0.39529134371922	0.431528779969221	0.395395044197447	0.409118730630121	0.384161706151485	0.401414939331047	0.419405384221921	0.395707959227691	0.403704014789492	0.383142681310042	0.360904332224373	0.401226466740389	0.426690462778122	0.419762849275788	0.403484247581795	0.38846355982417	0.408634963227614	0.40000309919429	0.262459483179623	0.382787237426349	0.402493250516528	0.332958505397087	0.261536563838134	0.356764354098871	0.37497920482402	0.408200382213119	0.410239057088273	0.236923034162684	0.184660668034353	0.323158423451125	0.32927471094946	0.229038245517073	0.290937555898215	0.152038441050513	0.21987724263233	0.361784949129352	0.325065428120386	-0.475862934640646	0.324962839716129	0.287893171461987
ko04081	-0.0395054545613977	-0.0541837363906898	-0.03880680311523	-0.0530437255389909	-0.0787584824961	-0.0568997215249409	-0.0456227399946925	-0.0603781750841468	-0.0522780612411986	-0.0670444982171989	-0.00522787123958899	-0.0487290167743382	-0.0383530352931286	-0.0355884801071117	0.00620176878096601	-0.0308045446719489	-0.020269534082703	-0.0210406842093535	-0.027184648797531	-0.033032277183708	0.00115270795942062	-0.026930128870604	-0.0509711015392007	-0.0394562780600083	-0.033295216151049	-0.0443969393530755	-0.0477984522548	-0.0483916948036325	-0.0606001250415019	-0.0421769450959181	-0.043009277002811	-0.0148432797687966	-0.0250375195763617	-0.0584691916061702	-0.0529902896512067	-0.0507025559571169	-0.0559512209539926	-0.0614888946362387	-0.0145902769311332	-0.0494042755900664	-0.0453075092852263	-0.0219790777349082	-0.0317223564215266	-0.0375318610156293	-0.0206084740080295	-0.0949774906423615	-0.0455099483416618	0.00655574373452552	-0.0157080973652243	-0.0073809934533435
ko04082	0.00769988201700242	-0.0587919274469045	-0.103701377347357	-0.0957595195070404	-0.111756182363437	-0.116797080234823	-0.0599246309358539	-0.0858457363025976	-0.0700017669258274	-0.0996316566956393	-0.058448405728107	-0.142689340026534	-0.117346199354117	-0.108483995699146	-0.130744149408112	-0.0853618732626771	-0.108705537053078	-0.10516678604231	-0.139649029981282	-0.122521747172073	-0.131349239311333	-0.0835435354121872	-0.111256724679338	-0.101417010886635	-0.104984093923957	-0.10083851279681	-0.157807052373164	-0.0945359413399327	-0.138138964456911	-0.0983315104798565	-0.133074161178326	-0.103980544961028	-0.0889564144141937	-0.119598515928872	-0.109905639354355	-0.136624443684761	-0.0975191631856596	-0.113248905107246	-0.0612397329516571	-0.0682429707463508	-0.0662204844371427	-0.0451298527394513	-0.0582897125673663	-0.0454857304175929	-0.0905475948181444	-0.124510241431917	-0.105079013766581	-0.208402079117223	-0.0732699835902299	-0.110528382124288
ko04120	0.0667761844520281	0.0207852768077886	0.0659463716516166	0.0622934717644939	0.0624578034010593	0.0192770648631326	0.0618856931463058	0.0571284825491057	0.053351159302001	0.0584844632717866	0.0580405844690735	0.0238133560720053	0.0261435474689901	0.0316674633162895	0.0287377552687805	0.0298796260060878	0.0396055451747495	0.0245952669344946	0.0258239399121844	0.0331622592608446	0.0247364451089774	0.0269861929442038	0.0210793379175621	0.0231730186651927	0.0365824240774036	0.0217838858870256	0.0270978967196049	0.02884358726342	0.0327885001470832	0.0292441604775503	0.00846793652696031	0.0347312557787711	0.0186487569233877	0.0232944445090544	0.0199479446268276	0.0198044647619555	0.00302866245398907	0.0300724665039786	0.024837796191125	0.0199975758965172	0.0239664731555992	0.0138053860987682	0.0322825443429107	0.0548971851198772	0.0372273239163688	0.0318948947290471	0.0281221104758326	0.0768490294200048	0.0274019560598252	0.0272671904255363
ko04122	0.0639850221932463	-0.0442083440584908	-0.00848995967704366	0.0457220760372925	0.0183275032095435	-0.0682218542650554	0.0114049993274136	0.0426681801761198	0.037287812969103	0.0237817016843068	0.0368581104272649	0.0540818638214388	0.0974421837667312	0.110903277870363	0.0505728483376567	0.0590025623875407	0.105311705102938	0.0206127243610857	0.0818690698340481	0.07382104601488	0.0803601125882379	0.0400055577719328	0.0484137602345034	0.0673357695612094	0.0833860469459542	0.0714480951819444	0.0194532459490427	0.0658496978925298	0.0765413210219712	0.0474257471853083	0.0858109117036063	0.0886701096998155	0.0476994997026845	0.0486254743392234	0.0703920738603434	0.0356285665962071	0.0336102610381903	0.0485189682657283	0.0733985983768182	0.111448099523755	0.0604939295046034	0.103481052641947	0.0875954335554732	0.0451068952342032	0.0577035773404704	0.0720338019887977	0.0346169295092496	0.11709658112189	0.0371496292707914	0.0552344166453887
