gene	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
Pame_11051.t2	3.56542657682729	3.96574735119629	4.3050731160999	2.34054233035895	3.35240684644731	4.08376650808238	4.07843905102752	2.999774561287	2.70533213732916	3.67314933661248	3.50718572611581	3.17207461778731	3.18835661121846	2.91442675293325	3.71666172490717	3.9328737816327	3.60201734378817	4.01468557519567	3.24252934045835	3.660221284777	3.97024626966064	3.8305494319557	3.59493066981239	3.77174827303929	4.12701414158281	3.61882595258744	3.80592182043092	3.42158687316271	3.59490679026094	3.65904543365642	3.70608844879118	4.43185024315941	4.20100646605609	4.346013689526	4.09006582912719	3.75407508958804	4.06740639398326	4.19291217721927	4.51752137144541	4.04791349654209	4.2359950515404	4.72176636633862	4.38598315929781	4.46358976306591	4.39690613169732	4.44101861892424	4.1046218155351	5.34612009630572	4.42400163998904	4.81519113717349
Pame_11059.t1	5.1605814118713	5.09711773539538	4.63284401513202	4.29522343059926	4.1933301953843	5.09194942840248	4.79173073618948	4.31681189341368	4.49884442080423	4.21675749669659	4.26391328036944	4.06006468206792	4.46256280112653	4.17104666144064	4.25624077427452	4.59224771917653	3.76531196007493	4.49906773783963	4.22711723101714	3.95602876499646	4.59807334928122	4.80698904942571	4.56665687498673	4.65222833553208	4.72131796946977	4.84636794598483	4.92035047325412	4.48196407110376	4.76693962896997	4.3090742986377	4.46138449231754	4.38309598621798	5.31493937096445	4.35983036654864	5.11621086323124	4.47291661705506	4.80046508504469	5.46090307270111	4.60121514170717	4.59849622352758	4.81062818470792	5.35252549459107	4.88522292088217	5.38947388709526	4.81786880172799	4.68597938204337	5.04139194086629	5.2898860944443	5.27204185735436	5.30034706869509
Pame_11061.t1	3.52235711636762	3.17786040208037	3.30398964990342	2.16210366747727	2.85423507876617	3.01860212971761	3.30108568870278	2.69991359341146	2.73759591418418	3.00840800399024	2.08093730762018	2.63150710948315	2.40845372865553	2.44857855469475	2.34841656926462	2.64172635469752	2.5279586059632	2.64999706178079	2.37649599163	2.21210859890987	2.79590614119373	3.22902334631577	2.40438817118499	3.10222475391433	2.77349213743762	2.82169184963437	2.77346892790519	2.72918294068567	2.68622933105455	2.89371750105291	2.87428549049804	2.80058933123924	3.38344026376189	3.08359803563985	3.27298168033912	2.93862642720841	3.16998591394701	3.15293459332071	3.11505322473364	3.25523785167352	3.67176890785067	3.50155379186496	3.53469662706843	3.6548250342563	2.43891291746849	3.40996382690034	2.99012166761722	1.8571848057912	3.42437660876385	3.28669340783741
Pame_11064.t2	4.76089688503273	4.36612634416878	3.96037269760474	3.70863973197323	3.72963977544689	4.0962618530584	4.38200315589452	3.88732054948833	4.15146919750308	3.80611779603563	1.91009174809415	4.00242349435792	3.76749590236837	4.23299069718022	3.83738825244741	4.03430376776804	3.91177785341486	4.03889265849614	3.63933636699291	3.73947010163841	4.06538274293499	4.80190361467865	3.87185350294998	4.46281143222668	4.29543651387939	4.58984736216543	4.21716866348658	4.16758272912992	3.80628280747821	4.37424660035817	4.00251350864854	4.29082984682365	4.93305797265108	4.11139861853114	4.60234997824708	4.03473514700965	4.45896594645478	4.90576485438045	4.72135625269239	4.49481879179924	4.78654931672025	4.90504757822974	4.70309516099156	4.81889656446811	4.45061742373415	4.32969051428379	4.51309906767612	3.86236211901828	5.02985038935966	4.86751597711753
Pame_11066.t1	6.96518399865693	9.82075018208672	7.32530545508968	6.61322221822594	6.84320502059573	10.199365616858	7.06551845939406	6.67209999170082	6.809890290472	6.93702653104231	7.26753579806874	6.88996019965864	6.81814754607005	6.75608924737322	6.96332383541379	6.64301629682837	6.87749887278353	7.03579983742326	7.00648878459005	6.83985883711127	7.05696279286151	7.00052964235225	6.72200144559178	6.55705160827845	6.71204544855369	6.80415684099774	6.88514725170844	6.76936182447445	7.0315165039005	6.8851350466313	6.99898524825889	7.02662303068641	7.07409863629004	10.0400567884932	7.12471067972517	6.90506202354978	7.47707823869161	6.82680268428583	6.98295936017696	6.90771990685289	7.22374109704759	7.19301274925744	7.08680499207821	7.63131531493392	6.95512678126137	7.87440968749294	6.92437309746636	6.96705329801405	7.03400656927535	6.85650022934739
Pame_11071.t1	5.64365131253229	5.21609783349361	5.45581379092986	4.98176134058735	5.31031830550204	5.30471545779876	5.58378381841028	5.07500200517122	5.14027149696545	5.28212839836974	4.72899799024374	4.5373022802344	4.10950264867396	4.50287793775358	4.13482056876429	4.45624762091781	4.54341545650334	4.65036247819991	4.44087913151344	4.50037504389968	4.58960171393647	4.63882106396107	4.73791385444917	4.76643084838183	4.51203088921205	5.01183999108583	4.86295716341668	4.70867283586158	4.95805384819063	4.67114048853309	4.56166828529975	4.96918733652676	4.9786761428598	5.26312832823485	5.0332600008288	4.7143993969304	4.45312244659581	5.32301691866396	5.20319332407472	4.77039035777286	5.18836531574075	5.07877632931051	5.19730320306385	5.83905762119514	4.72320903964104	5.25567822659318	5.07651634037762	4.55054363961969	5.24681849004859	5.06383079028868
Pame_11080.t2	3.31492414902659	3.26922020578009	3.69708432765871	3.027134584192	3.33563617255874	3.20440055381469	3.60437976167472	3.21713608473273	3.16691946424846	3.42449351458041	2.86762173288978	3.38041223125406	3.2515570169728	3.34967099689593	3.34976298308032	3.43051410534081	3.15859070459578	3.45370325416845	3.34639246190501	2.93001817590045	3.49006946434168	3.71802180609136	2.89515330242601	3.31914244853295	3.50225421273424	3.26142550519256	3.2080926916584	3.22502191154748	2.70506667089302	3.0680705659461	3.30800694450808	3.4911732665157	3.49994790831854	3.70467280568943	3.42165419161602	3.46372707198851	3.61405017558936	3.40534436243588	3.28321358185494	3.6315234064789	3.6374247681238	3.31919303956414	3.52091249294797	3.72091319896962	2.63893572033077	3.8482273186124	3.39971251565999	1.95267649187308	3.23712466352093	3.21086417722225
Pame_11084.t1	2.04107122259826	4.16670741212089	2.83761229206497	4.21386826888018	2.46807496090818	4.50918276432502	2.63409369817089	3.80895130801648	4.1151331491158	2.43215234101552	7.11593838995383	7.88877368518144	7.11792356209121	7.10652630010555	6.7856290138029	7.29739320364173	6.26100230694513	7.24028570414812	6.86171969147699	6.53835191730889	7.22236987905032	6.59531567301658	6.4749048591841	6.24202317767196	7.44556118644	6.62463025370827	6.48604177366487	6.52557561872033	5.66902109452741	6.69859355240413	6.00700707743434	6.72441835241506	7.0955341646143	4.72857904421718	6.21365445363471	6.35648190225687	6.64883786107908	5.67839591155801	6.43237820471793	7.01909028490918	5.83784235059822	6.5618057329706	6.04760382156111	5.60913144800323	5.5339495102268	5.68574396445325	6.22261524898643	0.320839315009089	6.14036558021465	5.76867131759657
Pame_11085.t1	1.23340953603881	6.283403256897	2.08055193004699	6.05634291462843	5.49774647446182	6.80799883862303	1.73037475821804	5.78809055445979	6.00086535744325	5.01930160442879	7.4051755086353	8.70256404773925	9.25534021495385	8.9717332185203	9.55549984078306	8.84559040884785	8.48908929266985	8.43018907894895	8.97570182863498	9.2613168961508	7.43792680778819	8.39717832038334	8.21011607328061	7.92483031454572	8.53129567609864	8.34331898366107	8.48435567939915	8.93086741076008	7.55624546470352	8.54305889470705	8.97528052054089	5.98807794569889	6.16238730028345	8.64421321261759	8.55073524377675	8.64808070181433	8.71666515414323	6.65933948629532	6.34528459200284	7.75155744830809	7.76679390286712	5.4408027398351	6.16906112957344	6.34075808058257	4.597799308235	8.07843371371209	8.50294315872477	0.361932267209759	7.3146149639578	6.97148607491569
Pame_11087.t1	4.69789055572252	3.51569983828404	4.53725878766757	3.51472825421118	4.78173738787833	3.09163383250205	4.7181478777061	4.29401781531022	3.86604744417808	4.69035004385623	4.83845767776341	5.89450251818694	6.18835146761243	6.65442265139836	6.78468718728524	6.21963514231445	6.02191717789746	5.78202582252657	6.37894679373944	6.41241233782431	5.20375322223029	5.87016248148886	5.73979950811084	5.49850299794678	6.0489794041929	5.98705704511145	5.60159550052404	6.13311343529355	5.57960256223813	6.21141721298936	6.41622835816625	4.35395838889469	4.00196433409429	6.07331682995447	5.80511700991392	6.00418000848005	5.90487663095931	4.41243604995322	4.4997247274951	5.35967226317487	5.95278317353708	3.82574493027468	4.76603854084841	5.84696711608807	1.75307391028385	5.60732735437213	5.82548800276199	0	5.33567261292153	4.94110161466587
Pame_11094.t1	2.17437765383146	1.9585643149425	3.26772904334	0.956078218311105	3.25451694809074	1.80829854814605	3.03749819526207	2.31888657528577	1.07873278642073	3.16581388056431	1.75679273835334	2.79090546013537	2.82931377613355	1.67656079263069	1.90219709573903	1.88896724491549	3.02681953116992	1.94498584701689	2.90242094231535	2.51535418075558	2.39733476283939	2.72482923339118	3.77792463616906	2.44443649281767	1.69468856343431	2.43968696044212	2.70216104677037	2.51784257987094	2.1483549584954	2.79759409044211	3.57200438225054	2.81892416590761	2.953090130475	3.56994064890061	3.91699248288407	3.50787073639174	3.78713988371288	3.07590908609115	3.32690113983416	3.41493650709121	4.62059813963217	3.51780479435607	4.01781503773973	2.42157071626649	3.45949719419427	4.40483501748626	2.65152476016198	2.27769022897358	3.56610885192817	3.21664576320829
Pame_11102.t1	6.26512930036164	9.4250711019124	8.14585064971238	10.4392283369155	10.189725740767	9.790772037862	7.81968095517364	10.3543595912605	10.2842804573923	9.86783315941814	6.93219112524406	10.2339551482275	10.2231208306191	10.3726909687595	9.85423570223406	9.28073133901989	9.64224307657156	9.61660949083081	9.54843662469604	10.4259921266836	7.98952506741753	9.61503367808316	10.1287161325336	9.9590659045922	9.06490978980135	9.50266475596255	9.54498181455249	10.018116703204	8.19735432014377	9.57118569135884	9.21392317540903	6.02505537953603	0.512903441600629	10.070228303834	9.34030856453443	9.40461152648984	9.48370092127156	3.28962202818188	3.87301585460937	8.19420034935679	7.81782788059395	2.88486357902848	4.18991151322087	0.338077498697912	5.14017331659832	9.43086648302908	8.4615899473553	0	6.86730345375992	6.51595997295211
Pame_11112.t2	11.4865534926245	11.7092561672535	11.1768899542796	9.81066802539902	10.2301165320915	11.7592224263845	11.2701025648648	9.98896865391035	10.1950030271113	10.5087653582904	10.7577150166988	10.2274835799992	9.95460928090361	9.08935778547824	10.0268830340497	9.68028215570883	10.2725714695278	10.4699673534379	10.1253876386488	10.1301972927891	10.2393359802084	10.4212548630946	10.6161904227848	10.0336845351375	9.66642463443911	9.68843391318201	10.0695706023428	10.1088380520497	10.9062517610723	9.95673188619785	10.6769267342064	10.820418327796	10.6218504139588	10.8383294011815	10.7448422447888	10.7565563225241	11.0527785982753	10.2115233170914	10.9964240563382	10.6562460795808	10.7059606279316	10.7967372566199	10.4958949901852	9.87703867808084	11.1433002980991	10.7802198621566	10.1578395404534	11.9971653644787	10.6008421143873	11.025132639541
Pame_11115.t1	3.50956917306804	2.9719040102437	3.27028523341232	2.83720657315899	2.81928191456335	2.99110002995245	3.12348576553006	2.91726561151723	2.66413464008132	2.62007492545338	3.46131900249075	2.8627707425731	3.03445520537782	2.92408848089178	3.62331673534624	3.44805120193956	3.33181698234551	3.38429299925384	2.95030789839874	3.33124229907401	3.22202242566735	3.43231272124879	3.04063647419326	3.13114495252084	3.12333842446122	3.36207847745147	3.18482298848882	3.01629484198791	3.65247502214856	3.53267852297781	3.15226455822668	3.47146062294553	3.16936865509622	3.33724724319874	3.41570323958009	3.26803159247087	3.09087544323568	3.18181656375343	3.49887632535432	3.28599988868333	3.7573966769193	3.56780096310449	3.86953585668419	3.98067427559365	3.68186525924321	3.53889817168734	3.50266157390617	3.31918581238259	3.4826288941548	3.59943682303214
Pame_11117.t1	3.06899232903434	3.61417977714315	3.7658529528211	4.06769894262976	3.62699975133766	3.71075685096525	3.68151673193886	3.87439370234062	3.97722496264195	3.55543580266378	2.77403218112129	3.63187258358467	3.79263674564325	3.62087961135541	3.13190715832229	3.33670470756288	2.9203466617884	3.13568589501918	3.50155379186496	3.37174145303799	3.34163143245625	3.7314873921986	3.1129953129802	3.70991919615653	3.63515072403263	3.75046715906075	3.00307147192999	3.81956600600848	2.72751753251854	3.1952971976151	3.55016189444743	3.6674380191387	3.73985890127449	4.04065576016547	3.83737815975381	3.73775164878306	3.63241945785817	3.90491756384029	2.98703338985381	3.60326432775439	3.55010031318434	3.5627675001856	3.36418299214442	3.94795597568276	1.99789573812428	2.85395174707431	3.5928157976415	0	3.30120277904935	2.95753020009955
Pame_11120.t1	2.17716516269827	2.18836927232442	2.78374160301629	2.42276852872669	2.36781554854955	2.56537051845786	2.54346371319483	2.42728971053881	2.49022353395738	2.48442174309864	1.39016138794405	2.02056264948894	1.89227443978534	2.19592707993528	1.63797185995128	2.18735603256396	1.77767430176623	2.21205566665616	1.91721404573501	1.44848869366529	2.13849667409624	2.14454241475007	1.65037856358834	1.76614988220636	2.37059953485017	2.30440882295311	1.85886027362035	2.3525523303181	2.04915676105847	1.70804152419015	2.2589198688678	1.85705737471133	2.005497002578	2.02977089740652	1.98141064609291	1.76551353010343	2.03527902920919	2.62643446399326	1.5560124267497	2.20564274194546	2.15018270700347	1.94145191523445	1.93979075490058	2.33601482161325	1.0300535155652	1.7235541929718	2.12143985567738	0.830304008218268	1.9613529133744	2.0099060814353
Pame_11122.t1	5.31163026117086	6.35053437478759	5.92841770138849	5.25276003230215	5.56503046558161	6.44780893835004	5.56830577728141	5.47351094220044	5.65045152006296	5.70177082237904	0.955332148374865	1.38500023522107	1.6409817880108	1.48113358020394	2.07212981660701	2.09107015708853	1.8783408331028	1.76981827704855	1.42084346859737	1.64114368302527	1.4633137979934	2.05247501978549	1.10121303330662	2.43524720281083	2.1344509639115	1.73174804170986	1.73551784487249	1.6263363337119	0.906520448761163	1.88600379018266	2.38280280161581	1.98060299398195	1.30478553661359	6.04918421238392	1.6316211845876	3.14953903129826	1.53717676954538	1.87480876703683	1.59584257286868	1.6714111386986	2.50855035102261	2.52296217206758	2.90319063226536	5.72187571029096	1.02334052735292	4.94159933535068	2.06298513586133	0.246276733688858	2.67923460933717	2.17538727106353
Pame_11124.t1	4.23685994223575	4.18458975026329	4.55798592585803	4.03314104274175	3.98016243203304	4.31635575791099	4.3587971111847	4.01218426116111	4.07472805731012	4.18347063440457	4.44475981611328	3.73505636721986	3.74496834824888	3.96101204429147	4.17258352130241	3.82736176006918	4.05900044453669	4.09467523099633	4.01842943363737	3.86214387456417	4.45675359107674	4.30477385704751	3.83289001416474	3.89499233096951	3.90719833772592	4.08684319797632	4.22850318668393	3.99353850836371	4.15804613190633	4.16179096214886	3.91340645869128	4.19810120932482	4.25970184150932	4.57696346495474	4.17877837008441	4.19778677679682	3.97322552572428	4.06211307505818	4.43726769483231	4.26564692371564	4.57365930456614	4.42085963364011	4.49424278386995	4.73663193235687	4.44951515480977	4.53660002563505	4.14779511328845	4.55668690709663	4.43020497231777	4.49521546352043
Pame_11125.t1	2.70796645477598	2.64789009105921	1.70426555107344	1.83937916883357	1.89169136778093	1.85449441815487	2.18812869230862	1.34864601563533	2.38890312954003	1.3501747262625	1.63812482309246	2.57990179795909	2.41637768131305	2.42039616390667	2.51637325412124	2.56657407596407	2.78975428708116	2.42004846387075	1.95490352297542	1.5277359641717	2.66496290031754	2.1076610905036	3.64688843134005	2.37449423296462	2.40826893185384	2.92831346692166	2.17877518370582	2.89964356021705	1.87409659219565	2.85195687445806	2.71532891824569	2.29012651497929	2.55979769575487	1.5213472883276	1.90929308582382	2.86555067255459	3.06186431159891	3.30346806949702	3.46867454145131	2.9775034094208	2.48116975461747	2.39812048408095	3.30889961531047	1.88682324832402	2.16099761159771	2.8848284212144	2.71022345335734	3.58139945672387	2.50873034455262	3.20105980525208
Pame_11126.t1	0	0.399541907672794	0	0	0	0.343627265818703	0.354868490388661	0	0.0999078408639444	0	2.98044762441919	1.24477748318711	1.75602411173873	1.2897164484863	2.9024749690444	1.50871259970947	0.30013778528465	2.70656370485826	1.52409878962418	1.4354845840326	2.40164957861804	2.22746384477705	2.09725344939624	1.48776930386442	1.44329898517043	1.67557659101622	2.24892945883651	1.45460232029845	1.58184772844494	2.407165093398	1.63626963039432	1.35058776628613	3.17166320292499	1.52700025146976	2.26935936218422	1.22316920650723	2.32718434495514	1.80049614759649	2.31221208223522	1.7199631833107	1.49003094436675	3.2531830069594	1.28275410925472	1.84428922905915	4.0251794366	1.70705647952122	2.15832733160333	2.14861202391161	2.85868127845791	2.50814464945756
Pame_11133.t2	3.87006875178241	4.09122590925169	4.20007271075869	2.78384006483515	3.2361986919455	4.16606463952147	4.13223957122753	3.03701666952127	3.16843505044859	3.58415677103619	5.3708338481764	3.65694249591114	3.84513874329523	3.86302656927896	4.69877410890368	3.98552775381585	4.83805925815596	4.9120318452246	4.27376203693601	4.44928403357861	4.79183490415279	4.8536613741255	4.28094147121313	4.24241196309824	3.72546851263261	3.95251063047629	4.78330472858265	4.11069731654494	5.0235525559035	4.41190751576296	4.34145210748113	4.81579058750426	4.71274983576514	4.9245369997301	4.72708726178343	4.720059526764	4.45506414081335	4.15790874430854	5.18561682648181	4.70986407023266	4.94703957507374	4.9496376455124	5.14220919138924	4.29619307261479	6.01334835833348	4.41843285088937	4.456149034648	7.12870582348222	4.76632482983815	5.67286939739278
Pame_11135.t1	7.59231500330372	7.38719019025091	7.54854451452165	8.03234884017599	8.23352381343923	7.27981484199589	7.5253955221319	8.17965037667399	8.0326353614144	8.11225704058586	6.57375320842999	7.25986564046138	7.54608416296858	8.16977972275217	7.20904389406796	7.69365421679357	7.34275917441969	7.19336765336315	7.63335128446398	7.57855384247768	6.58058419724468	7.55875743037376	7.30323278525064	7.48846680691948	7.94602898951548	7.91463029472948	7.073927317726	7.55829825119776	6.96921957639691	6.99778918012736	7.49053804167651	7.25964912064916	7.03435879780794	7.55010031318434	7.23348546632741	7.55739477225183	7.28629900046202	7.75824320574352	6.87600116763972	7.3842916175943	6.86552295913996	7.24806038713089	7.19697089788995	7.17714044045116	6.65390697906442	7.09046180074168	7.60486452852497	6.63845763570962	7.30006879858536	7.22409817231131
Pame_11137.t1	2.87816620107316	2.92743949634232	2.91171075377207	3.43801200445372	3.00502983418609	3.28339436643645	3.0292991550387	3.12970834318058	3.28979906118382	2.71466974502911	0.90159948683745	1.78764559317399	1.63243574455115	1.9805847160783	1.24970624656411	1.73573878191235	1.34899153266951	0.602810312848161	1.87565426401093	1.32156448992091	1.39405859766354	1.9350938414885	1.64436854406451	1.83378876096766	2.36007767574251	2.07338496034294	1.74099230209889	2.04247624664097	1.47607056075109	0.981989246303108	2.24974264822876	1.72733672551275	1.94793540980998	2.55099667699287	2.39635680468817	1.62392303318127	2.25972443557391	2.41000725957592	1.58408700013431	2.35782222072337	2.09049779277262	1.60195793670636	1.90998810055558	2.60467627450699	0.876103159127367	2.02744072149529	1.98061396061299	0.712724307735278	2.02416362704446	1.53172828950145
Pame_11138.t1	3.10115082799359	2.75575285960672	3.54175023081777	3.02261992970051	3.2756507512478	2.44230392512906	3.45759035221411	3.16439369843005	3.05490750302204	3.31887211781564	2.82408757966657	2.90416421285538	2.95355021066319	2.89965515985289	2.79417253726191	3.25054476843899	2.75234612182021	2.9382105025071	3.03232657729737	2.62600684751301	3.04184222815028	3.1981577999027	2.75132874338201	3.08719294716946	3.20586009312604	3.26844187952127	3.00229386391198	3.26130213221256	2.46980784987892	2.78005387717295	2.94443306911025	2.99328850470185	3.43966568646083	3.29637223812717	3.19126100494662	3.00783057807603	3.26867991231314	3.31244009789902	3.02742656628945	3.40881917616063	3.46213086629739	3.04088366576584	2.96663718464085	3.52150307905897	2.76325221054611	3.06951657696061	3.02494726396683	2.1390601385565	3.30910195489172	3.2653108647712
Pame_11141.t1	4.83020460986797	4.49832108548913	3.75092802065037	4.23529816954181	3.98759373325804	4.19850201143381	4.22871866017195	4.22013644739608	4.38287472033511	3.8644833216069	4.23125574736628	4.34894055994994	4.09868904409133	4.19069386653688	4.16578333643157	4.6357021608256	4.11658101164923	4.39495994211714	4.34120300803213	4.1247086121885	4.40169189721936	4.33280100773766	4.03316747871989	4.49401231628954	4.75365266809634	4.74310021709134	4.51309906767612	4.98308480944049	3.84850777058843	4.33253608876139	4.54056049160262	5.03229483556941	4.96577505138428	3.67357903658787	4.6492303057927	4.26773803086222	4.39115592934412	5.13417164409928	5.00024343424896	5.19628835079785	4.5962255434845	5.10178872546731	4.6339949254264	4.41902644152612	4.77117778729513	3.88037207477438	4.85800089423228	5.73459853520434	5.05772318867332	5.57949395327896
Pame_11142.t1	7.18994313168182	7.22025255500074	6.94835554979616	7.18201686917687	7.00776735204053	7.24132538815961	7.10713336284301	7.17219745920646	7.1083048995226	6.99957163632136	6.82984955984469	6.68949486170542	6.62269320014262	6.75285561229223	6.10291633219487	6.6744747756202	6.80062815598076	6.58986084165033	6.62837992017175	6.28527089064414	6.32226348249707	6.53405537530547	6.67082617619523	6.6957015709754	6.78952060360031	6.93490566538133	6.81522957094911	6.91924472601639	7.19092098563044	6.52987403173318	6.994749416444	6.89740985967343	6.78013946453939	7.50162225708049	6.74539869838917	6.63370728391689	6.43749242626231	7.06603535754891	6.84817222342456	7.30207224343426	6.72534580607851	6.62778774728108	6.95890066021304	7.84501325554294	6.54743748992732	7.22707678732014	6.74211403157908	7.26716121802226	6.99843247208123	6.85520486899435
Pame_11143.t1	4.7651315840689	4.38107567592629	3.92776374243075	4.8507494258965	4.47844768159529	3.93291156632289	4.48666932832533	4.7462805150581	4.76208832028919	4.38097874062309	2.98639273078336	4.5612833621422	4.72012521179353	4.20932858660786	4.0989500609749	5.1290604125373	4.22973403051132	3.76736877307162	4.46141723611614	3.80160360817964	4.62637488568989	4.68440920533465	4.35662275055589	4.95148055845496	5.39541931507415	5.30622213189818	4.46705771101348	4.74906759566226	3.89931099765891	4.38836176840334	4.90001180313509	4.90757811639857	4.75660702444152	4.19495379593384	5.28681462855298	4.86183629224025	4.76212022020681	5.81016543802399	4.73985350199701	5.03775558744501	5.07948905057109	4.50556069765035	4.72711449791265	5.31755732826617	3.4931349223055	3.71197939461696	5.34388390416911	0.179452449547708	5.14909674417939	4.82487984347153
Pame_11144.t1	10.4048435296803	10.4564365601333	9.81005262101737	10.4152875499143	10.0939060805526	10.491131570417	9.89524202299072	10.2309571001418	10.3656881601989	10.0074618297937	8.24031432885663	10.4319362996623	10.4635550302151	10.4211812098351	9.56947590196754	10.8742513698054	10.4668412103604	9.85984068605219	10.3374881097945	9.97361127551947	10.1941658697613	10.2013275499855	10.7037565304169	10.7966967000711	11.1477264399886	10.7247269998294	10.466005060249	10.829857489985	10.5511987599854	10.5768055397982	10.6372316599034	10.8537072196421	11.0562786899877	10.1800832003627	10.9889402597116	10.3971932999694	10.4700690704718	11.2681852298119	10.9373885303096	11.0315289097872	10.8055101196937	10.9387562600223	11.0074478198955	10.9245972699564	10.9067102497109	10.4368780794886	10.8309825597103	11.5434910502037	11.2155876002909	11.2373533900236
Pame_11156.t1	4.21909880465496	7.53815788515392	3.29878733130333	3.11340212911233	2.44337325545852	8.12934484540755	3.28341511075918	3.04782976000568	3.08968627197285	3.11767509743915	2.04633738805013	3.07646503300028	2.07821358562383	2.08097822662638	2.32935326080288	2.37255376997244	2.43264411724349	2.90147514690123	1.83652204237613	3.23116817689809	2.55165382072203	3.6287969207211	2.8538340083869	2.86264380395832	2.32811263787594	3.71613489744394	2.02841355904748	3.04674947189115	3.632198405986	1.73753967255846	1.91872206086912	3.59786484452525	3.62904181590898	5.61480111377154	3.04202440563634	1.73980490759039	2.35620298205059	3.02362618196021	3.3894153759005	3.23636097123602	3.73929726816145	3.39450453859071	3.73641004962628	3.9620769928749	3.44298727351679	3.11031479632629	3.21749441056864	3.27727661184668	3.45764944571904	3.40475328765161
Pame_11161.t1	7.52332671486168	6.56036646485717	6.93756803021543	6.82444965136409	7.03790929807576	5.54201035553661	7.23833785787228	6.95427775055017	6.8743912430707	6.91226662806645	6.06489147186886	7.14687920040539	7.3040090046511	6.94691796798583	7.28546695372581	7.46876250241729	7.4358035868806	7.72448656784934	7.49429559417219	7.0612901780291	7.03940163540771	7.47935992189155	7.53248840166785	7.24388801221353	7.48500007411957	7.65976047675228	7.22735601830865	7.71561199561871	7.67213535941503	7.45697038112101	7.33915520465935	7.85447571735478	8.34688156242563	7.3602062316727	7.65795434587024	7.43446143244134	7.15726608153625	7.79935934037347	8.14228578720953	7.81485800155505	8.36815720409731	7.9833983848833	8.21029631608152	9.02596451470843	7.1352167621349	6.53075745746122	7.64240555219109	0.977909259251063	8.06294197693406	7.20635995475866
Pame_11163.t1	6.76944117190825	6.48112938132933	6.46903286736428	6.54246855643157	6.56912192527387	6.39623485586141	6.59325216916041	6.70274064555048	6.60018053395604	6.60882254615452	4.02326422493625	6.6276827060196	6.70548033484162	6.78344355794059	5.26326732216797	6.84705734609134	6.44687156029311	5.61540746873324	6.47969943851347	5.98975438359388	6.23897215147337	6.75423279754791	6.95340493803284	6.88565977173242	7.10207018472583	7.19957419897824	6.73628015121619	6.66298874106415	6.77795881711822	6.42174506654558	7.08944518438277	7.08046580284346	7.45917748519723	7.19110857878688	7.46524803810516	6.54195926331115	7.17117679765177	7.73285256429886	6.83153526978279	7.45761070691686	7.30232819115709	7.22609423497345	7.36095240255891	8.18923649140653	6.39998110033144	7.52601402077644	7.13179523971461	6.41506398601497	7.6202271581193	7.51439846089868
Pame_11164.t1	3.44076620325465	4.87987727214213	3.66187498662986	3.63734361395543	3.42842516580354	5.31078725769007	3.48377708995115	3.67481088744553	3.55139296802745	3.66047231328116	0.441551469499402	2.31399748295015	1.12192384693187	1.85374020967471	0.854600534371285	1.6707542428424	1.00402670793269	1.45451283370018	1.5025342858955	0.709584439106852	2.7889967647212	1.90501965020086	1.2464202490079	1.73234301496652	1.87330531180826	1.80366515235288	1.57654148659265	1.97718465668202	1.09239013181093	1.40012801480873	1.62730332666646	0.906895212225263	1.3590038214672	1.45319621290046	1.55547261534317	1.68669324716262	1.62980888508247	1.1876537455677	1.04179668018407	1.77589336028377	2.90675978532799	2.4830934429685	1.4425560719238	2.75503283301031	1.50985289588238	2.81621261505939	1.24886875467758	1.31590817053821	2.21464084963661	2.474277682069
Pame_11165.t1	4.86164774162364	4.36340239451339	4.29798372726552	3.87244464624385	4.20880595720812	4.19394517172032	4.45938571397387	4.12168684410489	4.22931873810681	4.22722507533322	4.09854588574849	4.04454275300894	3.80461119411218	4.03797956033852	4.12816140091449	4.32016693240979	4.12522127055308	4.05470090136319	4.15984712351158	3.93922657772821	3.95640984636306	4.4611159651332	3.8988661720836	4.29657487394088	4.23506069328958	4.46059186570155	4.29234004027684	3.98698425846398	3.55408535534613	4.00391700487339	4.32445780551178	4.00261251788184	4.29112464287911	4.80726732719954	4.3659024600849	4.28768652622267	4.09827637267781	4.42545259079291	4.40454213081282	4.58138740448613	4.69607729999056	4.41907364847842	4.69554290045085	5.2427053885946	4.05710363714117	5.07831949042903	4.16431967553085	3.08975405736025	4.5060814138586	4.49535619178965
