gene	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
K00696	0	0	0	0	0	0	0.385500024	0.647858691	0.553295515	0.395520902	5.11186923	0.493445812	0	0	0	0	0	0	0	0	0	0	0	0
K18899	0	0	0	0	0	0	0	0	0	0	0	0	0.14893417	0.167651785	0.19122869	0.14619343	0.141065376	0.100406327	0.452353418	0.082104513	0.160934513	0.216801771	0.220846872	0.155096637
K08739	0	0	0	0	0	0	0.19366293	0.05176191	0.13349323	0.26358536	0.05471497	0.04696876	0.16657256	0.17207417	0.14820202	0.08737526	0.11430331	0.17394386	0	0	0	0	0	0
K19593	0	0	0	0	0	0	0	0	0	0	0	0	0.356133343	0.31568474	0.334229564	0.236391626	0.248614476	0.261034214	0	0	0	0	0	0
K25886	0	0	0	0	0	0	5.409712176	13.574586675	8.303593994	5.78149071	8.7867404	10.919369492	0	0	0	0	0	0	0.108485736	0.16717828	0.112074067	0.084811062	0.152156032	0.397299974
K02281	0	0	0	0	0	0	0.227727474	0.580559753	0.426264004	0.191101382	0.319063329	1.016268058	0.103350796	0.19154031	0.5353195	0.096656956	0.110594243	0.161124158	0.7437023	0.21528265	0.129560572	0.30377961	1.44222861	0.17879803
K24985	0	0	0	0	0	0	0.18941323	0.20973672	0.6815434	0.16512646	0.18503606	0.15101929	0	0	0	0	0	0	0	0	0	0	0	0
K13776	0	0	0	0	0	0	4.32965604	5.79725434	0.23194798	0.190818032	0.595210895	0.31672829	0.521635434	0.546773363	0.583934439	0.938692162	0.646445258	0.776987285	0.26245984	0.40501285	0.1985346	0.20331754	0.081491955	0.07914456
K18601	0	0	0	0	0	0	0.1639152	0.16637775	0.12014385	0.12811537	0.24621727	0.16180634	0	0	0	0	0	0	0	0	0	0	0	0
K07569	0	0	0	0	0	0	2.73496182	3.61219636	3.34426025	1.4126786	4.93596224	9.8767743	0.55839884	0.27507943	0.78188384	0.1335392	0.26597616	0.86399776	1.60739526	1.049301492	1.109277889	0.482233553	0.6731563	0.52293938
K14312	0	0	0	0	0	0	0.756057026	0.942207153	2.071136713	1.402814788	0.627291805	0.994627757	0.093387003	0.098779283	0.087470993	0.07117093	0.133372332	0.15635525	0.306623654	0.632627094	0.200778041	0.49368018	0.479838414	1.07786119
K19718	0	0	0	0	0	0	0.29324938	0.150931506	0.256503	0.289470934	0.459604047	0.20944051	0	0	0	0	0	0	0	0	0	0	0	0
K12440	0	0	0	0	0	0	0.76380736	0.63906405	0.35635319	0.16069856	0.35685501	1.4014965	0	0	0	0	0	0	0	0.023825776	0.08334496	0.011653935	0	0.07258365
K17413	0	0	0	0	0	0	0.22931333	0.049145352	0.18335812	0.24282783	0.060607284	0.17812629	0.25877005	0.07723896	0.08719463	0.058327492	0.10723711	0.1533099	0	0	0	0	0	0
K25814	0	0	0	0	0	0	3.8545864	2.75357318	1.26041792	1.26980766	4.28904129	3.01678674	2.284423366	2.333037598	0.85021727	0.328279138	0.622467516	0.436421115	6.832408849	3.823640852	0.774801853	0.376512848	0.618142559	0.540519553
K21437	0	0	0	0	0	0	0.326464194	0.476608689	1.229497367	0.839141156	0.245578651	0.544951281	0.15738906	0.036820807	0.057154298	0.027805414	0.089462146	0.08995047	0.52683095	0.91557061	0.35052492	1.03332783	0.39695722	1.76755344
K12420	0	0	0	0	0	0	2.42166822	3.06533998	0.47026829	1.54472384	3.6490677	0.8384517	0	0	0	0	0	0	0	0.031767745	0.033337932	0	0.060723346	0
K23874	0	0	0	0	0	0	1.196541526	1.6040512	1.37257067	1.730428475	0.58674677	1.272965796	0	0	0	0	0	0	0	0	0	0	0	0
K08698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46679023	0.72615606	0.25707653	1.7202961	0.100339726	0.2098908
K22344	0	0	0	0	0	0	0.60453767	1.1052923	0.98925567	1.3735555	0.25341675	1.2906659	0.19282063	0.163164133	0.16146722	0.16481479	0.250471455	0.208608942	0	0.040900987	0.060091607	0.56416744	0.08599947	0.01869026
K02915	0	0	0	0	0	0	0.31079486	0.26316765	0.35083848	0.17147002	0.36698547	0.20979454	0.12761274	0.092051975	0.20783381	0.03475674	0.03195077	0.084328525	0	0	0	0	0	0
K07772	0	0	0	0	0	0	3.8661697	6.584483	0.23538396	0.19173719	0.6110206	0.2542672	0.18377969	0.21942186	0.2941486	0.33139518	0.2856007	0.30989304	0.2266532	0.10058826	0.19559664	0.19535634	0.4269576	0.25686455
K27071	0	0	0	0	0	0	1.8230132	1.77948803	1.54951041	1.48444719	1.13823604	1.9696439	0	0	0	0	0	0	0	0	0	0	0	0
K17497	0	0	0	0	0	0	1.47673777	0.64242444	1.22582628	1.07059658	0.608036898	0.59704993	0.025042266	0.36127934	0.13764805	0.08184649	0.112858355	0.06619338	0	0	0	0	0	0
K05877	0	0	0	0	0	0	2.519448623	1.54931484	0.99326003	0.47629191	1.247941775	3.762743114	0.09013338	0.075503275	0.08523522	0.1140334	0.08298821	0.03842688	0.73851653	0.84621669	0.418124642	0.881757922	0.688139375	0.335328424
K05291	0	0	0	0	0	0	0.45633158	0.124610557	0.173517677	0.30396561	0.261786106	0.13497393	0.08336213	0.13529797	0.084853865	0.12487552	0.12522985	0.07344947	0	0	0	0	0	0
K23446	0	0	0	0	0	0	0.33099616	0.9125048	0.483791166	0.29291206	0.412113528	0.240244313	0.05804195	0.0383789	0.103390865	0.047425166	0.07992674	0.044747524	0	0	0	0	0	0
K24611	0	0	0	0	0	0	0.24710482	0.102436785	0.296727247	0.378207034	0.318654722	0.2660622	0.03412351	0.049229223	0.08336197	0.06970456	0.025630845	0.06764817	0	0	0	0	0	0
K13682	0	0	0	0	0	0	1.130358068	0.590827461	0.892756814	1.540257503	1.257879391	0.638895307	0	0	0	0	0	0	0	0	0	0	0	0
K21647	0	0	0	0	0	0	0	0	0	0	0	0	0.349532512	0.381981295	0.419468416	0.165684055	0.224005105	0.514783306	0.36851821	0.247235526	0.504303825	0.57219141	0.43928295	0.27167197
K08783	0	0	0	0	0	0	0.29293534	0.1621833	0.2503841	0.3158024	0.16138609	0.10843746	0	0	0	0	0	0	0	0	0	0	0	0
K16434	0	0	0	0	0	0	3.65248621	4.404968314	4.94860757	5.110964	6.4080144	8.29028023	0	0	0	0	0	0	0	0	0	0	0	0
K14097	0	0	0	0	0	0	2.69036761	2.957126916	2.685795755	1.648089096	4.850564328	8.728030431	1.50997574	0.905791005	1.53828186	0.985113048	1.29410635	2.07231286	0.023436623	0.17131293	0.08989027	0.08798416	0.065492116	0.058712915
K12850	0	0	0	0	0	0	0.17797891	0.34606961	0.5245654	0.37251426	0.20339392	0.253938406	0	0	0	0	0	0	0.16982454	0.27691692	0.13361129	0.36431018	0.26161844	0.7199755
K16793	0	0	0	0	0	0	3.54027056	2.686983584	1.97450465	3.668737677	2.008054425	3.012521042	2.70446735	4.113822885	4.088715886	4.04800274	4.84502779	6.3667323	3.51318117	1.50831774	1.079858396	1.38903566	0.542834413	1.98782511
K22598	0	0	0	0	0	0	0.44978765	0.6221265	0.41776249	0.154033354	0.62260529	1.14244075	0	0	0	0	0	0	0	0	0	0	0	0
K16385	0	0	0	0	0	0	0.7364646	0.24370803	0.3045903	0.1124768	0.47162735	0.21308309	0	0	0	0	0	0	0	0	0	0	0	0
K10619	0	0	0	0	0	0	3.2443562	5.935755	0.13686305	0.18851057	0.6565794	0.20160337	0.14612912	0.16338332	0.098171026	0.09551975	0.1207363	0.1255338	0	0	0	0	0	0
K14215	0	0	0	0	0	0	0.50148352	0.83143879	0.41720535	0.34375499	0.77673313	2.02187847	0	0	0	0	0	0	0	0	0	0	0	0
K17570	0	0	0	0	0	0	0.810235941	1.139323306	2.427433129	1.433860948	0.68322036	1.055010153	0.8449741	0.301731558	0.270371418	0.302933148	0.278595031	0.275984985	0.44908565	0.59477271	0.44375801	0.83964656	0.43378035	1.4909216
K24160	0	0	0	0	0	0	3.993291024	6.33818659	1.524700895	1.178866626	1.960437554	2.57102651	0.532912907	0.716532668	0.499948706	0.656358057	0.689636926	0.547021411	0.14973877	0.05760696	0.06246954	0.11552722	0.11745545	0.14917122
K03416	0	0	0	0	0	0	1.04337551	1.3104777	1.06494755	0.62677198	0.72824084	0.695657515	0	0	0	0	0	0	0	0	0	0	0	0
K07198	0	0	0	0	0	0	2.049450492	3.638712668	8.310841941	4.8813866924	1.689380671	3.648370603	1.6203967	0.497123014	0.482474396	0.710271154	0.499953911	0.414790873	1.56236534	3.43113693	1.291855461	3.87364285	1.305015552	6.95226268
K14164	0	0	0	0	0	0	2.63203594	2.87493058	2.38277153	1.4810504	3.53188495	3.67615747	0	0	0	0	0	0	0	0	0	0	0	0
K06530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29710606	0.9555624	0.2734893	0.7860737	0.58117086	0.92624325
K00217	0	0	0	0	0	0	0.96542678	1.15053216	0.916749224	0.839661675	1.11058631	1.80907998	0.3740144	0.511299136	0.346466026	0.34901681	0.361224985	0.48634571	1.334191	0.3782483	0.07651943	0.10699541	0.047910485	0.05206202
K23199	0	0	0	0	0	0	0	0	0	0	0	0	0.35902319	0.356586685	0.221851204	0.32977819	0.229011168	0.207210936	0	0.14226417	0.029859206	0	0	0.13001928
K11649	0	0	0	0	0	0	0.32043614	0.11720142	0.28463342	0.286565303	0.31001254	0.21950135	0.13821551	0.12296367	0.08441317	0.1392848	0.19725089	0.1826701	0	0	0	0	0	0
K21544	0	0	0	0	0	0	0.3235357	0.152065121	0.28254922	0.29557885	0.258192235	0.18847892	0	0	0	0	0	0	0	0	0	0	0	0
K11267	0	0	0	0	0	0	0.087773036	0.0853858	0.089859951	0.109012065	0.51638937	0.217276706	0.110458303	0.14840248	0.194424936	0.153616332	0.134158876	0.29435119	0	0	0	0	0	0
K24734	0	0	0	0	0	0	0.09794434	0.28099352	0.110354334	0.15136592	0.432248	0.14667447	0.15567176	0.32308614	0.3652857	0.32803416	0.27898607	0.36275354	0.31886682	0.24204405	0.17404243	0.1052366	0.18206608	0.14337736
K14683	0	0	0	0	0	0	0.37787409	0.55961985	3.01478555	0.62925392	0.63578634	0.9479004	0.12849273	0.45313543	0.56240547	0.3791284	0.55227077	0.26888204	0.48425454	0.60002416	0.3850577	1.5835829	0.08251328	0.15287554
K10703	0	0	0	0	0	0	0.39883541	0.11040727	0.31004888	0.277091164	0.26323684	0.11483036	0.071502246	0.088418365	0.09981499	0.03338477	0.12275815	0.053999912	0	0	0	0	0	0
K13524	0	0	0	0	0	0	0.21905955	0.114279645	0.24150154	0.26532522	0.131398913	0.056182752	0.115397505	0.05297142	0.08969862	0.077145904	0.21275333	0.10398615	0	0	0	0	0	0
K22914	0	0	0	0	0	0	0.19492626	0.19185902	0	0.033856276	0.83403367	4.3775196	0	0	0	0	0	0	0.98971495	0.3095206	0.077338025	0.47581664	0.12678047	0.102431699
K14112	0	0	0	0	0	0	1.0113923	1.08421316	0.58342667	0.402622284	0.948868915	0.857828834	0.90793938	0.72550609	0.593538015	0.6825263	0.832699718	0.71751001	0	0.027496416	0.1442777	0.2017405	0.05255889	0.2041795
K19476	0	0	0	0	0	0	0.20975293	0	0.17416827	0.21438536	0.04626899	0.059727207	0.23476051	0.13855244	0.117308244	0.06975244	0.12022707	0.08461838	0	0	0	0	0	0
K13941	0	0	0	0	0	0	0.220374914	0.28099347	0.200239864	0.33404871	0.186030766	0.17304296	0	0	0	0	0	0	0.092161246	0.140349582	0.15365285	0.112535122	0.444572493	0.116530789
K17741	0	0	0	0	0	0	0.649677516	0.24549103	0.65369356	1.017030816	0.510995941	0.28050901	0	0	0	0	0	0	0	0	0	0	0	0
K18784	0	0	0	0	0	0	0.192402614	0.23403539	0.190010224	0.106054801	0.19810866	0.150204133	0	0	0	0	0	0	0.014439987	0.13721605	0	0	0.090791285	0.13264059
K24932	0	0	0	0	0	0	0.56376476	0.848008988	1.627959218	0.91574157	0.34351817	0.787354987	0.57596407	0.19340469	0.107606232	0.154856123	0.088439377	0.12542971	0.44787927	0.87220326	0.34427267	0.90896634	0.37925979	1.7420774
K17251	0	0	0	0	0	0	0.0832309	0.063803904	0.1356618	0.092575096	0.15474634	0.09479991	0.438021865	0.467718138	0.44054465	0.540511422	0.59409729	0.545328578	0.25890692	0.968626487	0.278541042	0.47147612	0.690584719	0.79658114
K01559	0	0	0	0	0	0	0.65595708	0.32883472	0.27816639	0.26518872	0.44380099	1.20584545	0	0	0	0	0	0	0.21394563	0.10826717	0.12624297	0.1765229	0.137967	0.12368557
K09150	0	0	0	0	0	0	2.55419806	2.76444059	2.26216205	0.984473785	3.79269205	7.69188194	1.130312366	0.88096313	1.177427109	0.719487875	0.99660261	1.965668738	0	0	0	0	0	0
K10617	0	0	0	0	0	0	1.93303063	6.10365728	0.99982831	0.7523495	1.63526569	4.92189706	0.4530996	0.41835305	0.5460694	0.17770576	0.18151027	0.11178173	1.00466215	1.95563114	0.4771777	1.84206225	1.11653632	1.101285117
K23334	0	0	0	0	0	0	0.18346378	0.16885108	0.1867053	0.27933964	0.087847665	0.09349159	0.10325311	0.12137565	0.065396	0.062493734	0.08042772	0.030325022	0	0	0	0	0	0
K14098	0	0	0	0	0	0	3.1972757	3.26049435	2.37285387	1.323856135	4.258970231	8.949170765	1.176539905	0.967078345	1.234737507	0.822654185	1.201309093	1.73323467	0.34534521	0.225203636	0.411655409	0.370420136	0.188507374	0.44981084
K14728	0	0	0	0	0	0	1.957790925	2.08735588	1.802120115	2.050776234	1.359923776	5.08283495	0	0	0	0	0	0	0.16409099	0.06237096	0.17622183	0.09856296	0.11463528	0.12058234
K07725	0	0	0	0	0	0	2.59028393	2.746545254	2.86663023	1.2906121	3.206619016	6.12453831	1.067630934	0.75713318	1.1626336	0.447229873	0.847148363	1.60314299	0	0.05423329	0.2466271	0.026527204	0.13822104	0.19619615
K27842	0	0	0	0	0	0	9.816313664	5.067353251	6.727189535	5.04584196	9.451526266	12.49883232	0.15691382	0.09531628	0.10087684	0.09447176	0.23572183	0.14189331	5.524818	0.09471804	0.117472365	0.063176624	0.09875528	0.0983699
K06009	0	0	0	0	0	0	0.27761695	0.13690945	0.16232324	0.358858415	0.34732591	0.17117972	0.08191739	0.28033507	0.14659938	0.03735816	0.068684384	0.088122554	0	0	0	0	0	0
K06600	0	0	0	0	0	0	3.5000722	6.863895	0.18846096	0.092109054	0.63726825	0.36644375	0.144606766	0.15372084	0.148743815	0.124374666	0.24010063	0.22129364	0	0	0	0	0	0
K06678	0	0	0	0	0	0	0.829713117	0.557327502	1.221887674	1.207263997	0.482637289	0.595798278	0.41240321	0.271232522	0.27993866	0.191278984	0.144036441	0.239645118	0	0	0	0	0	0
K25575	0	0	0	0	0	0	0.88970244	1.1738137	1.0444009	0.62140983	0.37223393	0.4484713	0	0	0	0	0	0	0	0	0	0	0	0
K14124	0	0	0	0	0	0	0.63898895	0.548461883	0.91494203	0.654595223	0.639476413	0.794945836	1.11568337	0.51419249	0.45566145	0.698333458	0.507382078	0.57862136	0.09282847	0.09047217	0.126592	0.099568754	0.09367348	0.12919545
K06307	0	0	0	0	0	0	0.642819981	1.374815039	0.880559562	0.598233739	0.68180919	1.128075908	0.692296532	0.897128105	1.04231594	0.802947084	0.825417592	0.889428137	0.03730333	0.10906909	0.085845254	0.12003551	0.22151366	0.062300928
K18002	0	0	0	0	0	0	3.3202646	5.95718	0.11016065	0.14536867	0.4740918	0.27539518	0.0800778	0.0898541	0.032604318	0.10905057	0.14702852	0.06467605	0	0	0	0	0	0
K20421	0	0	0	0	0	0	0.46051232	0.9912397	0.53638898	0.409531	0.7850731	1.0375867	0	0	0	0	0	0	0	0	0	0	0	0
K25883	0	0	0	0	0	0	0.32747037	0.569118018	0.553375925	0.33941598	0.377994923	2.130393476	0	0	0	0	0	0	0	0	0	0	0	0
K14813	0	0	0	0	0	0	0.148597416	0.14234552	0.253373794	0.305852273	0.34326357	0.18379541	0.15595099	0.6604926	0.309151458	0.786897977	0.131023756	0.050740892	0	0	0	0	0	0
K13028	0	0	0	0	0	0	0.020460354	0.1699177	0.11452012	0.11993779	0.15087362	0.13633052	0.043983586	0.07614496	0.03223486	0.014375326	0	0.104634345	0	0	0	0	0	0
K25401	0	0	0	0	0	0	0.34460004	0.52114546	0.682642783	0.51503978	0.15102438	0.373375827	0.259442314	0.09955242	0.060205877	0.127411448	0.059235737	0.026057076	0.147596613	0.55759964	0.165244346	0.41050084	0.130636665	0.88862762
K03128	0	0	0	0	0	0	0.232627707	0.208381915	0.22540267	0.34807983	0.22205267	0.16600397	0.13319059	0.09882047	0.06972371	0.046640508	0.08860863	0.030176392	0	0	0	0	0	0
K02149	0	0	0	0	0	0	0.12141872	0.1882253	0.16504616	0.28470084	0.17906709	0.10787079	0	0	0	0	0	0	0	0	0	0	0	0
K14154	0	0	0	0	0	0	0.219252554	0.10028913	0.18997856	0.255019082	0.30099684	0.14949994	4.29991233	0.80497706	0.371463235	0.27097918	0.26366518	0.134324942	0.1449846	0.43715972	0.121642984	0.33046225	0.74066466	1.7328233
K18295	0	0	0	0	0	0	3.5688903	5.901488	0.4061202	0.21172106	0.48272467	0.17548007	0.21790209	0.26194713	0.5999272	0.53859516	0.37548282	0.4338135	16.24360646	0.35000614	0.32815508	0.33052319	0.29882829	0.25240888
K09977	0	0	0	0	0	0	0.7929283	0	0.06744925	0.026372276	0.041468132	0.049961284	0.444665947	0.35727368	0.496094095	0.076681202	0.185961117	0.4269897	0.05909434	0.18358192	0.13599236	0.1346934	0.025802424	0.018505203
K10686	0	0	0	0	0	0	0.353463125	0.163194865	0.306478582	0.611041507	0.580489119	0.215989976	0.7097698	0.4693189	0.2528644	0.096656956	0.22213392	0.4299416	0	0	0	0	0	0
K14629	0	0	0	0	0	0	2.089085177	1.81471184	2.269111068	2.189173414	3.092351339	2.764851035	0.70989151	0.44394246	0.40155149	0.39084321	0.162481106	0.31005417	1.12646185	2.422498002	1.136973826	1.434977944	1.29790942	1.012148377
K22734	0	0	0	0	0	0	0.76233451	1.088217336	0.63426527	0.536525864	0.88191261	0.62000541	0.64580082	0.72622997	1.0835188	0.66305029	0.8679418	1.09096137	0.209597446	0.21178078	0.22935803	0.283084355	0.58132337	0.41672846
K09959	0	0	0	0	0	0	6.085790464	5.2071074	7.796501172	5.76280991	9.411276806	12.59825759	0.06978065	0.050335564	0.021308783	0.028508322	0.05241363	0.023056116	0.5506683	0.23371975	0.21801952	0.07621311	0.11168753	0.11866839
K10916	0	0	0	0	0	0	0.012392234	0.13721879	0.15854044	0.15497114	0.14214605	0.11009511	0.10666857	0.09119323	0.07238484	0.025824383	0.24332994	0.08354168	0.39648134	0.4954859	0.6278965	0.21949364	0.6254504	0.2776841
K23387	0	0	0	0	0	0	0.415994443	0.282315702	0.221068004	0.64885589	0.489570256	0.257869795	0	0	0	0	0	0	0	0	0	0	0	0
K17301	0	0	0	0	0	0	1.027818858	1.245686599	2.233927504	1.656432146	1.053056621	1.370680435	0.33950437	0.114033224	0.089191545	0.15816183	0.146378104	0.083093332	0.597044931	1.08778291	0.394467068	1.023766576	0.398628978	1.8163895
K18666	0	0	0	0	0	0	0.30451798	0.13310207	0.12174581	0.15032196	0.1969738	0.2669805	0	0	0	0	0	0	0	0	0	0	0	0
K23842	0	0	0	0	0	0	13.63488118	13.03433332	14.60883237	11.47081926	18.96376149	24.8359999	0.34288989	0.342982377	0.375231695	0.322012848	0.394093795	0.45617265	0	0.28333622	0.13428298	0.14752981	0.061147448	0.24015427
K25820	0	0	0	0	0	0	1.31670724	1.23325517	1.70623946	1.49184987	1.73006001	2.27126936	0	0	0	0	0	0	0	0	0	0	0	0
K14114	0	0	0	0	0	0	0.325061184	0.288110201	0.3272613	0.534323166	0.384815405	0.437140116	1.202860546	0.97523446	0.57219835	0.891183884	0.967943015	1.119648325	0.069401555	0.038047418	0.039927997	0.093050756	0	0.10142012
K09862	0	0	0	0	0	0	0	0	0	0	0	0	0.15158723	0.109345704	0.137467	0.093832985	0.15181336	0.17605872	0.41320628	1.1829818	0.18489742	0.6094116	0.25258577	0
K06912	0	0	0	0	0	0	0.624854512	0.33640252	0.287772235	0.20534795	0.38297809	0.47480405	0	0	0	0	0	0	0	0	0	0	0	0
K22345	0	0	0	0	0	0	0	0	0	0	0	0	0.224324945	0.26692421	0.30990221	0.175088824	0.20399985	0.18675401	0	0	0	0	0	0
K03860	0	0	0	0	0	0	0.171436	0.10153722	0.29328668	0.30226436	0.07513092	0.100357525	0.068624154	0.024750609	0.18860064	0.056071717	0.02577242	0.06802197	0	0	0	0	0	0
K13746	0	0	0	0	0	0	3.55431002	1.40983099	2.18917748	1.215978532	1.988055706	2.37906166	1.464043799	1.78467315	1.908548095	2.044558522	2.156629708	3.37355539	0.903852902	6.39346247	2.589221938	3.66833956	1.602470964	0.64282044
K01820	0	0	0	0	0	0	1.10105483	2.13968824	1.375137446	1.30023901	1.525586976	2.59271347	0.33891029	0.30392247	0.5521282	0.59144727	0.54556747	0.74305326	0	0	0	0	0	0
K27306	0	0	0	0	0	0	9.74467827	4.983146918	6.50287833	4.52077303	9.30907744	13.01629239	0.387496173	0.28923471	0.341660554	0.26995009	0.19425708	0.15290282	6.2395887	0.08239046	0.24703647	0.14680602	0.084368266	0.053784974
K27290	0	0	0	0	0	0	0	0	0	0	0	0	0.11717899	0.1690515	0.107348226	0.2872352	0.26404604	0.11615062	0	0	0	0	0	0
K02962	0	0	0	0	0	0	0.5151624	0.26145056	0.29177827	0.6039724	0.59795636	0.079458565	0.021415453	0	0.026158413	0.034996483	0.0321711	0.02830336	1.0173637	2.863066	3.3037388	2.5643976	1.8005388	7.929204
K26901	0	0	0	0	0	0	0.03846545	0.027381016	0.046135217	0.012884755	0.036018107	0.056955807	0.125805033	0.48445715	0.5497676	0.31885415	0.16150609	0.2771561	0	0	0	0	0	0
K22356	0	0	0	0	0	0	0.18030673	0.14973992	0.34841713	0.1526707	0.22159542	0.23360787	0	0	0	0	0	0	0	0	0	0	0	0
K26650	0	0	0	0	0	0	0.058715936	0.11197208	0.11215611	0.18101864	0.048107546	0.06520556	0.45494807	0.94765416	0.60166883	0.318077485	0.54591507	0.49095652	0.07727801	0.14644846	0.09660332	0.101308756	0.0479885	0.07648192
K07020	0	0	0	0	0	0	6.2370291	6.312340835	7.670928675	7.043479154	7.721174604	11.92073586	0.307113691	0.42083995	0.395644606	0.518139144	0.282370613	0.276362074	0.6639175	0.9121925	1.92759684	1.7781355	0.141432181	0.33815118
K10854	0	0	0	0	0	0	0.16082254	0.15981391	0.17805201	0.11925198	0.15879542	0.19844183	0	0	0	0	0	0	0	0	0	0	0	0
K19842	0	0	0	0	0	0	0.19314937	0.148436664	0.183415975	0.17825075	0.40986746	0.170408823	0.10069306	0.056232583	0.05951308	0.021232188	0.02927704	0.0515145	0	0	0	0	0	0
K19329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.455533607	0.529659809	0.954437162	0.232844917	0.734795389	0.260476542
K09539	0	0	0	0	0	0	0.31528619	0.169791348	0.383739423	0.786397305	0.564753287	0.56039797	0	0	0	0	0	0	0	0	0	0	0	0
K22698	0	0	0	0	0	0	0.448016856	0.204762554	0.427807955	0.562100908	0.40780699	0.28963748	0.12366009	0.17840163	0.2013966	0.08981401	0.15480569	0.08171656	0	0	0	0	0	0
K10952	0	0	0	0	0	0	4.2318573	2.8261423	6.5042286	2.2136445	3.7505987	3.742602	0	0	0	0	0	0	0	0	0	0	0	0
K21474	0	0	0	0	0	0	0.677242642	0.878505592	0.477607133	0.263783296	0.864576226	2.136801	0	0	0	0	0	0	0	0	0	0	0	0
K23156	0	0	0	0	0	0	1.850644145	1.816763468	2.276551356	2.26156355	4.09383357	6.83870252	0	0	0	0	0	0	0	0	0	0	0	0
K28029	0	0	0	0	0	0	5.003537077	3.996183054	5.157897645	11.409592137	6.50217125	7.56684591	0	0	0	0	0	0	0	0	0	0	0	0
K18987	0	0	0	0	0	0	0.05188685	0.11490827	0.027659055	0.054072674	0.028341554	0.076828875	0.32919381	0.27538782	0.31864043	0.131272553	0.40371143	0.18279105	1.2583867	1.6500815	0.99477315	1.6279502	1.3958553	1.9011133
K06276	0	0	0	0	0	0	0.61931401	0.171249093	0.371799067	0.732044614	0.351794208	0.350456285	0.08282659	0.10862915	0.084615156	0.056601997	0.070130505	0.07165065	0.25974175	0.12926717	0.20772423	0.08891524	0.18917945	0.35996076
K12584	0	0	0	0	0	0	0.35559765	0.214546756	0.430336952	0.62873716	0.40011106	0.223759412	0	0	0	0	0	0	0	0	0	0	0	0
K24158	0	0	0	0	0	0	5.097917835	6.5306972	0.483709103	0.48541163	1.299195483	1.18830131	0.40133757	0.319217879	0.303049572	0.732671366	0.296094231	0.41233574	0.18651666	0.42140388	1.40474	0.36374432	0.14214781	0.19823018
K14812	0	0	0	0	0	0	0.50867475	0.291467784	0.62908323	0.74869271	0.476541961	0.39527445	0	0	0	0	0	0	0	0	0	0	0	0
K16131	0	0	0	0	0	0	0.481756589	0.51333878	0.432585126	0.299788874	0.436577656	0.32807235	0.21361575	0.24804614	0.29910976	0.20434175	0.20349853	0.17214721	0	0.06353553	0.4167244	0.116539404	0.16698912	0.09072948
K22646	0	0	0	0	0	0	0.22363628	0.11349797	0.20862198	0.32045388	0.045807894	0.09658214	0.09378253	0.1803972	0.10182464	0.034056928	0	0.027543552	0	0	0	0	0	0
K04335	0	0	0	0	0	0	0.81635413	0.49733932	0.36538379	1.624337616	1.001106647	3.6309868	0.143734153	0.108417716	0.18447954	0.134731484	0.112893706	0.31724906	1.59948442	1.530371684	0.72857645	1.431728154	0.52915482	0.918964574
K08720	0	0	0	0	0	0	0.135957906	0.32334612	0.146085337	0.22384742	0.16079493	0.13560495	0.054717895	0.09867545	0.14202747	0.111772776	0.1027492	0.18079245	0.200949888	0.444669494	0.183365484	0.41244615	0.309483207	0.270377588
K10912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5235276	0.56524026	0.28369448	1.6434056	0.13086143	0.15642075
K10233	0	0	0	0	0	0	0.938817574	1.421164552	1.639002267	0.973479508	1.77003963	1.608809933	0.17218028	0.169137255	0.133813205	0.38991667	0.22073697	0.28367831	0	0	0	0	0	0
K15982	0	0	0	0	0	0	7.614034746	8.235583268	9.282279325	9.342120858	11.56261508	21.03913008	0	0	0	0	0	0	0	0	0	0	0	0
K10005	0	0	0	0	0	0	14.347707393	15.64241071	19.93097064	17.305377828	23.530838786	28.528525844	3.89925763	2.96021574	3.028556965	5.127175206	4.092002835	7.762060895	5.42684033	0.693621985	0.400399804	0.29957797	0.371364144	0.271329688
K00006	0	0	0	0	0	0	0.74982897	0.261661163	0.419694646	0.71847489	0.74525216	0.36547582	0.108143412	0.390844453	0.108470663	0.037775315	0.098822415	0.12260944	0.55954975	0.14315328	0.1030143	0.07802313	0.18763511	0.32240716
K21251	0	0	0	0	0	0	1.48171795	1.48443605	1.98693966	2.06470929	1.25322013	3.75287941	0	0	0	0	0	0	0	0	0	0	0	0
K08279	0	0	0	0	0	0	0.64905441	1.41060006	0.80374846	1.267900765	1.208957106	4.72238406	0.487170294	0.347527104	0.53562767	0.285616015	0.47653633	0.37949145	0.49521998	0.21293336	0.09310757	0.17185146	0.11871345	0.10135727
K23617	0	0	0	0	0	0	0.12736908	0.14103541	0.12730484	0.049775522	5.948346	0.094297856	0.10282252	0.44501945	0.08791639	0.5376941	0.1853568	0.40768093	0.11098506	0	0.14189291	0	0.25845042	0.1390186
