ID	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10	QC01	QC02	QC03	QC04	QC05	QC06
pos_9044	8261.710843	4623.469425	4903.767448	1349.569316	0	4758.380122	5047.05294	7817.811964	3705.054307	1253.448461	43919.4296	3298.477966	6135.746475	86273.35116	60160.32066	12319.4662	54090.26587	25997.91281	39619.1085	30288.24244	13804.15817	94395.47188	7788.889831	49217.50823	12490.74012	4801.494736	6489.393553	36057.14741	81282.5642	40395.46801	29053.9878	131788.1132	4570.965743	28382.31161	69331.35121	19284.20066	37814.92867	126438.6446	19216.75762	36842.7171	25346.12902	34523.715	13242.0382	174663.8514	8984.256083	24289.4526	484262.2719	25227.18713	54226.46426	25966.98614	33774.15715	22630.88273	36844.69004	23924.40222	33108.28638	39256.23886
pos_9465	2.540016204	0	4057.29089	0	0	34.84185116	15.67324618	0.443017746	12.08850292	6.672382658	16467.74871	8.034502473	20.04486979	20.82564691	3329.053721	3778.629524	0	0	0	2.059244388	6447.699696	4181.185877	6336.459524	4.751522009	0	3076.986451	54.67233807	1.191962966	3422.166332	7135.584531	19463.20214	22.68183222	370539.1136	4902.069069	1.035218798	3488.196865	3.819518868	0	31.07129538	4470.051387	0	18.10701555	0	6918.015169	31.45333072	18684.87561	0	0.52424441	0	0	2.807148957	3113.188605	0	10.72480896	4318.373557	0
pos_9556	204730.4107	182920.041	240382.8817	163868.939	212028.8344	192441.5164	182684.0855	192130.4866	195916.4993	165528.2973	3253.70992	8857.069549	0	13582.81388	0	2441.422376	3285.268273	0	0	2623.580476	5399.550951	2833.907257	6357.282336	2769.582916	16768.61067	0	7678.54932	0	4667.419549	4292.045605	14038.05754	0	7539.243463	0	26092.427	0	5620.189413	6176.374144	6221.899761	0	0	24430.31464	54857.45626	0	14186.1572	10418.1171	0	15925.40786	4802.622572	0	17108.7486	15909.36344	11238.22233	13259.18449	11778.62273	15481.39851
pos_9862	0	0	0	2747.810748	0	0	5582.551518	0	2187.467489	0	0	0	0	0	0	0	779978.392	252012.6272	0	0	0	0	0	12729.56562	62394.74144	0	0	0	117473.7149	0	0	0	0	11668.62906	0	111254.8175	0	57884.80828	0	0	0	0	0	0	0	0	0	0	0	0	13060.38283	14422.01302	7511.889765	16420.43684	19882.5242	16076.96119
pos_10243	0	0	0	0	0	0	0	0	0	0	0	26109.91902	0	1194051.526	0	0	0	0	23939.99461	7113.437843	5262.107616	0	0	0	0	20095.02262	0	50385.2075	0	0	32420.28411	0	0	13794.06929	0	0	0	0	0	0	22256.14889	55618.89542	0	1125930.052	41331.57697	0	0	26333.21989	0	0	103153.4063	84274.49805	115851.0245	101449.0237	102822.938	81858.74597
pos_10747	30461.36829	57144.7147	54938.74758	79985.80487	82299.59957	68924.77394	58625.88055	75439.84353	58936.2439	60776.18954	520700.3814	399059.8253	162090.552	279536.8848	372883.6705	100369.1318	218713.9765	133701.3043	209891.0259	584354.2369	115725.1282	217046.8507	250347.4223	242004.6585	115636.4038	96855.39566	135151.39	270251.1791	226782.7312	262894.9596	193086.5484	179576.5035	146867.6232	322005.0612	99414.86599	143069.7852	171227.7408	163407.7135	428300.3779	206213.2449	350268.4559	278108.0508	264886.7692	243684.9426	115860.5426	100090.4643	198375.4298	354342.2904	102939.6469	251954.4132	147573.2036	207578.8324	179068.3516	188202.5145	185297.4005	195144.3255
pos_10911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50707.27142	0	0	0	0	0	0	0	0	88366.67398	0	732289.5898	0	0	0	0	0	0	9399.876478	1484098.628	0	0	0	0	0	0	0	0	0	33261.14747	0	0	0	0	0	0	20380.46944	16222.33547	10944.01866	18775.64502	0	9033.486155
pos_13672	8884.813738	5411.687931	0	0	0	7866.799071	5624.472047	4381.506976	6226.778784	3974.581892	0	0	0	0	0	0	0	0	87065.40629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7414.273438	0	0
pos_14586	563262.1917	569131.3926	609360.1742	518505.9424	295247.0392	626771.5125	649730.2649	562138.5037	613913.7505	362986.3112	0	9488.258058	4096.677519	50212.82519	0	0	8487.318299	4712.487284	906332.2741	0	39255.55976	0	0	0	0	0	0	0	0	0	5864.496285	0	0	5252.295687	0	8877.618191	0	0	0	3609.675768	6915.133147	0	0	5682.49101	0	0	0	0	0	0	47416.38316	45062.4788	53764.32818	52689.41927	45531.60159	66090.59532
pos_15070	76265.09802	57716.15647	117469.3749	55681.82504	50817.38022	65515.39989	73425.97952	103066.0164	62112.05522	55046.1617	29341.94514	89619.15234	42273.70981	118923.8598	59786.53675	38252.46721	60160.66552	39221.02129	81035.9	25144.31673	74563.44367	60919.51307	69421.9174	55201.82126	41236.67398	106082.0401	56945.32353	70319.55536	132182.7914	57741.0714	137938.6052	82089.72533	199395.8338	108408.4918	150797.4711	86627.62009	132714.2001	110289.1741	85279.80878	65374.70991	135814.2529	92778.39528	225495.6214	91025.66842	156721.1664	167356.5007	201183.3971	192527.7126	83299.27171	155793.8116	72549.75806	64846.97899	68836.2845	66737.48981	63070.78768	62782.56327
pos_15338	32467.51708	113916.2062	112818.3233	65296.83996	67482.81402	72925.9506	88517.19364	85129.38635	57145.80453	58451.48803	1895659.855	2743059.051	1990502.154	5811258.764	2177142.482	1287219.624	3508848.321	1641574.232	1404344.945	1719453.422	2921063.65	3262325.441	2408986.513	1628180.096	2307047.779	3361239.71	1939261.351	2559308.744	3235273.9	2586994.412	3266954.408	3106612.584	2016879.25	3429254.247	4415587.157	2477599.256	5346504.667	3087356.022	3295736.573	5645193.986	3452644.016	4582351.605	7978260.419	3080056.805	7418704.559	7648656.529	5154283.02	3285425.178	4418057.905	4436649.427	2221397.49	2179008.577	2235772.341	2301419.62	2231570.143	2317367.202
pos_15753	179715.134	185064.7774	200356.364	182093.1884	188158.0637	181078.2335	194569.2565	181846.6705	181908.6362	176136.4346	420480.4312	490702.5605	464315.6757	794111.6927	516768.4692	351843.6782	468095.3297	324247.3029	743278.6473	411796.0656	561254.9149	691023.7031	415854.5601	519959.4448	479590.1056	442171.6331	374380.9939	404264.0003	485571.0186	644763.9159	1346674.374	610617.194	770100.418	751828.4255	433014.0279	666255.6082	592896.5667	561516.5315	553919.2708	759517.799	854502.1489	650403.0288	913389.8211	434504.9801	700270.5768	954215.8898	328360.1177	596746.9228	829721.7962	514931.0976	441268.9123	444675.8997	457007.656	429344.4189	481492.0053	463003.824
pos_16016	85127.3381	89607.05129	86476.8938	89657.55232	83310.33097	86544.73038	82224.66286	80156.02362	92197.09822	86659.12298	10050.08059	136080.9243	32956.56998	33372.20617	31913.74545	13259.42331	139070.9351	53666.41151	5630.259617	15362.10242	24123.76721	8285.822372	13173.48933	15671.84041	11609.08861	8210.990927	12926.0191	10990.83137	18548.23093	7959.351071	33341.36544	3999.938325	0	10870.21452	12458.82855	26814.96384	23050.03647	105640.1789	13022.38783	14395.90622	15131.40464	3908.769864	3835.106332	0	14494.79017	80545.14473	394989.223	30171.78972	8894.966418	0	25768.07424	26555.48655	26462.37977	31995.46413	27681.7758	29472.46333
pos_16501	45651.20163	54458.34819	47659.07869	51952.46089	48723.72445	50572.24586	50935.76334	45721.31131	47957.17357	50706.9866	39391.13367	42637.03637	53753.95354	79869.92601	56313.10475	104477.644	72863.89866	75901.39618	66230.911	38918.23342	44233.48452	57577.86707	63711.11942	85154.26693	91778.36942	32189.62654	96103.17852	45044.39746	59442.46616	61931.384	101161.751	83558.37975	96271.52798	62813.2827	88672.8526	51326.44199	64900.71753	64442.18268	63332.66042	62102.46881	64138.3753	53727.97774	101681.3908	73960.4456	55585.28614	60540.6595	165431.8958	80956.61568	51498.88567	47549.02388	50225.22307	48414.68238	49424.48073	47714.32921	55804.97434	50074.79718
pos_16925	172545.3124	153327.7821	320061.6075	169430.284	186469.6386	224091.7783	195212.775	200073.4849	177737.3008	177671.3391	321400.9942	504217.3745	387454.9505	746816.1767	377693.3247	852094.0231	169247.3499	512892.5567	461595.0087	170938.0368	268050.9889	293879.395	707322.8111	702167.0709	528132.7868	119550.4529	851903.3893	593582.3467	366959.7787	407405.4304	634955.5605	658277.3183	827471.8452	241886.5298	485365.75	117140.8657	302870.5344	185196.8233	425080.0523	279608.0301	354441.9158	274382.2471	844606.1259	708276.2638	290970.4956	260626.4996	743389.5914	638989.2866	63065.03956	229900.9026	331432.283	342696.5232	340551.5369	352154.2023	340280.4451	351861.9373
pos_18284	35071.86958	41019.45189	32329.02881	37683.53125	37226.15865	38485.90133	36660.83563	30725.78587	38891.13005	36474.38095	34227.13281	33948.8647	16045.94731	84342.21732	153115.645	35612.36646	2620549.481	1039773.365	55665.18515	33968.04264	19553.39206	17309.56138	453787.898	735758.921	1248127.805	499263.9329	29813.56329	22823.80718	603445.5614	38829.55161	24406.09487	39202.35727	58681.19462	817116.7846	42179.39003	103045.6287	23399.77717	66877.6928	14491.39223	16829.59336	14713.76476	19009.64243	40258.56554	56250.17307	13367.85224	13072.30613	17468.92493	25835.3037	12145.57854	12753.16226	175425.9205	169754.9277	170423.8481	170842.8471	179196.4862	171268.0203
pos_18391	15222.15823	14471.28724	7952.149476	14964.93185	14678.45874	18378.82916	10583.56517	12789.34562	18545.39212	14702.92131	23953.30169	111533.6154	22988.53672	2846.747938	47784.00637	126802.0967	108876.6366	164056.338	20157.27061	45613.43196	6855.287954	8925.19738	391127.0159	177841.638	190104.1137	105884.6942	66885.96889	30730.98771	834943.9762	11696.8835	9139.238156	31787.69559	11269.06288	717507.5188	5712.925521	73379.84079	2816.425661	42423.30838	3426.313925	1032.365923	1573.888925	21807.5488	17532.53905	40363.53714	2483.200723	8873.583993	406.1774354	3700.6616	3983.681705	1340.182836	65525.07948	65754.67676	65070.12149	67146.07835	63820.34052	63831.88869
pos_18487	24812.68463	29767.53777	28503.2558	29548.09687	27827.36755	28316.31014	35054.09242	21346.34936	36817.10196	32256.45548	22483.26302	12677497.57	32512.75529	31502.05498	40780.6155	14074.33748	1744.712885	5899.100434	16503.27548	48296.44844	31093.38777	59327.6258	33243.86537	4670.645577	16637.0603	144333.2661	18362.98619	22463.37435	13046.79486	41828.63033	92459.64306	22030.50634	47098.99055	36358.95893	30154.53347	55915.9012	48501.14486	39488.76592	6375.075505	124599.9952	58502.04383	52139.84195	14968.11943	15595.22523	76758.12959	86869.94116	22358.69867	2370.411678	105930.0344	47121.36399	467982.7164	491931.3937	459441.3228	491118.8455	463558.7929	467431.358
pos_18562	9266.634731	6816.348519	2738.067233	5007.05651	12592.6618	12415.3269	3376.729018	7261.7413	7840.648592	11032.92048	18150.63741	13091.20538	23667.68144	10678.01889	24403.54374	676879.5096	26849.12038	407506.8393	18062.45451	9188.938368	28680.01097	9761.647947	30847.76522	7009.446206	25272.11243	76003.73648	544039.2111	28441.97939	18930.94367	18329.40251	15180.99216	11455.04326	24273.93333	3236.282042	21432.71461	134449.386	15846.86015	68673.04516	7041.729892	801.4631035	18148.03595	9281.052412	5043.730607	225120.4724	14382.45621	10168.63255	10016.57724	1550.864431	2369.128744	4364.722891	13124.30908	15963.56623	13046.29086	15000.04607	13847.71176	15371.53907
pos_20734	119957.0576	118705.7477	101038.4654	109057.6699	105152.4916	127711.3743	104131.8668	103196.5675	109877.3883	100767.1285	66894.98281	7396.410802	118016.0705	83557.43711	31307.18059	4555.801062	74728.07149	30248.4086	95938.66591	60057.2421	15345.33425	57801.86375	42513.48556	4547.954124	36918.96656	44236.15063	10244.93383	9038.392598	34980.41644	53452.31582	0	7011.373609	16190.98446	29055.96977	2958.500282	17197.65319	3132.475946	13532.70014	34130.37833	60650.50256	12747.54432	2562.480384	4625.327343	17430.77966	10794.48417	17132.32932	6605.038476	57997.11384	137729.477	123815.1961	31584.27755	32738.86088	29507.30385	30989.69129	34281.11114	31569.6137
pos_21504	69047.27748	65679.96272	44997.71527	62330.92344	72043.01941	59780.11192	59555.92175	58609.60714	64547.89876	73242.59147	2514.793237	0.773279178	7334.475032	9986.948893	2860.086087	144.9443729	1398.340573	2850.720923	6905.099869	24924.43975	1882.865145	20625.17183	7082.106488	279.7947571	762.50182	8437.058253	0	40894.50408	9856.850684	12883.17062	0	4159.870832	4450.435537	1459.1669	961.7452234	9277.918882	1046.672425	4116.840686	2533.560781	14241.99814	925.4748059	1064.636339	3868.72349	912.3622055	2257.056809	3468.153632	0	11853.25217	21846.79352	15559.93401	7867.131432	2993.333814	9764.103793	6654.218303	10568.17034	5055.708864
pos_21727	102479.0075	113452.0268	79443.10559	94900.70791	122110.2761	106559.2839	95440.02162	91052.02385	104368.5705	117401.7872	36665.4321	28605.3003	29644.71226	19473.69535	45749.78534	36773.73866	18783.41675	23656.94167	15935.07479	35795.12379	25354.74079	35410.39734	12635.6192	21653.83725	24979.58818	37809.68065	29717.68182	16741.1365	20720.24709	22969.62949	33714.05852	17186.02825	51102.48257	12615.59992	17371.98448	18442.32807	25810.84971	40405.58732	44507.19967	24648.47251	25653.84956	75036.14178	19410.43134	17256.82628	29409.91539	37559.46861	110361.019	39918.54821	66254.21624	61484.15104	30493.58084	29149.86041	30220.24853	30739.11831	30634.18058	31089.83109
pos_22112	0	0	0	0	3138.87419	0	0	289.5181826	0	873.3395157	15954.85143	0	0	14566.47998	0	0	1935.857465	6758.963361	0	0	0	0	10768.95038	0	1076.370974	0	0	0	1023.699737	0	0	0	9474.962963	2184.537812	0	0	0	0	0	48455.47759	0	2926.618727	443.2166753	0	8458.663888	53323.21734	0	2273.37424	6277.991805	4334.424397	3849.797472	2058.942574	0	0	0	0
pos_22139	2513.415412	2908.50902	1588.282203	3423.26978	1656.054142	2030.946944	1507.065268	2873.288195	1819.880037	2876.001171	14610.80363	33376.89818	44455.06327	4262.089418	24538.03557	75733.85936	12644.91938	36651.62973	55287.22909	46844.57963	36113.87931	27999.81684	10880.27496	9406.658208	16294.7019	198444.5255	38277.1113	13301.74618	14085.28281	14599.09827	35767.79006	38466.9474	16121.77687	12877.33246	18262.19501	23532.02298	14031.91033	21962.8282	17164.47568	7589.126724	28653.52811	33722.58407	14990.78017	59780.72259	34960.64721	15042.09087	9943.282334	5561.11007	13551.61044	49469.55134	24426.12886	23508.42861	24232.37337	22577.97171	21852.75337	22001.36832
pos_22902	66262.2371	66000.68384	62976.47261	60022.21923	60597.71596	61985.40874	58453.09249	61571.27652	59618.25483	63848.11441	78305.69965	45156.33244	78768.01414	41225.13503	43317.17964	61027.3632	69271.82536	54720.75967	59012.76306	93671.65142	61529.43661	91829.39803	39229.83776	64333.89098	53831.01451	38961.74224	44009.82721	50942.22306	30564.35202	42987.53728	72559.30445	45583.58972	30411.74699	42186.25756	43982.57763	112901.1245	36482.92798	81332.6001	56095.84382	78811.95042	58247.63949	44409.79744	69116.5922	42087.58256	61596.27902	79414.67597	34589.13989	43520.43245	97749.23222	50804.93287	44891.56812	48955.93246	47230.8279	46427.46435	47773.17752	47007.7685
pos_23161	206192.6273	180142.7183	161728.4804	178264.6024	161175.0202	200885.9221	171387.3805	179112.6347	183226.8927	166830.1761	58453.11837	47509.62286	514056.9966	45325.92637	97762.66912	38228.21088	117285.6704	68409.71988	103485.1725	71999.92179	119399.2013	61516.80511	51944.93635	44466.79138	99392.83462	112740.4838	31600.7132	64354.45963	37620.73585	60100.59113	38352.68943	47144.21806	48344.05833	25452.07488	35592.632	86181.44507	51118.93992	68694.46501	53224.55587	39009.67894	97704.35063	34848.56909	33473.15568	118580.8597	48017.76447	74424.1092	60127.34438	62598.82948	65330.69832	53544.97019	73336.34647	77770.26757	76432.16587	78607.85929	79429.97916	83145.92503
pos_23304	121521.4094	123998.7587	95647.47567	104358.5642	114313.9202	124471.126	94082.04306	91636.65162	116896.4097	119342.2776	104240.1755	41066.46989	319094.9727	13827.68661	58629.88739	89238.29559	43003.90062	49121.13799	92761.54409	111367.7674	77839.25018	110207.711	32917.94071	37324.58234	48442.08069	124281.3536	60920.1269	78879.67331	5714.740029	91334.27481	67091.04668	45044.5541	42962.89881	33289.92339	44336.07363	71800.40143	60369.13604	53035.52636	73201.09223	144432.6546	64820.88831	60745.88087	58645.30944	131119.8288	99044.03059	80960.36126	44837.27043	61296.5055	149913.4683	82017.60008	70468.25984	67557.52473	70127.18698	71477.45099	69738.394	65916.54009
pos_23391	1106.419366	2105.910911	299.9213702	1356.533513	687.9691065	1495.868304	1329.963608	9.992797761	1512.043341	644.2578798	30137.98776	15025.11396	22204.35384	16735.08244	66620.23908	161503.317	3177.628943	80561.6759	11119.47099	12436.31354	4314.926262	2158.372447	8675.633823	8755.538729	5946.590085	65681.10025	100200.8876	11241.48985	10104.48833	6066.572936	12908.82336	12066.28249	62436.75693	10966.23014	4886.092929	2788.677332	202827.3615	39964.46577	52818.38199	1064.318844	13990.62131	78420.41069	2513.88382	80027.95898	29625.64714	442790.7495	145519.2016	10537.88525	13661.24728	16693.19375	23248.99571	22777.40891	20468.006	23339.76711	22130.57127	21388.25117
pos_23658	49755.74258	57008.60042	38638.96934	51566.564	45128.62244	55534.07616	38054.52635	40000.61663	46198.806	54797.12628	16429.21983	7997.78903	46288.19728	2230.476519	12691.3624	7795.145148	9936.147927	8078.409613	52627.88529	24881.1001	16479.39779	28285.51611	8856.349651	18666.26358	13467.45426	15542.82864	8581.072472	12792.23981	5149.456012	13818.49304	11824.02287	10462.56556	12104.77522	13971.97971	13549.13533	66853.46543	11191.67623	36361.70052	37479.26373	37027.33211	23085.55676	22405.50132	6147.625829	4354.071473	23257.00424	16864.43837	11157.85093	3384.11642	69765.89861	7579.268036	20868.32023	17750.52476	19647.86187	19206.9454	20486.19567	18662.4905
pos_23907	8731.443055	4491.714186	13772.83884	9795.194473	19526.58335	6901.165926	11064.21909	11107.02898	7646.724275	14598.52203	9473.393777	8915.234819	9734.715226	1657.973134	4653.631477	8551.162846	2075.511951	4788.30725	2489.713156	7386.299959	11023.1982	3808.258804	4075.44894	2707.119299	2860.178428	12874.16457	5714.486896	5084.770614	5991.230083	7502.692644	2924.308221	4093.637602	2573.404286	3317.978116	5438.891422	7357.667909	3955.308888	6116.37159	5748.564414	2750.647226	4757.935807	7132.362345	4400.287805	8892.312723	4483.961813	2362.249504	5428.125178	2689.054019	4768.916392	4981.936848	4765.843615	4744.013194	5580.768042	5321.287926	4964.059106	5831.035993
pos_23929	64406.3507	59471.06861	48775.35603	55148.5392	53631.23919	62689.88077	51727.23204	55123.46772	55593.56359	55576.32993	96914.85728	21423.34119	63621.22064	25596.57382	56770.94937	264025.4643	44555.72857	166191.8677	29390.80036	38340.83198	37190.22303	51931.4261	34367.41627	35278.82578	30733.36279	38520.64185	204276.9079	30953.16854	81258.78158	23301.139	27143.06469	37521.51371	32767.95092	53206.71062	35523.7645	21262.9194	42913.58411	24044.5372	74765.95122	55070.98328	20402.07406	32610.39804	21831.25472	18027.45129	31654.26425	63051.54854	40376.45448	20178.89475	35550.70698	55491.2525	34223.08583	34305.15646	33115.63633	34182.75629	33873.82045	34276.72625
pos_23937	7022.147842	5871.088883	7461.036572	5024.705776	5327.059172	5938.513343	5500.96391	5533.352867	4653.362289	4521.743496	2592.226823	14994.02965	7687.603899	4578.789214	3705.032329	10570.93047	42788.75375	20075.44371	4425.844735	5872.8778	3434.493195	4656.791525	8443.256511	13336.81553	4750.070603	5974.329211	10710.20024	4683.935005	17551.18978	7815.281436	15417.41107	8045.161435	3389.11864	5777.207589	9909.723543	7452.070491	6634.537667	10289.17054	8952.301798	6768.319919	12388.80198	9165.323101	5144.620784	7867.675535	5256.682677	7805.478978	19028.90073	9773.886892	4455.140046	11350.90635	4465.888468	5536.7016	6946.042088	6599.708153	5924.718736	5960.298658
pos_24204	0	0	0	0	0	0	0	0	0	0	432.1235455	5447.068785	9507.020074	0	5449.968348	381.9242036	0	1475.381446	0	4438.88383	1105.332608	3289.426181	0	2313.7628	314.5852921	0	347.475984	496.2456529	0	2931.267816	6453.204716	1254.411658	263.0814213	1135.376081	0	14820.5636	0	6129.774559	2260.783505	160.7837108	8614.721651	2415.487051	0	516.733463	0	0	0	0	0	3116.587666	1705.660413	1970.706731	1707.600439	1628.468834	1812.824179	1767.078134
pos_24691	13351.31622	20071.94966	13768.10345	12111.14373	0	15826.85488	7880.902891	3452.858613	11749.66482	0	147321.9	0	18319.82224	0	347017.7611	35890.70027	0	11842.8104	7509.568266	26810.91453	16665.86893	232011.4433	57896.8787	22572.87939	11324.12348	3039.990717	29834.3046	147784.8857	0	7934.82399	45795.26869	851.3243996	26756.88241	23715.4042	0	30004.33126	32192.33189	56897.77587	147757.6509	247212.8935	17057.19343	77506.01298	12116.01569	0	66323.4267	52113.87248	62300.07009	386.4159384	159157.7075	48497.48602	13939.22523	27374.00726	10818.75953	13287.41602	30582.85365	30195.32535
pos_24891	0	0	0	744.3400027	0	1053.382619	0	634.7126188	0	0	5025.802471	9763.40201	46926.34566	100482.7594	17419.26228	7151.018622	1485.676262	0	5883.54846	16703.36447	76852.52766	10268.2942	3827.161525	3333.474807	0	58959.92488	42536.28292	25838.57151	12681.64785	9085.213226	27490.46915	14866.04601	1694.944313	17541.10953	104845.1556	35072.14049	67637.52485	21424.32665	3266.466102	4576.530368	176477.9141	548.4851807	6494.978445	140981.2352	229818.3508	21932.18739	0	1274.281835	6321.369472	1432.343619	23458.18923	21425.06819	26042.44131	22383.1631	25661.43893	22784.67717
pos_25109	0	0	0	0	0	167.4865235	0	0	359.3046438	0	0	0	254885.6453	0	0	1598.567241	0	0	0	7347.523336	0	0	0	0	0	0	544.198594	1078.824699	0	0	0	277.7435166	0	0	0	1398.890366	0	0	713.3211812	707.7024084	0	0	0	0	13564.76257	5278.443884	0	0	4053.854151	0	6031.192932	5638.064991	5492.114256	5983.924384	3970.750935	5413.919064
neg_1371	118522.848	86620.54181	94709.8608	84023.33728	112391.592	100386.6667	85763.5171	98984.54296	79157.63942	106350.354	111652.0213	140881.4639	161428.1255	28821.55457	45230.80646	132014.8896	334628.4376	140926.9203	20817.15956	74045.41543	51353.82019	79134.2221	194448.8965	51703.65294	45856.71695	228838.9778	101262.8454	39061.39992	135381.9774	39460.79004	35037.22631	33771.94008	35296.12553	127471.2191	26927.69725	35704.83596	70339.71494	39735.32443	107127.9425	59133.16429	56128.84857	56161.23163	20508.0421	71379.44493	50310.96279	130716.6574	91290.32901	26235.67262	109653.0218	133132.397	71991.73898	69336.94939	70414.96452	67689.64304	69248.5756	69290.13256
neg_1740	492.1785433	0	281.994471	1064.606352	447.7769026	0	0	0	0	1072.993792	1713.380385	588.4291876	17944.18207	0	0	0	440.3756082	0	12296.09966	0	0	925.2917219	1420.931924	209.5197613	161.3846221	61862.17281	969.3081279	0	0	0	0	3040.428896	0	12272.96192	0	105467.3282	0	96581.9819	985.5549816	0	3131.251317	58084.37486	5698.06302	0	0	0	142134.8602	0	6504.748301	1146.446299	2274.860278	667.6999641	2996.906308	4406.041999	3262.092265	3968.81141
neg_1851	1782.247041	2186.340056	1185.710911	1939.95589	1361.326379	2687.683474	1252.598583	1293.334326	1467.479865	1213.210649	9320.883941	7003.219514	13745.61543	3530.284195	4244.187792	14804.62	2746.302293	7450.304397	6682.415334	13645.87483	6144.83959	10130.35967	6005.085811	6894.414619	7175.249992	1829.246049	8930.19625	8539.19949	2879.568388	3652.197051	1136.30975	7336.771234	6949.133962	8074.076912	3910.532478	12917.5972	7169.797281	9973.783426	4432.44355	6225.130268	24590.36368	5576.841362	6699.422684	3000.080131	1698.336747	11408.84178	3460.93504	4866.525862	8515.18729	2891.839003	5559.093428	4775.533579	4968.637159	5310.924488	5097.661391	4645.75427
neg_2124	0	0	0	0	0	204.6251104	0	0	0	214.0267362	34.49377493	0	57242.4902	0	0	0	0	0	0	0	0	6.294064338	0	0	0	84.92659676	0	0	0	0	0	0	0	0	0	0	0	0	56.84920903	0	0	0	378.7241626	116.8645781	0	0	0	0	0	0	0	0	299.8904375	310.8035431	0	586.4477894
neg_3018	12823.03207	12063.41659	14801.32611	10449.55914	11632.35686	13069.41228	13265.19554	15669.89558	11620.35536	11219.41565	2330.933913	1609.517151	970.0324065	3617.499186	2675.570591	1606.795813	3409.683715	2331.160374	4723.183767	1932.933991	1889.327821	3447.266984	2575.739062	3315.36019	2447.233072	881.2481427	1863.086165	2565.163844	3980.625316	1439.781928	2309.4724	2522.501327	1990.228173	3755.861764	2184.35948	2024.579824	2861.026287	2267.91931	4198.241894	3090.312665	2161.030604	2252.80336	4103.594207	1159.851916	2297.209868	3528.896494	4561.048509	3647.104842	2213.97654	3676.437723	2487.779834	2236.232463	2473.520669	2764.791815	2529.875431	2531.772273
neg_3948	65.87527985	626.6089647	104.5562183	139.1995432	0	233.2242917	374.1472292	622.1104066	23.31875698	30.63670251	22633.89851	46940.75856	70620.87074	0	8268.249498	215833.3348	0	96979.55981	9770.879669	62261.22937	8409.359454	59938.45713	0	320.1428531	702.2000609	0	129777.8713	0	13479.23365	373.5665303	43797.63738	0	2871.633036	5043.019428	0	20202.57139	0	14995.59438	0	0	61360.83871	16006.78937	410.4272431	1883.315956	0	0	0	19010.62558	15288.59559	6512.395354	14554.1622	14649.88754	13361.92557	12451.34061	12825.12257	12700.51357
neg_4319	6262.211793	5293.787993	7651.614086	5235.145258	5095.429135	4950.877767	6109.889656	8097.088645	4673.786082	6275.416161	14943.39832	37771.65588	16706.0045	34337.58848	22682.44609	11594.50366	169319.4264	71960.64861	13888.79892	30310.96132	23212.90513	21176.37621	26171.58895	45118.15345	60163.94475	31686.66346	49299.31044	13138.91656	90088.17752	28131.12931	48642.26676	41615.01763	11346.91383	25350.32469	192726.527	54656.35631	86501.81273	48785.59767	36531.76981	18563.15825	54149.27477	24855.83977	70560.48799	18653.37171	44360.00379	23268.16693	56038.86408	8059.560968	16881.17518	48400.38056	26049.14982	24399.27685	27669.71238	25375.82452	25905.42808	25361.3676
neg_4455	35705.99302	48697.2222	49265.67913	58537.95159	68406.73827	38602.25203	68421.01076	41703.83739	52137.78858	51624.8665	374132.7346	564296.3318	281601.8144	1700404.575	402198.3432	510195.609	814389.4565	533376.1679	272666.7379	242498.8931	294090.9023	388934.984	629629.9818	460500.6674	531404.586	407665.7499	661173.8723	540120.9296	1217719.053	333073.5243	1153153.846	857746.7227	707851.9727	793789.0666	582168.1679	519826.3651	798185.9052	705481.5757	369922.1432	693515.2059	836757.1364	1003356.705	1766659.491	516952.292	1048108.498	1194939.198	48554.42241	1410205.575	589438.1735	773523.223	482537.695	458406.6479	458002.9748	435222.1062	445097.7785	448674.7274
neg_4497	44.90834173	275.5567293	20.12934595	1628.072102	4041.305223	28.46065567	983.3845986	510.3737572	1287.669708	2795.214479	18672.02566	4123.884982	20860.86029	617924.5619	39874.19581	38378.32099	56279.85726	36493.91699	1829.429064	16714.22744	24.64194704	11662.38105	6291.503715	129489.4449	33679.40911	13540.9587	34093.97469	177966.3668	24141.92813	542.3795486	6956.064775	38484.54453	146648.2309	805.6239777	67896.21231	10107.86449	59622.28105	10839.32212	28315.53795	23620.32996	13781.07699	4585.947016	186199.9971	92979.62111	159625.4304	83350.1772	11801.74038	188883.6416	30659.44991	61.18510627	24585.955	20496.57092	19890.71285	21692.71804	20144.53955	20170.56122
