ID	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
pos_22157	6004.31119136	5004.70140137931	7872.64516676471	3957.04015394366	7428.14342328767	6824.89561940741	4907.70495238095	5475.57304824742	4472.37556194444	8219.89395794118	2514.182402625	2201.23451888235	11231.3842266667	6055.90306098765	1840.57908371053	13141.85454	2667.19362418182	5338.13583847458	1414.70580594366	2516.8960375	15475.70437	4744.25584811321	3882.38993718919	1487.118572	8909.63728090476	735694.443737255	10490.9702242791	8112.1539235	4.20414153834146	1446.183052	3700.96016026316	3523.8311514375	7667.66749145454	7414.89470758333	3843.04467137778	1265.42625607273	4258.6366406875	657.262979529032	41661.795556129	1577.10025297297	8630.24079238461	6437.969236	2662.86410634483	231553.71417	67460.926894	7210.64182822222	5354.435742	29247.6853658333	17978.9708131818	12582.741235125
pos_22342	2781.483748736	1151.66089725517	8230.775975	5487.44046140845	4997.60025013699	1038.61104838519	1596.93908769524	2269.40841465979	1864.84427256944	2254.52330580882	54725.6805354167	248103.894617647	441220.859148485	1359.32262859259	14619.2546010526	310498.184415385	7588.42552454546	135659.226535593	2485.47854430986	5789.95626763889	13449.15084	4599.36993366038	314016.985448649	4360.723472	5912.34692380952	861128.901811765	218124.966172093	32436.3963	116241.556380488	12995.7444677551	3643.21125547368	23278.666663125	58650.5358163636	2666.40209225	34517.5122306667	13255.1600421818	16918.967799375	9410.13280477419	6928.50403354839	5100.09097178378	9325.32698407692	44046.99416	5501.48313462069	5186222.4176	33070.048922	22289.8038558889	59655.6517042857	143293.273609167	9683.45170327273	9604.7908043125
pos_22627	262028.837128	204394.251863448	1042378.26944118	193990.698049296	199300.669689041	254154.055496296	359017.885001905	437615.385391753	230966.565416667	203823.218488235	239712.642975	586454.718614706	345406.811942424	459803.756730864	362639.961671053	610590.498646154	396303.846627273	387007.666081356	414115.735028169	241600.555680556	639030.4778	615240.634486792	1065253.93021622	764559.3279	628744.939171429	743948.45707451	749727.264051163	701275.070514286	1134008.83936585	651399.934102041	1936434.87694737	1603952.93775	1937588.31418182	2300018.36358333	1266850.03208889	1241853.11489091	2091988.7460625	1807009.63541935	1782524.17077419	1262464.85794595	2688277.10784615	2392145.912	3994450.91462069	2038819.17761	4430443.31	4747454.92688889	3679790.263	4437855.5775	2361230.69409091	2436114.4901875
pos_23252	33431.804376	28863.8572806897	57365.7262097059	28853.1123139437	28301.2830690411	30849.9314503704	36361.0690952381	39626.8332624742	29670.8496615278	28558.041655	55266.5674625	98366.3048882353	126942.595342424	71674.8009580247	91185.6072236842	167641.299715385	242312.12839697	162862.6734	84660.3654309859	142182.953458333	145516.4366	199446.678056604	168739.316124324	121739.7714	180419.09177619	118049.086729412	197786.498465116	123789.834182143	184956.917580488	244762.438285714	235221.498615789	184524.76641875	158506.755393939	599748.464983333	229308.586062222	802193.539721212	309522.30608125	601925.210567742	180791.226374194	275141.922216216	339383.165223077	265585.2126	269410.423227586	337575.54687	526463.91443	716195.383611111	418979.008128571	266833.59495	468905.678827273	360494.4930875
pos_23396	0	0	0	0	0	0	0	0	0	0	0	2544.54362247059	78840.7041	13868.7500666667	1117.05655284211	0	179615.071954545	64730.6179362712	16038.4626642254	0	0	0	11886.5143199459	4325.939219	23668.8705571429	0	0	430.215327996429	267695.372385366	9139.80053881632	0	0	0	29200.8914633333	0	45745.0678187879	0	23830.9232258064	0	327.798918886486	0	0	0	26964.096989	0	1358.63421542222	0	0	0	0
pos_23481	101446.3970496	79781.0024882759	142147.931211765	78470.227615493	77008.3029534247	101272.29101037	97824.4904723809	106321.871896907	81118.8938388889	87436.7210558823	24406.1029491667	20326.996695	43339.3716463636	10397.3706069136	25561.1019618421	30715.9259553846	13067.9840530303	17842.1578752542	53577.8345808451	34515.8487888889	28559.66165	35465.3734539623	26582.154954054	24236.81573	41485.9249442857	31053.3326188235	32867.2460144186	32732.0209103571	19269.9542663415	40124.4694171428	70682.2852957895	36924.81134	41036.4732072727	37452.740345	26836.8901248889	31000.8646539394	66951.038229375	71553.5805051613	79596.5383206452	48942.3454172973	94309.3194230769	133541.21996	62887.2661910345	55057.288289	80626.218319	180895.346533333	165952.459721429	98671.9209791667	180149.963613636	85248.289783125
pos_24538	888.644557792	733.217363558621	1216.60278238235	2655.36282687324	4158.61794232877	680.410861807407	1916.01351660952	1353.68374713402	1747.20293979167	3363.11259051471	6103.14084041667	28210.3643467647	18016.5488021212	620.824378246914	3951.49384242105	12714.1530419231	12298.7440836364	11212.0396335593	1743.23302064789	14274.3979105556	28362.21914	11610.7848030189	20729.6528059459	2495.66008	5017.00557209524	36905.8776768628	8635.34515395349	41342.5003532143	63300.078775122	12787.7143869388	7360.69268494737	19897.53859625	1130.30890796364	13901.8536178333	971.861036128889	21349.0918654545	12856.489805375	16645.6618380645	3978.82365825806	17712.3278486486	11962.9096220769	8957.073388	4268.88363751724	4987.4396092	19922.2997603	54355.9160488889	18635.7316985714	722.544201516667	13064.8255640909	28098.59745
neg_1230	0	0.455929627186207	0	483.242455957746	0	0	859.936272361905	0	0	424.003037220588	0	0	0	0	0	53236.5021369231	0	112.005187854237	1724.04143385915	23043.3790094444	0	152.282516392453	0	449.1183433	1399.8075167619	148837.48292549	11252.6888093023	0	0	0	0	0	16536.68214	1246.58292978333	0	0	3982.0052101875	0	0	7905.81847772973	80778.0113676923	0	0	1040.53582423	0	52028.4886255555	1430.97838269286	0	0	0
neg_1617	3815.91560016	1120.33220451034	2227.40717744118	348.269060943662	246.957611743836	1309.31686851852	2821.33273007619	3673.26571381443	834.383296055555	0	32067.2319633333	5525.44099905882	9259.99141575758	16684.8544664198	3476.95127107895	12668.7585788462	31611.6909663636	19842.5667752542	3818.26933259155	4196.800547	219.9614965	61056.4246539623	41259.5823891892	24385.29328	31062.3359295238	73818.2607278431	3538.86885809302	5547.47513628571	20792.3892834146	0	3815.16655857895	4860.522020625	2844.76797339394	61487.46538	6714.63996297778	0	27898.068629375	8147.35778767742	82214.523396129	84680.4391345946	2194.26520146154	41182.04876	17864.658202069	14378.8976398	3507.2466941	91465.6431977778	51533.0718035714	11753.9859084167	82775.2265954545	78274.89855125
neg_2002	0	0	0	0	0	0	0	0	0	0	291.24565695	214.457237641176	118.842816930303	0	0	460.340519511538	0	129.572430674576	0	0	0	266.342376898113	0	264.9507815	0	0	181.471297627907	0	0	0	0	0	157.279767006061	0	0	0	6965.718673375	1476.71996518065	21434.4000903226	0	2584.28264853846	1236.3173134	0	0	381.44679981	30033.0543866667	10006.5585933571	0	331.449988881818	803.01936434375
neg_2069	594.128652512	0	0	65.7738293915493	0	453.521056059259	0	162.135904509278	375.915424763889	683.496321794118	1530234.33441667	0	1464.92954072727	80.2361946567901	1114.92187442105	1312.10503146154	256.407049312121	0	512.870949574648	0	0	509.228099471698	41446.3939216216	0	8237.61871704762	57124.8686741176	0	0	2773.26811209756	0	0	0	236.468559030303	4.68510727375	0	0	139.916443274375	0	2811420.77503226	144072.888421622	0	0	0	0	0	1718.94688632222	0	86879.4793716667	988.857668890909	292.8731987625
neg_2285	13080.80329952	7358.87708289655	17091.6229673529	14295.8192540845	24707.3288164384	10301.5312481481	15995.7682057143	14269.3877701031	10307.2297558333	22141.2898791176	59008.1387020833	61793.9153505882	104288.078481818	49331.6558	22629.0123605263	149345.368965385	28939.3098078788	66089.1610023729	16183.5312380282	76745.5360944444	89416.09929	22002.2597396226	79982.6782437838	27405.11844	26577.9519680952	190564.229403922	128450.094367442	70809.7213214286	102220.851050732	98977.6902448979	49743.6364363158	97253.57513	53652.1439230303	83130.2493908333	85151.2104302222	48610.5958751515	75938.26288625	48513.6614380645	51441.6086103226	42750.7581978378	69708.5746584615	57310.95368	70959.8346317241	254827.29434	152321.863859	97572.4257655556	82616.8380214286	132158.748956667	53476.3275809091	174763.83595
neg_3733	1471.599976272	1300.7204758069	2892.61896464706	1275.76241040845	1208.33498979452	1196.39534580741	1587.19284558095	2043.72600453608	1232.113642625	1411.60820864706	9257.20192958333	1391.79644091176	1907.18595236364	982.454384	2555.96200052632	1821.67496053846	1229.6821820303	1273.98347176271	1098.97189873239	2880.78800430556	800.4128871	19665.1667630189	2173.14628735135	1437.705116	3239.62568971429	1452.26003803922	1971.30826339535	2241.61450410714	3955.31752717073	2020.79004020408	2309.31734478947	2673.418731	3029.66951763636	4718.8317655	1806.1227848	1905.51302854545	4055.8510658125	2755.99141012903	21723.0100554839	22150.9310924324	3371.25191176923	3871.837998	4791.83112724138	2643.0916854	4962.6541422	10791.5413653333	7006.87930785714	9268.00972541666	37023.8588536364	16998.22339875
neg_4144	2069.715582	1848.2743933931	3354.50566005882	2490.5999086338	2905.02387673973	2119.9880637037	2770.55648217143	2541.54785849485	1998.18554143056	2404.53165925	7731.91575958333	11833.349695	5251.12788190909	2044.68102982716	3348.64100463158	3224.97680723077	2990.87434848485	3042.19106983051	1871.38797560563	57440.6107672222	75086.28968	19671.9980841509	4989.04809443243	5295.843707	6923.92573138095	17618.7452721569	51490.3831995349	8367.54174571429	3255.43401541463	24320.60526	65599.4176426316	6819.6564589375	4800.66680084848	5623.71440983333	138520.957871111	235995.138460606	89153.67510625	173397.982470968	9006.05983477419	51751.6287978378	16990.3021912308	36368.12416	7574.57744993103	73663.798803	63147.753523	14594.6406134444	8467.40435814286	6501.57806483333	6235.55016263636	24101.750930625
neg_5107	262524.9014224	240303.525375172	439477.946535294	276449.976632394	218575.532756164	243289.802687407	347208.550554286	335019.652206186	252849.569745833	230121.438917647	219794.390022917	201288.261311765	170313.629060606	1218165.67755556	248501.270089474	224078.988276923	604048.399978788	293975.124274576	287450.24536338	186540.365780556	156234.0207	431652.9232	404842.558951351	633428.9064	309197.439028571	464118.360517647	349951.99692093	228335.298935714	511927.36657561	354273.503869388	1107575.35605263	713411.88701875	999266.066866667	1214883.60585833	496438.821084444	817977.622454545	521565.2405125	846269.268148387	838592.736064516	620059.24654054	1578754.32696923	1462912.7808	724306.271793103	3061128.0474	1317411.5375	876744.699633333	568098.375707143	1015320.96961667	591478.102854545	2045367.485875
neg_5329	25687.77608816	24195.8604169655	33597.5060576471	23703.2715701408	21738.7302187671	25592.467632	27452.8771266667	28237.633794433	23367.3280518056	23158.9072672059	4437.43653666667	3740.55945120588	10643.1206563636	7266.01349283951	3616.83394939474	3891.68508496154	29135.945359697	14651.2835861017	8034.5387456338	15425.9934141667	13342.76425	8593.95041920755	8147.33085048649	8992.804713	4586.283881	62165.9911219608	7712.32128190698	2582.53468607143	17287.7470502439	10926.9744420408	46636.096788421	7070.7260171875	2141.51746151515	24502.106885	14695.3598853333	22921.8443272727	10496.0652878125	15765.9441122581	19574.5126877419	13614.184752973	13638.4888904615	6418.10591	13434.7657008276	28996.514552	25404.972	7266.26442511111	5748.31531407143	22628.795755	38392.5709972727	51346.5071475
neg_6524	42.5792500384	0	29.0115510888235	0	19.9837515178082	56.0670248325926	0	49.2104666659794	24.2319784304167	25.1967729592647	105.70965154375	148.084016094118	208.533110442424	25373.14828	10.2159445060526	139.360320138462	356.560108757576	367.513504311864	12876.8626898592	162.283350613889	0	0	439.559944010811	2.072456478	20.3763924095238	142.0397246	31.9680452781395	0.966444984285714	1379.03893658537	64.8700818763265	0	50.214935681875	2144.74013230303	9.56259129508333	125.836970515556	49.7583542672727	432.35593243125	0.72562293716129	10.4010845358065	0	7.452446522	12.264780264	701.844761910345	20685.0329317	131.512046426	2272.02125491111	0	56.8451523375	574.121670772727	32.426373259375
neg_6839	19032.36917232	6142.07037875862	12642.6788158824	17659.3739257746	41277.7549369863	11986.6944031111	17910.1584112381	15712.0880226804	11726.8820944444	33590.7424138235	23292.9203620833	36302.1028391176	22742.1728366667	5883.85959679012	15404.1844076316	12569.7201365385	10841.3103669697	9451.47212949152	35438.9843360563	23688.4212416667	4906.301354	20729.3944339623	19080.67626	81684.77468	16898.5130909524	1940.34988843137	12647.9841088372	4618.47926128571	20685.2010707317	1720935.20530612	8107.48958947368	52771.906919375	342788.345927273	31310.8973375	8502.08282346667	9137.32821024242	7461.138040875	35733.1455045161	450122.818567742	23572.7523156757	37796.7632607692	488472.1468	62021.5939358621	269750.7298	12474873.6024	10786.4986102222	230990.9297	23732.2955625	192717.279868182	374342.92749375
neg_7135	4147.4409416	3219.17244413793	7587.35086676471	3787.33268760563	1369.59609493151	3058.32395844444	3786.6051012	4715.7409608866	2532.86052054167	1189.80231244118	597.198894666667	3505.29812205882	6105.35576254545	3679.89275355555	25549.2208457895	22068.5629138462	1088.29209354545	9574.63340271186	253129.652943662	7591.51284416667	23625.94551	10466.9203784906	2515.73151486486	7306.358077	21434.0013	2382.78130776471	16274.5548627907	13036.641155	507.727637707317	23754.6381673469	2138.23111	16728.321546875	10433.9301349697	33712.0239866667	0	78892.8270066667	0	57965.9042632258	84320.4129819355	11243.5071541081	37219.7652861538	15394.036814	14964.2021875172	8078.1229993	9681.6057354	10542.6299705556	1338.17070779286	52214.8358458333	139794.688118182	8889.00072175
neg_7820	121186.9354896	95407.8718993103	426644.289370588	104600.429233803	90966.8671273972	98092.1734192593	205080.759392381	225145.580971134	98548.3153375	96635.43265	15276.167715	42853.2040685294	27993.6882260606	66800.2846	57169.6644065789	32614.7924915385	128112.955709091	107537.703562712	76095.3684788732	847.37511375	176.27542	78148.5718090566	218242.894810811	230215.086	59220.0985028571	49801.9444847059	84775.0591237209	36443.4008617857	351658.802478049	69217.1302889796	82054.1968915789	464189.40011875	307295.526393939	353701.061383333	164878.631373333	16881.6672248485	131465.348143125	136670.028531613	45706.0579967742	13992.2084264865	120142.843912308	119032.48758	70458.4912751724	599279.07324	1173303.65589	16029.4184126667	670465.501671429	157196.337030833	10386.1012453636	25024.351080625
neg_7829	732.708200624	1183.54817751724	1065.10031714706	1841.3753028169	1125.54085132877	410.619453525926	967.503787314286	794.176870082474	899.260279319444	804.814263838235	33219.7421402083	55635.7797485294	689782.207006061	50694.544265679	50352.9450823684	181668.696115385	40546.0418933333	108231.185762712	49988.8256777465	38059.7658325	25079.37358	61872.4615641509	198801.380091892	107819.6899	83089.0352171428	87791.945507451	164692.693004651	52317.9754303571	89270.8827731707	65274.833097551	99612.9877736842	91148.039333125	83242.0454751515	127410.166196667	67301.0229666667	72203.3402078788	87035.936924375	81502.8123012903	61868.803896129	114301.550757297	92142.4334269231	163675.2604	197550.239034483	978544.48474	124171.943818	176253.276441111	88506.9898685714	81245.4506041667	153397.819179091	38505.56865125
neg_8389	3856.01783712	3891.74044275862	4438.03344935294	3055.77724259155	3590.14532657534	4058.79473822222	3840.88960788571	5338.9826542268	3735.99220944444	3329.39687394118	7024.193689375	1659.537929	4066.96313060606	10002.4964925926	3829.48782755263	2014.68228865385	209843.929718182	96412.1834033898	9138.7705856338	3718.31510263889	17994.49168	2890.2156534717	35948.6379302703	8970.359805	16588.3322871429	2457.13333831373	6475.52028748837	3874.74455103571	239504.063590244	8408.09145730612	4611.84810136842	15129.530050625	27651.2037151515	7939.74785933333	20740.7373444444	5752.60151048485	12147.1131031875	1741.00297858064	2755.554974	8506.2056812973	10264.5089946923	7807.687482	13617.8346687586	15688.2489308	14758.4227236	5483.13347633333	1107.08829427857	15658.33309875	50115.4989990909	144147.90560625
neg_9226	538143.798304	566055.245434483	1029609.85191176	500477.315478873	394318.218506849	552191.826814815	657037.897847619	701218.881195876	497454.773263889	453812.929985294	2689.51669166667	11367.9402438235	5103.01257530303	1797.71890577778	3262.89536436842	11478.1718853846	12165.4569857576	9743.9855759322	2612.09103892958	11241.0572472222	7864.39245	13855.5217830189	1730.99209924324	1618.636918	3788.501603	10151.7596717647	9076.45988069767	4344.16854146429	4821.68912614634	10069.6383926531	21754.0974931579	11849.1995829375	970.687878818182	4942.80357666667	2168.43587328889	53589.1537812121	21170.697141875	40614.85406	20647.3163483871	20293.9499562162	56258.93794	15100.13632	6187.06035993103	19022.9204195	49424.442331	71680.5159611111	8358.17983721429	5019.1635345	37242.3368990909	33314.176766875
neg_9871	22156.667188	21770.4391201379	51060.8948014706	23895.5860215493	49721.9502356164	18510.4430355556	33286.2970007619	32899.5511507217	21302.4655522222	46408.7500808824	279857.679983333	1975489.70964706	988956.212878788	1026391.13180247	270948.09303421	2501156.93669231	1040057.34663636	1633131.91240678	71539.6363521127	1646253.40308333	1461789.328	169033.413528302	1742727.14805405	149756.1455	484416.704823809	2376673.812	2397145.36209302	1049662.40964286	1839293.6655122	566069.075404081	905476.464063158	965983.0280125	801055.848624242	2084219.85158333	968743.215928889	548634.029454545	1193020.746175	782210.879877419	402382.081522581	343636.273059459	1348792.82649231	1171545.7404	1119734.68655862	11323065.6736	3305252.1427	2509110.1442	2004107.346	2829322.54625	334068.380181818	1545066.7335
neg_10511	300733.1472256	284920.120169655	859189.361735294	298738.896192958	266938.473768493	290815.005878519	447280.766933333	510817.02657732	287556.531955555	258948.705219118	8138.38590458333	69491.36395	8764.98347818182	82493.9594444445	9302.09114105263	5981.58248580769	16447.0940036364	6674.32263715254	123459.781216901	24442.5588819444	129352.225	65243.637630566	29975.2962313513	15134.41718	23332.5215690476	156752.697694118	20648.7501162791	46807.8796575	100241.180644878	39341.2052620408	69012.3896884211	20706.828944375	21712.8624442424	37649.264995	94975.0953355556	37921.3501127273	108501.263016875	65260.1035483871	72537.0716787097	32152.8851713513	284495.407207692	184468.58568	52123.1178013793	648488.96152	246329.59313	136599.976378889	354852.553371429	4801.17014016667	60141.0441463636	224682.8186
neg_10673	425.984630976	67.3790918772414	0	0	0	0	0	118.930349973196	0	74.6416082720588	10326.8480466667	1304.71581688235	31244.5834081818	39810.5666681481	20085.6064292105	0	2773.29476527273	0	12748.5349219718	18245.7043658333	240926.4022	5691.64709664151	29018.9803378378	38983.34064	3827.0888727619	77571.0694647059	6848.40227069767	43346.8173392857	0	71757.2019889796	110709.191784211	131457.588891875	21728.2797066667	20687.5421458333	51728.9733488889	39586.1112448485	151346.71614375	18073.2651903226	568190.060283871	6892.07648632432	23438.66612	5280624.528	45882.3360289655	0	153004.698784	446949.726655556	0	25600.493735	6109.76404290909	80269.2962575
neg_10909	207126.66744	168023.536616552	522705.557529412	168688.906478873	171572.743405479	176393.001262222	264159.49056381	313562.495762887	164087.240645833	174408.428822059	95079.3637208333	170056.573691176	217587.095918182	434498.309990123	135292.374873684	241056.321065385	221278.181360606	196018.734671186	172036.274777465	145265.34005	247105.5494	306487.354124528	376264.062864865	255381.6032	353279.549419048	406097.083647059	406740.16007907	193381.848514286	518474.802604878	288880.374571429	615690.095194737	715321.04054375	651819.620151515	991931.13725	773432.814742222	424915.958630303	950971.5909875	490379.879567742	581684.468780645	627851.005524324	771526.984853846	863024.9256	1271673.76137241	568402.96934	2002757.338	1706514.94983333	886339.304828571	1144114.11580833	1442683.0339	944914.11246875
neg_11047	507805.341392	194901.415482759	199434.679811765	1462114.13578873	714922.469178082	297637.686693333	120074.281948571	80666.5892845361	1229290.80151389	1597740.86572059	179469.5959875	1069511.02782353	622917.783769697	2092133.98185185	2727603.22834211	157013.146384615	74860.0019606061	2292097.85179661	373126.991225352	250196.571080556	2725396.775	1786808.30618868	1739222.16686486	872905.5406	212433.80607619	902252.145607843	138731.654283721	58802.9783310714	7956579.48634146	273237.46577551	387082.018757895	618718.32108125	708728.548309091	1613046.24285833	128324.54676	115354.709721818	900791.16805625	5060552.70187097	4847764.17167742	640946.104383784	786156.039492308	107709.7264	46867082.7103448	932100.11784	7200649.1736	9842835.648	1106113.49875	11241589.2845	4425520.90018182	266344.44374375
neg_12498	25751.95269744	1142.88353827586	2102.95673652941	10659.4856190141	12246.0170765753	10719.6901899259	6660.20615314286	15804.2870414433	5837.71439722222	17051.3674202941	7638.86605395833	8905.69252088235	1540.1280860303	3768.12977466667	7170.71796526316	877.603772426923	10862.5118366667	1286.304808	4261.83290738028	33797.9587013889	1667.763641	1269.58927158491	5751.09288167568	6027.505586	21422.5476066667	104237.349603922	2411.76567153488	5776.06640928571	11557.8347790244	6954.46059130612	27860.8975342105	15147.85264125	8935.5438770303	13898.674853	28069.9454044444	2368.86731927273	21288.472666875	3767.77487922581	50602.6385303226	7623.1353267027	4186.13418730769	15578.277664	9594.40482324138	20494.7695188	16174.7488132	0	3492.40979857143	78497.65358	3624.47539890909	9849.7484705
neg_12551	1984.850721856	1015.95081564138	2453.73160291176	323.576326769014	310.087059008219	773.095129185185	495.266233390476	568.317117154639	0	281.109627877941	0	0	0	3168.61710669136	1120.10643273684	0	0	0	0	0	917.0302881	0	10881.3450837297	1024.747966	0	6039.87857882353	0	0	21264.0379307317	3481.05568522449	1552.20058357895	2053.831112125	0	32823.289305	6502.67654764444	0	12046.273882625	1829.65668483871	9361.83201535484	13106.3751378378	4632.24421130769	21392.66064	402375.3492	2963.3095304	18666.7921087	50172.3896222222	81388.6583107143	1183.74481953333	12262.939762	0
neg_12642	164.383252344	70.2604047903448	175.394722973529	72.1157184211268	75.1244900958904	162.503194031111	175.166852321905	109.839014160825	142.277600886111	116.452605892647	514532.300416667	254800.635364706	145916.519569697	353186.674064198	799967.22231579	151590.337661538	176152.354348485	141584.205623729	382684.74255493	236912.656516667	188097.1187	438570.059762264	407511.54907027	1225165.536	1340617.42966667	243434.48905098	467127.8334	840002.338071429	208728.068087805	11214461.8906122	655773.554736842	711510.4372	733505.312806061	225690.060475	1232729.28675556	178068.020654545	716297.385225	105786.977592903	350833.360903226	810567.124637838	150069.279386923	504203.3792	697747.898806897	1411002.85874	347191.89954	276627.646233333	5594.76364392857	1141286.401125	59655.5453845454	97785.637565625
neg_12782	177085.6937792	108574.92646069	196322.225308824	156864.871011268	103140.479123288	135056.277635556	141171.693340952	161775.759459794	127213.577268056	108929.839492647	0	163.812543161765	92.3942641181818	12.7019176728395	447.998599455263	2159.31876969231	185.3680216	591.695010467797	96.4059076	0	0.073706984	527.182266430189	0	90.3575161	12.6229521314286	0	1850.27697018605	27.3336022617857	0	151.064829689796	0	83.653004090625	11457.3605425455	0	0	517.32670350303	3817.1597424375	0	254.22936736129	0	0	109.7291894	0	0	3230.5966313	0	0	94.0704160891667	0	0
neg_16594	172823.1256384	161380.649111724	458465.192547059	147018.342857746	157215.603031507	153944.035977778	210854.287866667	256490.575651546	149761.129254167	146224.974529412	504660.557145833	1756640.28620588	1536573.94760606	5437120.39614815	1764294.37905263	1037206.41388462	1882294.67630303	1129920.7559661	2287934.18250704	1671956.77963889	1489065.715	2022822.14916981	1775937.23718919	1751104.359	2388100.77604762	5267215.5514902	1529288.82790698	2541535.47010714	6071933.97541463	2542761.4157551	5927222.86842105	6895584.68425	1658244.3469697	7423394.14483333	2418743.07928889	6902587.75927273	6278980.519	7807717.54593548	7135663.04812903	4763486.15081081	7370458.03630769	5853507.712	13187663.2497931	3819460.9577	8162080.3639	20279383.1887778	7226169.98214286	13379007.8869167	10416876.6358182	3905381.2938125
neg_16598	22197.06510928	22003.5419914483	55429.1883773529	26776.8803602817	26554.0585471233	22450.7367512593	33466.6649765714	31979.1491012371	23127.6840176389	27384.2181975	34473.4183441667	75163.3865088235	41392.4459706061	76519.6155135802	55617.1514478947	74869.6157107692	71086.3497242424	65699.6138538983	41919.0899284507	89028.4479805555	98032.81051	144934.963037736	145475.888048649	49363.77357	121381.224047619	69645.4293462745	110370.498381395	210700.246078571	190230.70044878	87615.3500889796	164995.340773684	374378.3390125	137428.839759394	390473.6657	124480.54296	78522.0652921212	140834.721034375	89680.796736129	151599.717335484	128117.473756757	203470.654069231	129871.34628	161557.898786207	507481.76304	874824.01732	240665.165498889	179281.5224	187359.2885175	232864.807027273	207450.8497375
neg_16734	5815.84477536	4194.97108496552	8058.26068	4683.12566056338	5045.17460328767	4109.90909318518	7741.5286832381	3986.80376152577	4895.94017583333	3925.83254720588	31558.13874125	16756.985455	23888.2324975758	16.5848789920988	76491.3421052631	12244.5373080769	66925.7491121212	30742.5670616949	3334.74798738028	9116.58153638889	14577.71556	0	2834910.59097297	14973207.46	16764.3759957143	5043.70225231373	23085.9085302326	989.473508392857	559532.785760976	20711.6739926531	8829.763526	588.2035441625	59.9769668230303	0	63677.9726124444	3004.73818951515	37648.810241875	19737.2977993548	19654.8541509677	3038.81042345946	716.621516130769	30885.63164	1001.20883271724	480510.92091	9788.5211641	1465.27473815556	126860.449001429	347992.705566667	131654.820155455	20566.43960375
neg_17226	39617.0118112	73704.890817931	114801.586102941	51102.567784507	70718.1868643836	57740.1359125926	73051.4552133333	73967.2052907217	56851.3826222222	62970.9842602941	249733.7593625	97150.5167705882	197224.431621212	243099.394671605	162337.543573684	197305.119615385	130241.715342424	139526.147691525	220469.362884507	144738.063772222	550180.6386	154009.749128302	486276.786378378	725148.6834	238950.721509524	1336947.92262745	332926.421186047	40643.1571617857	708077.142829268	286220.10097551	2681852.90847368	282123.35741875	1027352.17688485	900173.506458333	756729.134048889	476127.186836364	2384909.3946875	471509.09776129	33124.4167122581	1082675.09547027	3766618.84215385	2597040.178	224097.067765517	712406.97168	1616763.21693	7874834.277	67661.5604085714	401168.331625	1351193.83692727	1082325.02583125
neg_17767	0	0	0	0	0	308.00168830963	0	0	0	0	1913.10559679167	1203.63493929412	23015.3420942424	1693.04387382716	11640.4467823684	1798.82800519231	5941.93605172727	3077.0101320678	0	55639.8585805555	13729.46719	5341.48075158491	5035.82271205405	32391.35061	0	1202402.12576471	2423.1447172093	0	3357.54019746341	1277.89745559184	52686.1292221053	5393.0850455	14759.2414709091	64909.8236158333	2936.38513035556	43029.8992515151	68036.094710625	88014.5553406452	0	68977.7837032432	152511.841790769	69568.3602	0	94879.400728	6152.7650543	431439.031122222	0	0	173277.004964545	11910.482909
neg_18413	42121.9889888	43972.0827034483	80549.2513882353	42588.0785084507	42218.9257123288	50931.8107437037	54781.9214209524	68092.1467030928	44521.6719972222	37461.9318485294	94603.46156875	68480.4887176471	66542.4079518182	87655.2508765432	46416.0530405263	145576.536242308	89653.0777	96128.861138983	161229.59824507	371529.456822222	1002892.74	286654.049758491	189287.985572973	114168.2399	139794.114452381	58948.8458098039	230752.676818605	248432.959	515125.999014634	360677.105102041	477298.695963158	327348.34338125	45252.45446	308196.660975	164023.734048889	1407202.34254545	150570.9306	1025492.21385161	105696.923140645	187996.659524324	2117974.82953846	512843.8696	274695.068986207	2518216.4951	2546090.9909	219893.958265556	427747.119385714	3140401.14383333	152932.687628182	303626.32508125
neg_18540	327.5950767104	366.72578857931	846.073679382353	504.062965267606	560.879477356164	327.895719515556	463.715953161905	551.317906309278	362.196212583333	426.842778897059	226.139936689583	355.409252126471	0	18075.5560711111	2491.38346907895	0	113769.195981818	51286.5584827119	2257.54749797183	306.669871716667	0	1176.43971249057	20241.2679962162	4005.306442	1574.28821761905	10317.665634902	1088.90130339535	604.485258660714	13572.7287873171	1911.98482640816	1315.56968721053	8848.2853526875	1897.01966381818	4484.82665666667	4926.89388071111	2672.07102509091	2687.022020625	3618.01011806452	0	0	319.183196723077	4411.535262	4476.74195944828	9256.555758	706.68071757	0	7177.65316442857	612.494348916667	0	230.29777625625
neg_18796	94703.1583152	85520.1596537931	156016.53825	87649.848028169	85898.7717260274	91229.4315111111	113581.755249524	116155.399404124	81253.4672222222	91184.8154308823	0	0	0	0	1077.34913797368	431.814852665385	0	0	0	0	1144.892675	2075.32406777358	0	0	358.159581866667	0	1557.34854869767	695.765382892857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2174.58901668965	0	580.22980509	0	0	4104.92738625	0	0
