module	Metagenome_fam01	Metagenome_fam02	Metagenome_fam03	Metagenome_fam04	Metagenome_fam05	Metagenome_fam06	Metagenome_fam07	Metagenome_fam08	Metagenome_fam09	Metagenome_fam10	Metagenome_hos01	Metagenome_hos02	Metagenome_hos03	Metagenome_hos04	Metagenome_hos05	Metagenome_hos06	Metagenome_hos07	Metagenome_hos08	Metagenome_hos09	Metagenome_hos10	Metagenome_lab01	Metagenome_lab02	Metagenome_lab03	Metagenome_lab04	Metagenome_lab05	Metagenome_lab06	Metagenome_lab07	Metagenome_lab08	Metagenome_lab09	Metagenome_lab10	Metagenome_res01	Metagenome_res02	Metagenome_res03	Metagenome_res04	Metagenome_res05	Metagenome_res06	Metagenome_res07	Metagenome_res08	Metagenome_res09	Metagenome_res10	Metagenome_wild01	Metagenome_wild02	Metagenome_wild03	Metagenome_wild04	Metagenome_wild05	Metagenome_wild06	Metagenome_wild07	Metagenome_wild08	Metagenome_wild09	Metagenome_wild10
M00533	-0.114084142965527	0.150960983209546	0.108786667226981	-0.0592630644622746	-0.0723892098603999	0.00260285573226972	-0.0962475927123369	-0.057883159355769	-0.138711952570884	-0.117831631517016	-0.0993598580579402	0.0646099204457539	-0.116978334900175	-0.0746065432641695	-0.154705049040488	-0.0202514263586515	-0.159201182039438	-0.17631756694162	-0.00484265152886657	-0.0571792666870191	-0.136270980528749	-0.128300008439606	-0.0170951760408062	-0.126672725849495	-0.143918465827069	-0.0457078729251461	-0.0480610862133116	-0.236006908123179	-0.206986752119925	-0.0491098984539379	-0.109097820436635	-0.0595699083254087	-0.0884373963501824	-0.0255708542444309	-0.188709775120022	-0.143859600739119	-0.0895313713472192	-0.07900677930356	-0.0537567998485523	-0.264010203190002	0.243967099680523	0.257534789219305	0.257257007724431	0.23788989620706	0.163166536617357	0.36769116666913	0.266908711533009	0.186525698670761	0.254556134996956	0.205007746291626
M00939	-0.0416387718909692	0.165107323495847	-0.0557355308623743	0.0108691386425626	-0.0738391874733109	0.0404603059440279	-0.0672323939612664	-0.09325284291515	-0.0624039493790168	-0.0632417238324172	-0.0819364613178985	-0.0564151688431307	-0.0827870209992559	-0.0706887907912624	-0.0699897982281181	-0.0272117183535032	-0.0535672533199748	-0.0291940296491006	-0.0245281009692408	-0.053512752184345	0.0262037559910085	0.000360471691719314	0.054054494638514	-0.0523454823168597	0.0042943471558298	0.0572161958619792	0.0856446828334211	-0.0756360476359082	0.0142599295672935	0.0791822954278201	-0.00978618364292293	-0.0774397206945682	-0.0630136689189662	-0.0523028187796204	-0.0158803797464725	-0.0526921681145505	-0.0185906231319436	-0.00571782332915671	-0.0709458897433845	-0.049719528552008	0.207246901225471	0.143561513815432	0.241727464330356	0.285205911194873	0.189775384353428	0.291736168519725	0.247076118173008	0.205839602651736	0.19890443341499	0.265462908699399
M00615	-0.127542507169706	0.201287585379844	-0.158389281350454	-0.15294995619988	-0.0852762686107964	-0.105035751413418	-0.0114473387892886	-0.137680026962565	-0.10603777355756	-0.175343967116891	-0.152077715425074	-0.132762307325805	-0.228960290594168	-0.171477722196873	-0.152926370791726	-0.179764514023027	-0.125495225171598	-0.126828155314343	-0.134122894381027	-0.120944504754277	-0.180392340354558	-0.132897594769116	-0.0438677703996806	-0.134186895739298	-0.079451966284251	-0.0952061364545245	-0.146548646090265	-0.261356307162837	-0.242201525593995	-0.169605446712447	-0.139326798460222	-0.157674496972259	-0.161222021439262	-0.141559092474478	-0.183732513162324	-0.151765460407063	-0.150447437712488	-0.15698039443651	-0.143391703853173	-0.215220573802091	0.105376316627466	0.13394365865647	0.167925255290157	0.144341709161943	0.129314787646104	0.263759763545064	0.198526590915705	0.215334722990132	0.112652355089878	0.147945764817999
M00879	-0.397474671167466	0.263118670878895	-0.411994144199455	-0.414386743592988	-0.408093879434654	-0.402587623296112	-0.417352911334286	-0.41207608253485	-0.296466288099118	-0.407192557745309	-0.401997667281268	-0.39968700622313	-0.411174760845505	-0.41142057585169	-0.405291588364146	-0.399785332225604	-0.407585861755205	-0.401194671594398	-0.399064274874128	-0.399555904886498	-0.417926479682051	-0.417025157992706	-0.411895818196981	-0.26744973573138	-0.300497729712995	-0.282777993996517	-0.379467580474723	-0.446899875077713	-0.302471701121472	-0.305018578437062	-0.402112380950821	-0.280795620588762	-0.259904299275063	-0.401833790610478	-0.415484717287281	-0.404914672021329	-0.415910796631334	-0.413288769898695	-0.284987759930217	-0.446064104056684	0.172847749532156	0.24446282444683	0.237889311496841	0.236866485546033	0.197566203869733	0.37801429844738	0.339273927520007	-0.0649908165449774	0.2159030326369	0.219414547227768
M00973	-0.2020110169516	-0.213609406425376	-0.253722781331999	-0.259539950129795	-0.130890896348377	-0.230187827287399	-0.150746407924801	-0.252514284997246	-0.279879557933353	-0.241105260277627	-0.224329692512154	-0.21126154570584	-0.245591034808321	-0.246922429075422	-0.230290242231022	-0.211753137435231	-0.236004996085194	-0.219024598432475	-0.206386594389378	-0.205854036682538	-0.269228403796545	-0.218004858477081	-0.256037359057883	-0.122433325180237	-0.230427960486053	-0.270805593928341	-0.265643880769734	-0.329345975703336	-0.251674482459536	-0.261588249002258	-0.222609121459286	-0.255873495148086	-0.230515555106993	-0.224268243545981	-0.248110442421451	-0.231642119486848	-0.262141289697823	-0.256057842046607	-0.25951946714107	-0.32436860944325	-0.182637009524241	-0.19837601501299	-0.0781061765248138	-0.140366456967117	-0.0354798636902257	-0.0708957079984439	-0.156822033831431	-0.0235763042735403	-0.095556992766388	-0.0278822483714405
M00985	-0.212806926018893	-0.0239062136239351	-0.274879865151768	-0.280573249335361	-0.26296062200482	-0.251491934440747	-0.288191734645781	-0.272954764024941	-0.294950068388896	-0.261936632043742	-0.243218095555237	-0.224622437862061	-0.26177279364997	-0.264435167548772	-0.2464129442338	-0.224991074248049	-0.252802641590927	-0.235271933457272	-0.217823144520504	-0.216348598976551	-0.290321633764823	-0.00341860619127167	0.0506073993974784	-0.271562137677875	-0.0123270769962045	-0.247754522998714	-0.222814705738397	-0.338899717518362	-0.271807895268534	-0.283112744438834	-0.239531731695356	-0.274019713584462	-0.249648752510807	-0.24260370157859	-0.259028500554281	-0.25022218688901	-0.280982845319792	-0.00501230696613497	0.0409237081768566	-0.331690828192373	0.0219514283535374	0.00917225344733108	0.178483951936242	0.10987573247335	0.150281464971545	0.0394511803911294	0.1261336228872	0.190436824882995	-0.0210812549224698	0.132831145050447
ko00930	0.0761814388786575	0.0930165382750409	0.0353362545347898	0.0199813870945444	0.09655574416022	0.0630302798394528	0.0391927160745879	0.0498188867162794	0.0432848271774183	0.0626673761168167	0.0668946386497626	0.0807211702287532	0.0186256212162144	0.0622642670434182	0.0354792268019335	0.102969557120373	0.101330861916643	0.0797471305967612	0.0970896061466695	0.0802538436112378	0.0369253360994213	0.176039813705353	0.0693966294272465	0.12648968980545	0.110061857416002	0.0559209000872766	0.055030395916286	-0.0497445739851177	0.116996445088937	0.054220571135252	0.0697221063284394	0.0219712738544258	0.0657705873676535	0.0712933998545678	0.0355442975771887	0.0500395093847943	0.0437516498205781	0.0527311993865788	0.0767453259745317	-0.0907795808732071	0.191947096306328	0.177849107776879	0.232164145812865	0.214836224938738	0.162807618560906	0.159171637843933	0.187673061410494	0.21985446893959	0.200966374762899	0.201794091333172
M00417	-0.164457916470059	0.259464184740288	-0.0545130145112551	-0.210769953976449	-0.195079984613382	-0.179267117317967	0.0424537297110783	0.120836873005677	-0.242702933398148	-0.0360739354643948	-0.177444131321475	-0.171442615625158	-0.202884003317466	-0.0609396390012421	-0.186395197394139	-0.170991989873216	-0.191741257451267	-0.175068104629418	-0.168595480192435	-0.169271418820347	-0.22099096535004	0.0734204123754335	-0.204584091381611	-0.199524793166627	-0.219700537060388	-0.0514492682220644	-0.0655162469636789	-0.300915587353548	-0.204399744483089	-0.0791524474076856	-0.177812825118518	-0.210524158111753	-0.183281783107995	-0.177546546265098	-0.213985783206216	-0.185371047957907	0.00530576818728398	-0.208987933957406	0.0628716501443851	-0.299297431244303	0.296661129827156	0.278267815941353	0.379552015966879	0.343071452902374	0.243003793532974	0.373577373400904	0.321243365323508	0.109298857793494	0.295777403330102	0.308143036501568
M00537	0.100093523664112	0.134459673213633	0.0515237464664202	0.0233833418446645	0.289109971477183	0.0682198126046109	0.0712100822700701	0.0458868685880786	0.273069275645445	0.0711194115393414	0.0766688135987902	0.101571526529772	0.0176126488545618	-0.00025290201762991	0.0500562288361598	0.077028341814344	0.0915900718950812	0.080170962285072	0.0416935252580706	0.0913822345994253	0.141154461827902	0.202164493104169	0.0875342343849167	0.134396138410305	0.0219023631688175	0.0851166693105026	0.1344874185715	0.129161215142847	0.149499865827644	0.123936074138358	0.0847642000658286	0.0296239281423388	0.0177974207272638	0.105209776270078	0.148998782572579	0.0619752291459108	0.0207193613957709	0.0617551806464427	0.0365124036973189	0.147384157224942	0.217625784780218	0.212153721131173	0.238530118761342	0.292341391883264	0.288574999958709	0.264164526347988	0.309472666783316	0.303742339594445	0.229179473976872	0.313853996690573
M00136	0.0400725879609221	0.122307062165933	-0.0552080208129375	-0.00450952002213239	-0.0210845943937824	-0.014687352898234	0.0149787045545876	-0.0501113248709417	-0.0747082576890198	-0.0183716680217009	-0.0570665592731347	0.000596193627544762	-0.000232864355248318	-0.0507701023230595	-0.0225049481388004	0.0258947046063044	-0.0270207135978671	-0.00626311006944629	-0.00890405480083195	0.0374720169896968	-0.107753823429507	-0.0233381667000767	0.0335845177320068	-0.0546320854334545	-0.0381019726783467	-0.0824595435034137	-0.109040774898328	-0.156771937670292	-0.0419231979729227	-0.0837954675602519	0.00967344687783494	-0.00548294768950083	-0.000875409335044384	0.0133507277075162	-0.0885053482658576	0.00889053209466052	-0.0680983932592749	-0.0588455045836831	-0.0449868872530464	-0.216701480188981	0.157323678119811	0.191478217498242	0.254651406992964	0.231380773194445	0.102356545755948	0.319990664542048	0.291145406171766	0.106959698245982	0.182770861784094	0.188003826381511
ko00401	0.0694106480585859	0.104402159408095	0.0209497100220908	0.0533251014444849	0.0332686115546675	0.0750439824337945	0.0644131584088344	0.0644541073573075	0.0319900476403565	0.0942218382098153	0.0273537341126843	0.0475591424281509	0.0340822426385115	0.0401596681230624	0.0336754351246047	0.0260440919457166	0.0587684965636319	0.0554780733833226	0.0545477131375482	0.04331099168062	0.0196931463815695	0.0950332537384983	0.0775758667797811	0.036570506665682	0.0881765987694107	0.109670294755727	0.0421657198095596	0.0195522939970043	0.0482387093946051	0.0948776425255566	0.0311630057712284	0.00607981213342294	0.0908368118605137	0.0514692922716316	0.0356804220704417	0.0826852093960995	0.0526117525819712	0.0343574385370641	0.0642490836794138	0.00963078777026802	0.123516742269947	0.134140561973718	0.114296536534531	0.110643547386147	0.119671243276971	0.142551528549808	0.131413701685549	0.104379324619185	0.146716451013205	0.14160781281029
ko00902	-0.250631782873442	-0.179904376334776	-0.281310522107337	-0.28581607793608	-0.110561012150675	-0.261936632043742	-0.292041936899434	-0.281269562508894	-0.309163049048658	-0.271480218480989	-0.260093450113802	-0.255505975088173	-0.279590218972726	-0.279917895760271	-0.267179460644461	-0.255505975088173	-0.271316380087216	-0.258414106577634	-0.253785671953562	-0.254359106331765	-0.293598401640273	-0.29277920967141	-0.28147436050111	-0.276927845073924	-0.293106886458955	-0.296916129114165	-0.290526431757039	-0.355365476092495	-0.280778047327577	-0.168750442736091	-0.260298248106017	-0.285447441550092	-0.26480380393476	-0.260175369310688	-0.28843749223644	-0.266073551486497	-0.289830118583506	-0.284218653596799	-0.285857037534523	-0.353440374965669	-0.180454625093516	-0.108819803005562	-0.180445913552959	-0.135403378424717	-0.183965425904811	-0.025816788994649	-0.0896927429590312	0.108518571873386	-0.199262371437459	-0.148728105088697
ko00643	0.0685929099605523	0.0700151499290242	0.0178702288870044	0.0181459817286992	0.0891197259916869	0.0447412926630922	0.00601443986038462	0.00491707217559419	-0.0328367390417806	0.0417430864082101	0.0348548961179071	0.0451331259799654	0.023468414126204	0.0207112874393751	0.0624194225550908	0.0752607154825722	0.0729141984806667	0.0378383663379592	0.071098287666113	0.0336152237975168	0.0139338124390171	0.0494559886242291	0.0462580216787784	0.0491693904903462	0.0294917416975734	0.0163524271762231	0.0554430127627414	-0.0904341594755192	0.0462847260666621	0.0398439526509371	0.0379725860389777	0.0153349252865178	0.038642853637035	0.050801054068539	0.0109130656798686	0.0128524690411122	0.0111687083403438	0.00779489098223539	0.0297422106652631	-0.0877888656478872	0.126179232489954	0.099978736707354	0.146149767972526	0.149660416614447	0.118738576431008	0.122229825380652	0.148586940796213	0.235081287692271	0.12225143411896	0.140035487089237
M00616	0.0932616305320225	0.256997382733669	0.127753061828716	-0.092418248491988	0.0496900808061984	0.119630763829953	-0.0360631526675611	-0.0553403884103304	0.121541396564101	0.10914754081547	0.0562129936265092	0.0536122528489298	-0.0422883748973446	-0.035624671251241	-0.0034496039201283	0.0521045874776622	-0.0203289010114923	0.018362380962013	0.0776201851196562	0.112784480344731	-0.0332757055250959	0.249966450652779	0.0677839381309343	0.0782269490684094	0.0824727823016988	0.0889060811077196	0.0318890479430976	-0.134317209717307	0.125680327122101	0.0719809807469993	0.00135198253401713	-0.0498459283784946	0.0249392204466532	0.00785758234609269	-0.00967691741014604	-0.0222298703926557	-0.0906647681145357	-0.0492720939558785	0.0479589318392585	-0.162623014258399	0.327111628447698	0.323122898857269	0.413477142491229	0.370875691216377	0.284667029793528	0.395448502380274	0.341230016319411	0.30155370586432	0.326344726076101	0.341619057785593
M00091	0.0182963541546881	0.0395771172653314	-0.00955176317267846	0.0051291230099736	0.0408228914094754	0.0187844490302609	-0.0199680226394021	0.014271368187557	0.15727308999327	0.00566104967514296	-0.0645250267552125	0.0411050714767847	-0.0171737424968237	-0.00939792162382035	0.037523985562521	0.023052482293138	0.0252178660393337	-0.0458001658963617	-0.0225163538960709	0.0432435906749503	-0.0458998013197265	0.0133993848913794	0.0191364624795845	-0.042885354039761	-0.0248336022656643	-0.0355726288967226	-0.0136146479206772	0.0697110829160262	-0.0607336102496096	-0.0222467780431859	1.4561104169073e-05	0.004228192173784	0.00405948727989134	0.0290893174712097	0.138673860535626	-0.00798760892036719	-0.0198759017408111	-0.000143147898466254	0.0301232136189159	0.0987560254232129	-0.097966731543541	-0.154847403220666	-0.119854146575972	-0.154007973754738	-0.0317683540195382	-0.11355938034796	-0.135906733708969	-0.0110487476569456	-0.110456887822899	-0.0940888210645476
M00730	-0.0471879441291631	-0.190005685635276	-0.0469272009625912	-0.0951870199274397	-0.0930230271175863	-0.0457061028966229	0.0243228212621126	-0.0664911411790926	-0.0854172428096966	-0.0444215017889165	-0.0508442992144795	-0.11989807959159	-0.0695597757333505	-0.0705420823822536	-0.029991221802585	-0.120280398943436	-0.149473212309433	0.10365534255871	-0.0032312475829377	-0.0094266286016494	-0.00138308326144867	-0.0894085137722026	0.0438620091561801	-0.111456681106312	-0.131613239223774	-0.00276261010253012	0.0465962283257897	-0.218574614888417	-0.167387604795957	0.042440680911573	-0.0261820048904324	-0.137275736344974	-0.092963239806623	-0.0508433276295888	-0.0375935996610102	-0.0675295236408366	-0.0720211081074156	-0.0707280436725321	-0.0895254837217819	-0.197849732257425	-0.193030121019199	-0.226018672966591	-0.135256929656967	-0.220464175782321	-0.217451585775775	-0.293180212277076	-0.194536481533152	-0.19392713967596	-0.189951278413481	-0.198201250226091
M00609	0.310824738496731	0.259696084636753	0.296418651297631	0.289379027371427	0.266167379452873	0.295754043829075	0.254102069568998	0.312240022143134	0.24545608097964	0.308153232125948	0.308098201385641	0.269613792212393	0.329029012302443	0.28925742063385	0.313906178619747	0.329129044158801	0.306652566263941	0.304909302099361	0.344439582136333	0.288302849058013	0.26448457983011	0.270137864881974	0.247063850356262	0.270066391757639	0.227855344944296	0.246570550920103	0.248555153447069	0.226036003973807	0.275385678891921	0.253095275993665	0.321419658673846	0.24997091682302	0.333021231077971	0.318434610018142	0.292617411038469	0.306331897108138	0.315826129577444	0.279537027330502	0.261310853536999	0.218344415602117	0.234132177956441	0.211725342994092	0.227733263343154	0.208821899721454	0.200707832160835	0.172898981323849	0.211060063921345	0.192746865619401	0.222030507667956	0.196034668407344
M00651	0.21396266387105	0.156628160109278	0.216589979225784	0.223494040076977	0.232880754012452	0.233212346442299	0.219123425581815	0.212860667918637	0.183408770615244	0.222688697539563	0.24407923396747	0.216974371226227	0.212060216858309	0.233502343639521	0.229431654288122	0.234389148366335	0.172977630318597	0.218019772548208	0.25550643588358	0.173115261360951	0.24595856753766	0.26230342530104	0.23270546618487	0.228604285410483	0.264022845539662	0.229851409714042	0.222194910457585	0.153186618819001	0.174161877759851	0.217326598565697	0.231402798114706	0.187033028605976	0.259571749943086	0.23537357732917	0.198529252548854	0.238978104993756	0.233699469214499	0.223599541830209	0.196868147862539	0.165045755733092	0.150335740024961	0.104491858545241	0.125735773611242	0.116813459372092	0.171994686138006	0.0599858296960462	0.0765481014132836	0.199405645429684	0.131057646336513	0.123232141140721
M00705	0.258826666872491	0.153725984547142	0.343252725874387	0.199515074121733	0.337665429129209	0.311297467233048	0.235028257904501	0.220983635607727	0.298749710649537	0.332119384398452	0.268422441753588	0.293805849966522	0.22712534228902	0.314306715682581	0.308937478116594	0.314162993725582	0.158127707246076	0.220049973108338	0.364930443618889	0.3375982358023	0.336953662655086	0.261164067073295	0.245160956382444	0.257949404851077	0.191924100964824	0.280352665710792	0.243886971617746	0.254733259215718	0.297569378365425	0.26084022733809	0.321784534006436	0.117073764495464	0.305680149942305	0.234549358717164	0.349558864464336	0.279099010453976	0.330995319775422	0.297367176058812	0.246276708490114	0.239385140188976	0.13921782327583	0.120992930187097	0.0409547144381301	0.116132760975667	0.11453010573793	0.110117766039393	0.116636841103478	-0.00372038665223492	0.144612969149349	0.115088589316291
M00570	0.345592508854383	0.384243905850913	0.338810148702434	0.292145721515512	0.249920952855873	0.28977798089496	0.322763966568678	0.333707391747687	0.284914116220627	0.294891738135439	0.473676224429691	0.417988255769768	0.505586364212232	0.487004063089133	0.47982152816881	0.520922923515344	0.504819366279688	0.462762982127395	0.419871994651236	0.51115048510697	0.279632062198998	0.328517182029064	0.328844543228877	0.315939772245915	0.327825740775835	0.326611704688724	0.265872683514349	0.291505427485358	0.257199650160152	0.318664313881318	0.296456877311688	0.288811381983529	0.279909563278047	0.293551791801089	0.230336245009987	0.293263201299968	0.341194173303231	0.287375840710468	0.328939404722641	0.290024925174727	0.0668903767908935	-0.00498612409428323	0.0508600940181301	0.172875391872251	0.0607595208113326	-0.0703453459697995	0.124230494519	0.0569334031183435	-0.0433515600786254	0.0136601476612795
M00636	0.0117742678864817	-0.0339840600059646	0.0386960190451648	-0.0262502592611392	0.0909285631573797	0.0317876346108063	-0.0478421154563937	-0.0221723944994498	-0.16554001899846	0.0556786812747392	0.0975138561485215	0.025966525418623	0.0422696760274986	0.0865865149406573	-0.0907630941170097	0.17094604863683	0.0806289402108814	0.0897136887502683	0.191587214507838	0.0565761697316242	0.00634255934998536	0.00338423770094516	-0.012356261885296	0.0236767863453262	-0.0247884322155911	-0.0337807078921474	-0.0191277179744279	-0.235220379418344	-0.125423009989082	-0.0242582879851631	0.0885235770979054	-0.0125534708721533	0.0659387240638074	0.021435731922292	-0.11568873574416	0.0707481203154041	0.0690601267306033	-0.0271076873991474	-0.0158638502150474	-0.226879056875136	-0.214948835241628	-0.2512475178216	-0.209939908776597	-0.246773684709035	-0.225600818842974	-0.217443504562737	-0.234335445396078	-0.171996473242539	-0.209770332444666	-0.23364716337876
M00019	0.369474606009063	0.424196636455194	0.35853400204365	0.361633600733569	0.313736641748974	0.360294440097027	0.405392770200408	0.419146847117911	0.296575046133866	0.36377381814403	0.508701630463188	0.520939413663394	0.512967261979952	0.505406496662952	0.496946918775302	0.525757346466858	0.514071886542707	0.488846449060393	0.524884544991243	0.519094370066938	0.345363172423072	0.412794257746131	0.35481295366564	0.332108831500236	0.353533643014513	0.405623826081579	0.333044906143226	0.27912313546582	0.323921678021113	0.398157057554761	0.366664960460652	0.363143476725004	0.352000167433056	0.363765942370982	0.296511229359392	0.363558234381112	0.419943004236945	0.360731240408492	0.414419154069814	0.290569188122033	0.118071908204483	0.0428485602501274	0.102472389352069	0.223862268621183	0.115661224291463	-0.0668823548120686	0.174890227989539	0.1094555866966	-0.00241270167998397	0.0587426901481105
M00535	0.453521115615878	0.436114535383331	0.445919071489405	0.437793295783876	0.381943767195073	0.446653484430661	0.442202066979678	0.45847040620723	0.377186810922464	0.457515332995282	0.522608133639361	0.52536824750172	0.487779893893574	0.511133513472167	0.525306784674128	0.525224876668634	0.513835450064147	0.522995435516925	0.525450134777461	0.525429662260061	0.431572799451967	0.462435679315336	0.440663500447364	0.415009754444883	0.445269136592926	0.441013770213451	0.406749605978096	0.338841059399915	0.403214777219866	0.424361841457266	0.464839503631756	0.438972594215693	0.444945175630233	0.457052723439369	0.381053789653916	0.460340880205647	0.450660970939674	0.462201076794474	0.45778214197151	0.373009448588232	0.164023790558776	-0.0382629973566586	0.118892631400454	0.253798385347002	0.122440977531046	-0.0648437576543975	0.197891913042843	0.117871869801734	0.0382198805561004	-0.00628757271701198
M00119	0.329938428139767	0.314492050456957	0.332388291336636	0.317620933640716	0.276744566073888	0.328277855748657	0.33321565371776	0.339279705654213	0.261672732561953	0.327803963588094	0.314744498656234	0.314627715032134	0.306065195973135	0.316362997447944	0.317538811789594	0.305555950607568	0.322344913194158	0.323381300984923	0.279137975186838	0.293379283094644	0.317800205349564	0.333244585801447	0.334114574553515	0.294405756364066	0.33640699794912	0.32054696702609	0.309896978443638	0.295920970790042	0.295759693326885	0.315670401596565	0.315750604365637	0.3187886822768	0.316834939375275	0.317870931171817	0.261765247753604	0.322442825908702	0.321249965054729	0.331604161198223	0.33320473347111	0.309028370948905	0.248450588781502	0.279940308217014	0.26480338046433	0.273765756643429	0.265599959608659	0.231114232351319	0.256252719807538	0.273112624465929	0.224112157734165	0.247495013194931
M00432	0.492347671166109	0.454167641151263	0.47008662731238	0.481813516065741	0.419890256704184	0.483353849887695	0.466193359832808	0.473468063453216	0.393755690291829	0.486565239194208	0.525450159503788	0.525757369334697	0.525777845047352	0.524508915993433	0.52565495987564	0.525695923458268	0.525675462903839	0.525347790935622	0.525716404553886	0.525716398972255	0.452090440080156	0.477250320311636	0.470931487283062	0.441923166116609	0.46910457254298	0.461397421955024	0.436345529006255	0.353773312533596	0.430838828165577	0.448525475006033	0.498411368905922	0.476459286613543	0.47631239570494	0.494268827496436	0.397575752208112	0.489079411265309	0.487971571906102	0.478353430754758	0.474189510145904	0.377204746437666	0.198611362206924	0.0973150605348069	0.165698909070321	0.322298887620703	0.187829723754053	-0.00749478057729222	0.265878414482736	0.156628821587896	0.0741806228321482	0.128457516223927
