metabolites Bger Esin Pame Pful
CPD2027 24.8608338371374 23.7757044852677 24.9163475991678 23.0543642772756
CPD2028 18.0635296327993 15.0428857353352 15.7132631254471 16.7999709479308
CPD2029 16.161597588811 15.2899911488953 16.5411450754396 16.119081377334
CPD2030 20.6543727210661 20.1711078716843 21.0201531511468 20.9040791235514
CPD2031 25.2881415871169 17.1080951037707 22.5698733542497 21.7733348767125
CPD2032 16.792109836111 17.6539370108468 19.790880115782 19.3315954861299
CPD2033 19.3198120104908 20.6487294489014 19.9706533433474 20.7951992536
CPD2034 21.0878905023712 17.9531376296956 18.2781446766232 18.5746923639195
CPD2035 20.2169901327399 21.5745072706497 20.2602832967359 20.2820654281272
CPD2036 17.6949938683596 22.7795122739755 18.1158365737767 19.6181620584584
CPD2037 24.4424442079327 23.3434926836605 22.6131381274222 22.5049533435612
CPD2038 19.6549315849931 15.2409015006203 21.0877377379356 18.3615846333534
CPD2039 21.8745398560588 18.349797182575 21.5801860761561 20.5047000715543
CPD2040 23.1294527888687 25.3257819867512 20.5324256035015 24.3464631067676
CPD2041 22.8355634506078 18.2859031435548 21.4642787371892 20.3738921594471
CPD2042 23.3971036598495 24.3794215110928 23.3571737789086 23.9856353289542
CPD2043 22.3404948485261 19.9509096054409 19.6774902289946 19.8862934162097
CPD2044 18.7395568387354 21.709303735288 23.655403889197 19.6152321800557
CPD2045 20.9128961039401 21.1380785999151 22.0488573054567 22.2467496963921
CPD2046 22.498434661209 23.6361213289426 22.1454886549647 22.5273095336526
CPD2047 21.6538829089381 20.6328980497766 21.2331687044077 21.4683768085026
CPD2048 20.749773614637 21.4636326670956 22.0915606496834 20.7447847229733
CPD2049 21.580634943018 20.2184689909271 20.5258322178009 20.7692536253635
CPD2050 17.3036791218328 25.7185742078364 17.4435471569862 17.4923142439818
CPD2051 23.3317134247444 22.3821579257769 23.2300566920272 24.1046229818088
CPD2052 16.4387223469142 21.293327727456 19.6673963897013 20.0578194327777
CPD2053 17.7212368011408 18.0164538777291 18.8782114268814 19.391570643895
CPD2054 18.6498485887812 19.2781391995439 18.7429152591598 18.8454162923073
CPD2055 15.3096656951761 15.5237130089835 18.3167594525425 15.8891378606697
CPD2056 19.1358841180287 20.7332756189921 20.7217776610825 21.0458404961546
CPD2057 19.5009232466225 19.5801284075925 19.6485190709036 18.6260485578566
CPD2058 21.2678359407 21.840545030352 22.0313298926276 21.5236175248448
CPD2059 23.9929140776605 24.7131432991819 24.3994978469676 23.0866634412054
CPD2060 22.3552138623624 19.7444478589716 20.6902943314204 21.0648014368835
CPD2061 27.3054890583478 28.906118410626 27.2935201470949 27.3332668758789
CPD2062 20.5365442943121 16.940715462771 19.8897468656767 20.4491910075418
CPD2063 19.7192081222586 19.2668274688391 20.1713059733315 20.7300177741703
CPD2064 23.3616736371844 22.6370637238902 23.5001233746723 23.6591586260058
CPD2065 17.8187915216862 20.1208002969952 17.7780707169368 20.2395259057386
CPD2066 24.3853366949967 22.5184824016708 23.2650845445134 25.5656024466096
CPD2067 17.6699769188066 18.9497835368678 20.3502308407727 20.8406849287553
CPD2068 20.1236896047887 19.9830289705236 22.8664333199094 22.750336372333
CPD2069 24.5053243124284 21.3078611259026 21.1350644021228 21.8349788442603
CPD2070 23.9068717863415 22.0325210947987 17.3861907764329 20.4043074945654
CPD2071 20.1973962999004 23.7164030613879 19.2287461321159 20.7647384186698
CPD2072 19.7769778099762 19.928225717973 21.1333614345217 20.2865874898379
CPD2073 22.2834684607426 24.4792101675978 23.5438851834664 23.3435955977019
CPD2074 21.6666371866312 24.8490796375864 25.8375876116741 24.223779653898
CPD2075 14.0594035191452 15.5809011823684 17.1519703757435 13.8100967854018
CPD2076 20.9085843511874 22.8804619959286 21.8665162276758 21.3421826675913
CPD2077 23.7192525182314 18.4363290716697 22.1766536377512 20.0542244772797
CPD2078 22.0756686123027 19.8113848330904 20.7805190325533 21.0906628365227
CPD2079 18.5974160853743 22.3430568099817 20.1465182613765 19.3873786140124
CPD2080 15.3183268575823 19.245920780584 17.2372471825996 17.1557302585446
CPD2081 23.0603264220618 25.5964525990215 23.977313427403 23.8229571265594
CPD2082 20.0067792153483 24.9276829145241 20.2741992508493 21.9211085603033
CPD2083 19.2667727945856 19.8064497394173 18.1244210553311 18.7910076668077
CPD2084 14.0055243389603 17.4379496173131 18.8760957193024 16.3407296127943
CPD2085 20.3477958460465 19.0177294053675 20.7268766810553 20.0799785292366
CPD2086 22.6650176692829 21.5659351983868 21.5169542985285 21.7721944973711
CPD2087 21.9899617178474 21.5819310433188 21.6593029612274 22.8683629612457
CPD2088 20.9126715231926 23.6687257515352 22.7155771874401 22.4697486598773
CPD2089 23.1591214583489 23.6292295109874 23.447502208081 23.2230866842405
CPD2090 22.962258557729 22.0725329455834 23.5044622966562 23.3988490015256
CPD2091 19.5792542420698 24.0359553185959 23.7973415418068 22.2592203643473
CPD2092 20.7588792442215 20.7767613113421 19.348511154048 19.076430541958
CPD2093 17.5453837328069 19.2444396478994 19.6659889113641 18.1359272596448
CPD2094 18.9897926388838 21.555177969638 17.326171358494 18.2431130212822
CPD2095 22.4159272330664 21.3665656780847 21.7476107906244 21.2167019391098
CPD2096 20.6020609216256 17.4217154004369 19.4663615266337 19.7061971489677
CPD2097 21.0102692576394 18.822600257886 18.8752715850684 20.9137040731672
CPD2098 21.1784628464713 23.0237677261068 19.74310284714 20.4789022678094
CPD2099 22.2676282571906 18.6063820298372 21.8468579245411 22.2047882521563
CPD2100 20.0498953343312 21.1186719152864 21.4541181477286 21.965624667414
CPD2101 18.8754682553943 20.7505501111178 19.2604375128057 19.9697236112747
CPD2102 20.1935529356589 21.8411526745311 20.9235314302987 20.5241198219052
CPD2103 20.129087335406 19.2673271481197 20.9583130202982 20.1418902073045
CPD2104 21.604011569113 18.7700313427768 16.9753778588376 18.5555567059857
CPD2105 24.8623541333367 18.6599299169759 23.4141043755638 22.8228774261222
CPD2106 28.4959876707351 25.3320653491406 26.6167706046523 27.0368627988557
CPD2107 24.6677742528882 22.2325575424223 24.0259295405959 23.5182320336105
CPD2108 24.425337007911 21.423504909537 20.5311628670984 21.8715617947653
CPD2109 18.6483112317621 20.7926375511694 19.6754315390236 19.4696891435487
CPD2110 22.7774646234738 20.3357565236688 16.7373584361917 17.263982003037
CPD2111 24.3256550098082 21.650175106458 20.2695559477769 21.0722938696996
CPD2112 19.6859675259092 20.9862902291456 19.7444654065817 21.1363023966964
CPD2113 21.1354664068602 20.5494983890856 22.5790066612073 20.8856727824884
CPD2114 21.2795557971982 21.5791102793298 21.1434709746676 21.6356078798249
CPD2115 18.7881073864771 21.1020575445059 19.5218337285615 19.6435374955253
CPD2116 16.4761119052114 15.3765226571872 16.4328288983216 16.5514562653318
CPD2117 19.9643607540326 15.9397098697126 18.0193739271011 17.1819490530163
CPD2118 22.027016057453 19.2863691628065 21.5748493949197 20.9314744942094
CPD2119 20.6136206943256 21.1481029082915 21.7166246360782 23.2128511289104
CPD2120 21.1191600026505 22.0134403055458 22.0242192941602 21.852661215993
CPD2121 18.3262660740984 22.4965423272583 21.1196051547633 19.9257088924635
CPD2122 15.6779243372173 17.4773348218288 21.1184753994245 24.7810766365914
CPD2123 19.6214273229654 17.0200611986587 18.2810696346036 20.1192878591407
CPD2124 21.4693092006416 17.5221415815744 20.7221744318878 21.8198631521789
CPD2125 21.1949999990207 21.5710102387556 21.3435447504315 21.7353048825664
CPD2126 18.9395881262531 22.149323281058 19.9618968893424 19.9284158660774
CPD2127 21.0553594224689 22.6236157361312 23.084600521643 22.1778281603786
CPD2128 21.8224890086971 19.6335831997767 21.1762806358823 21.108067530153
CPD2129 19.3990121219551 23.1782899943805 22.6186996350968 20.6272337009814
CPD2130 22.0887370435582 19.6748044499359 23.3007051700992 23.5658883970167
CPD2131 21.1807667625914 19.3630139974598 19.2552318929486 19.5537355810627
CPD2132 22.157093815166 20.4255506839458 20.0601132431686 19.7467292460128
CPD2133 18.7334803109928 22.4061928909347 23.3040580360378 20.987311073631
CPD2134 22.2912688887025 17.6712755886002 20.7971806716758 19.7368287709889
CPD2135 18.7559644616645 15.7284050574641 15.9780015433544 17.2920612966619
CPD2136 18.3868161131349 15.4623630297573 15.5140480269755 15.3507628387268
CPD2137 19.9052818627763 22.2018239814489 20.8143626313517 20.957433196374
CPD2138 20.0160484393381 18.8271797425867 20.3518150932424 21.0000488891683
CPD2139 18.7978374723716 21.4158510186974 17.7414764143992 21.2366453686094
CPD2140 21.189590082041 21.0953156313865 19.6321315822688 19.7996298857179
CPD2141 18.2290998600223 19.7351565119807 18.0343082089262 17.6345113518336
CPD2142 18.1258130981832 26.8481174592173 18.8079819570865 18.5928621315378
CPD2143 21.7122048170223 23.8888326070233 24.2859712510272 26.3168913702907
CPD2144 19.7409147575775 18.5163046518078 21.0894116718195 21.9450504093616
CPD2145 20.9887817456625 21.8288841638157 20.9195329336115 18.7942865171152
CPD2146 20.5830196136641 20.7506710695335 17.4687964742156 18.1945115888798
CPD2147 20.9373322506311 21.0869355350638 18.9186578215731 19.7338134086881
CPD2148 19.5776066376271 15.9559867222726 18.6149008166676 18.8005323208754
CPD2149 21.037825453785 20.9378152933032 21.0640843852272 20.7322226509412
CPD2150 15.3854617330574 18.9548521414201 18.7800081604824 16.3772319185135
CPD2151 21.5906360190988 20.8029474122609 17.7732899199492 22.1515880914519
CPD2152 17.6552692235081 20.2137859430216 19.6223532646234 19.3812532978839
CPD2153 20.6943376701678 22.9115925813333 23.1828096237329 21.0394496628979
CPD2154 21.084882451275 16.4519706931833 19.8324354897576 19.2797056479176
CPD2155 19.8766993597775 24.3720613248567 19.0650356221019 22.1426255988008
CPD2156 18.4622451243376 21.2616167259796 21.2884951593785 19.2876840642069
CPD2157 21.2169534087277 22.422016705527 22.5852631234892 23.577778538462
CPD2158 23.1109828162137 24.4610876170912 22.3347817221528 20.46014302916
CPD2159 21.1025716300491 18.5927594728836 19.2991021683717 19.4453746485002
CPD2160 18.6635904717364 17.5774172419279 20.4160505310772 19.9902040613117
CPD2161 20.9821162213923 19.4505295384273 20.3068556745549 19.894434670009
CPD2162 18.2585262690118 24.2083283905125 20.0397466396724 19.8758618905444
CPD2163 21.7479009892981 18.4799123047797 19.8103795016552 20.3900563444975
CPD2164 21.3038171641432 21.1016602591789 21.4735893716588 20.6021528759263
CPD2165 21.1809084374831 21.5799681365518 22.3463160664197 21.9065666244354
CPD2166 18.0041084248349 19.8202086098615 18.011017801532 20.8726104018521
CPD2167 18.2462794243205 20.5410150435015 20.6908018624976 18.355828596759
CPD2168 22.144595287535 19.8721222947581 22.0401237798467 20.4929158758691
CPD2169 19.7266773443407 21.9072698081627 21.0843534244192 20.9132395086169
CPD2170 19.8436794055005 23.826106509991 24.1272111657488 21.8889184357331
CPD2171 19.168317091873 21.8269561586027 21.4873090994009 21.2707237804311
CPD2172 19.94963015503 20.2973277535883 20.8729715654034 18.4102770616383
CPD2173 19.3617218264966 19.9873537399918 20.6340963371099 19.9528237470971
CPD2174 21.582349122992 20.1636096094954 20.5651719682382 20.4449438358435
CPD2175 22.4186452407591 17.8395951794818 19.4227255656535 21.7619087558808
CPD2176 24.2268188485453 22.3321907105516 23.066327140102 22.8503787477918
CPD2177 21.5658786588278 15.4837476779539 20.0658468790609 19.7009034461781
CPD2178 19.7582524744061 18.5845797982619 17.2807769062238 19.4010621810119
CPD2179 20.8014120289343 23.6539566004083 19.8420991289035 20.6582807692633
CPD2180 18.468785663879 20.7674977427002 22.5964292244157 18.9014985185429
CPD2181 19.5218642797323 17.4508116558308 17.952896430991 19.0818578697187
CPD2182 21.6981687935887 20.3568041891192 20.2308737029868 20.117768779594
CPD2183 19.986311674314 22.8005658379663 20.0344313966766 21.886420518448
CPD2184 19.8976399174702 21.1446317370126 22.671648763026 22.4840151648462
CPD2185 17.3965568570387 22.002625146386 20.0699007571585 17.7372978517896
CPD2186 21.0723476499905 23.1552882868604 19.5172391437766 21.2593877665462
CPD2187 24.2758167365577 23.6120730427318 25.1913566456238 25.5237454412478
CPD2188 19.9749497905198 21.6663960308361 20.9497792815135 20.8966776305018
CPD2189 23.4726457255095 26.3352654899352 22.8181435480421 23.3918552182671
CPD2190 24.8078949234464 28.6841467985594 22.029825857069 22.4144784436636
CPD2191 22.3959921859704 25.1062361548797 25.7743457391868 24.2848523809005
CPD2192 29.4829924703291 27.1845249380154 26.958929798282 26.5590945969324
CPD2193 22.0511431992713 18.1954845192164 21.0616509794236 21.4387991441719
CPD2194 13.3181027616976 15.516727906019 16.148570973764 18.1363056545108
CPD2195 19.4635137863239 15.3821015169672 20.0116527620177 19.3911549460846
CPD2196 22.6057463089451 20.5273939800157 20.7026839640454 21.0766359140881
CPD2197 24.3634852094187 24.8899036325051 24.3153276433672 24.7194776850391
CPD2198 23.1244257737995 18.9544395711406 20.9594926273315 21.5390827021969
CPD2199 19.8904512194193 24.5618320997318 23.8891058759415 23.0276010930605
CPD2200 21.2835745628162 19.4227089742832 19.8155982771201 20.7082036591267
CPD2201 18.8042206665638 23.8723394505483 24.1939824261089 22.0217625886756
CPD2202 22.705459839916 19.2244727787407 21.6011300477214 21.0620682451295
CPD2203 21.2005841247968 21.9739507293955 21.9195225484507 19.495121190665
CPD2204 21.4107203385436 23.475491824262 22.9507314941585 22.0806555303759
CPD2205 16.1215434441031 15.4891548709703 14.1125482532383 14.2183382767321
CPD2206 21.0043981174974 20.8705143717828 20.3154703876577 20.6627557664795
CPD2207 18.5501778210339 15.4275876880471 17.9573643237038 18.494064556341
CPD2208 19.3624806313157 21.2602700153267 20.7841871189021 21.8980918781925
CPD2209 18.9008167864368 19.143788212312 18.4356656622704 17.6798907984778
CPD2210 19.6673175902048 16.2196170775909 19.2489802118051 17.6270020793191
CPD2211 18.2653872531941 22.9219195072576 18.0919192257552 19.2077366851054
CPD2212 20.9367480981885 19.6368687142558 18.0363124658449 18.4473168327888
CPD2213 16.9254088663266 15.4340889616606 14.4860219504878 14.7633133677479
CPD2214 22.7957655236795 18.4100042762643 22.028184197012 21.6169576296071
CPD2215 18.269354971991 20.9596202662832 18.9626710489744 19.7341458415011
CPD2216 16.9896979974007 19.4398748349757 18.6914005529035 20.4851268426205
CPD2217 24.3621356195174 19.0122426453279 23.1818680257276 23.0151615213537
CPD2218 18.712448437748 24.9700818929056 22.6156338236371 21.9958708172394
CPD2219 18.9044574020791 22.651812907159 18.0614929399366 23.0781520374015
CPD2220 20.6215040148882 21.9005651120896 18.9254882295834 18.6438290800672
CPD2221 22.1412592709171 18.1828332726786 17.7669468515478 20.0645269108702
CPD2222 20.5100072148295 19.2116723609693 18.2578773530877 20.6208602628119
CPD2223 18.4412313479984 20.3182043183002 18.1731050349341 19.1265780382423
CPD2224 19.1791345149514 23.2383855149057 26.7496892170715 25.6938362917861
CPD2225 22.8116469549115 24.4417814515254 22.0951024099464 20.7382520955073
CPD2226 25.5971290362561 23.1858770050049 24.2507895906753 24.7359796433791
CPD2227 23.2267824237514 20.8181110247196 22.0758901988206 23.9177111288356
CPD2228 23.6154756441224 20.9622217787931 23.8537934495128 24.0079607882072
CPD2229 20.9273571255489 19.533356618714 21.8847402857552 23.3171341638794
CPD2230 16.7978758691727 22.0325334947335 23.210191991463 19.3247262562594
CPD2231 25.601886400502 27.0381268365516 26.1603967224565 24.9387487265423
CPD2232 18.9582847685407 15.3462753448789 18.9203879468983 19.5378232801774
CPD2233 21.9968669495352 17.6228232990435 19.8933841656593 20.3079692560194
CPD2234 23.5502000492413 21.2599021719079 21.3662285643467 21.6157763547599
CPD2235 18.5960432839376 16.031346057719 16.5808655866873 17.2183278408277
CPD2236 16.1740915162993 15.4398163295269 16.5386475713457 18.1491916726838
CPD2237 17.9468315066588 17.5380325175032 18.9078551998321 19.4216748974725
CPD2238 20.8759637733978 18.1928347354075 20.6589204957373 20.5198607977585
CPD2239 20.4347053962893 23.1852822297131 23.1195568208119 21.1010506224427
CPD2240 18.8286768496908 22.6410706531033 23.1647962481687 21.7761405348048
CPD2241 20.3612544812604 15.5419465355665 21.1295957243654 20.6469857633668
CPD2242 21.8125718655851 22.6884569020417 23.050163329514 22.7508119276603
CPD2243 22.7524976165271 17.6176858088479 21.065218950268 21.3146690742898
CPD2244 22.2577999072656 19.1169085792013 21.3423869867666 21.7675316522668
CPD2245 22.3694735021124 19.4829186004708 21.2622235870587 20.9045315611925
CPD2246 20.349451628674 19.2708190428072 18.8598882440974 19.8434142712752
CPD2247 18.7683095148889 20.2048814300434 19.0798767255957 19.3828103007153
CPD2248 17.7034372134234 16.965991414511 18.3017688672923 18.2713510425394
CPD2249 17.9047364586535 16.1080475232371 17.5112893606306 17.4754328546301
CPD2250 20.8443637427067 22.8302280192708 21.8514833803146 22.2411122635083
CPD2251 18.7964235607286 18.3019094123088 19.7338264536621 18.6570190644068
CPD2252 18.6924153669857 16.9338174769886 17.3978896308991 19.4540849878237
CPD2253 21.6533508146888 19.9042416807241 21.3465410647788 20.4543646995128
CPD2254 19.334410707529 21.3878327805411 20.1766001178347 21.6048920243873
CPD2255 21.9399138556252 18.8665265165949 19.3922521193153 20.0800192560732
CPD2256 18.5523808679182 16.890763951819 15.8812337982942 16.4454976020241
CPD2257 19.2915834692959 22.7852389120524 21.6430736061876 21.906859888861
CPD2258 19.2603838399952 22.0877401574281 20.6450521260285 20.8933826130998
CPD2259 20.1654759721417 20.6081332154592 20.7254270807082 21.7778329978227
CPD2260 21.2624149383078 16.3026283160324 21.0924268211615 21.593319255358
CPD2261 25.6130608404814 23.6925670870202 25.3549940546051 23.8472531455461
CPD2262 18.5898452788057 19.5632750310783 22.5267511815799 17.5238744791231
CPD2263 15.1804125351449 19.9399682084296 19.0831981313618 19.3526868327167
CPD2264 23.2350385012618 19.9381178265719 22.6115906565936 23.0704577566519
CPD2265 23.0548516014814 20.4813713866958 22.4293691641017 21.2586778123393
CPD2266 23.2764132050268 20.4904552858254 23.0435896332618 22.9826904828136
CPD2267 24.6614509319092 25.8277222996629 24.5902432048222 25.1362072828561
CPD2268 22.3457237330159 19.4874932008917 22.5999183596436 21.0148725977904
CPD2269 16.8372730478311 24.589188154643 16.3716027609363 16.8536768589101
CPD2270 21.3822626706376 26.4955203392255 21.6602447335282 24.3546393979407
CPD2271 21.4642234264547 23.9659671580189 24.3018832684519 24.8246564099422
CPD2272 18.8356866937749 17.5694851190718 18.8853347544352 17.7397637698329
CPD2273 23.1641413770274 20.3980635406443 22.1667367992911 22.6580830795756
CPD2274 22.597275988947 23.2210172770379 22.3133802961726 24.040235823743
CPD2275 22.916646756766 21.518725841404 20.1859742327764 20.4652484430246
CPD2276 16.9029487489342 20.1648628490456 18.0557153372561 18.3219003091965
CPD2277 21.320286064739 18.7559618969972 19.5586118196665 20.049433488906
CPD2278 18.461767021029 17.6785704427273 16.5791342751308 16.7033370084236
CPD2279 20.8082904877018 20.6946031068428 22.0344666716394 21.3565921399065
CPD2280 19.4465427387441 21.1398822344292 23.367726947396 23.1109348631485
CPD2281 21.6559835010791 20.2015929780127 21.528214431587 21.8681158493139
CPD2282 17.2688424124728 15.387217861452 17.0463204942362 17.1570822029088
CPD2283 21.588511138219 21.1956575277523 22.2230329116281 21.5336990846022
CPD2284 24.3465939993068 22.6363673400823 24.4801282712016 24.5898777534586
CPD2285 21.5018737892766 20.8116889397281 21.3097097458645 20.2213115659696
CPD2286 21.7871988045705 20.6257113691727 19.5391114379612 19.3267325834358
CPD2287 19.7564140087894 20.784840458226 18.5533103902778 22.0093131609265
CPD2288 18.9424149644791 20.4993065953861 20.2392378850262 20.5560182126198
CPD2289 20.5054731091128 17.8038721297147 19.5480443711892 17.6570142417155
CPD2290 17.1879235388813 15.8929595430837 16.6996368969445 18.0384476272752
CPD2291 20.6417947999977 18.9414828562599 19.2712113417909 18.7700848524078
CPD2292 21.8129488882436 21.1848319048374 21.5489485290619 21.2397091076215
CPD2293 20.9632110031191 24.1314737857916 19.388932282873 23.0851500782297
CPD2294 24.9067240250207 22.9553770734999 20.3312188624386 21.6563321008104
CPD2295 19.6726819988873 20.2258035749828 20.5964161279856 21.3114409330513
CPD2296 22.2236484978548 16.8826084848649 21.534195710668 21.5253642236924
CPD2297 25.6479729356477 19.8779776131705 22.0933608973312 22.0830923425228
CPD2298 21.7350715755194 21.6274571596792 22.9076202589232 24.0503168596433
CPD2299 20.3633258150912 25.7844050617517 25.6552320481625 23.2078556081067
CPD2300 19.6412495484215 20.5125463827902 20.4739775049493 23.3320010036953
CPD2301 15.1190058956863 19.1210880822448 21.7460458442003 20.2709107427252
CPD2302 23.5689158763001 23.4314299820321 23.8293720799327 23.89166038014
CPD2303 19.9869627283702 21.1614409034422 21.014889791116 22.1898583617942
CPD2304 18.9500384054278 17.1738731182476 19.8662970396864 19.7137000265844
CPD2305 19.023196639189 16.6203132535507 16.8206654513191 15.885578193613
CPD2306 18.3300401302885 20.3888620068613 18.2993049067608 18.9014249638344
CPD2307 19.7887274636588 19.3772709961983 21.465016417285 21.9544579532865
CPD2308 19.4206947067428 19.201662320358 19.3977398404597 19.5983977665781
CPD2309 18.5140564200314 19.7753753892275 16.9402420977723 17.176694053019
CPD2310 27.310076881122 24.6335389404183 24.9387111434505 24.0926765876003
CPD2311 22.7692655867903 21.9572865914149 22.3918318615877 20.972218117572
CPD2312 19.7993398166023 17.7207456924165 19.105791295176 19.3284098965083
CPD2313 20.9825672685223 21.7386922570258 21.2844891080874 21.5376838811298
CPD2314 24.115744465265 19.8042682517361 22.1114283202445 21.5957059913258
CPD2315 14.2587241752414 17.4250872115438 18.4561946347085 19.6161433225088
CPD2316 22.9975584393338 24.6814972911114 22.2741664399699 22.5267902384926
CPD2317 18.5743736380252 23.6785025656967 21.0890197880418 21.6729535085486
CPD2318 24.2739707264025 25.5494805235532 23.961246134203 23.7030882700003
CPD2319 21.1985963856266 20.4374557361391 21.0947777105187 22.1092292863817
CPD2320 20.6577299692001 23.4733801671697 21.3455684396252 21.2726962829961
CPD2321 24.0143271655614 24.8890266570684 25.9947690486406 24.5324056281399
CPD2322 18.7129796879121 20.8217299791771 20.4753063691448 20.8862266786162
CPD2323 22.7251284860034 17.9714764416263 20.5687396781332 20.8808918086119
CPD2324 21.1922601829801 18.6149190904305 21.3436039936765 21.9358402183585
CPD2325 20.5378250016046 19.375574971284 19.8171607686151 20.0764654075857
CPD2326 18.9564893981704 15.8878169028347 18.8396615943893 18.7721551688628
CPD2327 22.6166891536834 17.8386777095836 19.5911700607382 20.4892995879158
CPD2328 17.932677750641 16.6972488606721 18.1075396274794 19.1087977523675
CPD2329 16.9448966275609 16.5190701666127 18.574115915246 18.5110359726643
CPD2330 18.3331953688108 15.3598784015992 17.630840932397 17.5065637508035
CPD2331 19.0657023658925 20.6250621360304 20.4408533048162 19.4327486406563
CPD2332 18.7803480138231 19.7311809504716 19.2691425432399 18.9313579602433
CPD2333 18.3498813133198 24.9709165241362 19.4107443541881 20.0737180653745
CPD2334 22.8912507125062 16.6632932945241 18.8897574226752 19.1600428863788
CPD2335 22.542773993549 20.2553734806266 21.554049980827 20.8951259071991
CPD2336 21.3929518632751 21.030655507849 21.8074643443484 23.6666986081491
CPD2337 21.0202124718482 25.5694809068251 24.2355234073443 22.8795221969398
CPD2338 23.9768945821391 20.8639912082975 18.8805382965114 18.6453521282854
CPD2339 24.4630538610205 25.3287257721354 26.0198143470523 26.515080565556
CPD2340 22.3148229653054 22.6521972587955 21.0188230116693 21.5222864382528
CPD2341 19.9931357561579 22.5345685006934 18.372473464567 19.4571006083891
CPD2342 15.8109625158719 16.14668656378 16.9296611715384 18.3726746975102
CPD2343 23.2293239032345 18.4091652592884 18.5731269458576 19.5856636576078
CPD2344 21.2328293800825 21.96783997452 23.762416096837 22.9971514188072
CPD2345 18.352488120782 19.1734948680506 18.5162033873139 17.5891029660316
CPD2346 20.0586011235875 25.6820932791045 24.6731566769031 21.8767487313191
CPD2347 20.6387537553163 19.1818908441912 19.282551379958 19.1208203381858
CPD2348 22.4123937633976 19.0155924137065 20.6819091439148 20.6751100912548
CPD2349 20.1629680161411 18.2002874664595 19.1768806373352 20.0200852640229
CPD2350 19.0148847425154 19.9932818583546 19.1498284299639 19.8790241020014
CPD2351 21.0853452536481 17.9964078932653 19.4032075208053 18.7769840096203
CPD2352 15.7801190273142 18.54245421616 17.7532591339186 18.8377568712569
CPD2353 23.9808428329259 22.0666276725174 22.2883907645168 21.7419527866029
CPD2354 22.7077189707869 19.6590313138518 18.7526519481501 18.9991701533863
CPD2355 20.7777699255101 21.1635681926275 21.4406887181401 20.0469335656978
CPD2356 20.0869959956166 23.2668783598752 21.6177999563163 20.0744854306407
CPD2357 24.8124511468926 24.4931892954856 24.5388357715828 25.7770222940615
CPD2358 20.2858973538891 22.4903265139007 21.6250853046136 20.8246615191997
CPD2359 19.7335839203025 21.4893179425591 20.4611951081983 20.0629662224901
CPD2360 19.2285441597962 16.6328668197339 18.0103175233978 17.1848291544899
CPD2361 19.6088676198323 17.5863387761498 19.6052570521763 18.8089152575945
CPD2362 21.6189085842594 24.1082834496911 22.5718893421124 21.7322777782751
CPD2363 21.0501311179442 21.9699060789518 23.5473556768914 22.7682963447897
CPD2364 22.190436678508 19.8203074593585 22.7602035379612 22.4427632047585
CPD2365 18.857841155361 18.6128632128844 19.5118398392855 18.9954917308174
CPD2366 19.1457876245474 22.829952455507 22.5823688287974 20.4988096719676
CPD2367 21.3840969239687 17.1438326405029 20.1068846493709 19.075869193853
CPD2368 19.1537949151455 16.3162266653089 17.804363566574 17.4284671607927
CPD2369 16.0989301598841 15.4128553905034 14.0826202531526 14.3254287556984
CPD2370 23.848868451176 19.4237816727063 22.6353795163141 22.5572337531241
CPD2371 21.374347308171 20.4739840246486 19.8458775545421 19.5022515089307
CPD2372 22.9622501601339 17.2001256007197 22.4198492805073 22.0312538726563
CPD2373 21.5458537476837 17.5861444252736 20.6401485195025 20.4290586881745
CPD2374 22.2738829794421 22.6010049703976 21.3246735394384 19.4054063565373
CPD2375 22.021327234068 21.8390876507464 23.8494350833913 20.5111697571966
CPD2376 17.8059752301365 23.6869210793437 16.6307156022189 18.0081695365863
CPD2377 24.5583395923611 24.5465011939918 25.8427108461142 24.7224472762944
CPD2378 20.0467745898841 21.6833139271325 21.0905113740284 21.2203421554041
CPD2379 17.2047099013339 15.8811512208206 18.264002359216 18.0958667605057
CPD2380 21.1873971450193 23.1276456666135 22.5275886822074 21.2500865536741
CPD2381 18.4394924911611 15.669818703433 17.1536221570325 19.4584285998036
CPD2382 25.283690406688 21.9383859311877 24.0526230682317 23.5340372796721
CPD2383 20.3395987108704 19.612922761191 21.2318671656295 21.1581305332428
CPD2384 22.9532658454554 21.6410944482199 20.1540356248322 22.2031345517505
CPD2385 22.8060071709912 21.4897956000953 20.1543207524121 21.7599920162615
CPD2386 21.8376418088579 29.4321402723096 22.7732045358991 21.9319220587408
CPD2387 20.5884091953339 19.8308734673958 22.4252332912006 21.4455537408606
CPD2388 20.1065063628304 19.7459134345606 21.5895869495339 20.3410323155093
CPD2389 23.7271329012108 24.3078370334413 22.4985870295783 23.5793758399961
CPD2390 23.1023656760451 25.4363234188113 24.9153578722738 24.9183944166407
CPD2391 13.8731112812373 16.2015510381772 19.7808377910726 15.1012257037625
CPD2392 20.4955373177579 17.9283544347086 20.1053028775864 19.9536248998259
CPD2393 16.4606443907041 19.3433188109811 22.2661570410053 21.2786997414798
CPD2394 19.6200488804918 23.9857530468891 22.373812529484 20.0402937709548
CPD2395 17.8180014621008 20.4109451831776 19.3186068878775 18.8588894885316
CPD2396 22.0778958793107 19.6959336323822 20.5627841252114 19.5382669499797
CPD2397 18.5049130430795 20.0047856653191 17.5613492154962 19.0256702381401
