KO	Metagenome_fam01	Metagenome_fam02	Metagenome_fam03	Metagenome_fam04	Metagenome_fam05	Metagenome_fam06	Metagenome_fam07	Metagenome_fam08	Metagenome_fam09	Metagenome_fam10	Metagenome_hos01	Metagenome_hos02	Metagenome_hos03	Metagenome_hos04	Metagenome_hos05	Metagenome_hos06	Metagenome_hos07	Metagenome_hos08	Metagenome_hos09	Metagenome_hos10	Metagenome_lab01	Metagenome_lab02	Metagenome_lab03	Metagenome_lab04	Metagenome_lab05	Metagenome_lab06	Metagenome_lab07	Metagenome_lab08	Metagenome_lab09	Metagenome_lab10	Metagenome_res01	Metagenome_res02	Metagenome_res03	Metagenome_res04	Metagenome_res05	Metagenome_res06	Metagenome_res07	Metagenome_res08	Metagenome_res09	Metagenome_res10	Metagenome_wild01	Metagenome_wild02	Metagenome_wild03	Metagenome_wild04	Metagenome_wild05	Metagenome_wild06	Metagenome_wild07	Metagenome_wild08	Metagenome_wild09	Metagenome_wild10
K23786	3.32391658	4.10865403	2.3814351800000004	2.6785761900000002	7.08872757	3.20020352	0.95972331	0.8946864800000001	1.76895528	2.24858205	1.05364201	0	0.68295623	1.20732664	0.4643132	0	0.297452975	0.19800875	0	0.14211243	27.20401555	4.66376029	7.40138719	2.32698702	2.406992345	6.064847045	4.017968575	4.89278688	1.76960838	3.91281516	0.73701406	0	0.6648688899999999	0	0.35815144	1.081732	5.73490025	1.5779783699999999	0.36670876	2.6177141500000003	3.085723495	3.47352813	4.248536055	6.85778719	3.61060501	1.63987466	4.6388963400000005	25.44954126	3.54871625	4.10104369
K23842	0.4258316	2.7017337	0.70448947	0.38799372	5.07134348	0.6857242	0.09520744	0.31903595	0.26699576	0.7130855	0.2449425	0.13927205	0.16530861	0.43106613	0	0.30324343	0.16715036	0	0.37248577	0	1.4345703	2.2051882	1.5097144	1.6347536	1.1007011599999998	0.63551915	0.69138414	0.16130577	0	0.6885691	0.20948644	0.22636936000000002	0.3191108	0	0	0	1.22280143	0.2077381	0.40088795	0	0	0.16437136	20.33832757	2.319501214	0.2335611	7.12375303	1.91774049	41.3571904	0	1.05522746
K23876	127.509873926	126.97609391	50.80197908	109.874837763	265.12606074999997	56.620367225	52.942590736	98.97658817	23.15876975	43.40414156	15.068114904	5.047312275	8.06190664	11.883032825	10.326558958	1.5157541	20.046636074	10.5760597	1.74453656	1.68280285	215.63368838	204.119807144	303.252033903	250.92163606	250.406962503	228.037150557	171.520542664	52.62820565	110.01087784	240.72509656	20.72066795	18.1753202	27.786740249999998	19.46986968	167.86984307999998	22.67659402	42.78912819	29.09023745	52.81677598	201.99703490599998	200.048143998	200.115628951	94.509591336	174.408164325	255.900301154	66.397689104	196.89762433	98.01138561	171.488356955	201.329186324
K23886	1.49467156	26.02920901	2.26025858	0.83141493	1.37800711	1.260649444	2.344633246	12.35123554	0	1.40076022	0	0	0.22380249	0.58640424	0.16297995	0	0	0	0	0.11277476	23.317382199999997	13.50298495	1.04490698	4.8938925	10.13723509	8.78498833	6.83977873	0.12877354	4.7531167199999995	6.91871408	0.23075727	0.45903097000000004	0	0	0	0.42196518	1.95916094	1.70521099	2.68430967	0.38080949	1.06673835	2.91152861	0.43079281	1.03871394	1.2444909	0.5416902	2.61093518	9.64291807	2.4736301000000003	0.8948204399999999
K23909	2.06603241	0	8.16075296	99.1982144	0	0	6.10208416	2.41839912	0	4.18812705	0.2960096	0	8.388962489999999	13.37532038	3.675660366	0	6.90852867	0	0.50964078	0	35.02862314	0	0	0	0	0	0	0	0	0	0.93583672	16.77122476	0.57147458	0	0	3.71269043	15.8484155	6.93308752	4.92002864	0	0	0	0	0	0	0	0	0	0	0
K23911	0.2775038	0	0	2.7273623799999998	0.41971454	0.60209376	0.40511447	0.48683702	0	0	0	0	0	0	0	0	0	0	0	0	0.29366118	0	0.14700945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2117899	0	0	0	0.50512267	0.5725491	0.4727267	0	0.13510494	0	0	0.12585805
K23948	3.78875354	0.82885729	0.46674139	0	0.4009733	0.79857594	0.313713	0.1995353	0.27429748	0.47703463	0	0	0	0.074538566	0.112573706	0	0	0	0	0	0	0.23669022	2.46449778	2.068066	2.8800693450000003	0.41930328	1.9786454699999998	0	0.59982947	0.824162	0.23414765	0.1624418	0	0.204835	0	0.27630413	0.43066896	0.4779979	0.18070988	0	11.004972989999999	4.2541832	42.21975656	32.974071214	1.91357508	5.556772260000001	5.93664571	3.57173014	9.0594162	18.5634242
K23960	0.21170692	0.46051103	0.29229963	3.931122	0	0	0	0	0.17056713	0.25223145	0	0	0.51817054	0.3805593	0.12485087	0	0	0	0	0	1.39885453	0	0	0	0	0	0	8.50501953	0	0	0	0.46259478	0	0	0	0.24422641	0.5048072	0	0.24878319	0.48466113	0	0	0	0	0	0	0	0	0	0
K23965	0.38974118	0	1.9577898999999999	25.6497827	0	0	1.60262765	1.13098174	0	0.93323837	0.17009896	0	2.08396347	3.19220594	0.66935072	0	1.37092755	0	0.09033749	0	9.95415873	0	0	0	0	0	0	0	0	0	0	5.4025002	0.40626267	0	0	1.22313243	3.66404018	2.2966296	1.67667561	0	0	0	0	0	0	0	0	0	0	0
K23975	55.08787414	3.74417891	12.97308359	25.176500406	18.76257629	14.807258410000001	17.88784397	16.8779356	2.46135862	12.49534675	1.82834128	3.15008599	1.86679581	2.17606599	2.9774985800000002	0.56592095	4.704898926	3.050036304	0.24778938	0.49971166	19.05299696	13.58037705	74.30792318	33.554282040000004	66.20856398	55.82945119	49.6554278	3.76923234	26.442637570000002	41.723108176	4.92582793	6.72424837	4.6961480049999995	3.9175244	0.30763513	7.71946936	6.19511397	9.20887782	10.66191163	1.76949241	10.599225674	24.375421434	0	4.25166829	22.679663097	13.30157528	1.16512328	16.34915414	11.32726243	9.00853704
K23976	43.6291278	3.66933103	8.17451724	20.42609431	10.38791699	12.81466135	12.07327178	10.15908401	0.20240787	7.42003024	1.311593	2.4643420799999998	0.4260393	1.104032706	0.8387592	0.22459146	5.15231287	1.82774203	0.19786812	0.38416198	12.01451945	14.26907248	64.45311775	25.40867575	55.7999571	30.64776688	41.03188535	1.11273438	19.32945544	35.76312982	3.24369664	4.7958719	2.19923425	2.93947607	0	3.6626887999999997	4.465559098	6.976361900000001	8.98112007	0.6090227100000001	8.40114783	15.55027875	0	1.35024435	15.449909427	4.28271257	0	14.413578075	7.86118638	5.789284445
K23978	1.99694803	3.6985718600000004	0.27310383	0.7136215	5.246983159999999	0.6282809	0.48255787000000006	1.29852378	0	0	0.83534306	0	0	0.15972538	0	0	0.16092104	0.23077124999999998	0.15836258	0	11.94907122	2.90958501	3.13122583	10.55996699	3.60701129	11.10090912	2.89628733	8.94194343	3.78099001	6.25057902	0	0.27463618	0.039828885	0.32504523	1.0339743	0	2.98707146	1.26393724	0.70990849	1.1960807	4.96032478	6.47133309	6.645937152999999	2.06364037	3.69885163	3.756154	0.95789322	1.13998684	5.29758756	0.62999205
K23980	52.04330658	66.6761304	21.365967036	34.67235601	45.69872668	17.61849357	24.06596557	63.73891853	5.823027756	18.11387489	6.72456298	1.12567956	2.48546982	6.77669691	2.48429251	0.48853236	7.06251244	6.888669826	0.20716968	0.7480808999999999	44.62761568	137.00713903	138.019562204	57.58315558	111.25708951	95.90936177	73.83678775	29.493093730000002	35.24976509	88.22688624999999	4.71682873	6.809683129	7.404169896	7.08799243	4.93352979	11.04342172	8.476936357	15.49383973	30.88179491	7.57750448	23.55154857	64.70250123	58.46913064	23.670642025	64.3517783	42.39124948	27.26151234	210.61393072	36.652842977	45.230150595
K23983	17.74888308	1.5783421	3.2578711300000003	15.63703193	4.072825099999999	5.25215966	5.89801008	2.95287646	1.11553639	2.50856806	1.66156578	0	0	0.31569248	1.29464029	0.18416497	0.46681604	0.36746639000000003	0	0	11.27857304	26.1348624	40.66398377	16.46089734	29.24721101	18.215037632	14.83118008	1.18272895	4.0585024700000005	11.16383291	0.20832255	0.9555963399999999	0.63836193	1.8197262699999999	0	0.69670236	1.37073072	2.51587895	2.73335598	0	7.414193916	6.1669646700000005	2.0591257499999998	4.487824025	6.06597748	21.972369516	18.5308605	7.11880184	5.242471800000001	3.6776036899999998
K23989	3.79300307	4.13045963	3.52330487	2.3569086400000003	11.6504958	3.42855414	0.95528506	0.8410233899999999	2.03036332	1.8859033100000002	1.8066364	0	0.58732465	1.98973773	0.90130856	0	0.50344454	0.08878271	0.21477275	0.112208106	19.00223674	4.57289546	8.65202686	7.01171848	10.47560283	6.87773148	5.26627701	1.7089285	5.033006535	8.35782783	1.17327264	0.5664693000000001	0.3649013	0	0	2.2896875000000003	2.50664023	1.97282883	0	0	5.997835956	2.9996034	4.06269566	2.94421176	1.9908705400000002	1.163956167	3.86691423	2.08085216	3.65971639	2.22375421
K23992	0.65925469	0.73181907	0.46877271400000003	0.86179848	0	0.17076471	0.10482331	0.38387931	0.22779585	0.38651035	0.38298056	0	0	0.060986012	0	0	0	0.15048663	0	0	0.72302805	0	0.48994369000000004	1.02107083	1.41153202	2.97683951	0.92928241	1.2880851	1.72252969	1.7566584550000002	0.19229773	0	0.274507	0.8417299	0	0	0.107089534	0.0955757	1.01968743	0.44552042999999997	0.44546583	1.02400614	2.3148499	0.7896205700000001	2.37399539	1.043553715	0.11466295	8.33277868	0.60587422	0.30955365
K23993	19.87573337	1.45995132	4.62049893	8.08775664	12.87721643	8.69777551	6.165232354	2.01186215	7.69722443	5.03687812	0.443535064	2.45290056	0.30574775	0.490544005	0.73796569	0.19944131	2.8426789	0.92393776	0.07966115	0.5983696000000001	7.55538659	27.116231434	47.021239035	16.99961161	30.237531493	18.19572397	12.066601965	4.1549481	16.27393079	14.229602605	3.5489734	3.97798164	1.50157034	1.315803456	0	5.24608886	5.49550287	6.58091492	2.248979763	4.24364277	23.03514961	18.383971345	6.415306424000001	14.808270810000002	14.271027654	13.170894328	21.21292674	16.81979755	14.12012035	13.78086599
K23994	17.509895494	16.355925474	10.282782505	30.866132330000003	29.54585314	6.750047334	8.183914635	15.2532226	6.61319873	6.59459182	3.5798332250000002	0.461533339	2.55609703	2.712456345	1.933202035	0.48468972999999993	0.87000395	0.8407099499999999	0.29427093	0.30964822000000003	55.1833467	38.409145785	51.12971148	17.81922744	30.18857817	65.922086965	16.153707946	15.94753226	12.69162293	38.11197206	5.78993519	4.009806985	10.268838106	2.527439965	23.807476480000002	7.0900478399999995	10.96514161	8.7171446	4.05383781	5.335411054000001	23.811029215	18.895009764	5.149964447	11.5039457	17.028071595	20.06337268	7.61468171	11.59683257	25.16109987	10.451531750000001
K23997	192.736421008	268.462630864	52.721822396	109.98704969	302.98344338	66.77951451	44.629815847	128.207042062	607.83745322	61.989175565	19.370236170000002	8.38875111	17.218314446	41.340249222	9.796770117	4.19789283	44.6879822	10.551276759	2.50929937	4.525156915	150.304229862	197.92784874	269.923408955	356.099093796	298.745881074	283.250780181	372.385169876	342.11776424	422.56379639	338.62215127	39.06610537	18.511306774	31.808249464	27.814483034	397.74451428	38.99335371	44.656311005	35.465132897000004	61.044013406	481.338540809	384.611773216	253.152796457	265.711771385	312.268950635	315.34693273799996	234.994511315	312.73813426	237.098940974	337.231052374	363.13083672199997
K23999	8.238672945	4.44282549	3.63055589	21.5471067	3.69068109	0.93480065	2.428871882	5.30001949	1.60006401	2.51121545	0.862789567	0	0.196135705	0	1.1694446299999999	0.07516933	0	0.37294758	0	0.11629892	8.34421652	33.55995178	27.45861518	8.598897545	39.70337641	22.523191613999998	15.504487484	6.698771906	9.729088412	18.95946355	0.48204874	1.267755924	4.71215054	0.75310476	0.33968697999999997	0.56742877	0.35712925	2.06496523	2.31295074	1.16020666	12.226371753	12.54477407	0.79063694	4.73244451	15.398596084	3.92668551	5.01018004	7.279274765	11.48790185	7.76090242
K24012	82.79802767	28.382395114	26.29560586	57.293487346	31.90283049	35.14130563	31.205440251	36.465569177	6.75106784	24.96101893	8.77207623	5.738330655	4.68160096	6.578685125	5.688826505	1.44308704	8.72102193	7.10819185	0.7219342799999999	1.33287896	30.11430563	55.817576506	183.05398243	86.77318312	194.013033432	94.341824556	94.89232405999999	17.9878003	74.53030185	104.520664955	9.25541594	11.22465889	9.4513031	8.986442075	3.35491284	15.68706759	10.46660318	20.80246635	23.5405061	5.93436862	40.268931605	90.322085223	32.81913303	26.115479152	67.901892014	45.537895776	20.3099689	187.416906255	55.83719196	49.30975627
K24017	0.4085672	2.9825616200000002	0.70979131	0.18854131	4.96185044	0.2850559	0.20336097	0.32169187	0	0.57357836	0.21590512	0	0	0.33674395	0	0.4640379	0	0	0.16227272	0	1.11362556	1.7938988	0.8710599	1.1094733	0.95701617	0.6850216899999999	0.747182171	0.19788925	0	0.51514274	0	0	0	0	0	0	1.2232383	0	0.28329422000000004	0	0.08118199	19.32397424	29.00472377	5.03589681	0.65561924	9.86953971	1.06588312	25.27968003	5.0831708	1.87132636
K24040	0.40820304	1.8066484	0.4527294	0.28242037	3.571032	0	0.13686618	0	0	0.41189182	0	0	0	0.42484266	0	0.3510018	0	0	0	0.17444856	1.0594071	0.7728262	1.8079538300000002	1.2716087	1.2806335	0.49842384	0.52479158	0	0	0.8815576700000001	0	0	0	0	0	0	0.88186324	0	0.13166988	0	0.045489833	17.26124119	0.917722309	1.53670183	1.296958345	0.12364665	0	0	4.79956796	2.71232558
K24041	0.21832266	135.30818104	0	0	352.9034369	0	0	4.46203831	267.9698107	0	6.2335134	0	0.83531935	0	0	1.70195603	0	1.4151645	0	0	50.7739562	2.71351253	0.5743967	212.47983023999998	5.88119246	89.4783757	161.39099865	483.52698425	238.6955281	130.27363035	0	0	0	0	307.7636693	0.26258677	0	0.95092255	2.71625515	657.74785263	263.0651231	21.34034234	19.14528438	97.08122715	143.98326189	15.71466029	53.36069246	81.33605323	190.39075173	204.33668536
K24042	2.63954565	1.5125441400000001	1.59963918	2.89588133	4.0100788199999995	1.8759076399999999	1.3346293	0.9300115	1.2473656	1.1545690899999999	0.13651969	0	0	0	0	0	0	0	0	0	2.66082077	22.851573950000002	8.08132533	6.82424449	10.71855816	4.3397249	5.670425954	0.51726892	3.89051955	5.76031084	0	0.42698347999999997	0	0.09877864	0	0	0	0.972536344	2.72378237	0.23182684	6.26198743	17.634118687	5.375503429	8.3815122	17.043667094	8.8754859	3.3995696100000004	35.89242751	4.47376941	14.32691175
K24071	0.20053339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09467595	0	0	0.28281245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078758605	0	0	0	0	0.39790788	0	0	0	0
K24083	5.514669	0.24802983	0.8877434799999999	1.8084015	0.9497008	2.0897913	0.5119579	0	0	1.0065522199999999	0.45406982	0.34421323000000004	0	0	0	0.12528229	1.1544787	0	0	0	0	0.60594314	3.941002	3.2663393	3.5106618999999997	0.12210208	2.9428858	0.3170493	1.86996586	1.7982593599999999	0	0.87677354	0	0.41526487	0	0.2535942	0.3278318	0	0.42382464	0.5028248	0	1.53043108	0	0	0.60024285	0.47707665	0	2.023754	0.26427653	0.40262747
K24085	0.18184397	0	0	0	0	0	0.1653365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38078727	0	0.13460928	0.26941234	0	0	0	0.2200946	0	0.0	0	0	0	0	0	0	0	0	0.43765221	0.9729764	0	0	0.40126666	0.15312082	0	0.33013403	0	0
K24100	0.25636384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18364285	0	0	0	0	0	0.08233123	0.37354973999999996	0.18876027	0	0	0	0	0	0	0	0	0.0	0	0.19596428	0.7090869150000001	0.2382931	7.92142189	1.36146766	0.41400656	0.76901884	0	1.2858759499999999	0.15781094	0.57416128
K24104	0.88819003	2.09368519	0.8460092780000001	9.724741400000001	0	0.078021795	0.9609971900000001	0	0.15506102	0	0.17576899	0	0.23812316	1.65537081	0.14559537	0	0.38777481999999996	0	0	0	2.2688414	0	0.40227133	0	0.5046084	0	0	24.25910809	0.81465912	0	0	1.53896884	0	0	0.4672988	0.18365441	2.0944892999999998	0.54034708	0	3.02473176	0.39362258	3.65602361	0	0	0.49445607	5.5423724100000005	0.51142282	19.874704440000002	0.45409219	0.24514535
K24105	12.02870671	0.69643795	1.69924738	6.1208236199999995	1.96257792	3.4275496	1.6402883099999999	0	0	1.86869693	0.6682706	0.335098235	0.28553572000000005	0.51475847	0.3063268	0	1.6032356	0.4842393	0	0.22108334	0.42337367	1.1216623000000001	8.116770630000001	4.2771801400000005	7.63689468	1.85015467	7.013137599999999	0	4.02253333	4.46935166	0.742536	1.31199914	0	0.75458311	0	1.26494782	0.475011	1.74006232	0.9261438000000001	0	1.6514275299999999	4.91470657	0.7266292	0.28499057	2.696818866	1.48137013	0	0	1.0304369100000002	0.62939762
K24116	0.59653566	30.39838563	1.06521204	0.90685456	8.709605855	0.61791516	0.25123623	0.37348649	0.32735097	1.1713088	0.34398749	0	0.41671704	0.8555829500000001	0.15655418	0.76339019	0	0.415106974	0.25999305	0	3.1238986499999997	2.9055853000000003	1.8281760999999999	3.5604995899999996	1.83314624	1.1998316999999998	1.39440536	0	0	1.2314681	0.33933703000000004	0.27851715	0.43842284	0	0	0	2.06723007	0.19913343	0.47271184	0	28.789763869000005	36.70567716	245.460027381	137.429779434	11.81541624	144.11616211	41.735317204	34.43291078	32.095590825	61.030308098
K24118	36.53964652	90.871983843	20.85672751	21.03406312	15.17811254	18.54397221	26.419105184	45.5095006	3.4249967999999997	18.90855735	6.10999752	1.608304425	2.156746344	5.069418409	1.950292559	0.43449256	7.93220814	6.35448898	0	0.98732197	52.69985734	139.84514971	135.737547869	49.642662109999996	91.084115934	84.86258036	48.77174516	14.84571938	23.488692059999998	77.567658984	7.08882385	7.58756616	7.956545144	7.26320087	3.26847024	9.75630274	8.66640357	11.20846178	27.867726949999998	7.41908204	33.39929439	61.05700047	36.522678349	36.978611387	53.095042396	172.306057713	50.891228074	45.532965666	45.04244614	39.553509075
K24119	40.06810763	113.48378481	19.85445471	26.72036751	35.1416062	13.622440618	17.4846237	48.056443934	4.29781238	16.1504924	4.58466505	2.20471783	0.30306593	2.08042279	2.86594898	0.42904991000000003	3.88278062	3.151108526	0	0	42.54195296	107.98788773	65.59261537	84.67046558	64.898425406	65.73716457	57.469866226	8.20652657	80.69757913	59.04346688	3.27823282	7.56734489	4.5983595500000005	5.37061682	25.58128747	9.333061090000001	8.44872108	12.84307128	31.13342734	6.08376223	141.957263149	181.377560681	306.827007884	238.694063734	84.54684186	170.347479201	150.59082325	41.65175396	156.57192629	164.06271548
K24120	4.35988457	10.54363809	1.960056985	2.4231734200000004	12.36307923	2.6348205350000002	1.67639923	4.3133294	4.3260571	1.27676815	0.19395201	0.0	0.062703274	0.4048213	0	0.2540207	0.59024057	0	0.13835886	0	4.26020825	23.296466234	21.19955029	2.0995271	7.644857399999999	6.96106817	5.65301972	0.9784491399999999	1.2637951	6.60502971	0.44825282	0.98885972	0.37402526	0.34129745	0	0.16238914	2.62410973	1.07990423	0.84778501	0.296929	2.95595689	2.66850566	16.29740437	1.46752608	9.31202582	3.86405458	5.22198329	47.06954692	2.31640939	6.55720888
K24126	8.55297756	0.54658162	0.9988347799999999	1.052517	1.7942749	1.60432488	0.94072216	2.5153174	1.11395552	0.8396294099999999	0	0	0.2997354	0.2211582	0.3599886	0	0.614048976	0.59946597	0	0	1.12116835	1.8259576100000001	4.213047560000001	1.5753678	0	0.66446275	0	0.08107955	0	0	0	0.69448361	1.1434393	0.52116585	0	1.1188802	0.55231506	2.4417553	0.39472026	0	0.15444367	0.6853507999999999	18.68239942	1.59410391	0.38940266999999995	1.8661685000000001	0.5963628	7.36518521	0.44040994	0.503357534
K24129	0.91911143	0	0	2.8142227	0	0	0.15098013	0	0	0	0.1061247	0	0	0	0	0	0	0	0	0	0	0	0.50094134	0	0.39663717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37199792	2.7463248	0.47102433	26.88248531	0	0
K24130	35.22615807	36.81443886	7.55737114	13.37146885	8.09745662	5.80042507	8.30198768	23.53445257	2.47603585	4.53839727	3.23990452	2.20997943	0.5306746	1.0258061	1.101872464	0	0.72749716	1.730079834	0	0	16.9475036	62.84448809	38.845086948	35.47370438	73.89506665	64.70886141	46.56612477	7.01606572	16.51684214	45.35063792	0.39022356	3.0579303	1.82721399	1.52254209	4.6098186000000005	3.81637735	2.128962266	5.51873428	9.29013309	3.9778883	16.737972394	16.980334365	9.285001345	10.161336485	23.33401147	9.67711617	10.37648882	48.883846405	16.328153724	17.826232309999998
K24131	4.08746182	85.1506462	4.0097384599999994	2.43938882	159.34616784	3.10017485	1.211111	5.41232043	119.29169069	1.27156433	4.84919286	0.089003466	0.60893046	0.8199231	0.4863532	1.20551351	0.21710867	1.13538924	0	0.20548536	74.3467385	17.8028758	11.64055239	94.78972806	32.94175837	20.98444524	29.60873677	162.73183854	55.335999047	25.279935509999998	0.90502996	0.78094588	1.5146208	0	71.14096651	1.7131181199999999	6.51718906	1.94057556	3.20262589	237.856017	121.17161819	27.205901026	50.16149462	84.512266738	88.63913403	17.15434851	29.81532969	101.36809961	97.82256994	82.28017503
K24139	0.30720037	1.59788617	3.1348409000000004	31.273331499999998	0.42948177	0	2.74122128	0.92340462	0.39762621	1.89397738	0.21819612	0	2.04917658	5.26544536	1.06431045	0	2.15795026	0	0.16588692	0	8.75300687	0.21949343	0	0	0	0	0	23.90980346	0	0	0	6.59530071	0.27188578	0	0.14244922	1.58297354	6.3758503	2.36728628	1.75549782	4.57838241	0	0	0	0	0	0	0	0.335127	0	0
K24157	0.18644641	0.310037	0.30343294	0	0	0	0	0	0	0.19237092	0	0	0	0	0	0	0	0	0	0	0.86258495	1.63216366	0	0	0	0	0	0	0	0	0	0.33696592	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3538508	0	0	0	0
K24163	10.571529295000001	408.743485765	11.366898860000001	5.96514207	474.96968122	9.119626175	8.12689969	13.26315499	560.854278985	11.52754932	20.22886898	0.401589324	2.11204122	2.5123565799999996	1.204595746	4.227802224	4.80507527	5.841774689999999	0.33878937	0.3094012	123.1824477	25.17416523	39.508755097	340.65551879	45.81775956	147.40122252999998	190.12184442	1057.23385387	307.26988029	177.94481068	1.99466558	0.470639036	0.8544500500000001	2.03288934	354.46901199	3.65502744	6.8917715	4.50536546	12.90518245	873.19614218	529.1055993	133.46369895	130.558411473	295.229334925	288.54622792	244.159815736	257.906692863	332.27710396	408.407657404	331.97321223
K24180	58.313434285999996	196.8822356	26.693976576	79.25437639	373.49761113	24.656398691	25.244507093	61.620703534	994.908348704	22.28526221	12.673067849	3.88398693	9.50481379	2.83580984	7.898516287	4.251428494	6.2283019	3.782052984	0.95926364	0.60739527	156.89987723	129.76503167500002	184.789090026	487.29157713	222.028191083	279.140927384	354.070719981	272.50102207	568.445678946	416.618376786	11.785775695	11.611607906	26.635432777	7.12460676	394.84401150400004	15.94764253	26.37502636	18.261991707	25.52653494	682.4824882839999	345.102587994	366.463549904	281.86972925	374.369758753	268.859694052	103.077448008	357.684406721	161.517847435	321.544923828	418.668318786
K24200	0.45789261000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35846993	0	0.582357	0.70114352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35487968999999997	0	0.30671442	1.0958883	0.1519914	1.8959996000000001	0	11.429074179999999	0	0.31897998
K24204	8.04296998	63.014186765	2.87915515	14.35579212	7.4220652000000005	2.95862037	4.957769307	19.999973450000002	10.82964475	2.63564103	0.14546394	0.19980378	0.46362652000000004	0.6985704699999999	0.55914202	0	0.26398557	0.99142555	0	0	12.579698814	49.74794586	37.260349954	90.39157144	20.27413472	41.19844115	50.302379986	106.13537784	57.867835746000004	54.82142345	1.3415041	1.61323029	1.835180611	4.12411555	35.473467246	1.36509205	2.92933364	2.04929559	4.71414464	16.537496230000002	46.918034505	48.340241694999996	46.49574647	44.285934507	124.140342956	154.40655223000002	92.76296268	47.0460196	76.738593449	147.63435579
K24206	2.04617529	6.39407513	1.10064316	5.59386271	7.32312479	1.71582111	0.905337245	0.47290772000000003	3.71337612	0.7830781900000001	0.24814434	0	0.1837739	0.39397924	0.833110786	0	0	0.05787955	0	0	12.02044854	12.59714978	8.01733408	72.14919705999999	10.66680893	8.74549401	13.692210184	1.9120504600000001	18.73807717	11.42522545	1.91864833	0.28829312	5.37944967	0.28154	15.25368274	0.8722692599999999	2.05425887	0.3843705	0.64504129	2.0616411699999997	56.914874456	81.273566953	291.98120797	145.30522696	37.369324405	33.49894736	101.059251696	43.37873446	91.93999462	105.97087039499999
K24217	25.226018574	92.95073705	11.873491905	29.20555518	17.021650360000002	13.09959903	11.262938242	31.65617925	11.24959978	5.82875731	3.0835921300000004	0	3.19111933	1.28567801	1.98613862	0.29857049	1.27299411	2.9150286000000003	0.21242994	0.31645694	56.21054674	93.56476408	53.459763336	103.25583803	28.26829572	57.943157811	46.93595277	38.36159934	73.92510122	52.16242432	3.74704656	4.40326533	9.38941179	4.08168558	37.17636597	6.27981664	8.5222496	11.12447876	11.34654897	21.89477362	149.964605006	132.836044779	216.25363450999998	152.47481870000001	49.42243443	235.69785441	177.12470517	49.656923133999996	115.816437161	124.355180595
K24227	0.1545869	0	0	5.0401807	0	0	0.25691992	0	0	0.21048795	0	0	0.3999402	0.468606	0.23971514	0	0.23426357	0	0	0	1.8884618499999999	0	0	0	0	0	0	0	0	0	0	0.67155385	0	0	0	0.37440744	0.51738936	0.29101127	0.36867592	0	0	0	0	0	0	0	0	0	0	0
K24258	15.90330284	49.47595435	8.8495937	19.17674675	32.89972777	14.85750478	6.425162545	22.9344603	3.138683994	7.87635429	1.616596924	0.85879091	0.6215669500000001	2.7662236	1.437668676	0.26170802	3.231714044	1.08024363	0	0	16.99849121	71.337452635	44.45156523	37.70469827	60.8045908	36.51072675	23.619147184	7.660404166	22.50954649	25.09690096	1.87440899	3.40298787	1.561809944	3.41509011	3.09307682	4.468632769999999	4.106873884	6.162005826000001	4.614236847	0.16770458	72.954506889	82.38284376600001	67.08235714	57.131535239	26.49275885	15.69032165	41.466415160000004	14.973701003	74.438733749	39.024686405
K24259	1.55791987	0.6415067	0	0.3195411	0	0	0	0.7148708	0	0	0	0	0.12122631	0	0	0	0	0	0	0	0	2.14095749	3.0835749399999997	1.9570727800000003	6.65145373	4.88569933	1.8726815700000001	0.26722017	2.06223568	3.8606641600000002	0	0	0	0	0	0	0	0	0.67447447	0.33858172	0.7270527	0.346541216	1.74911646	1.32220135	1.799349094	0.20938818	0.35704858	0.8068543	0.7123632	0.6025603500000001
K24282	5.13836742	0.309586404	1.043491105	6.17080197	0.38097942	0.98881288	2.6315124340000002	0.3789187	0.38878936	0.6450571300000001	0.1140123	0	0.10130334	0.2475133	0	0	0	0.14657798	0	0	2.76817731	3.18601292	12.2484457	4.37318084	11.28182005	4.2608429	3.90529967	0.18871994	1.21230674	6.193962190000001	0	0.23178396	0	0.47605263	0	0.47204380999999995	0.40374701	0.97994153	0.30090174999999997	0	3.5765345	3.40417542	0	0.63468106	4.428247546	6.551760615	1.80531971	6.514576979999999	2.35163131	2.14037012
