CPD_ID,Bger_1,Bger_2,Bger_3,Bger_4,Bger_5,Bger_6,Esin_1,Esin_2,Esin_3,Esin_4,Esin_5,Esin_6,Pame_1,Pame_2,Pame_3,Pame_4,Pame_5,Pame_6,Pful_1,Pful_2,Pful_3,Pful_4,Pful_5,Pful_6,QC01,QC02,QC03,QC04
CPD2555,1421027.6180833301,371196.97018750099,3834319.3903846201,52019.027821516996,18562457.8198651,16658371.209077001,0,0,0,0,338701.30400661501,0,170462.011740685,98077.836666993098,180909.14951509199,148514.20989188299,0,0,725988.55363510398,561374.22429032798,824439.86873834801,1958536.7103087299,1538449.79195237,1299426.84871672,1519107.7093380699,1640356.5038671901,1706621.4962066801,1785761.2420455699
CPD2556,6012713.0280267801,10123452.3245351,6427556.5153020797,11736448.0447191,4769611.1999003598,5007031.3186181597,1819410.71442036,2696528.1404396598,1860111.9171750001,1569094.2364683901,1478597.7556360301,2098337.19674194,1377605.5521799801,1949328.1258417701,874716.268881695,1125391.4692589999,1181665.3518045601,1681085.2613037699,1902916.1451904301,2251381.44221914,1517188.5925291199,3404374.9149819301,4544860.6820203401,2770970.85195072,3688211.6284856801,3731177.85858334,2634354.6391669898,2608688.2643238502
CPD2557,2272810.9059445299,1876352.3417440699,2266376.3373085,2623267.2813940402,3833537.9681592002,1398473.50960615,4999241.6476840004,2446802.3505604402,10758914.479472701,3781310.54039401,16765350.446221201,5524389.0554510802,56801141.808177099,4608360.3066841401,2699593.5146111599,4535172.6306298599,2346352.9909850298,1702891.6807630199,19224905.925882399,15933387.790910499,7676084.7821231596,6483886.6048647901,7707418.5798399402,12197200.089198699,3902822.2739671902,6977458.1027560001,7113520.1841948396,7132817.1626874404
CPD2558,23256495.599422298,29411093.3966153,17049771.2464647,30525260.1268236,61141323.041335203,77800376.938992396,2111592.43649654,3490976.25831004,1816956.40539023,1722221.6793674501,4647139.7055529105,3713434.66279297,14664072.854603,21193993.444811702,17423369.4629918,53980901.6614317,36745130.137326799,42284267.2739719,40985375.961785898,38405151.7134398,38354413.827649601,26677321.499924,22457660.766944598,11596230.2151675,22883805.930201001,26554852.831992202,24941037.450940199,21413470.3786286
CPD2559,17244119.1009406,13396961.116176199,5193095.1641010595,3406264.8460780601,30865569.4986756,22186601.664315499,1858592.4669458901,1701488.59425327,1552723.68091509,1652980.7244973001,1076522.0744344699,1533291.6731737501,454296.86760703899,7492436.3677632101,1293088.36025421,1504100.9042251599,5922829.1138425497,7549724.4017802598,2160259.2941612001,1423491.9233311201,1942721.7798859,589117.78481670795,687480.90489837597,643984.59366023506,5397984.0118459696,4578499.0687383702,6102262.5458298596,3915168.2224356402
CPD2560,135469.23080774001,383741.94889805198,1266292.91475359,299337.33482891001,493784.41453722701,119473.70508478901,144454.76472439399,184089.565602527,172562.95603931,239880.33088905099,199614.729284865,276462.43568606098,5634064.60780391,11765489.505994599,11841425.444947099,21496305.977857899,17310101.071501002,11624322.182855099,405859.89759821602,450858.163222312,242597.520488118,284243.628816668,335810.98457108397,376022.116681721,3629021.9670604002,3290518.9553890801,3004849.7181855701,2772774.6923213801
CPD2561,931616.34387914103,1025065.53685536,827970.59885540802,658479.51479572302,291107.40175485302,609027.57446177397,2311904.1358977002,4393231.6754316697,1678039.92318049,2702512.1621496901,3909203.1794072501,3734767.2840875001,2081923.3093594699,2652631.3597712498,5003562.8189218603,2182537.7339458298,2205833.4040407101,4587406.4295488801,3290468.0635128301,15506806.7808132,3174074.9770337199,7352663.7498138603,4772334.6195086297,6127670.2300988603,3015813.8083236902,3124277.3930558399,2819015.9545305599,2793757.8751941798
CPD2562,498659.42570833297,1675983.21285436,1785810.71730661,998779.392242186,783258.75216914003,1174381.5464850001,1740930.52860075,3033635.06989284,2012871.6607903601,1870012.9382640801,397302.54035520798,2141682.5080683799,5152331.5165762799,9725634.5164648499,9086236.7894480806,10468371.5579804,6048487.9168826696,9977999.3742304705,196187621.50887799,22756853.272454001,26112562.336143799,14589177.9014531,14965983.8760568,7504036.3564072698,14687200.7252653,17207749.9056205,14195198.1014235,15907591.881410001
CPD2563,1264472.6759317699,1763538.56980421,1046006.1386062501,1033168.37763424,1532739.3670900699,2306274.5531065902,550402.97741953097,322051.451600781,495851.08567075402,222134.09904583299,474815.2645625,504296.58686338802,1076020.79098868,450968.28956629499,693663.19079062506,377566.043104688,432718.20515390602,365053.603095937,374750.76710546901,430171.753508789,836354.36139257799,1091473.0104000899,1427955.3415691101,733820.78973650199,657164.73922005203,618411.07421150606,1105284.16924602,630195.63636289001
CPD2564,23582866.6281964,60951062.555915803,31644118.267692499,53114600.218852401,36892675.551010802,23396514.359739799,6881918.4048601603,12583662.6583781,21506882.057475001,13069155.437316401,9761583.4216596596,5112804.2745068697,21734849.5114737,41685352.829737499,19864857.070607498,7547546.0779580995,6491074.1326485602,9203024.9158453103,7818561.3163638404,12618016.3331542,9672312.2224264406,6988855.7349780696,9325469.8859170005,9620917.2712109406,20843568.487719599,21086649.214207001,21421136.240839299,21251945.198353499
CPD2565,22178938.831428099,1509726.8070562601,5160992.7931410801,9334967.3388773706,8806748.8917935807,5082687.2869545901,445282.822766622,520809.57544809597,247807.71638915999,288216.33035342698,288444.86545968102,196013.576186914,4391572.8409576397,3121399.6786436802,3437632.4011215698,5173328.4596393099,2675488.0739500001,612891.35791903199,1470133.9009849301,1253633.41190999,3058204.1558849099,979556.52662458702,556526.274092598,582328.83247054799,3410725.2338455999,3710947.7835229002,3680093.0903051798,3604954.41496582
CPD2566,112349429.31033599,376886692.58562499,250300231.04485899,501610280.07992601,306299076.61735302,351869818.09687501,13368892.925404301,42706709.6771634,33153444.613903798,42444861.0146458,96048374.950070396,27104213.772428501,47162173.210204303,76442492.509505898,98085755.796874896,314867765.30642599,90647384.558435395,72356930.775999993,243569933.98716801,126037173.27241699,99429479.766597599,85324083.023574993,110717007.17816401,63265107.058064401,186426030.52445301,189703002.23686001,185228600.02175799,190343761.22896001
CPD2567,6112831.4020783501,12550424.6985124,35083913.881296702,22329318.4746649,9545428.9480302799,29638024.9770937,3486480.0787706799,4916776.7262125202,4310210.3779321602,2907385.5175860301,5119268.8216147097,4861705.5288143102,13429291.625622701,6123802.2060698401,18241542.810603499,18035130.151965801,14640822.9931596,4176142.6902324199,38402475.726341203,24964127.3242453,18291908.4418841,10206238.7848683,28563744.075794298,5024533.0552096302,15180740.419738101,14586207.102382701,13801587.6328406,13829299.3121258
CPD2568,0,0,0,112172.05628179001,62029.098967252801,554781.06718984398,0,8385348.6282096598,74707.960902937397,0,748876.29780979,11042.942318948801,3223399.0078410902,20403420.000695799,523276.07493783499,3124390.55058295,12909231.598350201,9084151.0161249992,36045490.426044397,41667142.4027116,7563322.9197023502,4919302.6900488297,9674139.9591795709,61197726.011624299,5450613.8342917003,5555345.83291802,5931612.0672041001,5926226.7489883499
CPD2569,11251918.338426599,62319343.678295597,27821848.098958299,51052284.6416471,7357884.2129433602,25046533.425286699,30146216.402965002,41801016.437077098,23246721.2192402,28552017.068985,32658706.781189501,42479790.319903098,33985207.385645203,156014347.724978,63487369.931343697,58927807.100459397,60909811.241000898,118758136.20091601,32089201.494172201,59211900.668420099,111204484.036531,69171902.207205594,45761998.229001597,73851215.083406299,56857015.880677603,55210174.379376002,53700256.520174503,53684389.489064597
CPD2570,26658094.469957002,113227497.90280899,73882016.441477001,93714832.196647003,252398026.21684501,153276394.397203,20373411.630552601,33641050.5794755,31236912.649799999,23936168.9500788,22244530.9245,48803775.246923096,174149518.43776,231242562.712006,261013764.09953699,295787294.52187502,122848047.274856,105624063.539516,92226767.862738997,168970474.353984,76503854.362290397,51922156.376093,117515242.988493,200985138.0747,116090995.70635299,117851399.47825401,114207578.673658,112468042.92250399
CPD2571,659507.59081534098,2565159.3312357599,6284256.4648218704,7508177.0038659098,11859946.6663679,2358813.5298063699,1634963.6670695301,2110012.82828453,1358952.9863588901,4099785.9776871102,2358424.1150566698,1396692.25924078,2864705.50318958,11488545.168590199,8963797.2890737001,19027202.954021402,14741263.4024505,13201270.8476326,89961320.952143207,23246308.596774999,13767694.311556799,12429598.0996805,14520045.069775499,9160812.3877739497,15700322.443345301,16137699.0977684,15840214.1014536,15270172.336950799
CPD2572,3856016.6984440899,2745801.4561177101,4120880.0583085902,3538532.2824897701,5169193.0046722302,4698224.7497378103,4751306.1183888502,3288311.2069002301,3078020.1408727299,2093790.5327298299,1747480.0487244599,2243010.1379138902,7752567.5587336598,32820709.995953102,7743069.1240117196,14975701.4166866,36993664.1155838,31528487.742685601,2251821.0720720501,6790491.3630117197,5739703.0457915301,4849332.46805673,2023994.3340630301,5751574.1858829502,8228299.9078770401,7343921.81995246,7429445.45223777,7742143.97716022
CPD2573,3878414.7500285199,6676562.76040769,4362975.1761591397,7738238.7044161204,4531666.6376651004,1537265.22018462,3845308.4817454698,5201962.0238955999,3647540.7267609402,2639660.9242903101,6999314.0910962503,4880658.0447870698,3199018.6763442298,3964395.1755773998,2917074.4366951198,2690182.2701769201,4561586.5227687499,7797771.7253358196,3748510.5298621901,3236658.1533126701,4430682.2044249997,2965945.2758717602,2187432.9646967598,3783320.3168850001,3561758.86286178,3463294.9961395799,3419659.4483257802,3586054.4599029399
CPD2574,629661.08330949501,726634.63112824503,1435935.18242637,1063851.0115093801,310219.920542415,232540.84818981099,28929995.235883001,13070102.1454366,13685347.3203375,19385968.950288899,23961595.299101301,23875959.55277,7243513.8984402101,1596123.00511058,6160444.6631622901,3716729.2289634398,1733152.5187053599,4119036.7864425001,4158715.5217504702,7083180.5592460399,527970.47226703505,2463130.3767856802,346894.54792958999,7151069.3233200004,5851990.1981109399,5109421.3348471904,4338535.5112800002,4583469.5354150403
CPD2575,35106020.069578297,47457352.143622503,45637344.545478001,39525766.221380897,45481089.892828196,47593640.382448003,23618910.3228046,31922797.205031399,26768606.9653918,31780502.852440901,17627083.980227798,19725218.3760105,31372763.905098401,19427351.2991645,26490600.943400498,25261177.063593201,23449356.353803601,26582131.776232,18803130.118991502,16460747.1385046,26587668.6089346,20287211.355805401,13447310.436685501,19709469.154754501,27110618.232800201,25379380.6650091,19667487.795421299,19911745.489177499
CPD2576,1948914.5904471299,5457918.5596974501,2297331.6952546602,3334149.4957399098,2848376.1224333299,3930599.2398671801,7033046.7547197398,5913895.0173385702,7490359.3864615904,8428010.7564410903,14318149.080917999,7749234.5329513997,22954066.7374155,43097496.3465847,18365370.553659201,30262111.019486401,77348625.437118098,57951491.107950501,5465040.1186171696,17489522.9082826,16234800.388060501,12776509.386071499,4091508.60830185,7198755.1736258296,14712979.525983701,15404645.664432099,14871880.376870001,15632909.8256844
CPD2577,850322.107906249,28002.134115429599,244395.11904885501,355885.65366655,1602911.329775,1544063.3452957601,128563.25081311,194499.592691406,295350.01632578199,292196.31498038699,282987.03310219798,59914.905739069,861991.35819642898,590723.59634374897,619675.60773963796,689361.97288565198,601324.34102594794,447803.15777343698,437874.10737120698,383079.35061238002,1259462.2734994399,340511.20201513701,80417.547690755295,152759.81356289101,536501.21944168501,563179.79439892597,560086.405705916,566698.36436718702
CPD2578,6473805.8621399198,2179027.00642657,2423021.8857324198,5743743.2892702902,10452319.424872199,6054504.5012288401,158272.01105624999,238515.04910351601,125766.484349609,97827.770809960799,155575.07861289001,119755.408425,4442647.7442566296,1732102.0319393601,4342733.1121722898,6143973.98278799,2543328.9644097202,386908.67906250001,3969027.4442654299,3404760.3451546002,7312894.2373444596,2593867.0633824202,930341.17831751797,1739392.0405625,3051713.6872057901,3440634.1347739501,3260316.8968394999,3413429.7208750001
CPD2579,1853511.9348718701,606906.56448091997,1679619.8346979099,933521.85474005598,2545411.0497248899,3044572.32399088,50877.359572597401,14600.168814660299,49799.142422532801,126548.199937233,24548.291982084502,124613.39687500001,6246673.9031617697,1288979.55861203,2398352.7502664798,3452801.67882889,1828990.37923687,439021.64740565,28213916.2173412,3126899.6421657698,20016841.2625251,9376824.84328047,3069002.1264156802,1962526.1332054799,5404435.0686755599,5772788.7976918695,5689103.3200553805,5307382.0368820997
CPD2580,3699158.7628794601,4992921.9146640599,3384460.0725937402,8572220.8542433102,9524835.7341184802,6097282.8229336701,4816488.7752441503,942805.06321422302,283279.205329458,25737.369622806698,25156772.301994801,5644293.9477692498,74865.752951318995,257470.15868139299,169091.758167088,699584.95558593899,271894.76173148601,525809.815750001,6783229.2862906205,8378333.3451015297,6476488.6787812402,9254336.8354352899,4442648.3676478704,10751519.724187501,5653206.5231249798,5709304.8420703402,5508983.1726026796,5439277.4819843601
CPD2581,748433.85583287,1713443.80278809,1551566.0628819801,1328641.4513373999,1266386.88130692,837618.03558507003,1357931.67224675,1540892.80214887,1457724.0558398401,1127380.1934982601,939954.810541015,1472509.2612890601,858192.255130662,2303038.5035481802,1196465.0018172699,855723.30760619906,1583645.2833472199,1816877.9803710999,1018411.45656739,1969090.15079446,949088.88968359202,1210014.3225605499,598309.917597658,847084.31104687403,1151703.64720399,1213088.4614055699,1180162.5360578101,1184069.13077363
CPD2582,9430007.0505540501,17242884.331777301,9977409.8810221292,19732390.142409299,6654299.4724967498,7874126.7836464904,19615.496969445201,106255.13753828099,44940.823349952698,51774.476783803097,141711.193010091,45660.756532284599,610726.252925782,1612678.17480208,1114776.91975568,8046323.3016067697,1556515.7838117001,1281441.70421804,7585302.9183195997,1897095.76665821,2253431.4215511102,1671690.1049139199,2638195.8188277702,1941890.44866261,4399823.0165096996,4459480.0327929603,4313279.0410221303,4337867.2131760102
CPD2583,3283422.9101956799,928656.76809121005,737258.37681770802,196338.042817384,1058337.0385739901,677550.03852083394,0,0,0,0,0,0,491714.903847654,120852.215139648,250935.96388989201,187784.20766601499,56353.964449218503,21462.062618404601,85167.693343750303,0,131232.36297916601,51618.636544921697,19585.080379703199,21693.4606197551,289326.19074998202,278132.35029741802,311720.13377213501,306648.10155444301
CPD2584,184897.41915893601,1364770.90127234,579334.75614990597,1365739.3862767599,452891.19595703098,1485524.8008180801,915330.254088021,1461722.26081306,1094564.14369531,1104319.33572907,2421380.8729874999,1061050.8011757799,330516.28084374999,405587.275773926,696908.95782924094,958395.48287109297,384601.24668164097,293584.73480121599,5932603.6674179696,3099062.7797337598,3240678.0194055899,1691502.49081706,2318515.38278571,932568.59065931896,1522123.58626633,1187776.0418114299,1371118.7717619,1393693.1780393701
CPD2585,888392.01626775996,1052387.4330162799,1054249.3639650799,755720.32502369105,706293.190178219,543614.82428677101,147103.567158516,202227.151863281,284933.545498433,182474.23670009,605727.00808149599,333459.51918244798,865301.96868747903,650375.81812982599,530654.07019980298,693485.16907827905,1258498.7751682999,1278520.9964292699,555253.07983216003,772382.62304185797,465351.30969908601,625814.00331340998,709742.47413805698,573234.61401877005,575594.42058820103,78693.694642057293,552909.57589470199,575112.35997534404
CPD2586,4424384.7536636703,9026821.3145618606,3696924.3291104101,12323813.1344421,18475733.0493223,14857734.2135302,622501.54040083697,1867250.0561974701,613013.49513959896,480657.85872406099,1787485.8353742,687684.57355695998,3135386.2303670999,3878699.3429879099,2377434.0442076498,734676.41323439998,3588256.6174218799,5318165.4672542298,5390636.7089361297,3812862.4667871101,3421032.9788072398,1557600.8152703501,1963200.75450454,517576.09854107199,3592288.8199936501,3969020.47064815,3804431.9234943502,3838679.8828770602
CPD2587,11323767.331845701,41057964.231878102,21236948.875994999,24475373.132545602,5852343.6779890703,17248166.237681601,9537628.64072318,12694749.185101001,13659933.073851001,26795037.808561701,16546895.0786823,11288084.0705589,46893054.325280003,131175403.272956,91238133.693360895,94714765.973988995,55187187.748181999,98877549.444151595,28492228.789223298,46961772.098890699,92939297.239643693,33778505.815861002,19950238.326338202,48424798.098987497,42798189.816457003,40681261.130662099,39689819.223304696,39464370.734511301
CPD2588,643360863.93134797,1440206835.42716,838464751.13736105,929511751.90535998,1033456767.38362,810128058.05668104,6491732.9684491102,31430457.342663601,7218524.1687347498,12719383.7310022,18241574.308892,8535510.8413177505,21187011.8202575,14387902.601435199,82548983.331389904,106871011.759013,64272147.556281999,144647785.37818801,191010407.09195,35595247.222005002,57097275.350465797,46132056.142312497,55239861.4546661,73041550.651286602,273049815.10437,271207026.59328502,274840431.76735002,281666719.81059998
CPD2589,35973639.247238196,5441936.02153558,1006267.88040469,19328044.849787898,25014630.5971887,1705276.2000875,387052628.71353799,834276344.426139,673522995.68383801,140613308.42410499,1386864612.7866399,1419109063.0248799,28311871.273313802,3430963.6580620999,9450443.5476140399,18986919.6062348,2547169.96184219,7896716.6694499999,21543169.461982101,1829252.1518746901,12572377.257755,766918.70941500005,26351043.039816599,22497977.951872598,184066917.18316901,198182841.848647,201704408.317523,191200979.045688
CPD2590,6300821.6539911898,6342509.7059371602,7981211.2143975301,5722434.7599572297,7574038.8016564902,3817506.0863173301,19265408.647489998,10958207.9213697,14359265.141951799,5918094.9928593496,5869887.0065443302,4482462.7223114604,11987279.1070661,7324385.1766582998,5232783.6477452395,7614057.9538930403,4994460.3993587596,5980655.3388944697,10245038.5508343,4794442.6561758304,5215069.13286574,7314739.5963536799,6866722.4178215899,6353749.2982292799,9934104.4410804193,7804421.93955993,8231182.8130709101,13223353.3025795
CPD2591,2564688.9451739499,464991.24675292999,1039530.639125,666590.74715564796,4080195.7284375001,5303257.1394329397,117066.349281095,8593.6708533088404,3831.53581698885,22092.2717003055,16353.8017736157,0,1011324.55386328,489452.26389337698,751002.01292382902,856055.53291464795,616535.58704387001,195423.972687089,1037566.41189575,391118.43325048801,1680458.69293344,309579.872356273,134833.63886915901,507539.64204503701,981283.81541728904,885834.89911633404,967842.85249460302,907626.95823669399
CPD2592,1874241.7753125001,2058634.3696874999,2041123.28451561,2227910.0630033398,2025366.3862634001,1284829.56012239,118218.011398196,157489.91676553499,151460.83732938801,58388.621699321302,209819.26855273501,254221.77168402699,502162.15106250101,1685960.13020833,1291232.56668282,1389710.0065872399,1862182.7226757901,1893615.3265976501,315833.45635299699,259379.93749923701,171992.1774216,147447.68325305,78059.630874717201,200825.23049531001,882873.56472656003,1015123.61410937,985186.05196875101,1083705.41625912
CPD2593,2194950.8986640698,333693.767558594,753981.65514648904,1228673.83962695,3611198.78167543,5718666.5157683901,0,0,0,0,0,0,393513.86234964599,64019.771740504701,430986.58114692097,302328.69394540798,88764.800078392,32489.2857685089,365683.33856250002,0,141127.05110907601,39053.092608749903,0,0,830544.54942962097,845722.34303365496,816997.82172046404,798105.91056901298
CPD2594,1263858.6140965901,5591442.4478693102,5920974.9467403898,6895594.7587727299,2951243.7556705698,5029227.4838942196,2052845.74914063,2076177.4837531301,1186145.9838437501,2336939.6651015701,3544032.34429048,1312224.2564046199,1292426.86285547,3223957.4732851498,4656031.0606839499,20889642.305364601,1842935.64672851,2446710.5130930399,31799558.3800385,1066192.1555770801,1809581.95184375,1045492.45155938,1260331.14454102,941484.48457899201,5385208.8409048198,5654217.2028124901,5880546.8208632804,6929356.2159621101
CPD2595,7846588.2331260201,2191145.6375976601,43643585.723650903,3169741.9433531198,3235726.2913524499,8343222.2126764599,433632.804270669,548210.02835190704,448780.58331822901,664556.06408134801,335945.52442130301,489391.763481993,725113.59636629105,292220.167694484,1016159.802546,692663.86618733604,132970.30621334899,486946.49993106601,1783598.8285264999,996516.79275619099,1745247.4941451401,1086085.0495794101,3294295.7433820302,730026.07789763296,3567000.63375,3376190.6226444198,3263905.30599075,3204425.2864609002
CPD2596,26738539.735553298,16107936.3080329,17077007.830375802,18012301.722809501,19539310.331945602,16282975.9240101,27581292.418516301,29528942.550635699,30255716.933516499,27234260.9307441,28846407.2419325,23303519.5868553,24631725.865940399,13507031.9402596,25403264.268506899,14407784.9494204,25348070.865418799,15662990.893553199,19348849.072938502,17412413.873058099,15737243.019445101,19510605.463133302,20607133.397882801,24088367.720820799,13673250.057396499,14774365.437479399,24043879.3125255,24044894.872576099
CPD2597,370149.93095364602,4881252.8821062502,1242623.86441625,3227402.4692642801,177759.71220954301,2466214.8735583299,1850610.5072000001,2039046.93782326,2990985.5039997599,2851088.95596107,2864557.0853357799,2117442.4045278998,12260322.604425,52060897.611853302,37936748.984208897,18626621.189479198,10697420.512584001,10415052.7223188,3418151.1303652599,12816514.6201469,293424.59585513402,12317736.6532063,5076357.6550500002,37077589.448063098,8097921.0621076003,8675717.5732000005,9016510.7436852306,8209891.0560316797
CPD2598,2214814.0777587099,2848999.0205256799,4832799.1447062204,3077699.47306955,3314088.8017031201,2282505.4662862499,2677119.7923854799,2739569.4685936901,3136539.7898919899,1248033.7574221101,4273365.5155874602,2589584.2891307101,2774966.6869508098,2974059.1137300199,5986782.3031909103,3171344.2861013399,846188.80375182,3771492.1613281202,6148218.9639108898,4001496.0932376999,8771974.4488206096,3764493.5639367499,3444605.6974983201,5432343.2947416902,2895602.7203566702,3522441.3827291299,3687850.8489846201,3389356.3010892398
CPD2599,3688236.7190177301,592370.92489122401,1763562.4305903099,1095647.79736839,8834565.5872168001,5385162.6105137998,201688.48104935401,130333.731551124,119929.035996016,101198.49453725699,92737.486059900693,159158.26950174299,2002313.1248102901,683925.21341311897,1240575.92267578,1714694.0362901799,598733.88011778705,299425.85426435998,1564759.11167099,433686.76644367201,2328986.0552666602,453842.37536665401,216636.81556515201,681911.477191563,1389745.7801840999,1272414.5692048599,1370324.2171336,1416152.5017419299
CPD2600,396125.39927083498,653576.15761132701,786537.81211653899,461247.32854498603,4010048.3901416101,535419.701867186,42649.486815878699,0,9223.5129898786508,23348.876661658302,22197.0864972532,13700.6337283552,1345058.7257561099,494680.18418437598,1198554.4098984399,3075527.2703767,844922.63745624898,362839.65915703098,5466509.0474335803,563362.96750000003,2224211.1891796999,726109.487890622,571037.68734681595,413990.75998958299,956548.62097917101,963929.26541162096,1010153.3486735499,1083711.55272974
CPD2601,597804.16205000097,675589.58906783198,664768.77228710905,537468.70132449805,764234.10478501604,973097.68315429799,283895.894164606,563985.89362500003,255404.462225542,367814.58251997503,910294.012201707,264191.25021573203,826128.88879218895,1245159.4643737001,1464849.6869242601,2457324.4447357198,2087598.65663985,1542305.717375,3547865.2399725001,564079.05760803295,1481687.25082836,743767.72479424998,564248.86761757894,469188.22225625103,1386160.9864300501,1201127.9885660801,1098707.0847295499,1071860.2098479101
CPD2602,1196565.9322031301,399882.23558398598,222526.69872265501,120818.854624024,366420.077888489,462771.95156787802,16548.938558417602,7339.6003200292598,40458.682336100901,6185.3888446390602,22686.0307639241,23412.210213303599,129600.159337498,46281.8802044392,124851.287431916,156003.243746236,29020.094599247001,34107.738225753099,151137.14216119901,85100.871959283904,135278.55929604601,7067.6318607230996,10462.107565689101,17199.138707846399,134809.70148669201,148054.12439373601,141421.31774864899,105118.45120442699
CPD2603,10144189.4089952,82053221.224870995,2056237.8968125,3572527.0541695999,1010890.60239376,7976712.5399583299,41066.036344698099,327179.79203063197,85149.520123988405,50104.142114102797,87183.655562326298,58035.870477086297,671099.65531249705,2026300.1724143,1829136.31813594,4036364.1913833302,2156033.5504634799,5896385.8623518096,1798622.7656803301,3755359.8424820201,6970997.32390742,1690469.0740265599,888177.26035223005,599928.75577678694,4506452.1933794003,3920949.68212175,3567180.3413333399,3901111.2415038999
CPD2604,73303808.122532994,96651089.390172198,56753150.657210499,73068620.187510505,76330299.993950903,65630437.864527702,359682.23811608198,540672.48069380899,1035956.16612033,567509.37324969901,233834.67831152299,318514.94705930498,43446121.553060897,37888153.627996199,48543198.299882501,61167013.3814115,47151409.381699197,64530367.611398101,83305100.333621398,82637983.015342101,90260023.145505697,35713771.041932397,33212391.207071401,44456256.013796903,41136475.2079482,43135199.647436,44636128.912881598,43438098.739713296
CPD2605,520049.00444452901,137059.37418437499,12869.8751271889,13046.0319489054,987114.39042626903,2249132.1609895802,0,8354.3780839528408,0,0,0,0,406356.79707642703,541239.88239550905,969498.021854716,561521.36099759501,25335.608310341799,97113.849868749807,282532.52118359302,160098.76501464899,1672815.2756199201,89617.109977343905,88692.748908528505,127236.93326785701,267229.06962890603,237167.95521129301,199267.15944357699,239723.723314453
CPD2606,1121165.77755022,119771.12181562401,311894.78680242802,138910.797570703,729504.75026323996,493180.48785324598,2762529.59191836,421917.34284486598,628656.04153580696,62422.000187115998,5488156.8234011102,2170113.11934258,300509.68818613503,319708.523688316,326095.33301384101,510896.639731612,221817.60616166299,200165.16265151801,749380.69510587596,1122536.72157809,518082.99113822001,966822.40908670402,187351.26560994599,1779361.77728832,679975.998629465,828468.84508154599,887997.63064746396,765105.170445867
CPD2607,914774.08626562601,779710.91444192803,324220.46916777501,791136.24310044805,682692.917884617,338461.55084179703,6460.5770731459997,5241.4705398783099,0,25349.056779344399,5136.5222232497599,0,354280.46072113601,210720.774622431,309550.07980160002,169600.02766217699,117921.89597991901,159129.29645240301,187143.55209544301,42442.649795048601,700502.46921826003,111913.940424805,51452.730922851399,62868.7361901041,239069.40678742499,246541.77156875,232651.28199849301,232165.322173213
CPD2608,690240.57294067496,1461977.4558689101,1396834.9646024001,2321868.0531835398,2523929.8126481702,1815431.0768909301,436776.74165734998,575570.40019767405,442101.92931112798,581343.88198925904,672473.63793773903,538974.30639285501,1282333.64734265,2318420.7830893402,1316181.66571884,2747040.8996482501,1545574.97719777,1813853.9179559001,3438530.08753645,2062052.0857104501,2500634.0764469099,1729723.98314625,2396247.0051701399,1062427.85861496,1841428.9704078101,1565517.1060160401,1597791.8807860301,1611735.4832592399
CPD2609,12481748.56811,11885356.662200401,11792857.480536001,6556272.6714963801,3046472.7062602998,1762289.2878227199,390608.45713260799,489962.94700854202,127959.442743404,477459.81304922799,348863.43583306001,460380.65064211801,571861.00607574405,859420.94418218394,399732.377070494,1380972.97898747,723481.86834480602,325039.41405023099,1199152.4827401801,1006466.10379838,4397414.4318947904,856856.16641158203,7117104.9067699201,2602782.2299901,2774573.7205777699,3017385.8265001099,2802993.2926919302,2970285.4687504
CPD2610,13925811.502856201,8655630.5402929708,10099594.853522301,9235486.6970488299,18222371.0730781,16816962.541564502,537001.70122131705,386940.33528711001,419780.00034285698,727778.74796390499,415050.58740234398,896211.84805546806,719068.06223658903,324756.14186859399,868381.42182890605,537437.89544999995,301744.559852709,215025.19908607,975055.57145859499,360749.75690625003,3272511.2194576398,746068.97681315697,601982.43636093801,2039308.0856133499,3311046.3847522601,3519656.3797021699,3295668.3133028299,3034425.3884145701
CPD2611,10850771.0287061,31750077.742637798,14923673.2371666,18953626.950308502,3328212.8261538502,18653902.372674,19653433.526921902,26561772.902389199,30335878.789580099,45129614.984094702,16266721.347131999,18478907.8405044,39748821.259782597,59300594.758605503,41073921.112158298,41965368.738180503,41937083.613370202,41187346.511188298,11941773.601102799,31971548.097485099,97016883.435261995,52128344.976353697,10589064.6670858,24184807.356748,29769599.166967999,28560879.6244554,30080744.166248601,29381240.9440393
CPD2612,3255269.57643326,611479.93153858196,18070732.779610202,870561.61257382703,674379.45265939506,1866946.85869781,62354.684246790399,0,30011.8255509306,271902.67224148399,0,10647.770791761601,53773.879350978903,28524.076111726499,195615.04038915399,25506.0811908916,0,0,175693.16696148401,120315.424056053,377599.03180304699,212042.936039238,798707.99700013595,294291.46560620499,1174112.7341064401,1112741.33191619,1082880.75049018,1083760.17286094
CPD2613,1573238.2742432,16392917.524464199,14269810.5351661,21341400.905733898,17687383.383832801,7256976.03688257,9871777.3914696109,8070125.5065335901,2537252.9700511699,9776541.5627832897,9776957.7175891995,4241833.94010791,3613354.0196923302,40922541.608066499,22849081.054566901,29087165.0160781,26427921.311227102,27498370.109519798,53255415.001444302,38134114.964983404,30459015.026190698,24048256.225507401,44550492.066090398,34101033.645825401,22606526.2502583,23652789.423443601,23211676.679616801,22870747.313980699
