CPD_ID	MS2_name	MS2_score	level	MS1_name	MS1_ppm	mz	rt	Formula	type	HMDB	Chinese.Name	CAS	KEGG COMPOUND ID	Super.Class	Superclass.Chinese	Class	Class.Chinese	Sub.Class	Subclass.Chinese
CPD0596	PC(10:0/10:0)	3.79	level1			548.3707	108.9	C28H56NO8P	POS	HMDB0244070	"1, 2 -二癸酰基- sn -甘油-3 -磷酸胆碱"	3436-44-0		Lipids and lipid-like molecules	脂质和类脂分子	Glycerophospholipids	甘油磷脂类	Glycerophosphocholines	甘油磷酸胆碱
CPD0597	Triamterene	3.79	level1			254.1136	50.7	C12H11N7	POS	HMDB0001940	氨苯蝶啶	396-01-0	D00386	Organoheterocyclic compounds	有机杂环化合物	Pteridines and derivatives	蝶啶及衍生物	Pteridines and derivatives	蝶啶及衍生物
CPD0598	2-Methylnicotinamide	3.79	level1			137.0708	45.2	C7H8N2O	POS	HMDB0059711	2 -甲基烟酰胺	58539-65-4		Organoheterocyclic compounds	有机杂环化合物	Pyridines and derivatives	吡啶及衍生物	Pyridinecarboxylic acids and derivatives	吡啶羧酸及衍生物
CPD0599	6-Methylnicotinamide	3.79	level1			137.0708	45.2	C7H8N2O	POS		6 -甲基烟酰胺	6960-22-1		Organoheterocyclic compounds	有机杂环化合物	Pyridines and derivatives	吡啶及衍生物	Pyridinecarboxylic acids and derivatives	吡啶羧酸及衍生物
CPD0600	2-O-Methylcytosine	3.79	level1			126.0661	44.1	C5H7N3O	POS	HMDB0004339	4 -氨基- 2 -甲氧基嘧啶	3289-47-2		Organoheterocyclic compounds	有机杂环化合物	Diazines	二氮杂苯	Pyrimidines and pyrimidine derivatives	嘧啶类和嘧啶类衍生物
CPD0601	2-Methoxybenzoic-acid	3.79	level1			135.044	42.7	C8H8O3	POS	HMDB0032604	2 -甲氧基苯甲酸	579-75-9		Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzoic acids and derivatives	苯甲酸及衍生物
CPD0602	4-Hydroxyphenylglycolic acid	3.79	level1			167.0354	38.7	C8H8O4	NEG	HMDB0000822	4 -羟基苯乙醇酸	1198-84-1	C11527	Benzenoids	苯环型化合物	Phenols	酚类	1-hydroxy-2-unsubstituted benzenoids	1-羟基-2-未取代苯环类化合物
CPD0603	Sphingosine	3.78	level1			282.2789	17.6	C18H37NO2	POS	HMDB0000252	鞘氨醇	123-78-4	C00319	Organic nitrogen compounds	有机含氮化合物	Organonitrogen compounds	有机氮化合物	Amines	胺
CPD0604	2'-Hydroxy-5'-methylacetophenone	3.78	level1			149.0612	37.7	C9H10O2	NEG	HMDB0032592	2 ' -羟基- 5 ' -甲基苯乙酮	1450-72-2		Organic oxygen compounds	有机含氧化合物	Organooxygen compounds	有机氧化合物	Carbonyl compounds	羰基化合物
CPD0605	3-Aminosalicylic acid	3.78	level1			152.0357	37.8	C7H7NO3	NEG	HMDB0001972	3-氨基水杨酸	570-23-0		Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzoic acids and derivatives	苯甲酸及衍生物
CPD0606	"2',6'-Dihydroxyacetophenone"	3.78	level1			151.0405	37.2	C8H8O3	NEG	HMDB0029660	2 '，6 ' -二羟基苯乙酮	699-83-2		Organic oxygen compounds	有机含氧化合物	Organooxygen compounds	有机氧化合物	Carbonyl compounds	羰基化合物
CPD0607	2-Hydroxymethyl benzoic acid	3.78	level1			151.0404	23.9	C8H8O3	NEG	HMDB0032594	2 - (羟甲基)苯甲酸	612-20-4	C10804	Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzoic acids and derivatives	苯甲酸及衍生物
CPD0608	N-Methylnicotinamide	3.78	level1			137.0708	45.2	C7H8N2O	POS	HMDB0003152	N-甲基烟酰胺	114-33-0		Organoheterocyclic compounds	有机杂环化合物	Pyridines and derivatives	吡啶及衍生物	Pyridinecarboxylic acids and derivatives	吡啶羧酸及衍生物
CPD0609	Phosphate	3.78	level1			96.9699	284.2	H3O4P	NEG	HMDB0001429	磷酸	7664-38-2	C00009						
CPD0610	Allopurinol	3.78	level1			137.0457	57.3	C5H4N4O	POS	HMDB0014581		315-30-0		Organoheterocyclic compounds	有机杂环化合物	Pyrazolopyrimidines	吡唑并嘧啶	"Pyrazolo[3,4-d]pyrimidines"	"吡唑并[3,4-d]嘧啶"
CPD0611	Lauramine oxide	3.78	level1			230.2478	47.5	C14H31NO	POS		月桂基胺氧化物	1643-20-5		Organic nitrogen compounds	有机含氮化合物	Organonitrogen compounds	有机氮化合物	Aminoxides	氨基氧化物
CPD0612	Taurohyodeoxycholic acid	3.78	level1			498.2931	45.6	C26H45NO6S	NEG	HMDB0247202	牛磺猪去氧胆酸	386523		Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	"Bile acids, alcohols and derivatives"	胆汁酸类、醇类及其衍生物
CPD0613	"3,6-Dioxo-5alpha-cholan-24-oic acid"	3.78	level1			387.2552	44.1	C24H36O4	NEG		"3,6-二酮-5α-胆烷酸"			Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	"Bile acids, alcohols and derivatives"	胆汁酸类、醇类及其衍生物
CPD0614	"1,3-Dimethylpyrazole"	3.78	level1			97.0759	40.3	C5H8N2	POS		1，3 -二甲基吡唑	694-48-4		Organoheterocyclic compounds	有机杂环化合物	Azoles	吡咯类	Pyrazoles	吡唑
CPD0615	Dodecyl gallate	3.78	level1			337.2062	14.7	C19H30O5	NEG	HMDB0038720	没食子酸十二酯	1166-52-5		Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzoic acids and derivatives	苯甲酸及衍生物
CPD0616	"2,6-Dimethyl-4-hydroxybenzaldehyde"	3.77	level1			149.0612	37.7	C9H10O2	NEG		"2,6-二甲基-4-羟基苯甲醛"	70547-87-4		Organic oxygen compounds	有机含氧化合物	Organooxygen compounds	有机氧化合物	Carbonyl compounds	羰基化合物
CPD0617	(1-Hydroxycyclohexyl)acetic acid	3.77	level1			157.0874	49.5	C8H14O3	NEG		( 1 -羟基环己基)乙酸	14399-63-4		Organic oxygen compounds	有机含氧化合物	Organooxygen compounds	有机氧化合物	Alcohols and polyols	乙醇和多元醇
CPD0618	4-(dimethylamino)butanoate	3.77	level1			132.1018	219.6	C6H13NO2	POS		4 - (二甲氨基)丁酸	693-11-8		Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Fatty acids and conjugates	脂肪酸和聚合物
CPD0619	Tauroursodeoxycholic acid	3.77	level1			498.2931	45.6	C26H45NO6S	NEG	HMDB0000874	牛磺熊去氧胆酸	14605-22-2	C16868	Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	"Bile acids, alcohols and derivatives"	胆汁酸类、醇类及其衍生物
CPD0620	Glutarylcarnitine	3.77	level1			276.1444	246.8	C12H21NO6	POS	HMDB0013130	戊二酰肉碱	102636-82-8		Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Fatty acid esters	脂肪酸酯
CPD0621	2-Hydroxyadenine	3.77	level1			152.0566	155.1	C5H5N5O	POS	HMDB0000403	异鸟嘌呤	3373-53-3		Organoheterocyclic compounds	有机杂环化合物	Imidazopyrimidines	咪唑并嘧啶	Purines and purine derivatives	嘌呤和嘌呤衍生物
CPD0622	LAT1-IN-1	3.77	level1			156.1018	149	C8H13NO2	POS	HMDB0245588	2 -氨基降冰片烷- 2 -羧酸	20448-79-7		Lipids and lipid-like molecules	脂质和类脂分子	Prenol lipids	异戊烯醇脂类	Monoterpenoids	单萜类
CPD0623	LPC(16:0)	3.77	level1			496.3406	134.9	C24H50NO7P	POS	HMDB0010382	1-棕榈酰-sn-甘油-3-磷酸胆碱	17364-16-8		Lipids and lipid-like molecules	脂质和类脂分子	Glycerophospholipids	甘油磷脂类	Glycerophosphocholines	甘油磷酸胆碱
CPD0624	Pivagabine	3.77	level1			186.1141	123.2	C9H17NO3	NEG	HMDB0246575	匹伐加宾	69542-93-4	D07342	Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD0625	Prostaglandin B2 (PGB2)	3.77	level1			333.2082	48.1	C20H30O4	NEG	HMDB0004236	前列腺素B2	13367-85-6	C05954	Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Eicosanoids	类花生酸
CPD0626	"Galactono-1,4-lactone"	3.77	level1			177.0409	47.7	C6H10O6	NEG	HMDB0002541	半乳糖酸内酯	2426-46-2	C03383	Organoheterocyclic compounds	有机杂环化合物	Lactones	内酯	Lactones	内酯
CPD0627	"Arabinono-1,4-lactone"	3.77	level1			147.0303	45.2	C5H8O5	NEG	HMDB0001900	"L-阿拉伯糖-1,4-内酯"	51532-86-6	C01114	Organic oxygen compounds	有机含氧化合物	Organooxygen compounds	有机氧化合物	Carbohydrates and carbohydrate conjugates	碳水化合物和碳水化合物结合物
CPD0628	Niflumic acid	3.77	level1			265.0608	24.3	C13H9F3N2O2	POS	HMDB0015573	尼氟灭酸	4394-00-7	C13698	Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Trifluoromethylbenzenes	三氟甲基苯
CPD0629	21-Deoxycortisol	3.77	level1			405.2326	23.2	C21H30O4	NEG	HMDB0004030	21-脱氧皮质醇	211-375-7	C05497	Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	Pregnane steroids	孕烷类固醇
CPD0630	Evocarpine	3.77	level1			340.2595	12.2	C23H33NO	POS	HMDB0252136		15266-38-3		Organoheterocyclic compounds	有机杂环化合物	Quinolines and derivatives	喹啉及衍生物	Quinolones and derivatives	喹诺酮及衍生物
CPD0631	4-Hydroxyisoleucine	3.76	level1			146.0827	206.7	C6H13NO3	NEG	HMDB0029449	4-羟基异亮氨酸	781658-23-9	C20802	Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD0632	"2,5-Dihydroxyacetophenone"	3.76	level1			151.0405	37.2	C8H8O3	NEG	HMDB0032629	2 '，5 ' -二羟基苯乙酮	490-78-8		Organic oxygen compounds	有机含氧化合物	Organooxygen compounds	有机氧化合物	Carbonyl compounds	羰基化合物
CPD0633	Ethyl 3-hydroxybenzoate	3.76	level1			165.0561	37.8	C9H10O3	NEG		3 -羟基苯甲酸乙酯	7781-98-8		Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzoic acids and derivatives	苯甲酸及衍生物
CPD0634	Ethyl 4-hydroxybenzoate	3.76	level1			165.0561	37.8	C9H10O3	NEG	HMDB0032573	对羟基苯甲酸乙酯	120-47-8	D01647	Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzoic acids and derivatives	苯甲酸及衍生物
CPD0635	2-methylcitrate	3.76	level1			205.036	265.7	C7H10O7	NEG	HMDB0000379	2 -甲基柠檬酸	6061-96-7	C02225	Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	Tricarboxylic acids and derivatives	三羧酸及衍生物
CPD0636	Histidine	3.76	level1			156.0767	243.5	C6H9N3O2	POS	HMDB0000177	组氨酸	71-00-1	C00135	Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD0637	Quinic acid	3.76	level1			173.046	220	C7H12O6	NEG	HMDB0003072		115919-31-8	C00296						
CPD0638	Isoxanthopterin	3.76	level1			180.0491	168.8	C6H5N5O2	POS	HMDB0000704		529-69-1	C03975	Organoheterocyclic compounds	有机杂环化合物	Pteridines and derivatives	蝶啶及衍生物	Pterins and derivatives	蝶呤和衍生物
CPD0639	Salicyluric acid	3.76	level1			194.0464	89.3	C9H9NO4	NEG	HMDB0000840	水杨尿酸	487-54-7	C07588	Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzoic acids and derivatives	苯甲酸及衍生物
CPD0640	Prostaglandin F2alpha (PGF2a)	3.76	level1			353.2344	62.9	C20H34O5	NEG	HMDB0001139	前列腺素F2a	551-11-1	C00639	Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Eicosanoids	类花生酸
CPD0641	Nicotine	3.76	level1			163.1229	55.6	C10H14N2	POS	HMDB0001934	烟碱	54-11-5	C00745	Organoheterocyclic compounds	有机杂环化合物	Pyridines and derivatives	吡啶及衍生物	Pyrrolidinylpyridines	吡咯烷基吡啶
CPD0642	Menadione (Vitamin K3)	3.76	level1			171.0456	34.4	C11H8O2	NEG	HMDB0001892	甲萘醌	58-27-5	C05377	Benzenoids	苯环型化合物	Naphthalenes	萘类	Naphthoquinones	萘醌
CPD0643	Phthalide	3.75	level1			135.044	42.7	C8H6O2	POS	HMDB0032469	苯酞	87-41-2	C18611	Organoheterocyclic compounds	有机杂环化合物	Isocoumarans	异香豆满	Isobenzofuranones	异苯并呋喃酮
CPD0644	Diglycine	3.75	level1			131.0466	222.9	C4H8N2O3	NEG	HMDB0011733	甘氨酰甘氨酸	556-50-3	C02037	Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD0645	Met-Gly	3.75	level1			205.0658	175.4	C7H14N2O3S	NEG	HMDB0028973	甲硫氨酰甘氨酸	14486-03-4		Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD0646	Methyl Paraben	3.74	level1			151.0405	37.2	C8H8O3	NEG	HMDB0032572	对羟基苯甲酸甲酯	99-76-3	D01400	Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzoic acids and derivatives	苯甲酸及衍生物
CPD0647	5-Oxo-L-prolyl-L-proline	3.74	level1			227.1027	240.3	C10H14N2O4	POS		5 -氧代- L -脯氨酰- L -脯氨酸	7652-89-3		Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD0648	Crotonoside	3.74	level1			282.0852	155	C10H13N5O5	NEG		巴豆甙	1818-71-9	C08432	"Nucleosides, nucleotides, and analogues"	核苷、核苷酸和类似物	Purine nucleosides	嘌呤核苷类	Purine nucleosides	嘌呤核苷类
CPD0649	3-Methyladenine	3.74	level1			150.0774	138.6	C6H7N5	POS	HMDB0011600		5142-23-4	C00913	Organoheterocyclic compounds	有机杂环化合物	Imidazopyrimidines	咪唑并嘧啶	Purines and purine derivatives	嘌呤和嘌呤衍生物
CPD0650	Aminohippuric acid	3.74	level1			195.0764	105	C9H10N2O3	POS	HMDB0001867	氨基马尿酸	61-78-9	D06890	Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzoic acids and derivatives	苯甲酸及衍生物
CPD0651	2-Aminonicotinic acid	3.74	level1			121.0396	89	C6H6N2O2	POS	HMDB0061680	2-氨基烟酸	5345-47-1		Organoheterocyclic compounds	有机杂环化合物	Pyridines and derivatives	吡啶及衍生物	Pyridinecarboxylic acids and derivatives	吡啶羧酸及衍生物
CPD0652	4-Vinylphenol	3.74	level1			121.0647	64.9	C8H8O	POS	HMDB0004072	4 -乙烯基苯酚	2628-17-3	C05627	Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Styrenes	苯乙烯
CPD0653	4-Oxohexanoic acid	3.74	level1			129.0561	64.3	C6H10O3	NEG		4 -氧代己酸	1117-74-4		Organic acids and derivatives	有机酸及其衍生物	Keto acids and derivatives	酮酸及衍生物	Medium-chain keto acids and derivatives	中链酮酸及衍生物
CPD0654	Palmitamide	3.74	level1			256.2634	47.7	C16H33NO	POS	HMDB0012273	十六碳酰胺	629-54-9		Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Fatty amides	脂肪酸酰胺
CPD0655	PC(14:0/14:0)	3.74	level1			678.5065	44.2	C36H72NO8P	POS	HMDB0007866	"1, 2 -二肉豆蔻酰基- sn -甘油-3 -磷酸胆碱"	18194-24-6		Lipids and lipid-like molecules	脂质和类脂分子	Glycerophospholipids	甘油磷脂类	Glycerophosphocholines	甘油磷酸胆碱
CPD0656	1-oleoyl-2-myristoyl-sn-glycero-3-phosphocholine	3.74	level1			714.5427	38.2	C40H78NO8P	POS	HMDB0008097	1-油酰-2-肉豆蔻酰-sn-甘油-3-磷酸胆碱	95896-56-3		Lipids and lipid-like molecules	脂质和类脂分子	Glycerophospholipids	甘油磷脂类	Glycerophosphocholines	甘油磷酸胆碱
CPD0657	PE(P-18:0/18:1(9Z))	3.74	level1			728.56	21.8	C41H80NO7P	NEG	HMDB0011375		144371-68-6		Lipids and lipid-like molecules	脂质和类脂分子	Glycerophospholipids	甘油磷脂类	Glycerophosphoethanolamines	磷脂酰乙醇胺
CPD0658	2-Hydroxy-4-methoxybenzoic acid	3.73	level1			167.0354	38.7	C8H8O4	NEG		4 -甲氧基水杨酸	2237-36-7		Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzoic acids and derivatives	苯甲酸及衍生物
CPD0659	1-Methylhistidine	3.73	level1			170.0923	254.2	C7H11N3O2	POS	HMDB0000001	1 -甲基- L -组氨酸	332-80-9	C01152	Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD0660	Azetidine-2-carboxylic acid	3.73	level1			102.0549	193.2	C4H7NO2	POS	HMDB0029615	吖丁啶-2-羧酸	2133-34-8		Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD0661	o-Tyrosine	3.73	level1			182.0811	103	C9H11NO3	POS	HMDB0006050	DL-o-酪氨酸	2370-61-8		Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD0662	PC(18:0/18:1(9Z))	3.73	level1			788.6153	97	C44H86NO8P	POS	HMDB0008038	1 -硬脂酰- 2 -油酰基- sn -甘油-3 -磷酸胆碱	56421-10-4		Lipids and lipid-like molecules	脂质和类脂分子	Glycerophospholipids	甘油磷脂类	Glycerophosphocholines	甘油磷酸胆碱
CPD0663	Ditolylguanidine	3.73	level1			240.1495	80.8	C15H17N3	POS	HMDB0244162	1，3 -二邻甲苯胍	97-39-2		Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Toluenes	甲苯
CPD0664	PC(14:0/16:0)	3.73	level1			688.5268	40.1	C38H76NO8P	POS	HMDB0007869	1 -肉豆蔻酰- 2 -棕榈酰- sn -甘油-3 -磷酸胆碱	69525-80-0		Lipids and lipid-like molecules	脂质和类脂分子	Glycerophospholipids	甘油磷脂类	Glycerophosphocholines	甘油磷酸胆碱
CPD0665	PC(18:0/18:0)	3.73	level1			772.6207	37.6	C44H88NO8P	POS	HMDB0008036	1，2 -二硬脂酰基- Sn -甘油 -3 -磷酸胆碱	816-94-4		Lipids and lipid-like molecules	脂质和类脂分子	Glycerophospholipids	甘油磷脂类	Glycerophosphocholines	甘油磷酸胆碱
CPD0666	Docebenone	3.73	level1			325.1851	15.2	C21H26O3	NEG	HMDB0247732	多西苯醌	80809-81-0	C01349	Lipids and lipid-like molecules	脂质和类脂分子	Fatty Acyls	脂肪酰类	Fatty alcohols	脂肪醇
CPD0667	Norepinephrine	3.73	level1			152.0705	165.6	C8H11NO3	POS	HMDB0000216	去甲肾上腺素	51-41-2	C00547	Benzenoids	苯环型化合物	Phenols	酚类	Benzenediols	苯二酚
CPD0668	1-Methylpseudouridine	3.72	level1			257.0785	54.4	C10H14N2O6	NEG		1 -甲基假尿苷	13860-38-3		"Nucleosides, nucleotides, and analogues"	核苷、核苷酸和类似物	Nucleoside and nucleotide analogues	核苷和核苷酸类似物	Nucleoside and nucleotide analogues	核苷和核苷酸类似物
CPD0669	"3,5-Dimethoxybenzoic acid"	3.72	level1			181.0512	60.4	C9H10O4	NEG		"3,5-二甲氧基苯甲酸"	1132-21-4		Benzenoids	苯环型化合物	Benzene and substituted derivatives	苯和取代衍生物	Benzoic acids and derivatives	苯甲酸及衍生物
CPD0670	N-Methylglutamic acid	3.72	level1			142.0514	229.6	C6H11NO4	NEG	HMDB0062660	N -甲基- L -谷氨酸	35989-16-3	C01046	Organic acids and derivatives	有机酸及其衍生物	Carboxylic acids and derivatives	羧酸及衍生物	"Amino acids, peptides, and analogues"	氨基酸、肽和类似物
CPD0671	"2,4-Dihydroxybutanoic acid"	3.72	level1			119.0353	147.3	C4H8O4	NEG	HMDB0000360	2，4 -二羟基丁酸	1518-62-3		Organic acids and derivatives	有机酸及其衍生物	Hydroxy acids and derivatives	羟基酸及衍生物	Short-chain hydroxy acids and derivatives	短链羟基酸及衍生物
CPD0672	Diethanolamine	3.72	level1			88.0756	126	C4H11NO2	POS	HMDB0004437	二乙醇胺	111-42-2	C06772	Organic nitrogen compounds	有机含氮化合物	Organonitrogen compounds	有机氮化合物	Amines	胺
CPD0673	3-Succinoylpyridine	3.72	level1			180.0655	94.2	C9H9NO3	POS	HMDB0000992	3 -琥珀酰吡啶	4192-31-8	C19569	Organic acids and derivatives	有机酸及其衍生物	Keto acids and derivatives	酮酸及衍生物	Gamma-keto acids and derivatives	Gamma-酮酸及衍生物
CPD0674	Guvacoline (hydrochloride)	3.72	level1			142.0861	85	C7H11NO2	POS		去甲基槟榔碱	6197-39-3	C16821	Alkaloids and derivatives	生物碱和衍生物	Alkaloids and derivatives	生物碱和衍生物	Alkaloids and derivatives	生物碱和衍生物
CPD0675	"2,2,6,6-Tetramethyl-4-piperidinyl 2-methylacrylate"	3.72	level1			226.1801	47.2	C13H23NO2	POS		2，2，6，6 -四甲基- 4 -哌啶甲基丙烯酸酯	31582-45-3		Organoheterocyclic compounds	有机杂环化合物	Piperidines	哌啶	Piperidines	哌啶
CPD0676	Colutehydroquinone	3.72	level1			331.12	32.6	C18H20O6	NEG		鱼鳔槐氢醌	181311-16-0		Phenylpropanoids and polyketides	苯丙素类和聚酮类	Isoflavonoids	异黄酮类	O-methylated isoflavonoids	O-甲基异黄酮
CPD0677	"3,5-Dimethoxycinnamic acid"	3.72	level1			207.0667	18.1	C11H12O4	NEG		3，5 -二甲氧基肉桂酸	16909-11-8		Phenylpropanoids and polyketides	苯丙素类和聚酮类	Cinnamic acids and derivatives	肉桂酸及其衍生物	Hydroxycinnamic acids and derivatives	羟基肉桂酸及其衍生物
CPD0678	Betazole	3.71	level1			112.0868	211.9	C5H9N3	POS	HMDB0014417	氨乙吡唑	105-20-4		Organic nitrogen compounds	有机含氮化合物	Organonitrogen compounds	有机氮化合物	Amines	胺
CPD0679	Apocholic acid	3.71	level1			389.2707	40.4	C24H38O4	NEG		原胆酸	641-81-6	C15375	Lipids and lipid-like molecules	脂质和类脂分子	Steroids and steroid derivatives	甾类和甾类衍生物	"Bile acids, alcohols and derivatives"	胆汁酸类、醇类及其衍生物
