gene Fam Hos Lab Res Wild
Pame_09384.t1 2.2251283375174 2.79043183972794 1.90534517638219 2.54284662668114 3.1507831498668
Pame_09385.t1 5.2075034347617 5.49615392964406 4.64716284589797 5.33040979278558 7.22515936258411
Pame_09386.t1 7.13706578339315 7.55758473996552 8.20898202968078 7.49618219247702 6.64901579184438
Pame_09387.t2 6.51924740316014 7.21156419365448 5.79176839448075 6.80676820277192 5.8085185291481
Pame_09391.t1 3.10131273883564 3.77096669650542 2.57039954877342 3.40935347346676 4.24395818318917
Pame_09392.t1 7.01211884560931 7.09677684752905 6.3638985030374 7.20562484140459 8.08765959995295
Pame_09393.t1 7.76365934403762 6.27676592063264 8.10414080405049 7.08499088034367 7.77624568936497
Pame_09394.t1 3.0844705259263 3.1257220795759 2.41613444070504 3.09155742991671 3.97363588524337
Pame_09398.t1 1.43406655508274 2.35802409927901 1.78195706558271 2.12871635302709 2.22396166168684
Pame_09414.t1 3.94921955929445 4.50257024952388 3.24711615308524 4.33074796149001 4.99030807670401
Pame_09419.t1 4.04524617498239 3.17435567375815 3.7656027581198 3.95357594996663 2.88917614707837
Pame_09422.t1 3.33786012402822 3.81054102227797 3.09287247183087 3.53937570350098 2.92249759724898
Pame_09432.t1 3.20527160735815 3.45073918211086 3.13893973287079 3.5114086828757 1.44939118645294
Pame_09433.t1 6.4599425763064 6.84535657894628 6.02766410150943 6.67844779034965 6.83932988751703
Pame_09434.t1 3.21816099512673 3.72142217529613 3.09330228176406 3.46800910960146 3.50260232693513
Pame_09436.t1 7.97548521590366 7.98103078099577 7.78352890639447 8.12340072018817 7.90282880026905
Pame_09437.t1 1.8576083705978 1.97953149259758 1.47903067228345 2.11863100601024 3.57143173472092
Pame_09438.t1 3.48020897372891 3.49628200367058 3.22991018144374 3.68872172430499 5.37570102451492
Pame_09440.t1 2.13768786730363 2.97961327594213 1.74067263474031 2.82875513833871 2.94374070949425
Pame_09441.t1 5.1168555443395 5.12032013411899 4.74141313161433 5.36814938649178 6.04072589118711
Pame_09445.t1 2.77092589377118 3.21450747566112 2.41160543695607 3.0742156395237 3.6209364308797
Pame_09446.t1 6.67448442867638 7.1509343085405 6.2490282082746 6.99328002324491 7.36308735387466
Pame_09453.t1 1.63406076828888 2.12268412758698 1.12823028911493 1.90341130940539 2.24942482925353
Pame_09454.t1 2.48519633741573 2.77308669793091 1.84301242808643 2.39086632353051 3.7012319629884
Pame_09469.t1 2.48292519865017 2.61118731148916 2.07591178872432 2.66572837376531 3.21769398741998
Pame_09480.t1 2.35582185995453 2.44065101645039 2.44015509824419 2.63582961402636 3.67776554323655
Pame_09484.t1 4.77995505994924 5.10830874713431 4.6571552662654 4.95202318764591 4.91814072614687
Pame_09485.t1 5.10180666448582 5.58920594435258 4.35823848285245 5.37818356409213 5.87437413502185
Pame_09504.t2 2.0784860013026 2.04856505179205 1.64989862852497 2.3465186224745 2.25816113329698
Pame_09505.t1 2.50360937911343 2.60174635644699 2.43195863151266 2.68449485622735 2.16057106865243
Pame_09507.t1 3.52103205225014 3.28447535163481 3.57738002080382 3.65641250862089 3.57952209984938
Pame_09518.t1 1.57447837516324 1.75845962278539 1.27833170580985 1.55796579107017 2.01227730351881
Pame_09520.t1 1.38408855537062 1.95080097746958 1.34683415354083 1.83238225660042 2.01375029254512
Pame_09529.t1 1.88344574307676 2.3497303778239 1.40903906978543 2.21540457047259 2.78903813350062
Pame_09530.t1 3.56784218834577 4.10124126616289 3.1716900207336 3.91318784562198 2.88286998204826
Pame_09531.t2 1.84597255042389 2.04739519503258 1.55933260913216 2.08302242731883 1.26675238152889
Pame_09536.t1 8.8774403512218 9.20476355214098 8.7783537506932 8.94265757076934 7.40391414944895
Pame_09544.t1 4.44043952867588 4.93051971870532 4.28987664362281 4.86098325319632 3.62658254004619
Pame_09545.t1 4.74074733969183 5.21921772082794 4.32949642164365 5.03147755097218 4.55306467675391
Pame_09552.t1 1.89322691177368 2.38635794733794 1.54708048475018 2.07031239310242 1.45597081309825
Pame_09553.t1 2.0582482975604 2.0722603863286 1.81338349352463 2.23084200763143 1.87746083787226
Pame_09554.t1 1.61240493561296 1.54331808304508 1.51414105237218 1.85192764310392 1.51812892560022
Pame_09555.t1 1.96206079803367 2.2666188469297 1.64216410997833 2.15619733410571 2.66353054030775
Pame_09557.t1 5.8611495892084 6.33408712208029 5.5465586838922 6.17200731136715 6.1410476803773
Pame_09558.t1 4.01269917803531 4.34735736393459 3.86780645093594 4.32597029194825 3.20463013286604
Pame_09559.t1 2.02772751903183 2.01682251344229 1.67459418962157 2.19629570894143 1.66267850532382
Pame_09560.t1 6.21906578823446 5.29503599780361 6.13706745066786 6.39290014168039 5.92411790436869
Pame_09564.t1 3.23702294436037 4.27653569182761 2.90218434752641 3.57072927710683 1.9725158838011
Pame_09565.t1 3.2559458990936 4.64558887224003 2.82675808758533 3.76036825115365 2.31586068016877
Pame_09567.t1 4.3552633417031 4.50156439598308 4.0018699535208 4.74349776772367 3.21113962349578
Pame_09568.t1 5.15430592469978 5.81670148935682 4.85860913317915 5.42423279064695 5.35796204784726
Pame_09590.t1 3.00915228596295 3.44250843203917 2.52336497547824 3.58255171276239 2.41543133172351
Pame_09591.t1 1.86684615322093 2.01410890224645 1.43320759084784 2.12272027020237 1.48927559475943
Pame_09593.t1 4.35917129834986 5.2132991225727 3.85547364198963 4.925050239013 4.463500197621
Pame_09594.t3 2.24706147620155 2.47944183200874 2.09390192576408 2.54524589660295 4.20636650644913
Pame_09595.t1 1.81510145135064 2.18917583089574 1.43961093214567 1.81824019373818 1.11394344766228
Pame_09610.t1 3.298150990432 3.48515520740526 2.65159989256362 3.45576795650699 5.27082695900315
Pame_09611.t1 1.4717849799923 1.8622843122608 1.34899042984993 1.65018571290253 2.67344519533605
Pame_09612.t1 2.66350436124435 2.97418291167522 2.36669800465311 2.78423245444809 2.04592751526344
Pame_09614.t1 2.01369664293132 3.03724944498166 1.64790641243491 2.20994716039667 3.49734200086653
Pame_09615.t1 2.53086327654289 3.39043128543275 2.23778966275132 2.81934493790483 3.47869497533173
Pame_09616.t1 2.04987146632173 2.60581334904651 1.82926908835541 2.73173404345276 3.50949819977398
Pame_09617.t1 3.95922139921838 4.16917896136126 3.72029621210342 4.06391944199269 3.43820211308744
Pame_09631.t1 1.23995258032408 1.85488819660465 1.27880999402111 1.77890400141169 2.50804223009524
Pame_09635.t1 6.89783340669652 5.81374801039079 6.80095989713706 6.96982946386677 6.97380414339608
Pame_09636.t1 3.76228514006181 4.62336103374034 3.89134577060404 4.09057607543723 2.34869535835925
Pame_09640.t1 4.02310540864559 3.66331112057678 3.76897298301085 4.08248834849693 3.09652924232199
Pame_09641.t1 2.93828362624911 2.5563014639631 2.64106519956294 2.92750996345501 1.62380410832288
Pame_09642.t1 3.0609135161318 2.87276901588001 3.22471971095135 3.36253363489871 5.66402025412154
Pame_09643.t1 3.49829426438767 3.15217256890142 3.53245104627724 3.61799786475862 5.83376046776949
Pame_09644.t1 3.63907021267088 3.30744797736487 3.70653765711592 3.86462698625833 7.29349359972468
Pame_09645.t1 2.08527733151745 1.70350355802936 2.01967890431789 2.18504044653871 0.303507214088025
Pame_09646.t1 3.72286484760934 4.14157795394384 3.54439023920091 3.8961168974919 6.13006438990267
Pame_09648.t1 1.42070070497446 2.26723525615803 1.14969609457224 1.92120788425164 3.25877189353841
Pame_09651.t1 1.58316529685057 2.33865928941831 1.65066155252296 2.56741744684922 3.54818059482864
Pame_09674.t1 1.62740164153462 2.34798053519312 1.47793642051943 1.89456982765572 2.26854131480182
Pame_09675.t1 5.59064306507346 6.11428806409216 5.67506341895219 6.07204281038345 4.946976111099
Pame_09676.t2 5.07045613304905 5.61432553317074 5.34708446426502 5.66683290456868 5.57043252945078
Pame_09677.t1 3.50951557253625 3.47161508170056 3.35751007907425 3.65731904218046 3.98176568512493
Pame_09678.t1 1.85157439003282 1.63820918068083 1.71545121890329 1.78244430258417 1.41691022395079
Pame_09681.t1 4.99113735197797 5.27151037999642 4.8190542063004 5.00897379408986 5.71606731769853
Pame_09684.t1 4.94403910677722 5.31316089962712 4.99638273944008 5.06616693253763 4.60491619902136
Pame_09685.t1 2.32269721527191 2.44560321052019 1.8202598311738 2.26071214290058 2.93134980958126
Pame_09690.t1 3.18620360449494 3.39785564547313 3.10479411347632 3.20985541588828 2.3381157995393
Pame_09691.t1 8.70060837935258 8.93754238888617 8.80336021055715 8.80038410687346 11.8533877912241
Pame_09692.t1 6.0284108197161 5.81839228840965 6.02915485969147 6.054701982719 5.16763044798986
Pame_09694.t1 2.87941860317118 3.21277409364419 2.87948671663043 3.12785444194597 2.26086965597945
Pame_09696.t1 11.7216321652209 11.8840552104661 11.7163517825477 11.7427069086073 10.8981363354845
Pame_09697.t1 2.70334608197829 2.6726959760086 2.67646922684425 2.74098331997165 1.62367525638977
Pame_09698.t1 4.25603857467904 4.26942889235592 4.09249677422953 4.37917931332807 3.51328749103714
Pame_09699.t1 2.83422488730779 3.03302347139314 2.58614948139028 3.01201432082169 2.64457056716341
Pame_09700.t1 3.867022605466 4.36545079915071 3.59751485113686 4.09370020872695 4.27065622742003
Pame_09702.t1 2.92931755552813 3.50718293392769 2.73023315911246 3.17476945144224 2.81760243127505
Pame_09703.t1 2.09103222104534 2.80961608886549 1.74118655448645 2.41936263390791 3.24669373032368
Pame_09704.t1 4.71950039810179 4.50996079875731 4.24362456507726 4.77884073385942 4.22737027575121
Pame_09705.t1 3.25301270036334 3.66765436015303 2.94292868262532 3.50165371747467 4.79481103581751
Pame_09711.t1 2.61536558459566 2.77603598054098 2.22534633601141 2.64235150412712 3.28766681670466
Pame_09712.t1 3.18416987059564 3.74022495396684 2.71820223170695 3.43683807441103 3.99249104841761
Pame_09713.t1 3.49491108551765 3.92743144540987 3.31501260861985 3.62398938386367 3.72101677142733
Pame_09715.t1 3.78489194775413 3.96191165149644 3.53563637218141 3.9105424390159 3.36511852911527
Pame_09717.t1 1.59785159032346 1.71817562059489 1.2933582300452 1.89001448429524 3.27866536983895
Pame_09720.t1 3.80600776111502 4.34012321267291 3.31561142236587 3.90373528291729 3.1564616173878
Pame_09723.t1 3.95074878033301 4.41051841658217 3.9758067168239 3.84373285156178 5.36562002897867
Pame_09735.t1 1.76745775205899 1.90789015886857 1.64987604250169 1.99850559050228 2.33087491155034
Pame_09736.t1 3.42702984074718 3.83563865452894 3.27091179478714 3.61551741128645 3.51972808585459
Pame_09737.t1 2.2938040228561 2.44169786314545 2.17900060279692 2.139026042701 1.37940695189972
Pame_09738.t1 3.03427803806608 3.57040965026212 3.06642776121266 3.14844650383808 2.04228451764715
Pame_09739.t1 9.51984037104475 9.37381397215467 9.2851578786733 9.58908886417002 9.22196063419802
Pame_09740.t1 2.90706623932016 3.12653195870092 2.40030159469642 2.93512457234953 1.73054297580559
Pame_09743.t1 4.86035229049056 4.97131535743578 4.82388543482866 4.90041086090407 4.68475741178336
Pame_09747.t1 1.62817924130229 1.72368305490937 2.04019042155335 2.47311050520937 6.35899251520237
Pame_09757.t1 7.07491655354184 7.14934655553665 7.01522636310888 7.19743466684235 6.60292097861995
Pame_09758.t1 3.65479371503855 3.87537391402695 3.25527037565427 3.85145649332416 3.4584446824567
Pame_09759.t2 2.34316305494842 2.11264583591077 2.05080949730076 2.61192801980078 2.35346056423904
Pame_09762.t1 4.7791029720011 5.35958385909633 4.59256247610125 5.82407895949575 7.78872047963878
Pame_09766.t1 1.57101766549263 1.60443998944993 1.3947311648931 1.85059207924345 2.0247359139802
Pame_09768.t1 4.89941946599875 4.59875958412904 4.99159217207679 5.07078789645965 7.33411864723846
Pame_09775.t1 7.49806207351883 6.84474455559446 7.20355733005945 7.79563477226318 7.69301307437499
Pame_09776.t1 1.75024033931463 2.10743807785058 1.50891623492171 2.09743751875203 2.07023484196837
Pame_09777.t1 4.19829917456406 4.6979242734022 3.5903484224449 4.57408290867617 4.48107802412083
Pame_09779.t1 2.11607075622988 2.62767244891417 1.77921343367161 2.17849185604184 3.51460686223607
Pame_09783.t1 2.03949244417876 2.10725187868355 1.52445527953732 2.09855247421091 2.21746021374806
Pame_09786.t1 6.14523631424431 6.18944615806504 5.73178791963659 6.05919223181265 6.82194354482212
Pame_09787.t1 4.63029469722231 4.1893002907862 4.55625754825703 4.64201051964212 4.77546223190521
Pame_09795.t1 1.44932371439931 2.10947809401639 1.05754131041479 1.9000512653422 2.20753797783332
Pame_09802.t1 2.55846238355978 3.46663941840804 2.13694457965124 3.09575667526321 3.67328947998235
Pame_09806.t1 3.04843698317012 3.00456776185591 2.82598745159467 3.25794719101321 2.76727952635283
Pame_09813.t1 3.48053186455155 3.86180548469963 3.49046243708072 3.55981840670654 3.75673762467838
Pame_09814.t1 2.90186272159795 3.66843942883872 2.59493280088747 3.62473000206979 2.11737955323886
Pame_09815.t1 3.86653438746204 4.05344170976054 3.62392309233938 4.12256701567848 5.07292692564183
Pame_09816.t1 1.86296278734948 2.18614840225278 1.44163654311996 2.23439204331036 3.21159582283121
Pame_09817.t1 2.80889419657266 3.24002067682106 2.55146965357684 3.12970306811258 3.00379615342892
Pame_09818.t1 3.73064031198945 4.07683369324434 3.68533429709205 3.88582811346386 3.12805313909806
Pame_09819.t1 2.88804050627544 3.55488212609831 2.45249786695034 3.22919087037765 2.79885278719553
Pame_09820.t1 4.04529161146296 3.5446338736511 3.90853468961155 4.04432930413833 3.45093782029114
Pame_09824.t1 2.42473501539114 2.98083616538197 1.96343116188003 2.37752353585013 2.17590648774003
Pame_09826.t1 4.20151427751309 4.68917903856607 3.43376425218837 4.23646794119217 3.96166861875286
Pame_09828.t1 4.14238024602487 4.5654891914804 3.72089679957992 4.36595271505422 4.58622318689059
Pame_09829.t2 1.58317067125616 1.85102668530618 1.30463630223132 1.83029079747498 3.04558433505136
Pame_09830.t1 1.93208739992552 2.3091907426815 1.27558884977912 1.98169494475859 2.52647549087975
Pame_09831.t1 3.11831669153605 3.45396231664952 2.72384763367555 3.332609379973 3.81320345689995
Pame_09833.t1 3.47860268477473 3.5302587467391 3.1606842539663 3.80602440023825 4.02842275964495
Pame_09834.t1 2.60039698471757 3.04923545922255 2.15154642205937 2.85946648567498 3.24178654080175
Pame_09840.t1 4.42463276794225 4.70707806460217 4.11970822778643 4.5440679051393 4.29119825317141
Pame_09841.t1 5.54054167339018 6.00693975706443 4.99324972976332 5.73977076939237 5.06921170956871
Pame_09842.t1 4.7174463888447 5.12354496484122 4.21811201015166 4.88573026075111 5.20655979020535
Pame_09847.t1 3.34013962109775 3.81583050442049 3.04402605240551 3.46797714856402 3.32029553289274
Pame_09854.t1 5.39868127627081 5.65645299702837 4.93608993428086 5.38268727954625 5.67895455129561
Pame_09855.t1 5.4206455673593 4.76286199084131 5.4960372369512 5.54001572096819 6.89804739473471
Pame_09856.t3 4.05969336705746 3.35260257882701 4.01527155003051 4.09487753057658 5.61813206170344
Pame_09857.t1 6.48649535773106 6.05523571127843 6.37546411181513 6.33507708554732 6.46060484566414
Pame_09858.t1 7.14964467123386 7.21545697618256 7.10718995238465 7.31474182259849 6.54811527646045
Pame_09861.t1 3.39223557492852 3.92829816225415 2.95658370610218 3.69798951047506 4.66180798038169
Pame_09867.t1 6.10241020892634 6.59079598305266 5.75919204106791 6.36637005873852 6.55091709071443
Pame_09868.t1 2.25765171147174 2.74715520149991 2.04665060292002 2.49614979220283 3.14338712991954
Pame_09869.t1 5.84336199206242 6.34588588873023 5.35224801652965 5.95777324826023 5.32937285200427
Pame_09870.t1 3.5816795802276 3.15786526145523 3.56029388789041 3.36868920497048 1.67641162232117
Pame_09871.t1 2.20467955242287 2.57213581560745 1.75679272826418 2.37710798186508 1.79440278708549
Pame_09873.t1 2.84194822975866 3.17061698439682 2.67636973910263 3.29208855302143 2.61347478605903
Pame_09874.t1 3.47810601527261 3.85982692173849 3.25343741211284 3.69254180338595 3.7944194299168
Pame_09875.t1 3.2063581179585 3.85154558235761 2.96307650381299 3.54033593305435 4.68204739377777
Pame_09876.t1 3.66047246331447 4.13126986120787 3.39594168299689 3.82604016774986 3.48956921806982
Pame_09877.t1 4.23406405889538 4.61433800386049 4.21977919139741 4.2483262878383 2.5786358226937
Pame_09880.t1 4.45461006071833 5.01350285886303 4.27877672984285 4.74478482958684 4.21876853974663
Pame_09881.t1 1.50809628074538 1.86118203733352 1.37699348547034 1.6226775366622 1.67191980070743
Pame_09882.t1 2.00547310601404 2.68628431486556 1.95474227688991 2.17796815298858 2.45400504987599
Pame_09884.t1 5.7601592660575 6.00013887275651 5.1567540580266 5.82180881163982 5.84544138174535
Pame_09886.t1 3.73560450174057 3.86848942352657 3.42809889098585 4.04263755391343 3.57224618483023
Pame_09892.t1 2.8858327976703 3.42085946364072 2.39541228313586 3.22534526002601 1.95689855540417
Pame_09893.t1 2.20463083162452 2.66216882935601 1.97230419318549 2.53268841640379 1.76309906520768
Pame_09894.t1 2.98749713709823 3.42657716946442 2.71960811592612 3.28656337322342 2.29607653061961
Pame_09895.t1 2.19491598000203 2.66470128198986 1.45233503029716 2.28093696156727 2.80233085176354
Pame_09896.t1 3.11109858694038 3.57326528508939 2.78087477430016 3.32580649182307 2.42849163385587
Pame_09899.t1 2.36771537778121 1.57764187992061 2.64314234708779 2.22110213472583 5.40601769760303
Pame_09902.t1 5.91136029263894 6.23654962218565 5.60388090533448 6.27270585999675 5.68861395359078
Pame_09903.t2 1.87516664587351 2.2878998306504 1.58469582620478 2.11038523512068 2.2188201741832
Pame_09905.t1 3.76295316567951 4.3150141571363 3.4614083367482 4.06502143559042 3.98258114584669
Pame_09906.t1 4.80962691699267 5.15076048602844 4.57317320655546 5.10288373034526 5.11957928334921
Pame_09907.t1 1.85360791505406 2.16609564264664 1.46322775372338 1.98875284907658 2.54657353114934
Pame_09908.t1 2.63873818020246 2.96128815711215 2.40085996247544 2.80474257445219 2.03827158078441
Pame_09909.t1 1.77555762522225 1.99299808540717 1.53576424998241 1.7470952824404 0.781570159941362
Pame_09912.t1 4.6926038168299 3.96606994284331 4.65542627477221 4.77848657370717 5.66408278563242
Pame_09918.t1 1.95604442276402 2.69020586101454 1.7779970601496 2.62489924584833 1.50903979244299
Pame_09919.t1 4.46412740934043 5.18554886087519 3.57925488890307 4.82621654460447 4.82529045444871
Pame_09920.t1 2.54618518084182 3.18960548037723 2.12527819668734 2.9135737677967 3.79420827760686
Pame_09921.t1 5.96988021350191 6.34365625827883 5.24469755505842 6.0548768336423 8.30668837671003
Pame_09931.t1 3.59875195363444 3.9006505206506 3.22195787274224 3.97275229886618 3.89483324490757
Pame_09932.t1 5.6402582606431 5.91394133270578 5.45792934081511 5.76198009737149 5.77498363722137
Pame_09934.t1 2.37687737786168 2.71530791046409 1.78578324056192 2.52024594336706 2.31840071912896
Pame_09935.t1 1.66967056689483 2.21085280112185 1.4198042307458 2.04457139802829 2.22715463716858
Pame_09937.t1 3.04318843572075 3.62378065946817 2.82014041651296 3.46649097384637 2.23314269861702
Pame_09938.t1 3.61623931880849 4.10202339282701 3.422174683269 3.79418969600159 3.75389710294141
Pame_09939.t1 3.4824623028052 3.88970810379435 3.41325987776299 3.8594281193415 3.705884815202
Pame_09941.t1 2.57472682470951 2.83218120654559 2.38278117763435 2.82339804838301 3.27133433523083
Pame_09947.t1 2.16214532629906 2.58463564896358 1.459316716566 2.44425073766179 2.30640999491756
Pame_09948.t1 3.32940700252557 3.78839744708169 3.08941981134853 3.67153496117761 3.68607210374312
Pame_09949.t1 2.90447330975609 3.19144455782339 2.56776527418595 3.09729218857612 3.18635390543217
Pame_09950.t1 2.84784771632032 3.25975114717667 2.60708538001754 2.93629327975038 2.02699857171145
Pame_09951.t1 5.00112098278221 5.39799426715155 4.42402197790777 4.99007587474229 3.81156751500798
Pame_09952.t1 5.12488668273578 5.61718254558956 4.8649458325027 5.50239158696617 5.87596121911942
Pame_09953.t1 5.68204873889128 5.94046606287531 5.62260891963626 5.79443754587404 5.34638505030607
Pame_09955.t1 12.1655409818953 12.2977151444231 12.1194481549578 12.1758522001328 11.3607063653549
Pame_09956.t1 2.15727628095658 2.26720915123607 2.01697398361979 2.29180412240725 1.61791500455028
Pame_09961.t1 3.4032854222107 3.86346019170699 3.11752951237637 3.65575574330199 3.17125717758251
Pame_09963.t1 4.79970370621893 5.56058135979341 4.33939812164084 5.1480367706682 3.49181087096949
Pame_09964.t1 4.32406521057323 5.13914221212856 3.92356739498978 4.91862727072503 3.55397844009553
Pame_09965.t1 1.83538128451299 2.4281438282192 1.71120121523676 2.2426737857172 1.7001169834274
Pame_09967.t1 4.6909381758266 5.39807282448254 5.05988865153213 5.65643489684588 4.21837096746435
Pame_09968.t1 7.70866404728525 8.68097098746502 7.43933124493065 8.21992655802257 7.84144048789927
Pame_09971.t1 3.51887483508407 3.97358423387554 3.35944437567647 3.67613541188365 3.43475966494615
Pame_09972.t1 4.55326684070953 5.07702464343344 3.95331223698261 4.81844529681594 5.48667450301833
Pame_09973.t1 5.20031860709073 5.6633609951247 4.80952317596445 5.67787461627835 4.53674384289952
Pame_09974.t1 5.29191292411898 5.67999990219542 4.78589564819632 5.74195006205993 4.58646106490831
Pame_09976.t1 3.76755635922535 3.83738420766434 3.5063466810797 3.97654388337011 3.73912315076183
Pame_09977.t1 4.4466581419065 4.51119915004687 4.06312957051952 4.58683953792276 4.07756527678057
Pame_09978.t1 1.87766773676411 2.26735645331368 1.65692395011694 1.95112037138632 1.83734939129426
Pame_09979.t1 1.52080557781405 2.00436218745444 1.31279730044242 1.83068264905977 2.66293857512137
Pame_09980.t1 5.08465551475578 5.19978210871721 5.0729288509154 5.20109329087677 4.09508519647249
Pame_09987.t1 7.37643409214037 7.63841129882553 7.20225510434659 7.58353631861951 7.58333192334714
Pame_09988.t1 12.6945860597889 12.9010957149381 12.6431766624662 12.7467222690879 10.4424082771298
Pame_09989.t1 2.75190514281973 3.19773632856054 2.57088191690259 3.06780535237636 2.07827287363822
Pame_09990.t1 5.93667539634856 5.73201415768137 5.96295713244974 6.08417276000792 7.18439534333883
Pame_09992.t1 3.89634935885082 4.26098569283734 3.59160857978066 4.00137460180446 4.00331586252705
Pame_09993.t1 2.73214751932278 3.09616324582007 2.64380543859678 3.02699241502749 3.83721412108008
Pame_09995.t1 5.12142403772469 5.2895418315112 5.06324714867748 5.35860494338939 5.39960215879837
Pame_09998.t1 6.02135431952612 6.44676156761198 5.70068063807361 6.34816662986277 5.26867627179044
Pame_09999.t1 4.47815617906429 4.61369039359333 4.30812363687514 4.40104209745498 3.54328496458213
Pame_10000.t1 4.75277735184035 5.16449750360064 4.47417913951053 4.91267609761021 4.96152822959231
Pame_10004.t1 5.12104013012911 4.7413936698661 4.87472317992575 5.05645563359691 4.93536415733455
Pame_10005.t1 2.90119613822209 2.76513854547025 2.64151540655516 2.87305406174417 3.46183868094668
Pame_10041.t1 4.64871162729364 5.23911855116149 4.23703159830946 5.03896765374872 4.54701757297168
Pame_10051.t1 3.52634219778414 3.89818906583097 3.76172821742611 4.17928985196732 5.6082111863
Pame_10072.t1 2.96905599529055 3.49131224152852 2.68350287891131 3.32860517463947 2.53043116050919
Pame_10078.t1 4.10400232696979 4.44159560065239 3.54713089389989 4.47389129512035 3.55554174145634
Pame_10081.t1 3.21179281687073 3.6398385065658 2.39898879404658 3.62632544529236 3.22014419774788
Pame_10082.t1 2.794297335581 3.35656339026658 2.57660245011083 3.12517660519707 2.33992211455732
Pame_10085.t1 4.31445519079932 4.89938940990469 4.14513633897499 4.55514081847485 4.05113341007172
Pame_10089.t1 1.41672803352302 1.49274434795119 1.51076291329365 1.81157852235579 3.6043807033467
Pame_10095.t1 2.78539016962531 2.98475794958431 2.69764368123346 2.90862297168542 3.87378119337661
Pame_10097.t1 1.930021388663 2.34697527595236 1.52238552347882 2.24387151949115 2.45840793047866
Pame_10101.t1 3.00335951186481 2.78013995543925 2.89715511273473 3.04794139533063 2.74058242393975
Pame_10105.t1 4.79972774606748 4.93642461438072 4.57070023595467 4.64861216428774 2.76503259925147
Pame_10111.t1 6.42881340655626 6.2762518831007 6.43062147240761 6.65018148304212 6.38449105666374
Pame_10116.t1 2.85042403424792 2.38021315809097 2.53261210636442 3.03651078800502 4.72885847083457
Pame_10117.t1 2.29865212125858 1.95854087015838 2.06195771616058 2.50921628413717 5.11520455121195
Pame_10118.t1 2.86810542807789 2.38404209191571 2.53877736165097 3.13125306283808 4.65225119965455
Pame_10122.t1 1.91540349965456 3.09066439883483 1.66976950721184 2.39079808941815 1.25973823334309
Pame_10123.t1 2.43641259458784 2.92013046537191 1.8417973796368 2.72737511897006 3.36333558857122
Pame_10124.t1 9.32862040786266 9.89764007170912 9.04929826548583 9.58597550482166 8.52763319595601
Pame_10125.t1 3.4007632747738 3.65831565269035 3.05925114758815 3.57892058950319 2.71024045438907
Pame_10126.t1 1.77562129667894 1.82707156882088 0.973929553598841 2.04639650674535 2.2245282800018
Pame_10127.t1 3.1781708272844 3.55721284150694 2.76867943058379 3.33117258864884 3.04518866476074
Pame_10135.t1 3.73064917250036 4.15386580966913 3.54380551923728 3.9487771109187 3.45637679848759
Pame_10142.t1 6.78972556625966 7.20748853553398 6.64252959258512 7.03049974024023 7.35795288729854
Pame_10148.t1 1.94182092985009 2.10681638908287 1.80577051653226 2.08935927222216 2.80860564407174
Pame_10150.t1 10.8623932094606 11.0302910674287 10.8790368256925 10.9413810323075 10.5002230890914
Pame_10154.t1 7.73153105595692 7.44611458715073 7.25257037690496 7.66651700553719 7.47525035100832
Pame_10156.t4 2.26005302970226 2.40019071345825 1.97742644139007 2.38311244022862 1.77325241721998
Pame_10158.t1 2.78482854463965 2.84169236273847 2.60391065363529 2.9883309977512 1.95402220496765
Pame_10159.t1 7.01032797781294 6.99255010018004 6.92230865905115 7.15314293754406 6.91118358608518
Pame_10162.t1 6.00117914186745 5.61175113581503 5.49961490404986 5.78451807325484 6.15368022979135
Pame_10173.t1 2.23759160272567 3.17078546315241 2.15971078031783 2.99829082881749 3.65712435608331
Pame_10175.t1 3.46714839272022 3.34783264614467 3.21960473141182 3.83178921145695 4.66076005053588
Pame_10181.t1 6.0372639346387 6.45315081971936 5.82974581887422 6.36130724311995 6.10896993275692
Pame_10183.t1 2.64515548238892 2.77444634541889 2.3940065736554 2.78968849813376 3.5576921543983
Pame_10197.t1 2.86476073182838 3.11278219276785 2.65618213270728 3.06495326462246 3.16628825834101
Pame_10252.t1 4.72192843666963 4.91121348678637 4.54942297180565 4.92668133720557 1.82665602152261
Pame_10255.t1 2.5659238801367 3.08554874455989 2.06032364549359 2.75890868120732 2.79468888231619
Pame_10274.t1 2.46352922830808 3.28261837958479 2.16596099317707 2.77736686365929 2.14493254528772
Pame_10275.t1 3.45255919238323 4.12578707450354 3.36852190988238 3.71616915933445 3.63090079461923
Pame_10277.t1 4.47346848878695 4.3781335418084 3.57223018466711 4.56717049747391 4.05723812564635
Pame_10281.t1 5.11489437822526 5.92589990256915 4.59327617999496 5.38474510050505 4.45771333833786
Pame_10285.t1 2.85741458619862 3.51316702181333 2.35193518762223 3.12765271941465 2.12342977216449
Pame_10286.t1 5.12749021645229 5.20400487145016 4.89501071740448 5.35305320443087 6.63904154484285
Pame_10287.t1 3.09873483231275 3.85556886894932 2.63814472840402 3.49999749317746 3.90402826638587
Pame_10288.t1 1.78721171146427 2.2903192775527 1.47493118796068 2.28581502833053 2.95600295205282
Pame_10291.t1 11.1722108788934 8.49193356876759 11.6479456575036 10.2051766006409 2.76681149787332
Pame_10294.t1 2.08582108968864 2.67485077661881 1.69441801644038 2.37834136984677 2.64436001479937
Pame_10295.t1 5.12722683039187 5.48087664083851 4.45493202279993 5.33454819178888 5.26996968433606
