CPD Fam Hos Lab Res Wild
neg_2144 12.787852356671 14.1032401569089 12.537916847357 13.4047282481523 13.6929160975288
neg_2813 11.8941334131461 13.148772765111 12.3380819094653 11.7333151192793 7.32285046943316
neg_3400 15.1820755280108 15.3822151323618 14.9494417532511 15.6301530481714 11.4019086481763
neg_3578 8.5702780583964 11.6358298439176 9.91436405628562 11.1208679794032 9.68205045909153
neg_5280 16.4694318609908 16.7304904501001 15.3285378212991 16.5003049755245 13.0980847713721
neg_6656 13.3203348800245 15.7420662260618 13.0031104686735 14.7437018675922 10.0101547140589
neg_6674 19.0265201710445 20.221828852126 18.1009264340909 19.8735080865633 8.19034270624402
neg_6921 12.3547368920885 10.5826178867294 12.6799293760032 10.9362417711205 9.71005932549545
neg_7195 15.1387755062097 14.9350653558957 14.6027439572178 15.0735791542553 11.0722722666717
neg_7250 11.3677466375713 12.3015435418482 11.4266189214776 11.3818306066514 8.3117375548655
neg_7791 11.2775802627054 14.5188946411661 10.6240270726946 13.2172381841248 9.98925486348944
neg_8864 12.2836058236216 12.2287984748409 11.1107442540612 11.8294019644328 15.1204007274448
neg_8870 11.8306805719399 12.9847473240351 10.8750216167449 12.6740147156894 14.6740851587166
neg_10581 15.1392426111454 18.2642475888528 14.2829047703903 17.3217940815489 12.2805479959207
neg_12184 16.1326356593216 17.5130391871164 15.758825331812 16.433227094151 15.133996909552
neg_13345 19.075678013989 20.9139474408459 18.1602299283216 20.2747644471778 17.4844454477869
neg_14453 11.9733609015356 13.7466946958853 11.2415957994145 13.6935817061499 15.6312484354955
neg_14551 7.72831400809346 5.62378748189961 7.68853355957612 7.28921037015398 4.10657625123345
neg_18170 17.3602797190758 18.2142439867735 16.5859603236126 17.7145901172002 15.5770595035924
neg_19085 16.492141008218 17.3318356139813 14.908782776037 18.054199826531 15.6688876708239
neg_19364 10.588695340552 9.43483642914986 8.47353910298815 8.72900046110945 6.16064699492615
neg_19853 14.0675129663829 14.4235737825483 14.7998418972793 14.1345847138882 10.1360447380881
neg_19938 13.0187073942578 13.69024203144 12.0793828828117 13.5854170501683 9.85143204318756
neg_20369 13.1038018692982 14.2060903382068 12.3483685155916 13.472594594067 12.0509392099251
neg_21234 10.2285619788688 11.417097903949 9.04976964002922 11.0038402914065 6.52095841231279
neg_21385 12.6466092835905 13.822066992778 13.3500261004771 13.4505566233497 2.84581434960526
neg_21504 11.1734896598826 14.187739552939 11.0059422901791 13.0033625440142 8.11332395637861
neg_22715 13.4304423813757 14.6521771839761 13.0799664304419 14.104305105599 13.4191855887697
neg_25471 11.4269702898693 12.9563253285182 10.558559899446 11.5285572785105 6.64454353212107
neg_25679 12.381565281092 12.872486689108 10.8358669749178 15.5814363847039 2.72278444859348
neg_25880 13.5149379707981 15.5168385176322 13.2195395632847 14.3007700747706 10.1411210021699
pos_816 15.0447963613763 16.3032533061943 14.404080485238 16.4942464600554 14.8957521196662
pos_1104 13.9214090145869 16.0510069724742 13.3977945715784 15.3344719242962 12.522249015096
pos_1184 15.096033215381 16.4628181563377 14.4201363185977 15.6930949305833 13.6951185671049
pos_1220 16.2470425171302 16.6791175481734 15.6387646948273 16.0545522156681 12.7068809669667
pos_2865 12.941663499714 14.3295116916661 13.5356287769162 13.3424572041532 9.62701099255637
pos_3517 13.9938952096287 13.0689156792375 12.309089812288 12.9121618717767 9.48143973175184
pos_4267 20.7609117563705 21.038526928305 20.0568513007018 20.4824234936379 14.7490081891006
pos_5224 8.76642139360755 13.775987372549 10.6654947923549 11.9153563087377 8.74071787040306
pos_5456 17.2029824808108 18.2974486389637 17.2899583471223 17.4137843786653 13.6672789784406
pos_6011 14.9676373930452 14.2547892678738 14.3020290480177 13.7812395533008 11.0078894625116
pos_6345 11.8184611860482 14.3655252829614 10.9123706494032 13.0087583584993 9.49937376074243
pos_6616 8.85367028104169 9.72333057238441 8.1716753097463 8.8860610092675 1.66266534768398
pos_6633 14.4533565516951 14.9725991951069 13.9537326931782 14.8929555349038 14.3976453677422
pos_7701 12.94927450293 13.3026773195356 13.2350840606228 13.2004614486782 13.012241671926
pos_7787 12.4233130271609 13.2442970956557 12.8759750996809 12.1149782867256 5.71183561408518
pos_7919 17.4773216786624 18.0739246222741 16.3722916098206 17.7381474779599 13.3348580244588
pos_7988 11.3834527457354 13.0316527197022 10.9017990533159 12.2692751843263 8.46546400810637
pos_8364 14.5489581127856 16.0458675028645 14.6689901511237 14.5277363335179 9.46317874870014
pos_8793 17.9262633693738 19.4996477060308 17.7691263107714 18.9520688601583 16.1842033948015
pos_8929 14.7114026854435 13.1164244004233 14.290035447259 13.9571487478718 8.64083742323818
pos_9334 13.1714353222015 13.2472367017638 13.7349993844792 13.4457189190005 8.23788993612793
pos_9559 12.4821244003967 14.9626790856924 12.1808424458573 14.0848746942232 8.9222681222783
pos_9679 20.0205164121946 20.3333069940303 18.6972346690732 19.5547277485856 14.9343376809926
pos_9709 19.6216081707054 20.9923038540952 18.9124350220202 20.6526081898453 15.4107362895025
pos_10661 16.524420915388 18.4285332473098 17.1838607543917 17.60024460754 15.6224053061926
pos_11471 13.7768780815127 14.7674430425619 13.5924720805294 14.2762556143936 10.4470281580115
pos_12133 14.8473242295943 16.3053969762909 15.6014305661845 15.8696573087502 12.0934835858356
pos_12736 11.7704599783516 13.307081950153 11.5049146885451 12.0197833094444 8.51917806845064
pos_12837 15.7959424491336 17.5028553883495 15.039926576711 16.7065152821875 14.4199768739824
pos_13164 15.7603880533195 15.6547568254919 15.9923771426959 14.4457024791354 8.36884564384706
pos_14185 17.6055166577025 19.3364195601178 17.0524022902593 18.562005905598 16.24465617973
pos_17693 14.1271166729077 14.7480910389415 13.4974133440157 14.2454968058106 10.7784231890923
pos_18215 11.9060411246315 12.2518444582351 11.6230682762811 11.3721695213373 6.46052422731864
pos_19626 14.0750576151957 14.8366726218668 13.8000839910009 14.6312188471759 11.4101412505519
pos_20698 12.432252314464 12.9521386239662 12.1639738114138 12.688063816267 13.5014535714408
pos_21040 10.6398154444483 12.4295458779446 10.0333900250522 11.7024293025437 10.0967121189043
pos_21235 11.2198972158809 11.8926865587017 10.739287794544 12.1985755454002 8.27804053682336
pos_21577 16.2072665302372 16.412091373455 14.9417459255093 16.1595348737244 14.5533747736191
pos_21650 7.90603817958293 9.54126334421331 8.59551980784902 8.46702121839329 6.838858889122
pos_21910 16.4847134902974 17.1622655589622 15.794423874657 16.8624223075541 15.5858055503423
pos_21935 10.4508681527574 12.6869889494817 10.0948512016422 11.6517201980719 7.30168127264774
pos_22045 15.4676661389971 16.4998135510954 14.983474435089 15.5284571754591 14.9117554552868
pos_22832 13.3637735184861 13.9658335312178 12.623323510595 12.7334262772726 13.2426734456406
pos_23306 9.89217938992589 10.9276514596091 9.850385624199 9.75291469052949 8.99734872934884
pos_23847 14.4076146655362 15.2330494681066 13.0728402195171 14.5236396028592 12.7754137316017
neg_1496 11.9430859000728 14.0663814763488 11.0500095704183 12.9173539179138 8.55734804054368
neg_2346 11.6589558123187 12.5964201221943 10.87052901565 12.1260874353228 10.4353054874987
neg_4387 15.0684807976915 16.9392001812179 14.4576457685592 15.8443650078739 7.0117409961368
neg_4660 12.3612695425528 13.2000559714382 12.3305930613601 12.6639389625188 12.5163270616103
neg_5653 13.0082948308023 13.782940125538 12.2286632791367 13.3413080904731 10.5471688261151
neg_5742 9.67967672395106 11.3980859120162 10.1479714431932 10.9083163537974 13.5945707432584
neg_6071 12.4461293115445 13.5836485615093 12.3844900601503 12.4848917289357 12.4711474415804
neg_6142 18.4612659743598 18.9548609339943 17.7161801042234 18.3406323865155 13.0987582586953
neg_6420 8.49104077622243 10.264427013392 8.44581437666771 10.1985516962437 3.64606165463848
neg_6853 12.2745088097859 13.0197045772605 11.4861216225885 13.2182092586504 8.68678090144273
neg_7051 13.0391852860288 13.8552100838638 11.6530746394541 13.6393147881499 12.7841862586733
neg_7953 12.4484290151101 13.4725287557008 12.0122705313917 13.4298773431304 14.4653612902972
neg_10342 14.214877553731 13.2155068774432 13.6051138273471 12.8891515216878 11.5190702342252
neg_10500 12.9392442034167 14.3702160025464 12.0903659059054 13.899104837992 11.8137464888081
neg_10781 13.3996000693128 13.8563893419331 13.3740157777559 13.841436907545 8.95563993152758
neg_11419 17.3849782403062 18.8379662084782 16.6872603259557 18.2106448516527 16.6564524082024
neg_13018 18.0187758281414 20.8203774192093 16.9539793815288 20.0000588013046 17.7158943867408
neg_14411 13.1229963094741 14.228034150741 13.2387409476952 14.0192806504087 15.9683661325987
neg_14704 12.0776834442499 12.0687753681787 11.8355152858479 12.7925319177626 15.9265858792829
neg_16211 10.7467198757806 11.1743480906605 9.18798133876933 10.7487194195811 14.4523159021781
neg_16780 17.7566668309314 18.6831739256326 16.8347747598083 18.4057186264798 9.59209227610434
neg_16924 21.5012828275794 22.7662210727411 21.0930274588082 21.9585499501932 18.978916269178
neg_17146 21.8474789278367 21.8982304821201 21.5226192346165 22.097542858728 18.4176462731538
neg_17200 17.4495223958796 18.6744835098043 15.9978211337167 18.7780533530537 17.4742125244305
neg_17437 13.8361580007501 16.4975139743552 12.7959173486063 15.4869665246225 13.4656842982725
neg_18712 11.2403377775459 12.7588191346724 11.6757842380307 11.9542188333898 16.5459129095578
neg_18872 15.2534668491738 15.3962752150897 14.8660768877317 15.6226974971416 15.9502237145343
neg_20203 10.9572424681 13.7492635143132 11.0800897877946 12.8056727821195 8.46003913703033
neg_20783 12.8596267283831 15.5077170688603 11.3574418253016 14.6726619359476 9.40419329617314
neg_21296 16.1791284094075 16.1178020708054 16.0387963755907 16.3469909260333 12.4404084549593
neg_22437 10.167971405158 12.4520449258737 9.31174275111617 11.1206396739388 6.65175909604246
neg_24217 8.20670271884817 8.03260140693856 7.90237148629609 7.70701926056203 5.07554096081218
neg_24269 11.8627876712859 13.644229607936 11.6673368466661 13.1876274841578 6.69400127458453
neg_25066 11.92986982182 13.8640557520242 11.5717096558998 12.509898703785 11.3817954056185
neg_25322 9.65371209587894 10.0165402503104 9.99308006491402 10.3892108722814 4.85228476825712
pos_745 12.546014702651 10.9233786087313 11.4167443346003 10.4886164623023 5.65154959460338
pos_1036 11.9491900015606 13.0520379267425 11.5538099123125 12.1336742021219 9.57324878047611
pos_1040 10.8701591716333 12.2783985706569 10.8250647677343 10.9378717524755 8.22798916088065
pos_1136 10.4429272234194 10.9893107495396 9.86304112889036 11.0288976639516 14.3772819677723
pos_1341 12.4804557702836 13.460986372441 11.1137676090584 13.1768425761735 6.71998145507091
pos_1366 9.8647122345184 12.0207107677045 9.67796365711466 9.88137753413741 8.13986094586221
pos_1389 14.2808097641545 15.5010186400549 13.7273649347949 15.0189749377798 13.7994578675979
pos_1500 15.5606839437774 16.546463174726 14.9171993028896 15.7013117881116 15.5615946818353
pos_1579 16.793416008459 17.2825504985243 16.1365848697175 17.1613260278019 14.5719062250692
pos_2167 14.4415650448122 15.7995385751008 13.3841223876988 15.079490873162 14.0848612811498
pos_2597 10.6275601512347 12.2487511139271 11.4989416392134 11.2048352007604 11.1670644209582
pos_2969 12.6673342660344 13.4182607485358 13.6991751703922 13.7616450786618 8.30547764531904
pos_3235 14.7812310422868 15.0426144165339 14.3292933972842 15.1123720148828 9.65789960270747
pos_4775 12.646567136752 13.5800181829831 12.4293053415369 12.6221262027811 10.8801756849246
pos_4988 14.2639109599585 15.2768943786226 14.0257720892857 14.901577963193 14.3491893601066
pos_5095 16.8321758210852 16.8569713951069 16.8993026159111 17.3226572681992 8.40484599462949
pos_5319 14.8406404305625 16.1505482278878 14.7345011964064 15.4411011083801 7.46491113920059
pos_5520 16.5539655582808 17.3414037556587 16.0301065006708 16.8280266210086 12.4754145778274
pos_6040 15.4754139844164 17.2099867429091 14.9664610600164 16.1821638437343 16.7817211617159
pos_7088 9.40341777475532 11.5421857707463 10.2728814518757 11.1822368991859 8.02656825977202
pos_7619 14.4697580560755 14.8087880949531 14.0620790285747 14.9992906247183 15.4099015173453
pos_8423 22.144489054172 22.5866710777822 20.9170403491587 22.7085200703752 20.8783209671634
pos_11175 12.6540439527063 13.4025135887566 13.2383897757656 12.8707484941887 3.26717133852887
pos_11251 17.7293306753591 19.5142106807204 17.0811936599746 18.650615015159 16.2698910161827
pos_11256 17.7136368890546 17.7570285062462 16.2583159869641 17.127306073238 9.08776197220048
pos_11419 14.5921864302546 16.0163613741616 13.514556118571 14.5891384034012 10.4564888588402
pos_11431 11.1148617472008 12.8047130126424 13.5135579225702 11.7217404116395 9.5212346638688
pos_11602 14.8407681146454 15.7455492007171 13.8811653961016 15.2866153741336 5.45591589189264
pos_13495 14.9889220807223 15.4484285753824 14.6522770744127 15.1686060032969 8.30788528374558
pos_15813 12.5722607237818 13.8773719265571 13.2860222260142 12.9268220759227 12.0493365442946
pos_15931 20.5617250059133 21.4020090789996 19.8914578627526 21.0055139776224 18.8355140398661
pos_16745 18.8247069437401 20.5091195305499 18.6742115553073 19.6442421934352 20.404149548142
pos_17327 17.4145697279056 18.9173789410678 17.0928181669737 18.3017676665473 14.1234720819546
pos_17578 11.36262869455 12.7032415106693 10.9019643829334 10.8617996984412 9.83931065157018
pos_17873 8.00248083882337 5.00601865427104 7.42477249320347 7.45172056400553 0.618223194996582
pos_18140 12.340004166481 13.7953295281927 12.5720588162506 11.4311631404722 7.34620259401566
pos_19518 15.2341766106795 16.6282217213729 14.8569823807959 15.7030517822423 13.6935941121952
pos_19857 20.0011961257113 20.6079762409062 19.5258603161714 20.4413660218504 16.8531143949913
pos_20427 15.1251730229733 15.2618326740812 14.7504880644809 14.8014568852527 13.1420234694457
pos_20431 9.37512628916356 12.1013815153525 9.92448883168449 10.6010225578549 7.01978675849694
pos_20743 9.41922318496465 11.4639176373526 9.88878685923771 9.69285212979969 7.13934820890633
pos_21006 17.9325936798391 18.2757664782554 17.2822557210387 18.0273159082199 15.563551160281
pos_22160 14.5616373789675 15.3438247956143 13.7845631640641 14.8384517586381 12.8046425713716
pos_22294 13.6892930253197 15.2698266294114 14.7148836223027 13.908793646976 13.9158115905424
pos_22941 12.3694284700906 12.419939580633 11.6141159732413 12.6162762421489 12.685087784911
pos_23466 8.89680870249535 8.52519096002831 7.73476580499932 7.9822650415491 7.24798582397327
pos_23598 15.8704448056324 16.0736770407125 16.3422691411533 16.2584185615986 15.7549383188637
pos_23599 15.069075465781 15.9588436539901 14.5319999257733 15.2574375194791 13.3022356707935
pos_23771 8.36698328727802 9.18336479046076 8.60059030002105 10.5123092571348 13.4620150892395
pos_23860 8.98650625662458 10.6707414281769 8.59609712722068 10.2297002558566 14.0540245665773
pos_24273 11.1703124240047 11.1195138127743 10.2189101216694 11.401209774558 8.89192239485379
pos_24446 16.643407777337 17.7426217919447 16.2088113271456 16.9022179352808 15.3984004171197
pos_25233 13.8854551894531 14.786826562511 13.9843009154084 14.4792323642868 14.1573830761488
neg_1840 10.9143833049939 11.4360191583568 10.3529232267472 10.7938933988499 7.34489075161935
neg_3032 16.3703066777252 17.348230230888 15.5263994390481 16.1040715629716 12.8927133575585
neg_5662 14.5196070167701 13.4097390351465 13.3419527632668 13.4039610158035 7.10847727306535
neg_5931 16.8290913150537 12.5557946288583 14.573097088649 15.4325200991959 11.4673608668137
neg_6172 13.7620577921714 14.1792512225677 13.2957068024417 14.1234469963575 10.2568978079196
neg_6597 13.0276215741089 12.8093258909376 12.824735377066 11.8463176830654 5.54455814032645
neg_6617 11.4105041335983 13.2213490115723 11.0380855243701 11.8099749734556 8.55611460846071
neg_7321 16.4173111782762 16.8180095850391 15.7947269166314 17.0404443903881 14.5828560475165
neg_7883 8.0335441885699 8.97350762017993 8.14898398603817 8.3793579208549 10.7449523222787
neg_8098 10.9495369790046 12.3922830608211 9.84275349514274 11.716042872208 7.68730322532523
neg_8281 9.12350420271017 10.7528164768484 9.3390665186411 9.68652215437647 6.28179696620355
neg_8467 12.7092655811103 12.1889016004628 11.8677546881796 10.8886582176775 11.3497826353973
neg_10384 13.2247581865502 15.4033283874945 12.7639184932993 15.0787287884209 12.7077742497189
neg_11459 17.4666843711028 19.6172130843203 16.930236789992 19.5654811085973 18.4094331394414
neg_11565 18.4198822623484 18.964351683166 16.9849388844923 18.2443749410575 14.7115667252537
neg_12025 17.1832016001317 18.9138147462705 17.3777538033099 18.3731960412312 15.2598677887847
neg_12297 17.6391453852266 19.2444848550029 16.5057123721721 17.8835023538446 13.2525497360495
neg_12896 3.69165435473731 4.73151227514417 2.98052222619276 3.6446353251364 17.236658889019
neg_13314 14.7032484752876 17.2132182066605 12.4598552581607 15.8453967768062 14.6449279261779
neg_14309 8.33477590797197 9.61507222905624 7.98768597624457 9.47939613218565 13.635161290475
neg_15101 14.6588580103512 15.5301151974798 12.6967307351555 14.7936230501815 16.4388484394965
neg_16576 18.3691777630598 20.2766030610727 17.6695735841297 19.2458177545792 10.2934995365744
neg_18005 15.1269820854142 16.4008460745967 14.9103158477914 15.9406511541132 17.7305422248652
neg_18096 15.9662705407919 15.2593070695783 15.3954277108929 15.8074189826529 8.73927510718685
neg_18763 16.0647241068734 17.1696544453395 15.692457748762 16.7909685762257 9.69353199810807
neg_18894 10.5653178990698 10.1142542653607 7.95408723525229 9.43397007960555 6.724298209231
neg_20859 12.1402904597152 11.9182560079401 11.0003500479014 11.3325841494712 9.47095755480144
neg_21565 13.4053757788421 14.3269668380459 12.8214534394612 14.3224361930819 11.8203447724902
neg_23832 13.0448587980734 14.8686504149162 13.7033909930239 13.8848654035143 11.6171818438415
neg_24174 18.175314703862 18.6767521220656 19.0237848539211 18.3167079608097 10.3465101737688
neg_24645 15.2489349375372 16.0631097511321 15.0586166622454 16.8077028310391 11.138313781714
neg_24805 12.0432776104148 11.9180222533663 11.0614570237709 11.7896878947696 7.2532967580086
neg_24942 15.798138353211 15.9140665795716 15.0727900747951 15.7286771456075 13.7971800906558
neg_25113 9.55511358121393 10.9626667555929 10.0667308373921 8.57471055037332 10.114368805685
neg_25154 5.08271213998047 6.37696421960948 4.05352563695805 5.31781435203785 6.46840469664463
neg_27415 15.7157002501852 17.4907067122912 14.4247330283657 17.0805704894974 10.4774137943232
neg_10285 10.8988265922577 13.942184607347 10.2816495999604 11.92454584777 5.71340811667297
pos_733 11.3269249166338 13.0088854271699 11.0078638565977 11.940235966455 12.102289198579
pos_1585 17.4171849291273 17.4110759533154 17.4319641827105 16.5437446970959 18.8851555516826
pos_1705 15.2438928485725 17.943732984491 16.3759069225793 15.8866872849579 10.9380832705088
pos_1717 13.5324492067867 14.250988768951 12.8591533509774 13.7079294878845 12.4203733218845
pos_2047 9.33010982608038 11.8362816643014 11.2296511204866 11.0927479250346 9.56858600876802
pos_2121 14.19835033945 14.8977796906086 13.6431549084731 15.1161618148171 16.8445335181382
pos_2461 15.2868202273881 15.7340350338129 14.6906094641625 15.5336467556356 11.7328717357837
pos_3770 14.0560179523025 15.8268379861608 13.9463024227644 14.435755934869 8.10796693304748
pos_4097 10.2762532741947 12.3333411016054 10.1425956944874 11.7990477337718 16.1241239901854
pos_4457 9.85774165038108 8.61298438706166 8.69044928510684 10.2795365324389 6.41954404234112
pos_5027 10.9695774990099 11.1579630985438 9.5792661969804 10.5800710943687 8.39186947710991
pos_7038 10.9282414034689 11.359620365392 10.6163969576078 10.4412567592474 15.5062705270781
pos_7243 10.2553660984015 11.4310245970209 10.1593350738314 11.1596661324542 4.05394534175511
pos_7418 10.5758001050436 11.007728006814 9.5034339647504 10.1073282029026 15.061870744436
pos_7588 15.6419235706898 16.1245942879028 15.6465451908842 16.3034597900543 16.0228808600201
pos_7610 15.3333768583847 15.6294664238957 14.7852727519027 16.2092728799743 15.1862296601482
pos_7942 13.6270335929656 14.932271312251 13.5299334718909 14.44692697073 15.2222122419215
pos_8342 16.1863063645078 16.9331759250797 15.6208253135733 17.0590566992872 15.9768996907844
pos_9387 22.7100648942783 24.6555704937621 22.0357316478863 24.0418475929671 12.2442554363132
pos_9535 19.0126946339905 20.0688020776867 18.6886806059453 19.6447281546702 19.9741099837456
pos_9683 19.0048606017861 20.2529897791903 18.1039963232409 19.8549216909659 17.3393536083597
pos_10744 16.3654462298205 17.7083298968569 16.3539480223763 17.4526770011812 18.1571349696212
pos_11830 14.4702769929222 16.1209530961583 14.5199129205835 16.2270827700446 10.1036481871761
pos_12210 24.955431217061 26.7465670828546 24.1381970466604 25.911046415393 23.675127725787
pos_12314 12.3300268228503 12.524090405637 10.3685162391756 11.8359002143514 9.73532533123719
pos_13838 12.1725494829439 13.2582092483871 13.2747648024666 11.0085490574308 7.25903437358514
pos_13952 14.7636790378768 16.5875588063045 13.8339319319769 15.7558474209139 12.149789480545
pos_14094 12.1574599025086 11.6550079204384 13.074134254716 14.2198503228698 5.64856491947138
pos_14908 16.548268525278 17.6576004217163 16.2217816929 17.4323213286053 13.2079594368101
pos_15174 18.4613164374866 19.8801917084808 17.8238194094924 19.4687893902918 19.6410498232425
pos_15538 13.5686786068005 15.2546999443076 12.1642350699723 13.6518245756249 3.84880767467339
pos_15551 15.5986682059175 16.4435080422225 15.365418174236 17.5411984625481 8.33346957188137
pos_16222 17.124486913798 18.0298844598702 16.384407322857 17.8561047855543 15.638128316581
pos_16984 17.9866688116922 18.9974030124495 17.8183297600902 18.79723625056 14.2666038570719
pos_18066 12.6057640142626 13.6699127453661 12.6092651173513 12.8398510121337 12.5677072000567
pos_18274 14.2769514537556 14.8517102526792 13.0292340282433 15.5102838254306 9.77691401240439
pos_18810 15.6605173915152 15.8912221803456 15.1553402558472 16.3015980513671 12.5837563305617
pos_18982 12.6091826348451 11.3525477006181 11.004823630774 11.5104614236607 6.6826016372047
pos_19192 16.3407470627434 17.6626076468544 15.7632497583579 16.6899306310918 14.8051236738845
pos_19209 13.4148493743332 13.6366303848185 12.66735130846 14.6245090515524 9.14688217877195
pos_19287 14.8838380019885 14.5427926563287 14.4367213092284 15.1401685085132 14.3006705712795
pos_19357 14.5309076691365 15.3553528145997 14.0693592683874 15.0016558204974 12.0463381012925
pos_20199 14.2693616916408 14.5220927571276 12.9065895989083 13.9704731141641 12.7398725737459
pos_20480 10.7159334799807 11.0940357292357 9.75867677683671 10.6326883181812 9.91394639877293
pos_20716 15.5295382844885 16.4291466980153 15.2374374856507 15.8736243684747 8.59802789050146
pos_20785 14.8581736455522 15.9976721952879 14.6853913043153 15.47787767494 11.9622079237661
pos_21090 14.4842732322247 14.8683376777825 14.0472933627839 14.35543709567 15.9850893253033
pos_21348 9.83426409976811 11.0426895403545 8.9985157188541 10.3674265044041 12.5678007013882
pos_22168 11.4985619823247 13.7964776067089 12.1120336381202 13.4806155423742 19.3556186310717
pos_22691 13.5993683140387 12.8395155498048 11.4952268236231 12.9315543857908 10.6392053582641
pos_23007 13.8858810811934 12.196800318152 12.9480021066518 13.3587451214826 11.1863184062382
pos_23279 16.2715826115499 17.3196473539103 16.0488990207506 16.469702770208 15.7117077698599
pos_23352 18.2438471051016 19.3196537127643 17.2090393263234 18.0613164520174 13.9887396690998
pos_23875 14.3790487264202 15.5867665923393 13.6079111875532 15.0211156050306 16.9823787305969
pos_24534 12.1997579381135 11.956907016636 12.1062985015822 11.8449095030583 9.12012796638043
neg_1377 17.6888348196895 19.4956739763037 18.5350938409817 18.545157177456 15.5793572291456
neg_1695 16.5571485892854 18.0080608508884 16.2030792217014 16.54270179129 14.5038030186851
neg_1916 10.5860202984547 12.3984893855751 10.6754225745931 11.8468893300677 12.0972918914835
neg_4165 11.6976394115617 13.451991416531 11.7246780545252 12.6133990516925 10.6290426492117
neg_4489 12.6104018924008 13.7983258453945 11.9361242248231 13.3330203429533 8.20164336301793
neg_6191 11.8045280191801 11.6795732576242 10.9750251784611 11.8971000352497 11.9007261061399
neg_6196 15.4400956072681 16.2911415903906 14.8215036298094 15.8858948278918 14.3615492715046
neg_6338 12.2928268570115 12.9729437635658 12.0707109056745 12.5462838130174 10.8896243385232
neg_6879 10.9554649110334 11.2314691103887 9.61225869411253 11.126145330279 6.25289296151564
neg_8044 13.2617615928374 15.6418074712073 13.3078183207042 15.2570267338526 8.87354996945075
neg_8301 12.8878324500196 14.236993342435 10.8866385703735 14.528351080473 11.9863076965323
neg_8754 15.2157237872312 15.6862800581891 15.2850181395355 15.642098216805 16.533296316602
neg_8866 13.4712020250338 13.7656036079669 12.2310673808889 14.1742447017284 14.4005863407584
neg_10777 13.8329326332802 15.2092925644677 13.4215139924594 14.3673835146414 10.7846090521696
neg_11210 18.1767386362105 19.5996741349533 17.6648561911185 19.0324113190439 16.5669415320177
neg_11594 14.028813610384 15.3897461059816 13.2326115885622 14.4895441269158 12.7468385610353
neg_12183 15.7533905822904 18.1042151763914 14.4912355608062 17.0373472491036 15.3166004970571
neg_13407 19.772992181736 21.9813843666076 18.1771018970833 20.3045498026882 19.4220662481204
neg_14247 10.847262265012 12.1582802448805 11.161902377239 11.6967121686717 8.30230132787233
neg_15175 13.1115352310154 13.3257253201285 14.0184617956127 13.3008909869951 12.3068153897843
neg_15288 12.6340882743679 14.0825841464854 11.8496097086009 14.5441052925269 15.1117665352952
neg_15479 19.7135271452804 21.6797239283844 19.3492093613058 20.9414695490208 20.1566820111133
neg_16060 8.9104584556632 10.6683943526178 6.81170794625335 9.14070054916664 4.9690674522529
neg_16713 19.5077641563864 20.4631524603775 19.096089233549 20.0757837913579 16.882859895834
neg_17978 12.6617656712197 13.4585807438994 12.4108374231768 12.5024338837736 15.8045103569474
neg_19432 13.4174370890217 13.0556524046478 12.1782718171061 13.0553857075353 8.32230916293681
neg_19442 18.1616488998608 18.9556791064193 17.8202005253962 18.8630738222495 12.184816936828
neg_21374 15.7829180092528 16.4014673266071 16.3477785969347 15.8807570308232 9.7002518907725
neg_23004 10.8528435745448 11.0116994857658 10.5848227779863 10.4159392783345 8.63964682824675
neg_23111 15.8186040685913 16.5757587522407 15.48292792883 16.4201596289331 17.0814170285536
neg_24047 12.3469404456344 14.3774982420192 12.4240124861614 13.3579147526267 8.79872580713428
neg_25260 13.8630014045358 14.5240175721439 13.6425971546208 13.7702243266335 11.6443706312966
neg_25317 11.0085709589622 11.5144993441669 8.8778258236227 9.62719207084669 10.6371283640564
neg_25615 10.1932019289786 11.36213585524 10.4715709788096 11.4059271790552 7.46675983990378
pos_761 15.2085686282459 15.5968896162796 16.2799770222877 16.0605260617302 14.4458544323756
pos_823 12.2588370545882 15.1511039643979 12.7083758181025 14.3207806185529 8.84389257310176
pos_1137 10.9809671784263 11.9679542823806 11.1407354882375 11.0925131302372 9.52123967267851
pos_1340 14.7793145415168 15.6519801819766 13.4056643506656 15.5293020439192 11.7844811135891
pos_1842 14.3403863539421 14.6327648809082 13.2635883242781 14.1431683596633 12.39831962795
pos_2289 10.8410236606014 13.1972535063734 11.2735522027717 12.0232889754689 9.11290977387527
pos_2709 11.7959215895953 11.8353413815894 11.0499783846098 11.7755802522852 15.9191949186224
pos_3155 13.4136648305358 13.6740628416556 13.493032788212 13.3852960173287 6.68946384766129
pos_3276 16.9952119150837 18.495419652266 15.816738622955 18.0986989306135 13.6247035567023
pos_3566 15.450698969567 16.0995824076178 15.4580134590987 16.3730898309309 17.9165794029255
pos_3638 14.1143610844106 13.4237549311847 12.8320944709122 13.3628062017135 14.7067466620024
pos_4198 15.4168597363312 15.7194845583955 14.7729962480093 15.7172231769394 13.1685583034038
pos_5092 15.2076970000081 15.6049632229548 14.3404414695988 15.060040454864 11.5178133241537
pos_5159 14.0846468341914 14.4605397621236 13.2624119995076 13.5210289706447 5.94321977229796
pos_5290 14.4819321041104 16.2590134315108 14.7362430433563 15.2790788495855 9.69744256553495
pos_5498 12.5727525067709 12.5184763537147 12.8095290987013 12.7941937382821 8.91309316212356
pos_5511 13.009113395504 13.0407965009943 12.4714526456237 13.165437026479 15.0237854611548
