Metagenome_fam01	Metagenome_fam02	Metagenome_fam03	Metagenome_fam04	Metagenome_fam05	Metagenome_fam06	Metagenome_fam07	Metagenome_fam08	Metagenome_fam09	Metagenome_fam10	Metagenome_hos01	Metagenome_hos02	Metagenome_hos03	Metagenome_hos04	Metagenome_hos05	Metagenome_hos06	Metagenome_hos07	Metagenome_hos08	Metagenome_hos09	Metagenome_hos10	Metagenome_lab01	Metagenome_lab02	Metagenome_lab03	Metagenome_lab04	Metagenome_lab05	Metagenome_lab06	Metagenome_lab07	Metagenome_lab08	Metagenome_lab09	Metagenome_lab10	Metagenome_res01	Metagenome_res02	Metagenome_res03	Metagenome_res04	Metagenome_res05	Metagenome_res06	Metagenome_res07	Metagenome_res08	Metagenome_res09	Metagenome_res10	Metagenome_wild01	Metagenome_wild02	Metagenome_wild03	Metagenome_wild04	Metagenome_wild05	Metagenome_wild06	Metagenome_wild07	Metagenome_wild08	Metagenome_wild09	Metagenome_wild10
0.130323259840729	0.255652556116441	0.114818324164673	0.183212065679857	0.139331730493153	0.11045331000313	0.135567827359455	0.118470336048539	0.199707723058303	0.112758692422686	0	0.193379621086725	0.181084179152402	0.210942069524865	0.154709824720119	0.159693153024301	0.189093469713726	0.1263167803211	0.216639084906722	0.231461993223932	0.121396265361551	0.154268393785651	0.128757929267605	0.138273371265593	0.131802993636945	0.137959439959924	0.142575473476574	0.254840431017186	0.167023732338525	0.136045362474336	0.116119762731439	0.184760739012015	0.108661929213529	0.13132769268652	0.303119496849626	0.121286603228226	0.142847070449595	0.117021150820525	0.14543498018135	0.251000555244096	0.263634460467659	0.253560026713949	0.410442517333099	0.316285966223362	0.199823023722905	0.429864346303762	0.329578994364613	0.249819851752218	0.26618000265831	0.26056459199037
0.142378663596922	0.336052095318244	0.172614221474894	0.22363367870163	0.285880693179312	0.149763702059374	0.164083447314385	0.217498233381668	0.332680313972526	0.153718097596077	0.193379621086725	0	0.283361714016421	0.236000834101043	0.178951699759586	0.268150248743954	0.166991547383153	0.152336236115884	0.279483495368725	0.16461674880595	0.260285085026097	0.227282643861835	0.174486719591503	0.256780542993208	0.19067929316897	0.244598301860358	0.239241728883581	0.396828438424728	0.283400613808088	0.239801009167601	0.153037691327002	0.193006222814318	0.20989854964134	0.159754832437247	0.460767285784889	0.155134624157206	0.201608485109442	0.168738865173617	0.184039248850954	0.395926923354691	0.352882895064745	0.316964174932793	0.454126567061953	0.400440427850491	0.287730667238475	0.447349237953053	0.399026304847443	0.340410202269478	0.353938443793712	0.345055139688007
0.243588544950861	0.390473031285505	0.154826620002328	0.129436485744948	0.237142673807188	0.236895127019233	0.177398641314327	0.204713102793436	0.276020988282448	0.155758781118812	0.181084179152402	0.283361714016421	0	0.140822070727978	0.159642698910224	0.225168845574201	0.181105928426783	0.250124392708221	0.23006279705521	0.29536580607254	0.113165656599703	0.308881084166368	0.262638378444041	0.270341991606824	0.273617552938938	0.271379451194744	0.288364761952099	0.249830499697428	0.297690425120275	0.27486216823851	0.169844253926718	0.136172506917514	0.162352684119093	0.237439094134358	0.34829427743829	0.155131614572816	0.118982155695772	0.13516823593288	0.222145766025288	0.272343616260272	0.423843720128057	0.401667028285219	0.550941189791019	0.464520351188065	0.365629192205813	0.561039799808041	0.46780190397417	0.382949474581165	0.424937652445961	0.421482977269108
0.20755767965732	0.372269566223036	0.138520104369508	0.121558850837206	0.290201568470425	0.217275530133094	0.164641129826732	0.230684454351826	0.338458552734718	0.131417176835688	0.210942069524865	0.236000834101043	0.140822070727978	0	0.144314652625372	0.250894010064326	0.135638727235194	0.228925012947826	0.225619347517767	0.260869416494515	0.149604406966803	0.290051889593148	0.258792423282075	0.300806224919421	0.279650334468539	0.300593813715411	0.312809468871885	0.294910804830872	0.342640937155302	0.301892325560802	0.17993667551523	0.11853813949127	0.201716121385451	0.22037026521188	0.39794650013349	0.152006822386531	0.100005328775929	0.139518743073204	0.183983584937727	0.327323977479517	0.441663592887118	0.410479953658857	0.53474075386952	0.478009617420364	0.385214836992019	0.556127183502946	0.48264129429577	0.394777527178101	0.439431478325365	0.435909153376601
0.149918624233463	0.330313798032577	0.121328461474965	0.116899452611815	0.250743958686165	0.145772201964603	0.116610888777238	0.174594993429198	0.296543242767523	0.111466419484586	0.154709824720119	0.178951699759586	0.159642698910224	0.144314652625372	0	0.222920997156942	0.117965019835466	0.180971398952535	0.232216578178288	0.199410422393194	0.146383750153825	0.2160431859287	0.181474008880562	0.246057825934719	0.20285516015999	0.235333148952744	0.235030101825627	0.314079566153591	0.269329098808768	0.232706912219803	0.13541250422579	0.123792487432308	0.140080523023711	0.140095373104422	0.378316515258439	0.10711835679923	0.10864731122123	0.100060761513233	0.128056165722898	0.333043150695968	0.358982720084062	0.336438972364494	0.484161659427937	0.414431912620604	0.305383293167127	0.505610375687735	0.41519888869185	0.364680174532257	0.363434963648743	0.362104381842632
0.232117987193722	0.266964732162646	0.208433128627701	0.277707373454916	0.153182816051931	0.188585718627716	0.256310765720213	0.222900784749544	0.243146847891004	0.202827165246452	0.159693153024301	0.268150248743954	0.225168845574201	0.250894010064326	0.222920997156942	0	0.255690508699758	0.22800307635037	0.185737644256261	0.270414176124255	0.190086661631668	0.230291895194175	0.242479572053593	0.193431134099552	0.243486351846637	0.219141590915225	0.202942092177906	0.286719468790889	0.227791132810539	0.207634646980241	0.196225884325525	0.276515020515284	0.198031198059767	0.207566350928775	0.298022596650351	0.215759069925297	0.200984133343663	0.222663969750639	0.23061525013221	0.294208154297051	0.267347093261001	0.278435386381811	0.353991326391424	0.300362127617512	0.239793127217049	0.430446548392664	0.311783493012475	0.267490285326854	0.271359251845384	0.26504581650576
0.146755180482623	0.35853741428365	0.150150061744428	0.128545457375625	0.294014342871922	0.161226261712118	0.124191041801657	0.217766522463231	0.348526311557087	0.11434362910908	0.189093469713726	0.166991547383153	0.181105928426783	0.135638727235194	0.117965019835466	0.255690508699758	0	0.187296910611	0.255875558941714	0.198301646642277	0.192956123644091	0.248134951921435	0.199029763557933	0.28460413149395	0.224271884872238	0.282676281232444	0.272499589119989	0.362059321509238	0.320334660049597	0.273881565150129	0.150169142546262	0.111755579313835	0.194438435915644	0.163614662092612	0.447911565423534	0.120623017568553	0.113177606893771	0.111013446806023	0.145346710367985	0.382405095752985	0.405099154800875	0.37727314592131	0.504572309769501	0.458492909026509	0.340630038534725	0.516305040848174	0.457216857195918	0.379807828094716	0.408752939028333	0.401179809977903
0.129219502693188	0.274132204368464	0.14480911366852	0.2094565802305	0.21073515676583	0.139088544414041	0.13548215570035	0.153151028998253	0.257804470064147	0.136181889798218	0.1263167803211	0.152336236115884	0.250124392708221	0.228925012947826	0.180971398952535	0.22800307635037	0.187296910611	0	0.278783770634722	0.209301673896984	0.197370261392318	0.179611687471492	0.146417732358614	0.1800019667524	0.143270538197902	0.165075981973017	0.167472296182421	0.305032458201649	0.208372679325855	0.16112519235701	0.141561679458124	0.189670648974157	0.166658921923072	0.145608098432872	0.371161523550447	0.146527593837847	0.194069553623845	0.149689167583198	0.146985972625482	0.29625798911584	0.296961662337004	0.27268895778001	0.432380157173905	0.345002039270683	0.220619393551405	0.427228920743266	0.355542753193643	0.26780781131998	0.295714014976533	0.285465647226458
0.263762886153328	0.3425320861169	0.22739786165642	0.278387086037624	0.278706336269344	0.234894305386605	0.268957675147375	0.266541801512929	0.356300094305337	0.219331475548033	0.216639084906722	0.279483495368725	0.23006279705521	0.225619347517767	0.232216578178288	0.185737644256261	0.255875558941714	0.278783770634722	0	0.280894472672451	0.234327671710437	0.287130671350152	0.286346822156782	0.308347769255672	0.304685946005132	0.308786400148925	0.313182690123773	0.38151650705792	0.349599087906858	0.309848150116311	0.208232480746578	0.282310639108664	0.209983505616623	0.256312597722693	0.39985078036704	0.22383733823484	0.190826545957776	0.235643546265411	0.271901447402835	0.399344690544903	0.374165183989206	0.359342385354575	0.422829072077954	0.393457845995444	0.348291121733828	0.472466428727645	0.398418555532334	0.336175715401722	0.37424050121563	0.36841424480457
0.207297246173944	0.365051071837431	0.225347381401148	0.265585570096913	0.321331897562722	0.20250469646115	0.222602195240948	0.269657264451517	0.368878621752193	0.204487322808283	0.231461993223932	0.16461674880595	0.29536580607254	0.260869416494515	0.199410422393194	0.270414176124255	0.198301646642277	0.209301673896984	0.280894472672451	0	0.29346805109507	0.275466783821382	0.23571960425934	0.305690091373636	0.253966659608077	0.298161105654943	0.293030345547274	0.417998668786184	0.329937527129732	0.294371722593959	0.189100690328602	0.232695779362272	0.24129715603639	0.202624665960821	0.47411566598983	0.199717449624437	0.235391312159773	0.219731902169762	0.229960910655927	0.426185647904631	0.379674645167665	0.348773863273172	0.465943884214166	0.419757526079622	0.329538641978526	0.469119435177589	0.417052310844128	0.379380385239463	0.379083361266018	0.373222014946325
